X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9
-21.5651,2.83088,73.3657,4.07,-13.2447,11.1979,73.3657,4.07,6.45379,-2.80884,73.3657,4.07,-6.36183,17.9497,73.3657,4.07,14.6964,11.2513,73.3657,4.07,-15.0628,17.9795,73.3657,4.07,12.9122,1.17892,73.3657,4.07,-8.30811,-20.8161,73.3657,4.07,-18.3202,-6.01856,73.3657,4.07,-15.3677,-14.6068,73.3657,4.07
-21.5772,2.83251,68.0368,4.08,-13.2538,11.205,68.0368,4.08,6.46462,-2.81391,68.0368,4.08,-6.36576,17.9613,68.0368,4.08,14.7061,11.2587,68.0368,4.08,-15.071,17.9896,68.0368,4.08,12.9246,1.18022,68.0368,4.08,-8.31259,-20.8274,68.0368,4.08,-18.3318,-6.02234,68.0368,4.08,-15.3766,-14.6152,68.0368,4.08
-21.5893,2.83414,62.8475,4.09,-13.263,11.2121,62.8475,4.09,6.47546,-2.81898,62.8475,4.09,-6.36969,17.9728,62.8475,4.09,14.7157,11.2661,62.8475,4.09,-15.0791,17.9997,62.8475,4.09,12.9371,1.18151,62.8475,4.09,-8.31707,-20.8388,62.8475,4.09,-18.3433,-6.02612,62.8475,4.09,-15.3854,-14.6237,62.8475,4.09
-21.6014,2.83577,57.6534,4.1,-13.2721,11.2192,57.6534,4.1,6.48629,-2.82405,57.6534,4.1,-6.37362,17.9843,57.6534,4.1,14.7254,11.2736,57.6534,4.1,-15.0872,18.0098,57.6534,4.1,12.9496,1.18281,57.6534,4.1,-8.32155,-20.8501,57.6534,4.1,-18.3549,-6.0299,57.6534,4.1,-15.3943,-14.6321,57.6534,4.1
-21.6134,2.8374,52.4594,4.11,-13.2812,11.2263,52.4594,4.11,6.49713,-2.82912,52.4594,4.11,-6.37755,17.9958,52.4594,4.11,14.7351,11.281,52.4594,4.11,-15.0954,18.0198,52.4594,4.11,12.962,1.1841,52.4594,4.11,-8.32602,-20.8615,52.4594,4.11,-18.3665,-6.03368,52.4594,4.11,-15.4031,-14.6405,52.4594,4.11
-21.6255,2.83903,47.2655,4.12,-13.2904,11.2334,47.2655,4.12,6.50797,-2.83419,47.2655,4.12,-6.38148,18.0073,47.2655,4.12,14.7448,11.2884,47.2655,4.12,-15.1035,18.0299,47.2655,4.12,12.9745,1.1854,47.2655,4.12,-8.3305,-20.8728,47.2655,4.12,-18.3781,-6.03746,47.2655,4.12,-15.412,-14.6489,47.2655,4.12
-21.6376,2.84066,42.0715,4.13,-13.2995,11.2405,42.0715,4.13,6.51881,-2.83926,42.0715,4.13,-6.38541,18.0188,42.0715,4.13,14.7545,11.2958,42.0715,4.13,-15.1116,18.04,42.0715,4.13,12.9869,1.18669,42.0715,4.13,-8.33498,-20.8842,42.0715,4.13,-18.3897,-6.04124,42.0715,4.13,-15.4208,-14.6574,42.0715,4.13
-21.6497,2.84229,36.8775,4.14,-13.3086,11.2476,36.8775,4.14,6.52965,-2.84433,36.8775,4.14,-6.38935,18.0303,36.8775,4.14,14.7641,11.3033,36.8775,4.14,-15.1198,18.05,36.8775,4.14,12.9994,1.18799,36.8775,4.14,-8.33946,-20.8955,36.8775,4.14,-18.4013,-6.04502,36.8775,4.14,-15.4297,-14.6658,36.8775,4.14
-21.6618,2.84392,31.6836,4.15,-13.3178,11.2548,31.6836,4.15,6.54049,-2.8494,31.6836,4.15,-6.39328,18.0418,31.6836,4.15,14.7738,11.3107,31.6836,4.15,-15.1279,18.0601,31.6836,4.15,13.0119,1.18928,31.6836,4.15,-8.34394,-20.9069,31.6836,4.15,-18.4128,-6.0488,31.6836,4.15,-15.4385,-14.6742,31.6836,4.15
-21.6739,2.84554,26.4896,4.16,-13.3269,11.2619,26.4896,4.16,6.55134,-2.85447,26.4896,4.16,-6.39721,18.0533,26.4896,4.16,14.7835,11.3181,26.4896,4.16,-15.136,18.0702,26.4896,4.16,13.0243,1.19057,26.4896,4.16,-8.34842,-20.9182,26.4896,4.16,-18.4244,-6.05259,26.4896,4.16,-15.4473,-14.6827,26.4896,4.16
-21.686,2.84717,21.2957,4.17,-13.336,11.269,21.2957,4.17,6.56218,-2.85954,21.2957,4.17,-6.40115,18.0648,21.2957,4.17,14.7932,11.3255,21.2957,4.17,-15.1441,18.0802,21.2957,4.17,13.0368,1.19186,21.2957,4.17,-8.3529,-20.9296,21.2957,4.17,-18.436,-6.05637,21.2957,4.17,-15.4562,-14.6911,21.2957,4.17
-21.6981,2.8488,16.1017,4.18,-13.3452,11.2761,16.1017,4.18,6.57303,-2.8646,16.1017,4.18,-6.40508,18.0763,16.1017,4.18,14.8028,11.333,16.1017,4.18,-15.1523,18.0903,16.1017,4.18,13.0492,1.19315,16.1017,4.18,-8.35737,-20.9409,16.1017,4.18,-18.4476,-6.06015,16.1017,4.18,-15.465,-14.6995,16.1017,4.18
-21.7102,2.85043,10.9077,4.19,-13.3543,11.2832,10.9077,4.19,6.58388,-2.86967,10.9077,4.19,-6.40902,18.0879,10.9077,4.19,14.8125,11.3404,10.9077,4.19,-15.1604,18.1004,10.9077,4.19,13.0617,1.19444,10.9077,4.19,-8.36185,-20.9523,10.9077,4.19,-18.4592,-6.06393,10.9077,4.19,-15.4739,-14.7079,10.9077,4.19
-21.7223,2.85205,5.71378,4.2,-13.3635,11.2904,5.71378,4.2,6.59473,-2.87474,5.71378,4.2,-6.41296,18.0994,5.71378,4.2,14.8222,11.3478,5.71378,4.2,-15.1685,18.1104,5.71378,4.2,13.0741,1.19573,5.71378,4.2,-8.36633,-20.9636,5.71378,4.2,-18.4707,-6.06771,5.71378,4.2,-15.4827,-14.7164,5.71378,4.2
-21.7344,2.85368,90.8985,4.21,-13.3726,11.2975,90.8985,4.21,6.60559,-2.8798,90.8985,4.21,-6.41689,18.1109,90.8985,4.21,14.8319,11.3552,90.8985,4.21,-15.1766,18.1205,90.8985,4.21,13.0866,1.19702,90.8985,4.21,-8.37081,-20.975,90.8985,4.21,-18.4823,-6.07149,90.8985,4.21,-15.4916,-14.7248,90.8985,4.21
-21.7465,2.85531,90.5266,4.22,-13.3817,11.3046,90.5266,4.22,6.61644,-2.88487,90.5266,4.22,-6.42083,18.1224,90.5266,4.22,14.8415,11.3627,90.5266,4.22,-15.1847,18.1305,90.5266,4.22,13.099,1.19831,90.5266,4.22,-8.37529,-20.9863,90.5266,4.22,-18.4939,-6.07527,90.5266,4.22,-15.5004,-14.7332,90.5266,4.22
-21.7586,2.85694,85.1663,4.23,-13.3909,11.3117,85.1663,4.23,6.6273,-2.88993,85.1663,4.23,-6.42477,18.1339,85.1663,4.23,14.8512,11.3701,85.1663,4.23,-15.1929,18.1406,85.1663,4.23,13.1114,1.19959,85.1663,4.23,-8.37977,-20.9977,85.1663,4.23,-18.5055,-6.07905,85.1663,4.23,-15.5093,-14.7416,85.1663,4.23
-21.7707,2.85856,79.9781,4.24,-13.4,11.3189,79.9781,4.24,6.63816,-2.895,79.9781,4.24,-6.42871,18.1454,79.9781,4.24,14.8609,11.3775,79.9781,4.24,-15.201,18.1506,79.9781,4.24,13.1239,1.20088,79.9781,4.24,-8.38426,-21.009,79.9781,4.24,-18.5171,-6.08284,79.9781,4.24,-15.5181,-14.7501,79.9781,4.24
-21.7828,2.86019,74.7839,4.25,-13.4092,11.326,74.7839,4.25,6.64902,-2.90006,74.7839,4.25,-6.43265,18.1569,74.7839,4.25,14.8706,11.3849,74.7839,4.25,-15.2091,18.1607,74.7839,4.25,13.1363,1.20217,74.7839,4.25,-8.38874,-21.0203,74.7839,4.25,-18.5286,-6.08662,74.7839,4.25,-15.5269,-14.7585,74.7839,4.25
-21.7949,2.86181,69.59,4.26,-13.4183,11.3331,69.59,4.26,6.65988,-2.90513,69.59,4.26,-6.43659,18.1684,69.59,4.26,14.8802,11.3924,69.59,4.26,-15.2172,18.1707,69.59,4.26,13.1487,1.20345,69.59,4.26,-8.39322,-21.0317,69.59,4.26,-18.5402,-6.0904,69.59,4.26,-15.5358,-14.7669,69.59,4.26
-21.807,2.86344,64.396,4.27,-13.4275,11.3403,64.396,4.27,6.67074,-2.91019,64.396,4.27,-6.44053,18.1799,64.396,4.27,14.8899,11.3998,64.396,4.27,-15.2253,18.1807,64.396,4.27,13.1612,1.20474,64.396,4.27,-8.3977,-21.043,64.396,4.27,-18.5518,-6.09418,64.396,4.27,-15.5446,-14.7753,64.396,4.27
-21.8191,2.86507,59.2021,4.28,-13.4366,11.3474,59.2021,4.28,6.6816,-2.91525,59.2021,4.28,-6.44447,18.1914,59.2021,4.28,14.8996,11.4072,59.2021,4.28,-15.2334,18.1908,59.2021,4.28,13.1736,1.20602,59.2021,4.28,-8.40218,-21.0544,59.2021,4.28,-18.5634,-6.09797,59.2021,4.28,-15.5535,-14.7838,59.2021,4.28
-21.8312,2.86669,54.0081,4.29,-13.4457,11.3546,54.0081,4.29,6.69247,-2.92032,54.0081,4.29,-6.44841,18.2029,54.0081,4.29,14.9093,11.4146,54.0081,4.29,-15.2415,18.2008,54.0081,4.29,13.186,1.20731,54.0081,4.29,-8.40666,-21.0657,54.0081,4.29,-18.575,-6.10175,54.0081,4.29,-15.5623,-14.7922,54.0081,4.29
-21.8433,2.86832,48.8141,4.3,-13.4549,11.3617,48.8141,4.3,6.70334,-2.92538,48.8141,4.3,-6.45236,18.2144,48.8141,4.3,14.919,11.4221,48.8141,4.3,-15.2496,18.2109,48.8141,4.3,13.1985,1.20859,48.8141,4.3,-8.41114,-21.0771,48.8141,4.3,-18.5865,-6.10553,48.8141,4.3,-15.5712,-14.8006,48.8141,4.3
-21.8554,2.86994,43.6202,4.31,-13.464,11.3688,43.6202,4.31,6.71421,-2.93044,43.6202,4.31,-6.4563,18.226,43.6202,4.31,14.9286,11.4295,43.6202,4.31,-15.2577,18.2209,43.6202,4.31,13.2109,1.20987,43.6202,4.31,-8.41562,-21.0884,43.6202,4.31,-18.5981,-6.10931,43.6202,4.31,-15.58,-14.809,43.6202,4.31
-21.8675,2.87157,38.4262,4.32,-13.4732,11.376,38.4262,4.32,6.72508,-2.9355,38.4262,4.32,-6.46024,18.2375,38.4262,4.32,14.9383,11.4369,38.4262,4.32,-15.2658,18.2309,38.4262,4.32,13.2233,1.21115,38.4262,4.32,-8.42011,-21.0998,38.4262,4.32,-18.6097,-6.1131,38.4262,4.32,-15.5888,-14.8175,38.4262,4.32
-21.8796,2.87319,33.2323,4.33,-13.4823,11.3831,33.2323,4.33,6.73595,-2.94056,33.2323,4.33,-6.46419,18.249,33.2323,4.33,14.948,11.4443,33.2323,4.33,-15.2739,18.241,33.2323,4.33,13.2357,1.21243,33.2323,4.33,-8.42459,-21.1111,33.2323,4.33,-18.6213,-6.11688,33.2323,4.33,-15.5977,-14.8259,33.2323,4.33
-21.8917,2.87482,28.0383,4.34,-13.4915,11.3903,28.0383,4.34,6.74682,-2.94562,28.0383,4.34,-6.46813,18.2605,28.0383,4.34,14.9577,11.4518,28.0383,4.34,-15.282,18.251,28.0383,4.34,13.2482,1.21371,28.0383,4.34,-8.42907,-21.1225,28.0383,4.34,-18.6329,-6.12066,28.0383,4.34,-15.6065,-14.8343,28.0383,4.34
-21.9038,2.87644,22.8443,4.35,-13.5006,11.3974,22.8443,4.35,6.7577,-2.95068,22.8443,4.35,-6.47208,18.272,22.8443,4.35,14.9673,11.4592,22.8443,4.35,-15.2901,18.261,22.8443,4.35,13.2606,1.21499,22.8443,4.35,-8.43355,-21.1338,22.8443,4.35,-18.6444,-6.12444,22.8443,4.35,-15.6154,-14.8427,22.8443,4.35
-21.9159,2.87806,17.6504,4.36,-13.5098,11.4046,17.6504,4.36,6.76858,-2.95574,17.6504,4.36,-6.47602,18.2835,17.6504,4.36,14.977,11.4666,17.6504,4.36,-15.2982,18.271,17.6504,4.36,13.273,1.21627,17.6504,4.36,-8.43803,-21.1451,17.6504,4.36,-18.656,-6.12823,17.6504,4.36,-15.6242,-14.8512,17.6504,4.36
-21.928,2.87969,12.4564,4.37,-13.5189,11.4118,12.4564,4.37,6.77945,-2.9608,12.4564,4.37,-6.47997,18.295,12.4564,4.37,14.9867,11.474,12.4564,4.37,-15.3063,18.2811,12.4564,4.37,13.2854,1.21755,12.4564,4.37,-8.44252,-21.1565,12.4564,4.37,-18.6676,-6.13201,12.4564,4.37,-15.6331,-14.8596,12.4564,4.37
-21.9401,2.88131,7.26244,4.38,-13.5281,11.4189,7.26244,4.38,6.79033,-2.96586,7.26244,4.38,-6.48392,18.3065,7.26244,4.38,14.9964,11.4815,7.26244,4.38,-15.3144,18.2911,7.26244,4.38,13.2978,1.21883,7.26244,4.38,-8.447,-21.1678,7.26244,4.38,-18.6792,-6.13579,7.26244,4.38,-15.6419,-14.868,7.26244,4.38
-21.9522,2.88294,59.7473,4.39,-13.5372,11.4261,59.7473,4.39,6.80121,-2.97092,59.7473,4.39,-6.48786,18.318,59.7473,4.39,15.006,11.4889,59.7473,4.39,-15.3225,18.3011,59.7473,4.39,13.3102,1.22011,59.7473,4.39,-8.45148,-21.1792,59.7473,4.39,-18.6908,-6.13958,59.7473,4.39,-15.6507,-14.8764,59.7473,4.39
-21.9643,2.88456,57.6307,4.4,-13.5464,11.4332,57.6307,4.4,6.8121,-2.97598,57.6307,4.4,-6.49181,18.3295,57.6307,4.4,15.0157,11.4963,57.6307,4.4,-15.3306,18.3111,57.6307,4.4,13.3227,1.22139,57.6307,4.4,-8.45597,-21.1905,57.6307,4.4,-18.7024,-6.14336,57.6307,4.4,-15.6596,-14.8849,57.6307,4.4
-21.9764,2.88618,52.3306,4.41,-13.5556,11.4404,52.3306,4.41,6.82298,-2.98104,52.3306,4.41,-6.49576,18.341,52.3306,4.41,15.0254,11.5037,52.3306,4.41,-15.3387,18.3211,52.3306,4.41,13.3351,1.22266,52.3306,4.41,-8.46045,-21.2019,52.3306,4.41,-18.7139,-6.14714,52.3306,4.41,-15.6684,-14.8933,52.3306,4.41
-21.9885,2.8878,47.1403,4.42,-13.5647,11.4476,47.1403,4.42,6.83387,-2.9861,47.1403,4.42,-6.49971,18.3525,47.1403,4.42,15.0351,11.5111,47.1403,4.42,-15.3468,18.3312,47.1403,4.42,13.3475,1.22394,47.1403,4.42,-8.46493,-21.2132,47.1403,4.42,-18.7255,-6.15093,47.1403,4.42,-15.6773,-14.9017,47.1403,4.42
-22.0006,2.88943,41.9462,4.43,-13.5739,11.4547,41.9462,4.43,6.84475,-2.99115,41.9462,4.43,-6.50366,18.364,41.9462,4.43,15.0447,11.5186,41.9462,4.43,-15.3549,18.3412,41.9462,4.43,13.3599,1.22521,41.9462,4.43,-8.46942,-21.2245,41.9462,4.43,-18.7371,-6.15471,41.9462,4.43,-15.6861,-14.9101,41.9462,4.43
-22.0126,2.89105,36.7523,4.44,-13.583,11.4619,36.7523,4.44,6.85564,-2.99621,36.7523,4.44,-6.50761,18.3755,36.7523,4.44,15.0544,11.526,36.7523,4.44,-15.363,18.3512,36.7523,4.44,13.3723,1.22649,36.7523,4.44,-8.4739,-21.2359,36.7523,4.44,-18.7487,-6.1585,36.7523,4.44,-15.695,-14.9185,36.7523,4.44
-22.0247,2.89267,31.5583,4.45,-13.5922,11.4691,31.5583,4.45,6.86653,-3.00127,31.5583,4.45,-6.51156,18.387,31.5583,4.45,15.0641,11.5334,31.5583,4.45,-15.3711,18.3612,31.5583,4.45,13.3847,1.22776,31.5583,4.45,-8.47839,-21.2472,31.5583,4.45,-18.7603,-6.16228,31.5583,4.45,-15.7038,-14.927,31.5583,4.45
-22.0368,2.89429,26.3643,4.46,-13.6013,11.4763,26.3643,4.46,6.87742,-3.00632,26.3643,4.46,-6.51551,18.3985,26.3643,4.46,15.0738,11.5408,26.3643,4.46,-15.3792,18.3712,26.3643,4.46,13.3971,1.22904,26.3643,4.46,-8.48287,-21.2586,26.3643,4.46,-18.7718,-6.16606,26.3643,4.46,-15.7126,-14.9354,26.3643,4.46
-22.0489,2.89592,21.1704,4.47,-13.6105,11.4834,21.1704,4.47,6.88831,-3.01138,21.1704,4.47,-6.51947,18.41,21.1704,4.47,15.0835,11.5483,21.1704,4.47,-15.3872,18.3812,21.1704,4.47,13.4095,1.23031,21.1704,4.47,-8.48735,-21.2699,21.1704,4.47,-18.7834,-6.16985,21.1704,4.47,-15.7215,-14.9438,21.1704,4.47
-22.061,2.89754,15.9764,4.48,-13.6197,11.4906,15.9764,4.48,6.89921,-3.01643,15.9764,4.48,-6.52342,18.4215,15.9764,4.48,15.0931,11.5557,15.9764,4.48,-15.3953,18.3912,15.9764,4.48,13.4219,1.23158,15.9764,4.48,-8.49184,-21.2813,15.9764,4.48,-18.795,-6.17363,15.9764,4.48,-15.7303,-14.9522,15.9764,4.48
-22.0731,2.89916,10.7824,4.49,-13.6288,11.4978,10.7824,4.49,6.9101,-3.02149,10.7824,4.49,-6.52737,18.4331,10.7824,4.49,15.1028,11.5631,10.7824,4.49,-15.4034,18.4012,10.7824,4.49,13.4343,1.23285,10.7824,4.49,-8.49632,-21.2926,10.7824,4.49,-18.8066,-6.17742,10.7824,4.49,-15.7392,-14.9607,10.7824,4.49
-22.0852,2.90078,5.58848,4.5,-13.638,11.505,5.58848,4.5,6.921,-3.02654,5.58848,4.5,-6.53132,18.4446,5.58848,4.5,15.1125,11.5705,5.58848,4.5,-15.4115,18.4112,5.58848,4.5,13.4467,1.23412,5.58848,4.5,-8.50081,-21.3039,5.58848,4.5,-18.8182,-6.1812,5.58848,4.5,-15.748,-14.9691,5.58848,4.5
-22.0973,2.9024,93.4212,4.51,-13.6471,11.5121,93.4212,4.51,6.9319,-3.0316,93.4212,4.51,-6.53528,18.4561,93.4212,4.51,15.1222,11.5779,93.4212,4.51,-15.4196,18.4212,93.4212,4.51,13.4591,1.23539,93.4212,4.51,-8.50529,-21.3153,93.4212,4.51,-18.8297,-6.18499,93.4212,4.51,-15.7569,-14.9775,93.4212,4.51
-22.1094,2.90402,93.1906,4.52,-13.6563,11.5193,93.1906,4.52,6.94279,-3.03665,93.1906,4.52,-6.53923,18.4676,93.1906,4.52,15.1318,11.5854,93.1906,4.52,-15.4276,18.4312,93.1906,4.52,13.4715,1.23666,93.1906,4.52,-8.50978,-21.3266,93.1906,4.52,-18.8413,-6.18877,93.1906,4.52,-15.7657,-14.9859,93.1906,4.52
-22.1215,2.90564,87.8254,4.53,-13.6655,11.5265,87.8254,4.53,6.9537,-3.0417,87.8254,4.53,-6.54319,18.4791,87.8254,4.53,15.1415,11.5928,87.8254,4.53,-15.4357,18.4412,87.8254,4.53,13.4839,1.23793,87.8254,4.53,-8.51426,-21.338,87.8254,4.53,-18.8529,-6.19256,87.8254,4.53,-15.7745,-14.9943,87.8254,4.53
-22.1336,2.90726,82.6374,4.54,-13.6746,11.5337,82.6374,4.54,6.9646,-3.04676,82.6374,4.54,-6.54714,18.4906,82.6374,4.54,15.1512,11.6002,82.6374,4.54,-15.4438,18.4512,82.6374,4.54,13.4963,1.2392,82.6374,4.54,-8.51875,-21.3493,82.6374,4.54,-18.8645,-6.19634,82.6374,4.54,-15.7834,-15.0028,82.6374,4.54
-22.1457,2.90888,77.4432,4.55,-13.6838,11.5409,77.4432,4.55,6.9755,-3.05181,77.4432,4.55,-6.5511,18.5021,77.4432,4.55,15.1609,11.6076,77.4432,4.55,-15.4519,18.4612,77.4432,4.55,13.5086,1.24047,77.4432,4.55,-8.52323,-21.3607,77.4432,4.55,-18.8761,-6.20013,77.4432,4.55,-15.7922,-15.0112,77.4432,4.55
-22.1578,2.91051,72.2493,4.56,-13.693,11.5481,72.2493,4.56,6.9864,-3.05686,72.2493,4.56,-6.55506,18.5136,72.2493,4.56,15.1705,11.615,72.2493,4.56,-15.46,18.4712,72.2493,4.56,13.521,1.24174,72.2493,4.56,-8.52772,-21.372,72.2493,4.56,-18.8876,-6.20391,72.2493,4.56,-15.8011,-15.0196,72.2493,4.56
-22.1699,2.91213,67.0553,4.57,-13.7021,11.5553,67.0553,4.57,6.99731,-3.06191,67.0553,4.57,-6.55901,18.5251,67.0553,4.57,15.1802,11.6225,67.0553,4.57,-15.468,18.4811,67.0553,4.57,13.5334,1.24301,67.0553,4.57,-8.53221,-21.3833,67.0553,4.57,-18.8992,-6.2077,67.0553,4.57,-15.8099,-15.028,67.0553,4.57
-22.182,2.91375,61.8613,4.58,-13.7113,11.5625,61.8613,4.58,7.00822,-3.06696,61.8613,4.58,-6.56297,18.5366,61.8613,4.58,15.1899,11.6299,61.8613,4.58,-15.4761,18.4911,61.8613,4.58,13.5458,1.24427,61.8613,4.58,-8.53669,-21.3947,61.8613,4.58,-18.9108,-6.21148,61.8613,4.58,-15.8187,-15.0364,61.8613,4.58
-22.1941,2.91537,56.6674,4.59,-13.7205,11.5697,56.6674,4.59,7.01913,-3.07201,56.6674,4.59,-6.56693,18.5481,56.6674,4.59,15.1996,11.6373,56.6674,4.59,-15.4842,18.5011,56.6674,4.59,13.5582,1.24554,56.6674,4.59,-8.54118,-21.406,56.6674,4.59,-18.9224,-6.21527,56.6674,4.59,-15.8276,-15.0449,56.6674,4.59
-22.2062,2.91698,51.4734,4.6,-13.7296,11.5769,51.4734,4.6,7.03004,-3.07707,51.4734,4.6,-6.57089,18.5596,51.4734,4.6,15.2092,11.6447,51.4734,4.6,-15.4922,18.5111,51.4734,4.6,13.5706,1.24681,51.4734,4.6,-8.54566,-21.4174,51.4734,4.6,-18.934,-6.21905,51.4734,4.6,-15.8364,-15.0533,51.4734,4.6
-22.2182,2.9186,46.2794,4.61,-13.7388,11.5841,46.2794,4.61,7.04095,-3.08212,46.2794,4.61,-6.57485,18.5711,46.2794,4.61,15.2189,11.6522,46.2794,4.61,-15.5003,18.5211,46.2794,4.61,13.5829,1.24807,46.2794,4.61,-8.55015,-21.4287,46.2794,4.61,-18.9455,-6.22284,46.2794,4.61,-15.8453,-15.0617,46.2794,4.61
-22.2303,2.92022,41.0855,4.62,-13.748,11.5913,41.0855,4.62,7.05186,-3.08717,41.0855,4.62,-6.57881,18.5826,41.0855,4.62,15.2286,11.6596,41.0855,4.62,-15.5084,18.5311,41.0855,4.62,13.5953,1.24934,41.0855,4.62,-8.55464,-21.44,41.0855,4.62,-18.9571,-6.22662,41.0855,4.62,-15.8541,-15.0701,41.0855,4.62
-22.2424,2.92184,35.8915,4.63,-13.7571,11.5985,35.8915,4.63,7.06277,-3.09221,35.8915,4.63,-6.58277,18.5941,35.8915,4.63,15.2383,11.667,35.8915,4.63,-15.5164,18.541,35.8915,4.63,13.6077,1.2506,35.8915,4.63,-8.55912,-21.4514,35.8915,4.63,-18.9687,-6.23041,35.8915,4.63,-15.8629,-15.0785,35.8915,4.63
-22.2545,2.92346,30.6976,4.64,-13.7663,11.6057,30.6976,4.64,7.07369,-3.09726,30.6976,4.64,-6.58673,18.6056,30.6976,4.64,15.2479,11.6744,30.6976,4.64,-15.5245,18.551,30.6976,4.64,13.6201,1.25186,30.6976,4.64,-8.56361,-21.4627,30.6976,4.64,-18.9803,-6.2342,30.6976,4.64,-15.8718,-15.087,30.6976,4.64
-22.2666,2.92508,25.5036,4.65,-13.7755,11.6129,25.5036,4.65,7.0846,-3.10231,25.5036,4.65,-6.59069,18.6171,25.5036,4.65,15.2576,11.6818,25.5036,4.65,-15.5326,18.561,25.5036,4.65,13.6324,1.25313,25.5036,4.65,-8.5681,-21.4741,25.5036,4.65,-18.9919,-6.23798,25.5036,4.65,-15.8806,-15.0954,25.5036,4.65
-22.2787,2.9267,20.3096,4.66,-13.7847,11.6201,20.3096,4.66,7.09552,-3.10736,20.3096,4.66,-6.59465,18.6286,20.3096,4.66,15.2673,11.6893,20.3096,4.66,-15.5406,18.571,20.3096,4.66,13.6448,1.25439,20.3096,4.66,-8.57259,-21.4854,20.3096,4.66,-19.0034,-6.24177,20.3096,4.66,-15.8895,-15.1038,20.3096,4.66
-22.2908,2.92832,15.1157,4.67,-13.7938,11.6273,15.1157,4.67,7.10644,-3.11241,15.1157,4.67,-6.59861,18.6401,15.1157,4.67,15.277,11.6967,15.1157,4.67,-15.5487,18.5809,15.1157,4.67,13.6572,1.25565,15.1157,4.67,-8.57707,-21.4967,15.1157,4.67,-19.015,-6.24555,15.1157,4.67,-15.8983,-15.1122,15.1157,4.67
-22.3029,2.92994,9.92171,4.68,-13.803,11.6345,9.92171,4.68,7.11736,-3.11746,9.92171,4.68,-6.60257,18.6516,9.92171,4.68,15.2866,11.7041,9.92171,4.68,-15.5568,18.5909,9.92171,4.68,13.6696,1.25691,9.92171,4.68,-8.58156,-21.5081,9.92171,4.68,-19.0266,-6.24934,9.92171,4.68,-15.9072,-15.1206,9.92171,4.68
-22.315,2.93155,6.38611,4.69,-13.8122,11.6417,6.38611,4.69,7.12828,-3.1225,6.38611,4.69,-6.60654,18.6631,6.38611,4.69,15.2963,11.7115,6.38611,4.69,-15.5648,18.6009,6.38611,4.69,13.6819,1.25817,6.38611,4.69,-8.58605,-21.5194,6.38611,4.69,-19.0382,-6.25313,6.38611,4.69,-15.916,-15.129,6.38611,4.69
-22.3271,2.93317,78.6076,4.7,-13.8214,11.6489,78.6076,4.7,7.1392,-3.12755,78.6076,4.7,-6.6105,18.6746,78.6076,4.7,15.306,11.7189,78.6076,4.7,-15.5729,18.6108,78.6076,4.7,13.6943,1.25943,78.6076,4.7,-8.59054,-21.5308,78.6076,4.7,-19.0498,-6.25691,78.6076,4.7,-15.9248,-15.1375,78.6076,4.7
-22.3392,2.93479,77.4351,4.71,-13.8305,11.6561,77.4351,4.71,7.15012,-3.1326,77.4351,4.71,-6.61446,18.6861,77.4351,4.71,15.3157,11.7264,77.4351,4.71,-15.5809,18.6208,77.4351,4.71,13.7067,1.26069,77.4351,4.71,-8.59502,-21.5421,77.4351,4.71,-19.0613,-6.2607,77.4351,4.71,-15.9337,-15.1459,77.4351,4.71
-22.3513,2.93641,72.1024,4.72,-13.8397,11.6634,72.1024,4.72,7.16105,-3.13764,72.1024,4.72,-6.61843,18.6976,72.1024,4.72,15.3253,11.7338,72.1024,4.72,-15.589,18.6308,72.1024,4.72,13.719,1.26195,72.1024,4.72,-8.59951,-21.5534,72.1024,4.72,-19.0729,-6.26449,72.1024,4.72,-15.9425,-15.1543,72.1024,4.72
-22.3634,2.93802,66.9133,4.73,-13.8489,11.6706,66.9133,4.73,7.17197,-3.14269,66.9133,4.73,-6.62239,18.7091,66.9133,4.73,15.335,11.7412,66.9133,4.73,-15.5971,18.6407,66.9133,4.73,13.7314,1.26321,66.9133,4.73,-8.604,-21.5648,66.9133,4.73,-19.0845,-6.26827,66.9133,4.73,-15.9514,-15.1627,66.9133,4.73
-22.3755,2.93964,61.7191,4.74,-13.8581,11.6778,61.7191,4.74,7.1829,-3.14773,61.7191,4.74,-6.62636,18.7206,61.7191,4.74,15.3447,11.7486,61.7191,4.74,-15.6051,18.6507,61.7191,4.74,13.7437,1.26447,61.7191,4.74,-8.60849,-21.5761,61.7191,4.74,-19.0961,-6.27206,61.7191,4.74,-15.9602,-15.1711,61.7191,4.74
-22.3875,2.94126,56.5252,4.75,-13.8672,11.685,56.5252,4.75,7.19383,-3.15278,56.5252,4.75,-6.63032,18.7321,56.5252,4.75,15.3544,11.756,56.5252,4.75,-15.6132,18.6606,56.5252,4.75,13.7561,1.26573,56.5252,4.75,-8.61298,-21.5875,56.5252,4.75,-19.1077,-6.27585,56.5252,4.75,-15.969,-15.1796,56.5252,4.75
