X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
4.72585,1.28585,9.79771,0.0522,-2.26896,1.5529,9.7978,0.0522,-0.253001,-0.764325,9.79787,0.0522,-0.198654,3.4029,9.79783,0.0522,2.5822,3.43707,9.79788,0.0522,-4.47362,4.02401,9.79775,0.0522,2.50041,-0.50731,9.79789,0.0522,-0.844398,-3.76808,9.79792,0.0522,-3.84474,-1.03657,9.79772,0.0522,-4.12569,-3.50224,9.79772,0.0522,4079.21,
4.72528,1.28613,9.79771,0.0523,-2.2687,1.55299,9.7978,0.0523,-0.253293,-0.76453,9.79787,0.0523,-0.198527,3.40296,9.79783,0.0523,2.58188,3.43805,9.79788,0.0523,-4.47326,4.02355,9.79775,0.0523,2.50057,-0.508507,9.79789,0.0523,-0.843779,-3.76775,9.79792,0.0523,-3.84431,-1.03635,9.79772,0.0523,-4.12646,-3.50233,9.79772,0.0523,4069.83,
4.72472,1.2864,9.79771,0.0524,-2.26844,1.55307,9.7978,0.0524,-0.253583,-0.764732,9.79787,0.0524,-0.198402,3.40303,9.79783,0.0524,2.58156,3.43903,9.79788,0.0524,-4.47289,4.02308,9.79775,0.0524,2.50073,-0.509703,9.79789,0.0524,-0.843162,-3.76742,9.79792,0.0524,-3.84388,-1.03612,9.79772,0.0524,-4.12724,-3.50241,9.79772,0.0524,4060.62,
4.72415,1.28667,9.79771,0.0525,-2.26818,1.55315,9.7978,0.0525,-0.253871,-0.764933,9.79787,0.0525,-0.198279,3.40309,9.79783,0.0525,2.58125,3.44001,9.79788,0.0525,-4.47253,4.02262,9.79775,0.0525,2.50089,-0.510898,9.79789,0.0525,-0.842548,-3.76709,9.79792,0.0525,-3.84345,-1.0359,9.79772,0.0525,-4.12802,-3.5025,9.79772,0.0525,4051.66,
4.72358,1.28693,9.79771,0.0526,-2.26792,1.55324,9.7978,0.0526,-0.254158,-0.765132,9.79787,0.0526,-0.198157,3.40315,9.79783,0.0526,2.58094,3.44098,9.79788,0.0526,-4.47216,4.02216,9.79775,0.0526,2.50105,-0.512093,9.79789,0.0526,-0.841935,-3.76676,9.79792,0.0526,-3.84302,-1.03569,9.79772,0.0526,-4.1288,-3.50258,9.79772,0.0526,4042.9,
4.72301,1.2872,9.79771,0.0527,-2.26767,1.55332,9.7978,0.0527,-0.254442,-0.765329,9.79787,0.0527,-0.198037,3.40322,9.79783,0.0527,2.58063,3.44196,9.79788,0.0527,-4.4718,4.0217,9.79775,0.0527,2.50121,-0.513287,9.79789,0.0527,-0.841325,-3.76644,9.79792,0.0527,-3.84259,-1.03547,9.79772,0.0527,-4.12958,-3.50266,9.79772,0.0527,4034.21,
4.72244,1.28746,9.79771,0.0528,-2.26741,1.55341,9.7978,0.0528,-0.254726,-0.765523,9.79787,0.0528,-0.197919,3.40328,9.79783,0.0528,2.58032,3.44294,9.79788,0.0528,-4.47143,4.02124,9.79775,0.0528,2.50137,-0.514481,9.79789,0.0528,-0.840717,-3.76611,9.79792,0.0528,-3.84216,-1.03525,9.79772,0.0528,-4.13036,-3.50274,9.79772,0.0528,4025.73,
4.72187,1.28772,9.79771,0.0529,-2.26716,1.55349,9.7978,0.0529,-0.255008,-0.765716,9.79787,0.0529,-0.197803,3.40334,9.79783,0.0529,2.58001,3.44391,9.79788,0.0529,-4.47106,4.02078,9.79775,0.0529,2.50153,-0.515675,9.79789,0.0529,-0.840111,-3.76579,9.79792,0.0529,-3.84173,-1.03503,9.79772,0.0529,-4.13114,-3.50282,9.79772,0.0529,4017.31,
4.7213,1.28798,9.79771,0.053,-2.26691,1.55357,9.7978,0.053,-0.255288,-0.765906,9.79787,0.053,-0.197687,3.40341,9.79783,0.053,2.57971,3.44489,9.79788,0.053,-4.47068,4.02033,9.79775,0.053,2.50169,-0.516868,9.79789,0.053,-0.839507,-3.76547,9.79792,0.053,-3.8413,-1.03481,9.79772,0.053,-4.13192,-3.5029,9.79772,0.053,4008.76,
4.72072,1.28823,9.79771,0.0531,-2.26666,1.55365,9.7978,0.0531,-0.255566,-0.766095,9.79787,0.0531,-0.197574,3.40347,9.79783,0.0531,2.57941,3.44587,9.79788,0.0531,-4.47031,4.01987,9.79775,0.0531,2.50185,-0.51806,9.79789,0.0531,-0.838905,-3.76515,9.79792,0.0531,-3.84087,-1.0346,9.79772,0.0531,-4.1327,-3.50298,9.79773,0.0531,4000.67,
4.72015,1.28848,9.79771,0.0532,-2.26641,1.55374,9.7978,0.0532,-0.255843,-0.766282,9.79787,0.0532,-0.197462,3.40353,9.79783,0.0532,2.57911,3.44684,9.79788,0.0532,-4.46994,4.01942,9.79775,0.0532,2.50201,-0.519252,9.79789,0.0532,-0.838306,-3.76483,9.79792,0.0532,-3.84044,-1.03438,9.79772,0.0532,-4.13348,-3.50306,9.79773,0.0532,3992.6,
4.71958,1.28873,9.79771,0.0533,-2.26616,1.55382,9.7978,0.0533,-0.256118,-0.766466,9.79787,0.0533,-0.197352,3.40359,9.79783,0.0533,2.57882,3.44782,9.79788,0.0533,-4.46956,4.01897,9.79775,0.0533,2.50217,-0.520443,9.79789,0.0533,-0.837708,-3.76451,9.79792,0.0533,-3.84001,-1.03417,9.79772,0.0533,-4.13426,-3.50313,9.79773,0.0533,3984.62,
4.719,1.28898,9.79771,0.0534,-2.26591,1.5539,9.7978,0.0534,-0.256392,-0.766649,9.79787,0.0534,-0.197243,3.40365,9.79783,0.0534,2.57853,3.44879,9.79788,0.0534,-4.46918,4.01852,9.79775,0.0534,2.50234,-0.521634,9.79789,0.0534,-0.837113,-3.76419,9.79792,0.0534,-3.83958,-1.03395,9.79772,0.0534,-4.13504,-3.50321,9.79773,0.0534,3977.14,
4.71842,1.28923,9.79771,0.0535,-2.26566,1.55399,9.7978,0.0535,-0.256664,-0.766829,9.79787,0.0535,-0.197135,3.40371,9.79783,0.0535,2.57824,3.44977,9.79788,0.0535,-4.4688,4.01807,9.79775,0.0535,2.5025,-0.522824,9.7979,0.0535,-0.836519,-3.76388,9.79792,0.0535,-3.83915,-1.03374,9.79773,0.0535,-4.13582,-3.50328,9.79773,0.0535,3969.32,
4.71785,1.28947,9.79771,0.0536,-2.26541,1.55407,9.7978,0.0536,-0.256935,-0.767008,9.79787,0.0536,-0.197029,3.40378,9.79783,0.0536,2.57795,3.45074,9.79788,0.0536,-4.46842,4.01762,9.79775,0.0536,2.50266,-0.524014,9.7979,0.0536,-0.835928,-3.76357,9.79792,0.0536,-3.83872,-1.03353,9.79773,0.0536,-4.1366,-3.50336,9.79773,0.0536,3961.63,
4.71727,1.28971,9.79772,0.0537,-2.26517,1.55415,9.7978,0.0537,-0.257204,-0.767185,9.79787,0.0537,-0.196925,3.40384,9.79783,0.0537,2.57767,3.45171,9.79788,0.0537,-4.46804,4.01718,9.79775,0.0537,2.50282,-0.525204,9.7979,0.0537,-0.835338,-3.76326,9.79792,0.0537,-3.83829,-1.03331,9.79773,0.0537,-4.13739,-3.50343,9.79773,0.0537,3954.12,
4.71669,1.28995,9.79772,0.0538,-2.26492,1.55423,9.7978,0.0538,-0.257472,-0.767359,9.79787,0.0538,-0.196822,3.4039,9.79783,0.0538,2.57739,3.45269,9.79788,0.0538,-4.46765,4.01673,9.79775,0.0538,2.50299,-0.526393,9.7979,0.0538,-0.834751,-3.76295,9.79792,0.0538,-3.83786,-1.0331,9.79773,0.0538,-4.13817,-3.5035,9.79773,0.0538,3946.63,
4.71611,1.29019,9.79772,0.0539,-2.26468,1.55431,9.7978,0.0539,-0.257738,-0.767532,9.79787,0.0539,-0.196721,3.40396,9.79783,0.0539,2.57711,3.45366,9.79788,0.0539,-4.46727,4.01629,9.79775,0.0539,2.50315,-0.527581,9.7979,0.0539,-0.834165,-3.76264,9.79792,0.0539,-3.83743,-1.03289,9.79773,0.0539,-4.13895,-3.50357,9.79773,0.0539,3939.47,
4.71553,1.29043,9.79772,0.054,-2.26444,1.5544,9.7978,0.054,-0.258003,-0.767703,9.79787,0.054,-0.19662,3.40402,9.79783,0.054,2.57683,3.45463,9.79788,0.054,-4.46688,4.01585,9.79775,0.054,2.50332,-0.528769,9.7979,0.054,-0.833582,-3.76233,9.79792,0.054,-3.837,-1.03268,9.79773,0.054,-4.13974,-3.50363,9.79773,0.054,3932.14,
4.71494,1.29066,9.79772,0.0541,-2.2642,1.55448,9.7978,0.0541,-0.258266,-0.767872,9.79787,0.0541,-0.196521,3.40408,9.79783,0.0541,2.57656,3.45561,9.79788,0.0541,-4.46649,4.01541,9.79775,0.0541,2.50348,-0.529957,9.7979,0.0541,-0.833001,-3.76203,9.79792,0.0541,-3.83657,-1.03247,9.79773,0.0541,-4.14052,-3.5037,9.79773,0.0541,3925,
4.71436,1.29089,9.79772,0.0542,-2.26396,1.55456,9.7978,0.0542,-0.258527,-0.768039,9.79787,0.0542,-0.196424,3.40414,9.79783,0.0542,2.57629,3.45658,9.79788,0.0542,-4.4661,4.01497,9.79775,0.0542,2.50365,-0.531144,9.7979,0.0542,-0.832421,-3.76172,9.79792,0.0542,-3.83614,-1.03226,9.79773,0.0542,-4.14131,-3.50377,9.79773,0.0542,3918.22,
4.71378,1.29112,9.79772,0.0543,-2.26372,1.55464,9.7978,0.0543,-0.258787,-0.768203,9.79787,0.0543,-0.196328,3.4042,9.79783,0.0543,2.57602,3.45755,9.79788,0.0543,-4.46571,4.01454,9.79775,0.0543,2.50381,-0.53233,9.7979,0.0543,-0.831844,-3.76142,9.79792,0.0543,-3.83571,-1.03205,9.79773,0.0543,-4.14209,-3.50383,9.79773,0.0543,3911.54,
4.71319,1.29134,9.79772,0.0544,-2.26348,1.55472,9.7978,0.0544,-0.259046,-0.768366,9.79787,0.0544,-0.196233,3.40425,9.79783,0.0544,2.57575,3.45852,9.79788,0.0544,-4.46531,4.0141,9.79775,0.0544,2.50397,-0.533516,9.7979,0.0544,-0.831269,-3.76112,9.79792,0.0544,-3.83529,-1.03184,9.79773,0.0544,-4.14288,-3.50389,9.79773,0.0544,3904.99,
4.71261,1.29157,9.79772,0.0545,-2.26325,1.55481,9.7978,0.0545,-0.259303,-0.768527,9.79787,0.0545,-0.196139,3.40431,9.79783,0.0545,2.57549,3.45949,9.79788,0.0545,-4.46492,4.01367,9.79775,0.0545,2.50414,-0.534702,9.7979,0.0545,-0.830696,-3.76082,9.79792,0.0545,-3.83486,-1.03164,9.79773,0.0545,-4.14366,-3.50396,9.79773,0.0545,3898.25,
4.71202,1.29179,9.79772,0.0546,-2.26301,1.55489,9.7978,0.0546,-0.259558,-0.768686,9.79787,0.0546,-0.196047,3.40437,9.79783,0.0546,2.57522,3.46046,9.79788,0.0546,-4.46452,4.01323,9.79775,0.0546,2.50431,-0.535887,9.7979,0.0546,-0.830125,-3.76052,9.79792,0.0546,-3.83443,-1.03143,9.79773,0.0546,-4.14445,-3.50402,9.79773,0.0546,3891.6,
4.71143,1.29201,9.79772,0.0547,-2.26278,1.55497,9.7978,0.0547,-0.259812,-0.768843,9.79787,0.0547,-0.195956,3.40443,9.79783,0.0547,2.57497,3.46144,9.79788,0.0547,-4.46412,4.0128,9.79775,0.0547,2.50447,-0.537072,9.7979,0.0547,-0.829555,-3.76022,9.79792,0.0547,-3.834,-1.03122,9.79773,0.0547,-4.14524,-3.50408,9.79773,0.0547,3885.51,
4.71085,1.29223,9.79772,0.0548,-2.26254,1.55505,9.7978,0.0548,-0.260065,-0.768999,9.79787,0.0548,-0.195867,3.40449,9.79783,0.0548,2.57471,3.46241,9.79788,0.0548,-4.46372,4.01237,9.79775,0.0548,2.50464,-0.538257,9.7979,0.0548,-0.828988,-3.75993,9.79792,0.0548,-3.83357,-1.03102,9.79773,0.0548,-4.14602,-3.50414,9.79773,0.0548,3879.2,
4.71026,1.29245,9.79772,0.0549,-2.26231,1.55513,9.7978,0.0549,-0.260316,-0.769152,9.79787,0.0549,-0.195778,3.40455,9.79783,0.0549,2.57445,3.46338,9.79788,0.0549,-4.46332,4.01194,9.79775,0.0549,2.5048,-0.53944,9.7979,0.0549,-0.828423,-3.75963,9.79792,0.0549,-3.83314,-1.03081,9.79773,0.0549,-4.14681,-3.5042,9.79773,0.0549,3873,
4.70967,1.29266,9.79772,0.055,-2.26208,1.55521,9.7978,0.055,-0.260565,-0.769303,9.79787,0.055,-0.195691,3.4046,9.79783,0.055,2.5742,3.46435,9.79788,0.055,-4.46292,4.01152,9.79775,0.055,2.50497,-0.540624,9.7979,0.055,-0.827859,-3.75934,9.79792,0.055,-3.83272,-1.03061,9.79773,0.055,-4.1476,-3.50425,9.79773,0.055,3866.97,
4.70908,1.29287,9.79772,0.0551,-2.26185,1.55529,9.7978,0.0551,-0.260813,-0.769453,9.79787,0.0551,-0.195605,3.40466,9.79783,0.0551,2.57395,3.46532,9.79788,0.0551,-4.46252,4.01109,9.79775,0.0551,2.50514,-0.541807,9.7979,0.0551,-0.827298,-3.75905,9.79792,0.0551,-3.83229,-1.0304,9.79773,0.0551,-4.14839,-3.50431,9.79773,0.0551,3861.08,
4.70848,1.29308,9.79772,0.0552,-2.26162,1.55537,9.7978,0.0552,-0.26106,-0.769601,9.79787,0.0552,-0.19552,3.40472,9.79783,0.0552,2.57371,3.46629,9.79788,0.0552,-4.46211,4.01066,9.79775,0.0552,2.5053,-0.54299,9.7979,0.0552,-0.826738,-3.75876,9.79792,0.0552,-3.83186,-1.0302,9.79773,0.0552,-4.14918,-3.50437,9.79774,0.0552,3855.31,
4.70789,1.29329,9.79772,0.0553,-2.26139,1.55545,9.7978,0.0553,-0.261305,-0.769746,9.79787,0.0553,-0.195436,3.40477,9.79783,0.0553,2.57346,3.46725,9.79788,0.0553,-4.4617,4.01024,9.79775,0.0553,2.50547,-0.544172,9.7979,0.0553,-0.826181,-3.75847,9.79792,0.0553,-3.83143,-1.02999,9.79773,0.0553,-4.14996,-3.50442,9.79774,0.0553,3849.47,
4.7073,1.2935,9.79772,0.0554,-2.26116,1.55553,9.7978,0.0554,-0.261549,-0.76989,9.79787,0.0554,-0.195354,3.40483,9.79783,0.0554,2.57322,3.46822,9.79788,0.0554,-4.4613,4.00982,9.79775,0.0554,2.50564,-0.545354,9.7979,0.0554,-0.825625,-3.75818,9.79792,0.0554,-3.831,-1.02979,9.79773,0.0554,-4.15075,-3.50447,9.79774,0.0554,3843.84,
4.7067,1.2937,9.79772,0.0555,-2.26093,1.55561,9.7978,0.0555,-0.261791,-0.770033,9.79787,0.0555,-0.195273,3.40489,9.79783,0.0555,2.57298,3.46919,9.79788,0.0555,-4.46089,4.0094,9.79775,0.0555,2.50581,-0.546535,9.7979,0.0555,-0.825071,-3.7579,9.79792,0.0555,-3.83058,-1.02959,9.79773,0.0555,-4.15155,-3.50453,9.79774,0.0555,3838.26,
4.70611,1.2939,9.79772,0.0556,-2.26071,1.55569,9.7978,0.0556,-0.262032,-0.770173,9.79787,0.0556,-0.195193,3.40494,9.79783,0.0556,2.57274,3.47016,9.79788,0.0556,-4.46048,4.00898,9.79775,0.0556,2.50598,-0.547716,9.7979,0.0556,-0.824519,-3.75761,9.79792,0.0556,-3.83015,-1.02939,9.79773,0.0556,-4.15234,-3.50458,9.79774,0.0556,3832.76,
4.70551,1.2941,9.79772,0.0557,-2.26049,1.55577,9.7978,0.0557,-0.262271,-0.770311,9.79787,0.0557,-0.195114,3.405,9.79783,0.0557,2.5725,3.47113,9.79788,0.0557,-4.46006,4.00856,9.79775,0.0557,2.50614,-0.548897,9.7979,0.0557,-0.823969,-3.75733,9.79792,0.0557,-3.82972,-1.02919,9.79773,0.0557,-4.15313,-3.50463,9.79774,0.0557,3827.09,
4.70492,1.2943,9.79772,0.0558,-2.26026,1.55585,9.7978,0.0558,-0.262509,-0.770448,9.79787,0.0558,-0.195036,3.40505,9.79783,0.0558,2.57227,3.4721,9.79788,0.0558,-4.45965,4.00814,9.79775,0.0558,2.50631,-0.550077,9.7979,0.0558,-0.823421,-3.75705,9.79792,0.0558,-3.82929,-1.02899,9.79773,0.0558,-4.15392,-3.50468,9.79774,0.0558,3821.9,
4.70432,1.29449,9.79772,0.0559,-2.26004,1.55593,9.7978,0.0559,-0.262746,-0.770583,9.79787,0.0559,-0.194959,3.40511,9.79783,0.0559,2.57204,3.47306,9.79788,0.0559,-4.45923,4.00772,9.79775,0.0559,2.50648,-0.551257,9.7979,0.0559,-0.822875,-3.75677,9.79792,0.0559,-3.82886,-1.02879,9.79773,0.0559,-4.15471,-3.50472,9.79774,0.0559,3816.64,
4.70372,1.29469,9.79772,0.056,-2.25982,1.55601,9.7978,0.056,-0.262981,-0.770716,9.79787,0.056,-0.194883,3.40516,9.79783,0.056,2.57181,3.47403,9.79788,0.056,-4.45882,4.00731,9.79775,0.056,2.50665,-0.552436,9.7979,0.056,-0.822331,-3.75649,9.79792,0.056,-3.82844,-1.02859,9.79773,0.056,-4.1555,-3.50477,9.79774,0.056,3811.57,
4.70312,1.29488,9.79772,0.0561,-2.2596,1.55609,9.7978,0.0561,-0.263214,-0.770847,9.79787,0.0561,-0.194809,3.40522,9.79783,0.0561,2.57158,3.475,9.79788,0.0561,-4.4584,4.0069,9.79775,0.0561,2.50682,-0.553615,9.7979,0.0561,-0.821788,-3.75621,9.79792,0.0561,-3.82801,-1.02839,9.79773,0.0561,-4.1563,-3.50482,9.79774,0.0561,3806.56,
4.70252,1.29507,9.79772,0.0562,-2.25938,1.55617,9.7978,0.0562,-0.263447,-0.770977,9.79787,0.0562,-0.194735,3.40527,9.79783,0.0562,2.57136,3.47596,9.79788,0.0562,-4.45798,4.00648,9.79775,0.0562,2.50699,-0.554794,9.7979,0.0562,-0.821247,-3.75593,9.79792,0.0562,-3.82758,-1.02819,9.79773,0.0562,-4.15709,-3.50486,9.79774,0.0562,3801.84,
4.70192,1.29526,9.79772,0.0563,-2.25916,1.55625,9.7978,0.0563,-0.263678,-0.771104,9.79787,0.0563,-0.194662,3.40533,9.79783,0.0563,2.57114,3.47693,9.79788,0.0563,-4.45756,4.00607,9.79775,0.0563,2.50716,-0.555972,9.7979,0.0563,-0.820709,-3.75566,9.79792,0.0563,-3.82715,-1.02799,9.79773,0.0563,-4.15788,-3.50491,9.79774,0.0563,3796.99,
4.70132,1.29545,9.79772,0.0564,-2.25895,1.55633,9.7978,0.0564,-0.263907,-0.77123,9.79787,0.0564,-0.194591,3.40538,9.79783,0.0564,2.57092,3.4779,9.79788,0.0564,-4.45714,4.00566,9.79775,0.0564,2.50733,-0.55715,9.7979,0.0564,-0.820172,-3.75538,9.79792,0.0564,-3.82673,-1.0278,9.79773,0.0564,-4.15868,-3.50495,9.79774,0.0564,3792.34,
4.70072,1.29563,9.79772,0.0565,-2.25873,1.55641,9.7978,0.0565,-0.264135,-0.771354,9.79787,0.0565,-0.19452,3.40543,9.79782,0.0565,2.5707,3.47886,9.79788,0.0565,-4.45671,4.00525,9.79775,0.0565,2.5075,-0.558328,9.7979,0.0565,-0.819637,-3.75511,9.79792,0.0565,-3.8263,-1.0276,9.79773,0.0565,-4.15947,-3.50499,9.79774,0.0565,3787.73,
4.70011,1.29581,9.79772,0.0566,-2.25851,1.55648,9.7978,0.0566,-0.264362,-0.771477,9.79787,0.0566,-0.19445,3.40549,9.79782,0.0566,2.57048,3.47983,9.79788,0.0566,-4.45629,4.00484,9.79775,0.0566,2.50767,-0.559505,9.7979,0.0566,-0.819103,-3.75484,9.79792,0.0566,-3.82587,-1.0274,9.79773,0.0566,-4.16027,-3.50503,9.79774,0.0566,3783.48,
4.69951,1.29599,9.79772,0.0567,-2.2583,1.55656,9.7978,0.0567,-0.264587,-0.771598,9.79787,0.0567,-0.194381,3.40554,9.79782,0.0567,2.57027,3.4808,9.79788,0.0567,-4.45586,4.00444,9.79775,0.0567,2.50784,-0.560682,9.7979,0.0567,-0.818572,-3.75457,9.79792,0.0567,-3.82544,-1.02721,9.79773,0.0567,-4.16107,-3.50507,9.79774,0.0567,3779,
4.6989,1.29617,9.79772,0.0568,-2.25809,1.55664,9.7978,0.0568,-0.264811,-0.771716,9.79787,0.0568,-0.194314,3.40559,9.79782,0.0568,2.57006,3.48176,9.79788,0.0568,-4.45543,4.00403,9.79775,0.0568,2.50801,-0.561858,9.7979,0.0568,-0.818042,-3.7543,9.79792,0.0568,-3.82502,-1.02701,9.79773,0.0568,-4.16186,-3.50511,9.79774,0.0568,3774.74,
4.6983,1.29635,9.79772,0.0569,-2.25788,1.55672,9.7978,0.0569,-0.265033,-0.771834,9.79787,0.0569,-0.194247,3.40564,9.79782,0.0569,2.56985,3.48273,9.79788,0.0569,-4.455,4.00363,9.79775,0.0569,2.50818,-0.563035,9.7979,0.0569,-0.817514,-3.75403,9.79792,0.0569,-3.82459,-1.02682,9.79773,0.0569,-4.16266,-3.50515,9.79774,0.0569,3770.48,
4.69769,1.29653,9.79772,0.057,-2.25767,1.5568,9.7978,0.057,-0.265254,-0.771949,9.79787,0.057,-0.194181,3.40569,9.79782,0.057,2.56964,3.48369,9.79788,0.057,-4.45457,4.00322,9.79775,0.057,2.50835,-0.56421,9.7979,0.057,-0.816988,-3.75376,9.79792,0.057,-3.82416,-1.02662,9.79773,0.057,-4.16346,-3.50519,9.79774,0.057,3766.08,
4.69708,1.2967,9.79772,0.0571,-2.25746,1.55687,9.7978,0.0571,-0.265474,-0.772063,9.79787,0.0571,-0.194116,3.40575,9.79782,0.0571,2.56944,3.48466,9.79788,0.0571,-4.45414,4.00282,9.79775,0.0571,2.50852,-0.565386,9.7979,0.0571,-0.816463,-3.7535,9.79792,0.0571,-3.82373,-1.02643,9.79773,0.0571,-4.16425,-3.50523,9.79774,0.0571,3762,
4.69648,1.29687,9.79772,0.0572,-2.25725,1.55695,9.7978,0.0572,-0.265692,-0.772174,9.79787,0.0572,-0.194051,3.4058,9.79782,0.0572,2.56924,3.48562,9.79788,0.0572,-4.4537,4.00242,9.79775,0.0572,2.50869,-0.566561,9.7979,0.0572,-0.815941,-3.75323,9.79792,0.0572,-3.82331,-1.02624,9.79773,0.0572,-4.16505,-3.50526,9.79774,0.0572,3757.99,
4.69587,1.29704,9.79772,0.0573,-2.25704,1.55703,9.7978,0.0573,-0.265909,-0.772285,9.79787,0.0573,-0.193988,3.40585,9.79782,0.0573,2.56904,3.48659,9.79788,0.0573,-4.45327,4.00202,9.79775,0.0573,2.50887,-0.567736,9.7979,0.0573,-0.81542,-3.75297,9.79792,0.0573,-3.82288,-1.02605,9.79773,0.0573,-4.16585,-3.5053,9.79774,0.0573,3754.18,
4.69526,1.29721,9.79772,0.0574,-2.25683,1.5571,9.7978,0.0574,-0.266124,-0.772393,9.79787,0.0574,-0.193926,3.4059,9.79782,0.0574,2.56884,3.48755,9.79788,0.0574,-4.45283,4.00162,9.79775,0.0574,2.50904,-0.56891,9.7979,0.0574,-0.814901,-3.75271,9.79792,0.0574,-3.82245,-1.02585,9.79773,0.0574,-4.16665,-3.50533,9.79774,0.0574,3750.17,
4.69465,1.29738,9.79772,0.0575,-2.25663,1.55718,9.7978,0.0575,-0.266338,-0.7725,9.79787,0.0575,-0.193864,3.40595,9.79782,0.0575,2.56864,3.48852,9.79788,0.0575,-4.45239,4.00122,9.79775,0.0575,2.50921,-0.570084,9.7979,0.0575,-0.814384,-3.75245,9.79792,0.0575,-3.82202,-1.02566,9.79773,0.0575,-4.16745,-3.50536,9.79774,0.0575,3746.19,
4.69403,1.29755,9.79772,0.0576,-2.25643,1.55726,9.7978,0.0576,-0.266551,-0.772604,9.79787,0.0576,-0.193803,3.406,9.79782,0.0576,2.56845,3.48948,9.79788,0.0576,-4.45195,4.00083,9.79775,0.0576,2.50938,-0.571258,9.7979,0.0576,-0.813868,-3.75219,9.79792,0.0576,-3.8216,-1.02547,9.79773,0.0576,-4.16825,-3.50539,9.79774,0.0576,3742.55,
4.69342,1.29771,9.79772,0.0577,-2.25622,1.55733,9.7978,0.0577,-0.266762,-0.772708,9.79787,0.0577,-0.193743,3.40605,9.79782,0.0577,2.56826,3.49045,9.79788,0.0577,-4.45151,4.00043,9.79775,0.0577,2.50955,-0.572431,9.7979,0.0577,-0.813355,-3.75193,9.79792,0.0577,-3.82117,-1.02528,9.79773,0.0577,-4.16905,-3.50542,9.79774,0.0577,3738.94,
4.69281,1.29787,9.79772,0.0578,-2.25602,1.55741,9.7978,0.0578,-0.266973,-0.772809,9.79787,0.0578,-0.193684,3.4061,9.79782,0.0578,2.56807,3.49141,9.79788,0.0578,-4.45107,4.00004,9.79775,0.0578,2.50973,-0.573604,9.7979,0.0578,-0.812843,-3.75167,9.79792,0.0578,-3.82074,-1.02509,9.79773,0.0578,-4.16985,-3.50545,9.79774,0.0578,3735.39,
4.6922,1.29803,9.79772,0.0579,-2.25582,1.55749,9.7978,0.0579,-0.267181,-0.772909,9.79787,0.0579,-0.193626,3.40615,9.79782,0.0579,2.56788,3.49237,9.79788,0.0579,-4.45063,3.99964,9.79775,0.0579,2.5099,-0.574777,9.7979,0.0579,-0.812333,-3.75142,9.79792,0.0579,-3.82032,-1.0249,9.79773,0.0579,-4.17066,-3.50548,9.79774,0.0579,3731.77,
4.69158,1.29819,9.79772,0.058,-2.25562,1.55756,9.7978,0.058,-0.267389,-0.773007,9.79787,0.058,-0.193568,3.4062,9.79782,0.058,2.56769,3.49334,9.79788,0.058,-4.45018,3.99925,9.79775,0.058,2.51007,-0.57595,9.7979,0.058,-0.811825,-3.75116,9.79792,0.058,-3.81989,-1.02471,9.79773,0.058,-4.17146,-3.50551,9.79774,0.058,3728.09,
4.69097,1.29835,9.79772,0.0581,-2.25542,1.55764,9.7978,0.0581,-0.267595,-0.773103,9.79787,0.0581,-0.193512,3.40625,9.79783,0.0581,2.56751,3.4943,9.79788,0.0581,-4.44974,3.99886,9.79775,0.0581,2.51025,-0.577122,9.7979,0.0581,-0.811318,-3.75091,9.79792,0.0581,-3.81946,-1.02452,9.79773,0.0581,-4.17226,-3.50554,9.79774,0.0581,3724.78,
4.69035,1.2985,9.79772,0.0582,-2.25522,1.55771,9.7978,0.0582,-0.2678,-0.773198,9.79787,0.0582,-0.193456,3.4063,9.79783,0.0582,2.56733,3.49527,9.79788,0.0582,-4.44929,3.99847,9.79775,0.0582,2.51042,-0.578293,9.7979,0.0582,-0.810814,-3.75066,9.79792,0.0582,-3.81903,-1.02434,9.79773,0.0582,-4.17307,-3.50557,9.79774,0.0582,3721.4,
4.68973,1.29866,9.79772,0.0583,-2.25502,1.55779,9.7978,0.0583,-0.268003,-0.773291,9.79787,0.0583,-0.193401,3.40634,9.79783,0.0583,2.56715,3.49623,9.79788,0.0583,-4.44884,3.99808,9.79775,0.0583,2.51059,-0.579465,9.7979,0.0583,-0.810311,-3.75041,9.79792,0.0583,-3.81861,-1.02415,9.79773,0.0583,-4.17387,-3.50559,9.79774,0.0583,3718.29,
4.68911,1.29881,9.79772,0.0584,-2.25483,1.55786,9.7978,0.0584,-0.268205,-0.773383,9.79787,0.0584,-0.193346,3.40639,9.79783,0.0584,2.56697,3.49719,9.79788,0.0584,-4.44839,3.99769,9.79775,0.0584,2.51077,-0.580636,9.7979,0.0584,-0.80981,-3.75016,9.79792,0.0584,-3.81818,-1.02396,9.79773,0.0584,-4.17467,-3.50562,9.79774,0.0584,3715.13,
