X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9
-16.6303,2.11962,9.57062,0.0066,-0.672111,-4.99602,9.57062,0.0102,-10.8669,11.9679,9.57062,0.0138,-16.1713,-13.6235,9.57062,0.0174,16.2886,-1.81131,9.57062,0.021,-4.07645,1.05654,9.57061,0.0246,-11.1301,5.43636,9.57058,0.0282,3.59079,9.44824,9.57062,0.0318,12.5362,7.55794,9.57062,0.0354,-11.9267,-1.26621,9.57056,0.039
-16.6305,2.11964,9.59127,0.0067,-0.672126,-4.99614,9.59127,0.0103,-10.867,11.968,9.59127,0.0139,-16.1714,-13.6236,9.59127,0.0175,16.2887,-1.81132,9.59127,0.0211,-4.07657,1.05658,9.59126,0.0247,-11.1302,5.4364,9.59123,0.0283,3.59083,9.44834,9.59127,0.0319,12.5363,7.558,9.59127,0.0355,-11.9268,-1.26624,9.59121,0.0391
-16.6306,2.11965,9.6129,0.0068,-0.672142,-4.99625,9.6129,0.0104,-10.867,11.9681,9.6129,0.014,-16.1715,-13.6236,9.6129,0.0176,16.2888,-1.81134,9.6129,0.0212,-4.07668,1.05661,9.61288,0.0248,-11.1303,5.43645,9.61285,0.0284,3.59087,9.44845,9.6129,0.032,12.5364,7.55806,9.6129,0.0356,-11.9269,-1.26628,9.61283,0.0392
-16.6307,2.11967,9.63523,0.0069,-0.672157,-4.99637,9.63523,0.0105,-10.8671,11.9682,9.63523,0.0141,-16.1716,-13.6237,9.63523,0.0177,16.2889,-1.81135,9.63523,0.0213,-4.0768,1.05665,9.63522,0.0249,-11.1304,5.4365,9.63519,0.0285,3.59091,9.44856,9.63523,0.0321,12.5365,7.55812,9.63523,0.0357,-11.927,-1.26632,9.63516,0.0393
-16.6308,2.11968,9.65803,0.007,-0.672173,-4.99649,9.65803,0.0106,-10.8672,11.9683,9.65803,0.0142,-16.1717,-13.6238,9.65803,0.0178,16.289,-1.81136,9.65803,0.0214,-4.07691,1.05668,9.65801,0.025,-11.1305,5.43654,9.65798,0.0286,3.59095,9.44867,9.65803,0.0322,12.5366,7.55818,9.65803,0.0358,-11.9271,-1.26636,9.65795,0.0394
-16.6309,2.1197,9.68102,0.0071,-0.672189,-4.9966,9.68102,0.0107,-10.8673,11.9684,9.68102,0.0143,-16.1718,-13.6239,9.68102,0.0179,16.2891,-1.81137,9.68102,0.0215,-4.07703,1.05672,9.68101,0.0251,-11.1306,5.43659,9.68098,0.0287,3.591,9.44878,9.68102,0.0323,12.5367,7.55824,9.68102,0.0359,-11.9272,-1.2664,9.68095,0.0395
-16.631,2.11971,9.70398,0.0072,-0.672204,-4.99672,9.70398,0.0108,-10.8674,11.9684,9.70398,0.0144,-16.1719,-13.6239,9.70398,0.018,16.2893,-1.81139,9.70398,0.0216,-4.07715,1.05675,9.70397,0.0252,-11.1307,5.43664,9.70393,0.0288,3.59104,9.44889,9.70398,0.0324,12.5368,7.5583,9.70398,0.036,-11.9273,-1.26644,9.7039,0.0396
-16.6312,2.11973,9.72666,0.0073,-0.67222,-4.99683,9.72666,0.0109,-10.8674,11.9685,9.72666,0.0145,-16.172,-13.624,9.72666,0.0181,16.2894,-1.8114,9.72666,0.0217,-4.07726,1.05679,9.72665,0.0253,-11.1308,5.43668,9.72661,0.0289,3.59108,9.449,9.72666,0.0325,12.5369,7.55837,9.72666,0.0361,-11.9274,-1.26648,9.72659,0.0397
-16.6313,2.11974,9.74885,0.0074,-0.672236,-4.99695,9.74885,0.011,-10.8675,11.9686,9.74885,0.0146,-16.1721,-13.6241,9.74885,0.0182,16.2895,-1.81141,9.74885,0.0218,-4.07738,1.05683,9.74884,0.0254,-11.1309,5.43673,9.7488,0.029,3.59112,9.44911,9.74885,0.0326,12.537,7.55843,9.74885,0.0362,-11.9275,-1.26652,9.74878,0.0398
-16.6314,2.11976,9.77034,0.0075,-0.672251,-4.99707,9.77034,0.0111,-10.8676,11.9687,9.77034,0.0147,-16.1722,-13.6242,9.77034,0.0183,16.2896,-1.81143,9.77034,0.0219,-4.0775,1.05686,9.77032,0.0255,-11.131,5.43678,9.77029,0.0291,3.59116,9.44922,9.77034,0.0327,12.5371,7.55849,9.77033,0.0363,-11.9276,-1.26656,9.77026,0.0399
-16.6315,2.11977,9.79092,0.0076,-0.672267,-4.99719,9.79092,0.0112,-10.8677,11.9688,9.79092,0.0148,-16.1722,-13.6242,9.79092,0.0184,16.2897,-1.81144,9.79092,0.022,-4.07761,1.0569,9.79091,0.0256,-11.1311,5.43683,9.79088,0.0292,3.5912,9.44933,9.79092,0.0328,12.5372,7.55855,9.79092,0.0364,-11.9277,-1.2666,9.79085,0.04
-16.6316,2.11979,9.81044,0.0077,-0.672283,-4.9973,9.81044,0.0113,-10.8678,11.9689,9.81044,0.0149,-16.1723,-13.6243,9.81044,0.0185,16.2898,-1.81145,9.81044,0.0221,-4.07773,1.05693,9.81042,0.0257,-11.1312,5.43687,9.81039,0.0293,3.59124,9.44944,9.81044,0.0329,12.5373,7.55861,9.81044,0.0365,-11.9278,-1.26665,9.81037,0.0401
-16.6317,2.1198,9.82872,0.0078,-0.672299,-4.99742,9.82872,0.0114,-10.8678,11.969,9.82872,0.015,-16.1724,-13.6244,9.82872,0.0186,16.29,-1.81147,9.82872,0.0222,-4.07785,1.05697,9.82871,0.0258,-11.1313,5.43692,9.82868,0.0294,3.59129,9.44956,9.82872,0.033,12.5374,7.55867,9.82872,0.0366,-11.9279,-1.26669,9.82866,0.0402
-16.6319,2.11982,9.84564,0.0079,-0.672315,-4.99754,9.84564,0.0115,-10.8679,11.9691,9.84564,0.0151,-16.1725,-13.6245,9.84564,0.0187,16.2901,-1.81148,9.84564,0.0223,-4.07797,1.05701,9.84563,0.0259,-11.1314,5.43697,9.8456,0.0295,3.59133,9.44967,9.84564,0.0331,12.5375,7.55873,9.84564,0.0367,-11.9279,-1.26673,9.84558,0.0403
-16.632,2.11983,9.86107,0.008,-0.67233,-4.99766,9.86107,0.0116,-10.868,11.9692,9.86107,0.0152,-16.1726,-13.6246,9.86107,0.0188,16.2902,-1.81149,9.86107,0.0224,-4.07808,1.05704,9.86106,0.026,-11.1315,5.43702,9.86103,0.0296,3.59137,9.44978,9.86107,0.0332,12.5376,7.55879,9.86107,0.0368,-11.928,-1.26677,9.86101,0.0404
-16.6321,2.11985,9.87491,0.0081,-0.672346,-4.99777,9.87491,0.0117,-10.8681,11.9692,9.87491,0.0153,-16.1727,-13.6246,9.87491,0.0189,16.2903,-1.81151,9.87491,0.0225,-4.0782,1.05708,9.8749,0.0261,-11.1316,5.43706,9.87487,0.0297,3.59141,9.44989,9.87491,0.0333,12.5377,7.55886,9.87491,0.0369,-11.9281,-1.26681,9.87485,0.0405
-16.6322,2.11986,9.88708,0.0082,-0.672362,-4.99789,9.88708,0.0118,-10.8682,11.9693,9.88708,0.0154,-16.1728,-13.6247,9.88708,0.019,16.2904,-1.81152,9.88708,0.0226,-4.07832,1.05711,9.88707,0.0262,-11.1317,5.43711,9.88705,0.0298,3.59145,9.45,9.88708,0.0334,12.5378,7.55892,9.88708,0.037,-11.9282,-1.26685,9.88703,0.0406
-16.6323,2.11988,9.89753,0.0083,-0.672378,-4.99801,9.89753,0.0119,-10.8682,11.9694,9.89753,0.0155,-16.1729,-13.6248,9.89753,0.0191,16.2906,-1.81153,9.89753,0.0227,-4.07844,1.05715,9.89752,0.0263,-11.1317,5.43716,9.8975,0.0299,3.59149,9.45011,9.89753,0.0335,12.5379,7.55898,9.89753,0.0371,-11.9283,-1.26689,9.89749,0.0407
-16.6325,2.11989,9.90621,0.0084,-0.672394,-4.99813,9.90621,0.012,-10.8683,11.9695,9.90621,0.0156,-16.173,-13.6249,9.90621,0.0192,16.2907,-1.81154,9.90621,0.0228,-4.07856,1.05719,9.90621,0.0264,-11.1318,5.43721,9.90619,0.03,3.59154,9.45022,9.90621,0.0336,12.538,7.55904,9.90621,0.0372,-11.9284,-1.26693,9.90618,0.0408
-16.6326,2.11991,9.91311,0.0085,-0.67241,-4.99825,9.91311,0.0121,-10.8684,11.9696,9.91311,0.0157,-16.1731,-13.6249,9.91311,0.0193,16.2908,-1.81156,9.91311,0.0229,-4.07868,1.05722,9.91311,0.0265,-11.1319,5.43726,9.91309,0.0301,3.59158,9.45034,9.91311,0.0337,12.5381,7.5591,9.91311,0.0373,-11.9285,-1.26697,9.91308,0.0409
-16.6327,2.11992,9.91823,0.0086,-0.672426,-4.99837,9.91823,0.0122,-10.8685,11.9697,9.91823,0.0158,-16.1732,-13.625,9.91823,0.0194,16.2909,-1.81157,9.91823,0.023,-4.07879,1.05726,9.91822,0.0266,-11.132,5.4373,9.91821,0.0302,3.59162,9.45045,9.91823,0.0338,12.5382,7.55916,9.91823,0.0374,-11.9286,-1.26701,9.9182,0.041
-16.6328,2.11994,9.92158,0.0087,-0.672442,-4.99848,9.92158,0.0123,-10.8686,11.9698,9.92158,0.0159,-16.1732,-13.6251,9.92158,0.0195,16.291,-1.81158,9.92158,0.0231,-4.07891,1.05729,9.92157,0.0267,-11.1321,5.43735,9.92157,0.0303,3.59166,9.45056,9.92158,0.0339,12.5383,7.55923,9.92158,0.0375,-11.9287,-1.26705,9.92156,0.0411
-16.6329,2.11995,9.9232,0.0088,-0.672458,-4.9986,9.9232,0.0124,-10.8686,11.9699,9.9232,0.016,-16.1733,-13.6252,9.9232,0.0196,16.2911,-1.8116,9.9232,0.0232,-4.07903,1.05733,9.92319,0.0268,-11.1322,5.4374,9.92319,0.0304,3.5917,9.45067,9.9232,0.034,12.5385,7.55929,9.9232,0.0376,-11.9288,-1.26709,9.92318,0.0412
-16.633,2.11997,9.92314,0.0089,-0.672474,-4.99872,9.92314,0.0125,-10.8687,11.9699,9.92314,0.0161,-16.1734,-13.6252,9.92314,0.0197,16.2913,-1.81161,9.92314,0.0233,-4.07915,1.05737,9.92314,0.0269,-11.1323,5.43745,9.92313,0.0305,3.59175,9.45078,9.92314,0.0341,12.5386,7.55935,9.92314,0.0377,-11.9289,-1.26713,9.92313,0.0413
-16.6332,2.11998,9.92146,0.009,-0.67249,-4.99884,9.92146,0.0126,-10.8688,11.97,9.92146,0.0162,-16.1735,-13.6253,9.92146,0.0198,16.2914,-1.81162,9.92146,0.0234,-4.07927,1.0574,9.92146,0.027,-11.1324,5.4375,9.92146,0.0306,3.59179,9.4509,9.92146,0.0342,12.5387,7.55941,9.92146,0.0378,-11.929,-1.26718,9.92147,0.0414
-16.6333,2.12,9.91826,0.0091,-0.672506,-4.99896,9.91826,0.0127,-10.8689,11.9701,9.91826,0.0163,-16.1736,-13.6254,9.91826,0.0199,16.2915,-1.81164,9.91826,0.0235,-4.07939,1.05744,9.91826,0.0271,-11.1325,5.43754,9.91827,0.0307,3.59183,9.45101,9.91826,0.0343,12.5388,7.55947,9.91826,0.0379,-11.9291,-1.26722,9.91827,0.0415
-16.6334,2.12001,9.91362,0.0092,-0.672522,-4.99908,9.91362,0.0128,-10.869,11.9702,9.91362,0.0164,-16.1737,-13.6255,9.91362,0.02,16.2916,-1.81165,9.91362,0.0236,-4.07951,1.05748,9.91362,0.0272,-11.1326,5.43759,9.91363,0.0308,3.59187,9.45112,9.91362,0.0344,12.5389,7.55954,9.91362,0.038,-11.9292,-1.26726,9.91363,0.0416
-16.6335,2.12003,9.90765,0.0093,-0.672538,-4.9992,9.90765,0.0129,-10.869,11.9703,9.90765,0.0165,-16.1738,-13.6256,9.90765,0.0201,16.2917,-1.81166,9.90765,0.0237,-4.07962,1.05751,9.90765,0.0273,-11.1327,5.43764,9.90766,0.0309,3.59191,9.45123,9.90765,0.0345,12.539,7.5596,9.90765,0.0381,-11.9293,-1.2673,9.90767,0.0417
-16.6336,2.12004,9.90046,0.0094,-0.672554,-4.99932,9.90046,0.013,-10.8691,11.9704,9.90046,0.0166,-16.1739,-13.6256,9.90046,0.0202,16.2919,-1.81168,9.90046,0.0238,-4.07974,1.05755,9.90046,0.0274,-11.1328,5.43769,9.90047,0.031,3.59196,9.45135,9.90046,0.0346,12.5391,7.55966,9.90046,0.0382,-11.9294,-1.26734,9.90048,0.0418
-16.6338,2.12006,9.89217,0.0095,-0.67257,-4.99944,9.89217,0.0131,-10.8692,11.9705,9.89217,0.0167,-16.174,-13.6257,9.89217,0.0203,16.292,-1.81169,9.89217,0.0239,-4.07986,1.05759,9.89217,0.0275,-11.1329,5.43774,9.89218,0.0311,3.592,9.45146,9.89217,0.0347,12.5392,7.55972,9.89217,0.0383,-11.9295,-1.26738,9.89219,0.0419
-16.6339,2.12007,9.88291,0.0096,-0.672586,-4.99956,9.88291,0.0132,-10.8693,11.9706,9.88291,0.0168,-16.1741,-13.6258,9.88291,0.0204,16.2921,-1.8117,9.88291,0.024,-4.07998,1.05762,9.88291,0.0276,-11.133,5.43779,9.88293,0.0312,3.59204,9.45157,9.88291,0.0348,12.5393,7.55978,9.88291,0.0384,-11.9296,-1.26742,9.88294,0.042
-16.634,2.12009,9.87281,0.0097,-0.672602,-4.99967,9.87281,0.0133,-10.8694,11.9707,9.87281,0.0169,-16.1742,-13.6259,9.87281,0.0205,16.2922,-1.81172,9.87281,0.0241,-4.0801,1.05766,9.87282,0.0277,-11.1331,5.43783,9.87284,0.0313,3.59208,9.45168,9.87281,0.0349,12.5394,7.55985,9.87281,0.0385,-11.9297,-1.26746,9.87285,0.0421
-16.6341,2.1201,9.86202,0.0098,-0.672618,-4.99979,9.86202,0.0134,-10.8694,11.9707,9.86202,0.017,-16.1743,-13.6259,9.86202,0.0206,16.2923,-1.81173,9.86202,0.0242,-4.08022,1.05769,9.86203,0.0278,-11.1332,5.43788,9.86205,0.0314,3.59213,9.4518,9.86202,0.035,12.5395,7.55991,9.86202,0.0386,-11.9298,-1.2675,9.86206,0.0422
-16.6342,2.12012,9.85067,0.0099,-0.672634,-4.99991,9.85067,0.0135,-10.8695,11.9708,9.85067,0.0171,-16.1744,-13.626,9.85067,0.0207,16.2925,-1.81174,9.85067,0.0243,-4.08034,1.05773,9.85068,0.0279,-11.1333,5.43793,9.85069,0.0315,3.59217,9.45191,9.85067,0.0351,12.5396,7.55997,9.85067,0.0387,-11.9299,-1.26755,9.85071,0.0423
-16.6344,2.12013,9.83889,0.01,-0.67265,-5.00003,9.83889,0.0136,-10.8696,11.9709,9.83889,0.0172,-16.1744,-13.6261,9.83889,0.0208,16.2926,-1.81176,9.83889,0.0244,-4.08046,1.05777,9.8389,0.028,-11.1334,5.43798,9.83892,0.0316,3.59221,9.45202,9.83889,0.0352,12.5397,7.56003,9.83889,0.0388,-11.93,-1.26759,9.83894,0.0424
-16.6345,2.12015,9.82683,0.0101,-0.672666,-5.00015,9.82683,0.0137,-10.8697,11.971,9.82683,0.0173,-16.1745,-13.6262,9.82683,0.0209,16.2927,-1.81177,9.82683,0.0245,-4.08058,1.0578,9.82684,0.0281,-11.1335,5.43803,9.82686,0.0317,3.59225,9.45214,9.82683,0.0353,12.5398,7.5601,9.82683,0.0389,-11.9301,-1.26763,9.82688,0.0425
-16.6346,2.12017,9.81462,0.0102,-0.672682,-5.00027,9.81462,0.0138,-10.8698,11.9711,9.81462,0.0174,-16.1746,-13.6263,9.81462,0.021,16.2928,-1.81178,9.81462,0.0246,-4.0807,1.05784,9.81463,0.0282,-11.1336,5.43808,9.81465,0.0318,3.5923,9.45225,9.81462,0.0354,12.5399,7.56016,9.81462,0.039,-11.9302,-1.26767,9.81467,0.0426
-16.6347,2.12018,9.80239,0.0103,-0.672699,-5.00039,9.80239,0.0139,-10.8699,11.9712,9.80239,0.0175,-16.1747,-13.6263,9.80239,0.0211,16.2929,-1.8118,9.80239,0.0247,-4.08082,1.05788,9.8024,0.0283,-11.1337,5.43812,9.80242,0.0319,3.59234,9.45236,9.80239,0.0355,12.54,7.56022,9.80239,0.0391,-11.9303,-1.26771,9.80244,0.0427
-16.6348,2.1202,9.79027,0.0104,-0.672715,-5.00051,9.79027,0.014,-10.8699,11.9713,9.79027,0.0176,-16.1748,-13.6264,9.79027,0.0212,16.2931,-1.81181,9.79027,0.0248,-4.08094,1.05791,9.79028,0.0284,-11.1338,5.43817,9.7903,0.032,3.59238,9.45248,9.79027,0.0356,12.5401,7.56028,9.79027,0.0392,-11.9304,-1.26775,9.79032,0.0428
-16.635,2.12021,9.77838,0.0105,-0.672731,-5.00063,9.77838,0.0141,-10.87,11.9714,9.77838,0.0177,-16.1749,-13.6265,9.77838,0.0213,16.2932,-1.81182,9.77838,0.0249,-4.08106,1.05795,9.77839,0.0285,-11.1339,5.43822,9.77841,0.0321,3.59242,9.45259,9.77838,0.0357,12.5402,7.56035,9.77838,0.0393,-11.9305,-1.26779,9.77843,0.0429
-16.6351,2.12023,9.76683,0.0106,-0.672747,-5.00075,9.76683,0.0142,-10.8701,11.9715,9.76683,0.0178,-16.175,-13.6266,9.76683,0.0214,16.2933,-1.81184,9.76683,0.025,-4.08118,1.05799,9.76684,0.0286,-11.134,5.43827,9.76686,0.0322,3.59246,9.4527,9.76683,0.0358,12.5403,7.56041,9.76683,0.0394,-11.9306,-1.26784,9.76687,0.043
-16.6352,2.12024,9.75572,0.0107,-0.672763,-5.00087,9.75572,0.0143,-10.8702,11.9716,9.75572,0.0179,-16.1751,-13.6266,9.75572,0.0215,16.2934,-1.81185,9.75572,0.0251,-4.0813,1.05802,9.75573,0.0287,-11.1341,5.43832,9.75575,0.0323,3.59251,9.45282,9.75572,0.0359,12.5404,7.56047,9.75572,0.0395,-11.9307,-1.26788,9.75577,0.0431
-16.6353,2.12026,9.74516,0.0108,-0.672779,-5.00099,9.74516,0.0144,-10.8703,11.9716,9.74516,0.018,-16.1752,-13.6267,9.74516,0.0216,16.2935,-1.81186,9.74516,0.0252,-4.08142,1.05806,9.74517,0.0288,-11.1342,5.43837,9.74519,0.0324,3.59255,9.45293,9.74516,0.036,12.5405,7.56053,9.74516,0.0396,-11.9308,-1.26792,9.7452,0.0432
-16.6354,2.12027,9.73522,0.0109,-0.672795,-5.00111,9.73522,0.0145,-10.8703,11.9717,9.73522,0.0181,-16.1753,-13.6268,9.73522,0.0217,16.2937,-1.81188,9.73522,0.0253,-4.08154,1.0581,9.73523,0.0289,-11.1343,5.43842,9.73525,0.0325,3.59259,9.45304,9.73522,0.0361,12.5406,7.5606,9.73522,0.0397,-11.9309,-1.26796,9.73526,0.0433
-16.6356,2.12029,9.72599,0.011,-0.672811,-5.00123,9.72599,0.0146,-10.8704,11.9718,9.72599,0.0182,-16.1754,-13.6269,9.72599,0.0218,16.2938,-1.81189,9.72599,0.0254,-4.08166,1.05813,9.726,0.029,-11.1344,5.43846,9.72602,0.0326,3.59263,9.45316,9.72599,0.0362,12.5407,7.56066,9.72599,0.0398,-11.931,-1.268,9.72603,0.0434
-16.6357,2.1203,9.71754,0.0111,-0.672828,-5.00135,9.71754,0.0147,-10.8705,11.9719,9.71754,0.0183,-16.1755,-13.627,9.71754,0.0219,16.2939,-1.8119,9.71754,0.0255,-4.08178,1.05817,9.71754,0.0291,-11.1345,5.43851,9.71756,0.0327,3.59268,9.45327,9.71754,0.0363,12.5408,7.56072,9.71754,0.0399,-11.9311,-1.26804,9.71757,0.0435
-16.6358,2.12032,9.70991,0.0112,-0.672844,-5.00147,9.70991,0.0148,-10.8706,11.972,9.70991,0.0184,-16.1756,-13.627,9.70991,0.022,16.294,-1.81192,9.70991,0.0256,-4.0819,1.05821,9.70991,0.0292,-11.1346,5.43856,9.70993,0.0328,3.59272,9.45338,9.70991,0.0364,12.5409,7.56078,9.70991,0.04,-11.9312,-1.26809,9.70994,0.0436
-16.6359,2.12033,9.70315,0.0113,-0.67286,-5.00159,9.70315,0.0149,-10.8707,11.9721,9.70315,0.0185,-16.1756,-13.6271,9.70315,0.0221,16.2941,-1.81193,9.70315,0.0257,-4.08202,1.05824,9.70316,0.0293,-11.1347,5.43861,9.70317,0.0329,3.59276,9.4535,9.70315,0.0365,12.541,7.56085,9.70315,0.0401,-11.9313,-1.26813,9.70318,0.0437
-16.636,2.12035,9.69731,0.0114,-0.672876,-5.00171,9.69731,0.015,-10.8707,11.9722,9.69731,0.0186,-16.1757,-13.6272,9.69731,0.0222,16.2943,-1.81194,9.69731,0.0258,-4.08214,1.05828,9.69732,0.0294,-11.1348,5.43866,9.69733,0.033,3.5928,9.45361,9.69731,0.0366,12.5412,7.56091,9.69731,0.0402,-11.9314,-1.26817,9.69734,0.0438
-16.6362,2.12036,9.6924,0.0115,-0.672892,-5.00183,9.6924,0.0151,-10.8708,11.9723,9.6924,0.0187,-16.1758,-13.6273,9.6924,0.0223,16.2944,-1.81196,9.6924,0.0259,-4.08226,1.05832,9.6924,0.0295,-11.1349,5.43871,9.69241,0.0331,3.59285,9.45372,9.6924,0.0367,12.5413,7.56097,9.6924,0.0403,-11.9315,-1.26821,9.69242,0.0439
-16.6363,2.12038,9.68843,0.0116,-0.672908,-5.00195,9.68843,0.0152,-10.8709,11.9724,9.68843,0.0188,-16.1759,-13.6273,9.68843,0.0224,16.2945,-1.81197,9.68843,0.026,-4.08238,1.05835,9.68844,0.0296,-11.135,5.43876,9.68845,0.0332,3.59289,9.45384,9.68843,0.0368,12.5414,7.56104,9.68843,0.0404,-11.9316,-1.26825,9.68845,0.044
-16.6364,2.12039,9.68542,0.0117,-0.672925,-5.00207,9.68542,0.0153,-10.871,11.9725,9.68542,0.0189,-16.176,-13.6274,9.68542,0.0225,16.2946,-1.81198,9.68542,0.0261,-4.0825,1.05839,9.68542,0.0297,-11.1351,5.43881,9.68543,0.0333,3.59293,9.45395,9.68542,0.0369,12.5415,7.5611,9.68542,0.0405,-11.9317,-1.26829,9.68544,0.0441
-16.6365,2.12041,9.68335,0.0118,-0.672941,-5.00219,9.68335,0.0154,-10.8711,11.9725,9.68335,0.019,-16.1761,-13.6275,9.68335,0.0226,16.2947,-1.812,9.68335,0.0262,-4.08262,1.05843,9.68335,0.0298,-11.1352,5.43886,9.68335,0.0334,3.59297,9.45406,9.68335,0.037,12.5416,7.56116,9.68335,0.0406,-11.9318,-1.26833,9.68336,0.0442
-16.6366,2.12043,9.6822,0.0119,-0.672957,-5.00231,9.6822,0.0155,-10.8712,11.9726,9.6822,0.0191,-16.1762,-13.6276,9.6822,0.0227,16.2949,-1.81201,9.6822,0.0263,-4.08274,1.05846,9.68221,0.0299,-11.1353,5.43892,9.68221,0.0335,3.59302,9.45418,9.6822,0.0371,12.5417,7.56122,9.6822,0.0407,-11.9319,-1.26838,9.68221,0.0443
-16.6368,2.12044,9.68196,0.012,-0.672973,-5.00243,9.68196,0.0156,-10.8712,11.9727,9.68196,0.0192,-16.1763,-13.6277,9.68196,0.0228,16.295,-1.81202,9.68196,0.0264,-4.08286,1.0585,9.68196,0.03,-11.1354,5.43897,9.68196,0.0336,3.59306,9.45429,9.68196,0.0372,12.5418,7.56129,9.68196,0.0408,-11.932,-1.26842,9.68197,0.0444
-16.6369,2.12046,9.68259,0.0121,-0.672989,-5.00255,9.68259,0.0157,-10.8713,11.9728,9.68259,0.0193,-16.1764,-13.6277,9.68259,0.0229,16.2951,-1.81204,9.68259,0.0265,-4.08298,1.05853,9.68259,0.0301,-11.1355,5.43902,9.68259,0.0337,3.5931,9.4544,9.68259,0.0373,12.5419,7.56135,9.68259,0.0409,-11.9321,-1.26846,9.68259,0.0445
-16.637,2.12047,9.68404,0.0122,-0.673006,-5.00267,9.68404,0.0158,-10.8714,11.9729,9.68404,0.0194,-16.1765,-13.6278,9.68404,0.023,16.2952,-1.81205,9.68404,0.0266,-4.0831,1.05857,9.68404,0.0302,-11.1356,5.43907,9.68404,0.0338,3.59314,9.45452,9.68404,0.0374,12.542,7.56141,9.68404,0.041,-11.9322,-1.2685,9.68404,0.0446
-16.6371,2.12049,9.68628,0.0123,-0.673022,-5.0028,9.68628,0.0159,-10.8715,11.973,9.68628,0.0195,-16.1766,-13.6279,9.68628,0.0231,16.2954,-1.81206,9.68628,0.0267,-4.08322,1.05861,9.68628,0.0303,-11.1357,5.43913,9.68627,0.0339,3.59319,9.45463,9.68628,0.0375,12.5421,7.56147,9.68628,0.0411,-11.9323,-1.26854,9.68627,0.0447
-16.6372,2.1205,9.68924,0.0124,-0.673038,-5.00292,9.68924,0.016,-10.8716,11.9731,9.68924,0.0196,-16.1767,-13.628,9.68924,0.0232,16.2955,-1.81208,9.68924,0.0268,-4.08334,1.05864,9.68924,0.0304,-11.1358,5.43918,9.68923,0.034,3.59323,9.45475,9.68924,0.0376,12.5422,7.56154,9.68924,0.0412,-11.9324,-1.26858,9.68923,0.0448
-16.6374,2.12052,9.69287,0.0125,-0.673054,-5.00304,9.69287,0.0161,-10.8716,11.9732,9.69287,0.0197,-16.1768,-13.6281,9.69287,0.0233,16.2956,-1.81209,9.69287,0.0269,-4.08346,1.05868,9.69287,0.0305,-11.1358,5.43923,9.69286,0.0341,3.59327,9.45486,9.69287,0.0377,12.5423,7.5616,9.69287,0.0413,-11.9325,-1.26863,9.69286,0.0449
-16.6375,2.12053,9.69711,0.0126,-0.67307,-5.00316,9.69711,0.0162,-10.8717,11.9733,9.69711,0.0198,-16.1769,-13.6281,9.69711,0.0234,16.2957,-1.81211,9.69711,0.027,-4.08358,1.05872,9.69711,0.0306,-11.1359,5.43929,9.69709,0.0342,3.59331,9.45497,9.69711,0.0378,12.5424,7.56166,9.69711,0.0414,-11.9326,-1.26867,9.69709,0.045
-16.6376,2.12055,9.70188,0.0127,-0.673087,-5.00328,9.70188,0.0163,-10.8718,11.9734,9.70188,0.0199,-16.1769,-13.6282,9.70188,0.0235,16.2958,-1.81212,9.70188,0.0271,-4.0837,1.05875,9.70188,0.0307,-11.136,5.43934,9.70186,0.0343,3.59336,9.45509,9.70188,0.0379,12.5425,7.56173,9.70188,0.0415,-11.9327,-1.26871,9.70186,0.0451
-16.6377,2.12056,9.70712,0.0128,-0.673103,-5.0034,9.70712,0.0164,-10.8719,11.9734,9.70712,0.02,-16.177,-13.6283,9.70712,0.0236,16.296,-1.81213,9.70712,0.0272,-4.08382,1.05879,9.70711,0.0308,-11.1361,5.43939,9.7071,0.0344,3.5934,9.4552,9.70712,0.038,12.5426,7.56179,9.70712,0.0416,-11.9328,-1.26875,9.7071,0.0452
-16.6378,2.12058,9.71275,0.0129,-0.673119,-5.00352,9.71275,0.0165,-10.872,11.9735,9.71275,0.0201,-16.1771,-13.6284,9.71275,0.0237,16.2961,-1.81215,9.71275,0.0273,-4.08394,1.05883,9.71275,0.0309,-11.1362,5.43945,9.71273,0.0345,3.59344,9.45531,9.71275,0.0381,12.5427,7.56185,9.71275,0.0417,-11.9329,-1.26879,9.71273,0.0453
-16.638,2.12059,9.7187,0.013,-0.673135,-5.00364,9.7187,0.0166,-10.8721,11.9736,9.7187,0.0202,-16.1772,-13.6284,9.7187,0.0238,16.2962,-1.81216,9.7187,0.0274,-4.08406,1.05886,9.7187,0.031,-11.1363,5.4395,9.71868,0.0346,3.59348,9.45543,9.7187,0.0382,12.5428,7.56191,9.7187,0.0418,-11.933,-1.26883,9.71868,0.0454
