X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2
-17.0903,2.17808,9.76575,0.3872,-0.733917,-5.45545,9.76575,0.3908,-11.1784,12.3113,9.76575,0.3944
-17.0904,2.17809,9.76575,0.3873,-0.733933,-5.45557,9.76575,0.3909,-11.1785,12.3114,9.76575,0.3945
-17.0905,2.17811,9.76575,0.3874,-0.73395,-5.45569,9.76575,0.391,-11.1786,12.3115,9.76575,0.3946
-17.0906,2.17812,9.76575,0.3875,-0.733966,-5.45581,9.76575,0.3911,-11.1787,12.3116,9.76575,0.3947
-17.0908,2.17814,9.76575,0.3876,-0.733982,-5.45594,9.76575,0.3912,-11.1787,12.3116,9.76575,0.3948
-17.0909,2.17815,9.76575,0.3877,-0.733998,-5.45606,9.76575,0.3913,-11.1788,12.3117,9.76575,0.3949
-17.091,2.17817,9.76575,0.3878,-0.734015,-5.45618,9.76575,0.3914,-11.1789,12.3118,9.76575,0.395
-17.0911,2.17819,9.76575,0.3879,-0.734031,-5.4563,9.76575,0.3915,-11.179,12.3119,9.76575,0.3951
-17.0913,2.1782,9.76575,0.388,-0.734047,-5.45642,9.76575,0.3916,-11.1791,12.312,9.76575,0.3952
-17.0914,2.17822,9.76575,0.3881,-0.734063,-5.45654,9.76575,0.3917,-11.1792,12.3121,9.76575,0.3953
-17.0915,2.17823,9.76575,0.3882,-0.73408,-5.45666,9.76575,0.3918,-11.1792,12.3122,9.76575,0.3954
-17.0916,2.17825,9.76575,0.3883,-0.734096,-5.45678,9.76575,0.3919,-11.1793,12.3123,9.76575,0.3955
-17.0917,2.17826,9.76575,0.3884,-0.734112,-5.4569,9.76575,0.392,-11.1794,12.3124,9.76575,0.3956
-17.0919,2.17828,9.76575,0.3885,-0.734128,-5.45702,9.76575,0.3921,-11.1795,12.3125,9.76575,0.3957
-17.092,2.17829,9.76575,0.3886,-0.734145,-5.45714,9.76575,0.3922,-11.1796,12.3125,9.76575,0.3958
-17.0921,2.17831,9.76575,0.3887,-0.734161,-5.45726,9.76575,0.3923,-11.1797,12.3126,9.76575,0.3959
-17.0922,2.17832,9.76575,0.3888,-0.734177,-5.45738,9.76575,0.3924,-11.1797,12.3127,9.76575,0.396
-17.0923,2.17834,9.76575,0.3889,-0.734193,-5.45751,9.76575,0.3925,-11.1798,12.3128,9.76575,0.3961
-17.0925,2.17835,9.76575,0.389,-0.73421,-5.45763,9.76575,0.3926,-11.1799,12.3129,9.76575,0.3962
-17.0926,2.17837,9.76575,0.3891,-0.734226,-5.45775,9.76575,0.3927,-11.18,12.313,9.76575,0.3963
-17.0927,2.17839,9.76575,0.3892,-0.734242,-5.45787,9.76575,0.3928,-11.1801,12.3131,9.76575,0.3964
-17.0928,2.1784,9.76575,0.3893,-0.734258,-5.45799,9.76575,0.3929,-11.1801,12.3132,9.76575,0.3965
-17.0929,2.17842,9.76575,0.3894,-0.734274,-5.45811,9.76575,0.393,-11.1802,12.3133,9.76575,0.3966
-17.0931,2.17843,9.76575,0.3895,-0.734291,-5.45823,9.76575,0.3931,-11.1803,12.3134,9.76575,0.3967
-17.0932,2.17845,9.76575,0.3896,-0.734307,-5.45835,9.76575,0.3932,-11.1804,12.3135,9.76575,0.3968
-17.0933,2.17846,9.76575,0.3897,-0.734323,-5.45847,9.76575,0.3933,-11.1805,12.3135,9.76575,0.3969
-17.0934,2.17848,9.76575,0.3898,-0.734339,-5.45859,9.76575,0.3934,-11.1806,12.3136,9.76575,0.397
-17.0935,2.17849,9.76575,0.3899,-0.734356,-5.45871,9.76575,0.3935,-11.1806,12.3137,9.76575,0.3971
-17.0937,2.17851,9.76575,0.39,-0.734372,-5.45883,9.76575,0.3936,-11.1807,12.3138,9.76575,0.3972
-17.0938,2.17852,9.76575,0.3901,-0.734388,-5.45895,9.76575,0.3937,-11.1808,12.3139,9.76575,0.3973
-17.0939,2.17854,9.76575,0.3902,-0.734404,-5.45907,9.76575,0.3938,-11.1809,12.314,9.76575,0.3974
-17.094,2.17855,9.76575,0.3903,-0.734421,-5.4592,9.76575,0.3939,-11.181,12.3141,9.76575,0.3975
-17.0942,2.17857,9.76575,0.3904,-0.734437,-5.45932,9.76575,0.394,-11.181,12.3142,9.76575,0.3976
-17.0943,2.17858,9.76575,0.3905,-0.734453,-5.45944,9.76575,0.3941,-11.1811,12.3143,9.76575,0.3977
-17.0944,2.1786,9.76575,0.3906,-0.734469,-5.45956,9.76575,0.3942,-11.1812,12.3144,9.76575,0.3978
-17.0945,2.17862,9.76575,0.3907,-0.734486,-5.45968,9.76575,0.3943,-11.1813,12.3144,9.76575,0.3979
-17.0946,2.17863,9.76575,0.3908,-0.734502,-5.4598,9.76575,0.3944,-11.1814,12.3145,9.76575,0.398
-17.0948,2.17865,9.76575,0.3909,-0.734518,-5.45992,9.76575,0.3945,-11.1815,12.3146,9.76575,0.3981
-17.0949,2.17866,9.76575,0.391,-0.734534,-5.46004,9.76575,0.3946,-11.1815,12.3147,9.76575,0.3982
-17.095,2.17868,9.76575,0.3911,-0.734551,-5.46016,9.76575,0.3947,-11.1816,12.3148,9.76575,0.3983
-17.0951,2.17869,9.76575,0.3912,-0.734567,-5.46028,9.76575,0.3948,-11.1817,12.3149,9.76575,0.3984
-17.0952,2.17871,9.76575,0.3913,-0.734583,-5.4604,9.76575,0.3949,-11.1818,12.315,9.76575,0.3985
-17.0954,2.17872,9.76575,0.3914,-0.734599,-5.46052,9.76575,0.395,-11.1819,12.3151,9.76575,0.3986
-17.0955,2.17874,9.76575,0.3915,-0.734616,-5.46064,9.76575,0.3951,-11.1819,12.3152,9.76575,0.3987
-17.0956,2.17875,9.76575,0.3916,-0.734632,-5.46077,9.76575,0.3952,-11.182,12.3153,9.76575,0.3988
-17.0957,2.17877,9.76575,0.3917,-0.734648,-5.46089,9.76575,0.3953,-11.1821,12.3153,9.76575,0.3989
-17.0958,2.17878,9.76575,0.3918,-0.734664,-5.46101,9.76575,0.3954,-11.1822,12.3154,9.76575,0.399
-17.096,2.1788,9.76575,0.3919,-0.734681,-5.46113,9.76575,0.3955,-11.1823,12.3155,9.76575,0.3991
-17.0961,2.17882,9.76575,0.392,-0.734697,-5.46125,9.76575,0.3956,-11.1824,12.3156,9.76575,0.3992
-17.0962,2.17883,9.76575,0.3921,-0.734713,-5.46137,9.76575,0.3957,-11.1824,12.3157,9.76575,0.3993
-17.0963,2.17885,9.76575,0.3922,-0.734729,-5.46149,9.76575,0.3958,-11.1825,12.3158,9.76575,0.3994
-17.0964,2.17886,9.76575,0.3923,-0.734746,-5.46161,9.76575,0.3959,-11.1826,12.3159,9.76575,0.3995
-17.0966,2.17888,9.76575,0.3924,-0.734762,-5.46173,9.76575,0.396,-11.1827,12.316,9.76575,0.3996
-17.0967,2.17889,9.76575,0.3925,-0.734778,-5.46185,9.76575,0.3961,-11.1828,12.3161,9.76575,0.3997
-17.0968,2.17891,9.76575,0.3926,-0.734794,-5.46197,9.76575,0.3962,-11.1828,12.3162,9.76575,0.3998
-17.0969,2.17892,9.76575,0.3927,-0.734811,-5.46209,9.76575,0.3963,-11.1829,12.3162,9.76575,0.3999
-17.0971,2.17894,9.76575,0.3928,-0.734827,-5.46221,9.76575,0.3964,-11.183,12.3163,9.76575,0.4
-17.0972,2.17895,9.76575,0.3929,-0.734843,-5.46233,9.76575,0.3965,-11.1831,12.3164,9.76575,0.4001
-17.0973,2.17897,9.76575,0.393,-0.734859,-5.46246,9.76575,0.3966,-11.1832,12.3165,9.76575,0.4002
-17.0974,2.17898,9.76575,0.3931,-0.734875,-5.46258,9.76575,0.3967,-11.1833,12.3166,9.76575,0.4003
-17.0975,2.179,9.76575,0.3932,-0.734892,-5.4627,9.76575,0.3968,-11.1833,12.3167,9.76575,0.4004
-17.0977,2.17902,9.76575,0.3933,-0.734908,-5.46282,9.76575,0.3969,-11.1834,12.3168,9.76575,0.4005
-17.0978,2.17903,9.76575,0.3934,-0.734924,-5.46294,9.76575,0.397,-11.1835,12.3169,9.76575,0.4006
-17.0979,2.17905,9.76575,0.3935,-0.73494,-5.46306,9.76575,0.3971,-11.1836,12.317,9.76575,0.4007
-17.098,2.17906,9.76575,0.3936,-0.734957,-5.46318,9.76575,0.3972,-11.1837,12.3171,9.76575,0.4008
-17.0981,2.17908,9.76575,0.3937,-0.734973,-5.4633,9.76575,0.3973,-11.1837,12.3172,9.76575,0.4009
-17.0983,2.17909,9.76575,0.3938,-0.734989,-5.46342,9.76575,0.3974,-11.1838,12.3172,9.76575,0.401
-17.0984,2.17911,9.76575,0.3939,-0.735005,-5.46354,9.76575,0.3975,-11.1839,12.3173,9.76575,0.4011
-17.0985,2.17912,9.76575,0.394,-0.735022,-5.46366,9.76575,0.3976,-11.184,12.3174,9.76575,0.4012
-17.0986,2.17914,9.76575,0.3941,-0.735038,-5.46378,9.76575,0.3977,-11.1841,12.3175,9.76575,0.4013
-17.0987,2.17915,9.76575,0.3942,-0.735054,-5.4639,9.76575,0.3978,-11.1842,12.3176,9.76575,0.4014
-17.0989,2.17917,9.76575,0.3943,-0.73507,-5.46403,9.76575,0.3979,-11.1842,12.3177,9.76575,0.4015
-17.099,2.17918,9.76575,0.3944,-0.735087,-5.46415,9.76575,0.398,-11.1843,12.3178,9.76575,0.4016
-17.0991,2.1792,9.76575,0.3945,-0.735103,-5.46427,9.76575,0.3981,-11.1844,12.3179,9.76575,0.4017
-17.0992,2.17921,9.76575,0.3946,-0.735119,-5.46439,9.76575,0.3982,-11.1845,12.318,9.76575,0.4018
-17.0994,2.17923,9.76575,0.3947,-0.735135,-5.46451,9.76575,0.3983,-11.1846,12.3181,9.76575,0.4019
-17.0995,2.17925,9.76575,0.3948,-0.735152,-5.46463,9.76575,0.3984,-11.1846,12.3181,9.76575,0.402
-17.0996,2.17926,9.76575,0.3949,-0.735168,-5.46475,9.76575,0.3985,-11.1847,12.3182,9.76575,0.4021
-17.0997,2.17928,9.76575,0.395,-0.735184,-5.46487,9.76575,0.3986,-11.1848,12.3183,9.76575,0.4022
-17.0998,2.17929,9.76575,0.3951,-0.7352,-5.46499,9.76575,0.3987,-11.1849,12.3184,9.76575,0.4023
-17.1,2.17931,9.76575,0.3952,-0.735217,-5.46511,9.76575,0.3988,-11.185,12.3185,9.76575,0.4024
-17.1001,2.17932,9.76575,0.3953,-0.735233,-5.46523,9.76575,0.3989,-11.1851,12.3186,9.76575,0.4025
-17.1002,2.17934,9.76575,0.3954,-0.735249,-5.46535,9.76575,0.399,-11.1851,12.3187,9.76575,0.4026
-17.1003,2.17935,9.76575,0.3955,-0.735265,-5.46547,9.76575,0.3991,-11.1852,12.3188,9.76575,0.4027
-17.1004,2.17937,9.76575,0.3956,-0.735282,-5.4656,9.76575,0.3992,-11.1853,12.3189,9.76575,0.4028
-17.1006,2.17938,9.76575,0.3957,-0.735298,-5.46572,9.76575,0.3993,-11.1854,12.319,9.76575,0.4029
-17.1007,2.1794,9.76575,0.3958,-0.735314,-5.46584,9.76575,0.3994,-11.1855,12.319,9.76575,0.403
-17.1008,2.17941,9.76575,0.3959,-0.73533,-5.46596,9.76575,0.3995,-11.1855,12.3191,9.76575,0.4031
-17.1009,2.17943,9.76575,0.396,-0.735347,-5.46608,9.76575,0.3996,-11.1856,12.3192,9.76575,0.4032
-17.101,2.17945,9.76575,0.3961,-0.735363,-5.4662,9.76575,0.3997,-11.1857,12.3193,9.76575,0.4033
-17.1012,2.17946,9.76575,0.3962,-0.735379,-5.46632,9.76575,0.3998,-11.1858,12.3194,9.76575,0.4034
-17.1013,2.17948,9.76575,0.3963,-0.735395,-5.46644,9.76575,0.3999,-11.1859,12.3195,9.76575,0.4035
-17.1014,2.17949,9.76575,0.3964,-0.735412,-5.46656,9.76575,0.4,-11.186,12.3196,9.76575,0.4036
-17.1015,2.17951,9.76575,0.3965,-0.735428,-5.46668,9.76575,0.4001,-11.186,12.3197,9.76575,0.4037
-17.1016,2.17952,9.76575,0.3966,-0.735444,-5.4668,9.76575,0.4002,-11.1861,12.3198,9.76575,0.4038
-17.1018,2.17954,9.76575,0.3967,-0.73546,-5.46692,9.76575,0.4003,-11.1862,12.3199,9.76575,0.4039
-17.1019,2.17955,9.76575,0.3968,-0.735477,-5.46704,9.76575,0.4004,-11.1863,12.3199,9.76575,0.404
-17.102,2.17957,9.76575,0.3969,-0.735493,-5.46716,9.76575,0.4005,-11.1864,12.32,9.76575,0.4041
-17.1021,2.17958,9.76575,0.397,-0.735509,-5.46729,9.76575,0.4006,-11.1864,12.3201,9.76575,0.4042
-17.1023,2.1796,9.76575,0.3971,-0.735525,-5.46741,9.76575,0.4007,-11.1865,12.3202,9.76575,0.4043
-17.1024,2.17961,9.76575,0.3972,-0.735541,-5.46753,9.76575,0.4008,-11.1866,12.3203,9.76575,0.4044
-17.1025,2.17963,9.76575,0.3973,-0.735558,-5.46765,9.76575,0.4009,-11.1867,12.3204,9.76575,0.4045
-17.1026,2.17965,9.76575,0.3974,-0.735574,-5.46777,9.76575,0.401,-11.1868,12.3205,9.76575,0.4046
-17.1027,2.17966,9.76575,0.3975,-0.73559,-5.46789,9.76575,0.4011,-11.1869,12.3206,9.76575,0.4047
-17.1029,2.17968,9.76575,0.3976,-0.735606,-5.46801,9.76575,0.4012,-11.1869,12.3207,9.76575,0.4048
-17.103,2.17969,9.76575,0.3977,-0.735623,-5.46813,9.76575,0.4013,-11.187,12.3208,9.76575,0.4049
-17.1031,2.17971,9.76575,0.3978,-0.735639,-5.46825,9.76575,0.4014,-11.1871,12.3208,9.76575,0.405
-17.1032,2.17972,9.76575,0.3979,-0.735655,-5.46837,9.76575,0.4015,-11.1872,12.3209,9.76575,0.4051
-17.1033,2.17974,9.76575,0.398,-0.735671,-5.46849,9.76575,0.4016,-11.1873,12.321,9.76575,0.4052
-17.1035,2.17975,9.76575,0.3981,-0.735688,-5.46861,9.76575,0.4017,-11.1873,12.3211,9.76575,0.4053
-17.1036,2.17977,9.76575,0.3982,-0.735704,-5.46873,9.76575,0.4018,-11.1874,12.3212,9.76575,0.4054
-17.1037,2.17978,9.76575,0.3983,-0.73572,-5.46886,9.76575,0.4019,-11.1875,12.3213,9.76575,0.4055
-17.1038,2.1798,9.76575,0.3984,-0.735736,-5.46898,9.76575,0.402,-11.1876,12.3214,9.76575,0.4056
-17.1039,2.17981,9.76575,0.3985,-0.735753,-5.4691,9.76575,0.4021,-11.1877,12.3215,9.76575,0.4057
-17.1041,2.17983,9.76575,0.3986,-0.735769,-5.46922,9.76575,0.4022,-11.1878,12.3216,9.76575,0.4058
-17.1042,2.17985,9.76575,0.3987,-0.735785,-5.46934,9.76575,0.4023,-11.1878,12.3217,9.76575,0.4059
-17.1043,2.17986,9.76575,0.3988,-0.735801,-5.46946,9.76575,0.4024,-11.1879,12.3218,9.76575,0.406
-17.1044,2.17988,9.76575,0.3989,-0.735818,-5.46958,9.76575,0.4025,-11.188,12.3218,9.76575,0.4061
-17.1045,2.17989,9.76575,0.399,-0.735834,-5.4697,9.76575,0.4026,-11.1881,12.3219,9.76575,0.4062
-17.1047,2.17991,9.76575,0.3991,-0.73585,-5.46982,9.76575,0.4027,-11.1882,12.322,9.76575,0.4063
-17.1048,2.17992,9.76575,0.3992,-0.735866,-5.46994,9.76575,0.4028,-11.1882,12.3221,9.76575,0.4064
-17.1049,2.17994,9.76575,0.3993,-0.735883,-5.47006,9.76575,0.4029,-11.1883,12.3222,9.76575,0.4065
-17.105,2.17995,9.76575,0.3994,-0.735899,-5.47018,9.76575,0.403,-11.1884,12.3223,9.76575,0.4066
-17.1052,2.17997,9.76575,0.3995,-0.735915,-5.4703,9.76575,0.4031,-11.1885,12.3224,9.76575,0.4067
-17.1053,2.17998,9.76575,0.3996,-0.735931,-5.47042,9.76575,0.4032,-11.1886,12.3225,9.76575,0.4068
-17.1054,2.18,9.76575,0.3997,-0.735948,-5.47055,9.76575,0.4033,-11.1887,12.3226,9.76575,0.4069
-17.1055,2.18001,9.76575,0.3998,-0.735964,-5.47067,9.76575,0.4034,-11.1887,12.3227,9.76575,0.407
-17.1056,2.18003,9.76575,0.3999,-0.73598,-5.47079,9.76575,0.4035,-11.1888,12.3227,9.76575,0.4071
-17.1058,2.18004,9.76575,0.4,-0.735996,-5.47091,9.76575,0.4036,-11.1889,12.3228,9.76575,0.4072
-17.1059,2.18006,9.76575,0.4001,-0.736013,-5.47103,9.76575,0.4037,-11.189,12.3229,9.76575,0.4073
-17.106,2.18008,9.76575,0.4002,-0.736029,-5.47115,9.76575,0.4038,-11.1891,12.323,9.76575,0.4074
-17.1061,2.18009,9.76575,0.4003,-0.736045,-5.47127,9.76575,0.4039,-11.1891,12.3231,9.76575,0.4075
-17.1062,2.18011,9.76575,0.4004,-0.736061,-5.47139,9.76575,0.404,-11.1892,12.3232,9.76575,0.4076
-17.1064,2.18012,9.76575,0.4005,-0.736078,-5.47151,9.76575,0.4041,-11.1893,12.3233,9.76575,0.4077
-17.1065,2.18014,9.76575,0.4006,-0.736094,-5.47163,9.76575,0.4042,-11.1894,12.3234,9.76575,0.4078
-17.1066,2.18015,9.76575,0.4007,-0.73611,-5.47175,9.76575,0.4043,-11.1895,12.3235,9.76575,0.4079
-17.1067,2.18017,9.76575,0.4008,-0.736126,-5.47187,9.76575,0.4044,-11.1896,12.3236,9.76575,0.408
-17.1068,2.18018,9.76575,0.4009,-0.736142,-5.47199,9.76575,0.4045,-11.1896,12.3236,9.76575,0.4081
-17.107,2.1802,9.76575,0.401,-0.736159,-5.47212,9.76575,0.4046,-11.1897,12.3237,9.76575,0.4082
-17.1071,2.18021,9.76575,0.4011,-0.736175,-5.47224,9.76575,0.4047,-11.1898,12.3238,9.76575,0.4083
-17.1072,2.18023,9.76575,0.4012,-0.736191,-5.47236,9.76575,0.4048,-11.1899,12.3239,9.76575,0.4084
-17.1073,2.18024,9.76575,0.4013,-0.736207,-5.47248,9.76575,0.4049,-11.19,12.324,9.76575,0.4085
-17.1074,2.18026,9.76575,0.4014,-0.736224,-5.4726,9.76575,0.405,-11.19,12.3241,9.76575,0.4086
-17.1076,2.18028,9.76575,0.4015,-0.73624,-5.47272,9.76575,0.4051,-11.1901,12.3242,9.76575,0.4087
-17.1077,2.18029,9.76575,0.4016,-0.736256,-5.47284,9.76575,0.4052,-11.1902,12.3243,9.76575,0.4088
-17.1078,2.18031,9.76575,0.4017,-0.736272,-5.47296,9.76575,0.4053,-11.1903,12.3244,9.76575,0.4089
-17.1079,2.18032,9.76575,0.4018,-0.736289,-5.47308,9.76575,0.4054,-11.1904,12.3245,9.76575,0.409
-17.1081,2.18034,9.76575,0.4019,-0.736305,-5.4732,9.76575,0.4055,-11.1905,12.3245,9.76575,0.4091
-17.1082,2.18035,9.76575,0.402,-0.736321,-5.47332,9.76575,0.4056,-11.1905,12.3246,9.76575,0.4092
-17.1083,2.18037,9.76575,0.4021,-0.736337,-5.47344,9.76575,0.4057,-11.1906,12.3247,9.76575,0.4093
-17.1084,2.18038,9.76575,0.4022,-0.736354,-5.47356,9.76575,0.4058,-11.1907,12.3248,9.76575,0.4094
-17.1085,2.1804,9.76575,0.4023,-0.73637,-5.47368,9.76575,0.4059,-11.1908,12.3249,9.76575,0.4095
-17.1087,2.18041,9.76575,0.4024,-0.736386,-5.47381,9.76575,0.406,-11.1909,12.325,9.76575,0.4096
-17.1088,2.18043,9.76575,0.4025,-0.736402,-5.47393,9.76575,0.4061,-11.1909,12.3251,9.76575,0.4097
-17.1089,2.18044,9.76575,0.4026,-0.736419,-5.47405,9.76575,0.4062,-11.191,12.3252,9.76575,0.4098
-17.109,2.18046,9.76575,0.4027,-0.736435,-5.47417,9.76575,0.4063,-11.1911,12.3253,9.76575,0.4099
-17.1091,2.18048,9.76575,0.4028,-0.736451,-5.47429,9.76575,0.4064,-11.1912,12.3254,9.76575,0.41
-17.1093,2.18049,9.76575,0.4029,-0.736467,-5.47441,9.76575,0.4065,-11.1913,12.3255,9.76575,0.4101
-17.1094,2.18051,9.76575,0.403,-0.736484,-5.47453,9.76575,0.4066,-11.1914,12.3255,9.76575,0.4102
-17.1095,2.18052,9.76575,0.4031,-0.7365,-5.47465,9.76575,0.4067,-11.1914,12.3256,9.76575,0.4103
-17.1096,2.18054,9.76575,0.4032,-0.736516,-5.47477,9.76575,0.4068,-11.1915,12.3257,9.76575,0.4104
-17.1097,2.18055,9.76575,0.4033,-0.736532,-5.47489,9.76575,0.4069,-11.1916,12.3258,9.76575,0.4105
-17.1099,2.18057,9.76575,0.4034,-0.736549,-5.47501,9.76575,0.407,-11.1917,12.3259,9.76575,0.4106
-17.11,2.18058,9.76575,0.4035,-0.736565,-5.47513,9.76575,0.4071,-11.1918,12.326,9.76575,0.4107
-17.1101,2.1806,9.76575,0.4036,-0.736581,-5.47525,9.76575,0.4072,-11.1919,12.3261,9.76575,0.4108
-17.1102,2.18061,9.76575,0.4037,-0.736597,-5.47538,9.76575,0.4073,-11.1919,12.3262,9.76575,0.4109
-17.1103,2.18063,9.76575,0.4038,-0.736614,-5.4755,9.76575,0.4074,-11.192,12.3263,9.76575,0.411
-17.1105,2.18064,9.76575,0.4039,-0.73663,-5.47562,9.76575,0.4075,-11.1921,12.3264,9.76575,0.4111
-17.1106,2.18066,9.76575,0.404,-0.736646,-5.47574,9.76575,0.4076,-11.1922,12.3264,9.76575,0.4112
-17.1107,2.18067,9.76575,0.4041,-0.736662,-5.47586,9.76575,0.4077,-11.1923,12.3265,9.76575,0.4113
-17.1108,2.18069,9.76575,0.4042,-0.736679,-5.47598,9.76575,0.4078,-11.1923,12.3266,9.76575,0.4114
-17.111,2.18071,9.76575,0.4043,-0.736695,-5.4761,9.76575,0.4079,-11.1924,12.3267,9.76575,0.4115
-17.1111,2.18072,9.76575,0.4044,-0.736711,-5.47622,9.76575,0.408,-11.1925,12.3268,9.76575,0.4116
-17.1112,2.18074,9.76575,0.4045,-0.736727,-5.47634,9.76575,0.4081,-11.1926,12.3269,9.76575,0.4117
-17.1113,2.18075,9.76575,0.4046,-0.736743,-5.47646,9.76575,0.4082,-11.1927,12.327,9.76575,0.4118
-17.1114,2.18077,9.76575,0.4047,-0.73676,-5.47658,9.76575,0.4083,-11.1928,12.3271,9.76575,0.4119
-17.1116,2.18078,9.76575,0.4048,-0.736776,-5.4767,9.76575,0.4084,-11.1928,12.3272,9.76575,0.412
-17.1117,2.1808,9.76575,0.4049,-0.736792,-5.47682,9.76575,0.4085,-11.1929,12.3273,9.76575,0.4121
-17.1118,2.18081,9.76575,0.405,-0.736808,-5.47694,9.76575,0.4086,-11.193,12.3273,9.76575,0.4122
-17.1119,2.18083,9.76575,0.4051,-0.736825,-5.47707,9.76575,0.4087,-11.1931,12.3274,9.76575,0.4123
-17.112,2.18084,9.76575,0.4052,-0.736841,-5.47719,9.76575,0.4088,-11.1932,12.3275,9.76575,0.4124
-17.1122,2.18086,9.76575,0.4053,-0.736857,-5.47731,9.76575,0.4089,-11.1932,12.3276,9.76575,0.4125
-17.1123,2.18087,9.76575,0.4054,-0.736873,-5.47743,9.76575,0.409,-11.1933,12.3277,9.76575,0.4126
-17.1124,2.18089,9.76575,0.4055,-0.73689,-5.47755,9.76575,0.4091,-11.1934,12.3278,9.76575,0.4127
-17.1125,2.18091,9.76575,0.4056,-0.736906,-5.47767,9.76575,0.4092,-11.1935,12.3279,9.76575,0.4128
-17.1126,2.18092,9.76575,0.4057,-0.736922,-5.47779,9.76575,0.4093,-11.1936,12.328,9.76575,0.4129
-17.1128,2.18094,9.76575,0.4058,-0.736938,-5.47791,9.76575,0.4094,-11.1937,12.3281,9.76575,0.413
-17.1129,2.18095,9.76575,0.4059,-0.736955,-5.47803,9.76575,0.4095,-11.1937,12.3282,9.76575,0.4131
-17.113,2.18097,9.76575,0.406,-0.736971,-5.47815,9.76575,0.4096,-11.1938,12.3282,9.76575,0.4132
-17.1131,2.18098,9.76575,0.4061,-0.736987,-5.47827,9.76575,0.4097,-11.1939,12.3283,9.76575,0.4133
-17.1133,2.181,9.76575,0.4062,-0.737003,-5.47839,9.76575,0.4098,-11.194,12.3284,9.76575,0.4134
-17.1134,2.18101,9.76575,0.4063,-0.73702,-5.47851,9.76575,0.4099,-11.1941,12.3285,9.76575,0.4135
-17.1135,2.18103,9.76575,0.4064,-0.737036,-5.47864,9.76575,0.41,-11.1941,12.3286,9.76575,0.4136
-17.1136,2.18104,9.76575,0.4065,-0.737052,-5.47876,9.76575,0.4101,-11.1942,12.3287,9.76575,0.4137
-17.1137,2.18106,9.76575,0.4066,-0.737068,-5.47888,9.76575,0.4102,-11.1943,12.3288,9.76575,0.4138
-17.1139,2.18107,9.76575,0.4067,-0.737085,-5.479,9.76575,0.4103,-11.1944,12.3289,9.76575,0.4139
-17.114,2.18109,9.76575,0.4068,-0.737101,-5.47912,9.76575,0.4104,-11.1945,12.329,9.76575,0.414
-17.1141,2.18111,9.76575,0.4069,-0.737117,-5.47924,9.76575,0.4105,-11.1946,12.3291,9.76575,0.4141
-17.1142,2.18112,9.76575,0.407,-0.737133,-5.47936,9.76575,0.4106,-11.1946,12.3292,9.76575,0.4142
-17.1143,2.18114,9.76575,0.4071,-0.73715,-5.47948,9.76575,0.4107,-11.1947,12.3292,9.76575,0.4143
-17.1145,2.18115,9.76575,0.4072,-0.737166,-5.4796,9.76575,0.4108,-11.1948,12.3293,9.76575,0.4144
-17.1146,2.18117,9.76575,0.4073,-0.737182,-5.47972,9.76575,0.4109,-11.1949,12.3294,9.76575,0.4145
-17.1147,2.18118,9.76575,0.4074,-0.737198,-5.47984,9.76575,0.411,-11.195,12.3295,9.76575,0.4146
-17.1148,2.1812,9.76575,0.4075,-0.737215,-5.47996,9.76575,0.4111,-11.195,12.3296,9.76575,0.4147
-17.1149,2.18121,9.76575,0.4076,-0.737231,-5.48008,9.76575,0.4112,-11.1951,12.3297,9.76575,0.4148
-17.1151,2.18123,9.76575,0.4077,-0.737247,-5.4802,9.76575,0.4113,-11.1952,12.3298,9.76575,0.4149
-17.1152,2.18124,9.76575,0.4078,-0.737263,-5.48033,9.76575,0.4114,-11.1953,12.3299,9.76575,0.415
-17.1153,2.18126,9.76575,0.4079,-0.73728,-5.48045,9.76575,0.4115,-11.1954,12.33,9.76575,0.4151
-17.1154,2.18127,9.76575,0.408,-0.737296,-5.48057,9.76575,0.4116,-11.1955,12.3301,9.76575,0.4152
-17.1155,2.18129,9.76575,0.4081,-0.737312,-5.48069,9.76575,0.4117,-11.1955,12.3301,9.76575,0.4153
-17.1157,2.18131,9.76575,0.4082,-0.737328,-5.48081,9.76575,0.4118,-11.1956,12.3302,9.76575,0.4154
-17.1158,2.18132,9.76575,0.4083,-0.737344,-5.48093,9.76575,0.4119,-11.1957,12.3303,9.76575,0.4155
-17.1159,2.18134,9.76575,0.4084,-0.737361,-5.48105,9.76575,0.412,-11.1958,12.3304,9.76575,0.4156
-17.116,2.18135,9.76575,0.4085,-0.737377,-5.48117,9.76575,0.4121,-11.1959,12.3305,9.76575,0.4157
-17.1162,2.18137,9.76575,0.4086,-0.737393,-5.48129,9.76575,0.4122,-11.1959,12.3306,9.76575,0.4158
-17.1163,2.18138,9.76575,0.4087,-0.737409,-5.48141,9.76575,0.4123,-11.196,12.3307,9.76575,0.4159
-17.1164,2.1814,9.76575,0.4088,-0.737426,-5.48153,9.76575,0.4124,-11.1961,12.3308,9.76575,0.416
-17.1165,2.18141,9.76575,0.4089,-0.737442,-5.48165,9.76575,0.4125,-11.1962,12.3309,9.76575,0.4161
-17.1166,2.18143,9.76575,0.409,-0.737458,-5.48177,9.76575,0.4126,-11.1963,12.331,9.76575,0.4162
