X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4
-13.7639,1.75174,9.79815,1.0832,-0.662409,-4.92398,9.79815,1.0868,-9.01851,9.9363,9.79815,1.0904,-13.1598,-11.0865,9.79815,1.094,13.5047,-1.50174,9.79815,1.0976
-13.7637,1.75171,9.79815,1.0833,-0.662408,-4.92398,9.79815,1.0869,-9.01836,9.93614,9.79815,1.0905,-13.1596,-11.0863,9.79815,1.0941,13.5045,-1.50172,9.79815,1.0977
-13.7635,1.75168,9.79815,1.0834,-0.662407,-4.92397,9.79815,1.087,-9.01822,9.93597,9.79815,1.0906,-13.1593,-11.0861,9.79815,1.0942,13.5043,-1.50169,9.79815,1.0978
-13.7632,1.75165,9.79815,1.0835,-0.662407,-4.92397,9.79815,1.0871,-9.01807,9.93581,9.79815,1.0907,-13.1591,-11.0859,9.79815,1.0943,13.5041,-1.50167,9.79815,1.0979
-13.763,1.75162,9.79815,1.0836,-0.662406,-4.92396,9.79815,1.0872,-9.01792,9.93565,9.79815,1.0908,-13.1589,-11.0857,9.79815,1.0944,13.5038,-1.50164,9.79815,1.098
-13.7628,1.75159,9.79815,1.0837,-0.662405,-4.92396,9.79815,1.0873,-9.01777,9.93549,9.79815,1.0909,-13.1586,-11.0855,9.79815,1.0945,13.5036,-1.50162,9.79815,1.0981
-13.7626,1.75156,9.79815,1.0838,-0.662404,-4.92395,9.79815,1.0874,-9.01762,9.93532,9.79815,1.091,-13.1584,-11.0853,9.79815,1.0946,13.5034,-1.50159,9.79815,1.0982
-13.7623,1.75153,9.79815,1.0839,-0.662404,-4.92395,9.79815,1.0875,-9.01747,9.93516,9.79815,1.0911,-13.1581,-11.0851,9.79815,1.0947,13.5032,-1.50157,9.79815,1.0983
-13.7621,1.7515,9.79815,1.084,-0.662403,-4.92394,9.79815,1.0876,-9.01732,9.935,9.79815,1.0912,-13.1579,-11.0849,9.79815,1.0948,13.5029,-1.50154,9.79815,1.0984
-13.7619,1.75147,9.79815,1.0841,-0.662402,-4.92393,9.79815,1.0877,-9.01718,9.93484,9.79815,1.0913,-13.1577,-11.0847,9.79815,1.0949,13.5027,-1.50152,9.79815,1.0985
-13.7616,1.75144,9.79815,1.0842,-0.662402,-4.92393,9.79815,1.0878,-9.01703,9.93467,9.79815,1.0914,-13.1574,-11.0845,9.79815,1.095,13.5025,-1.50149,9.79815,1.0986
-13.7614,1.75141,9.79815,1.0843,-0.662401,-4.92392,9.79815,1.0879,-9.01688,9.93451,9.79815,1.0915,-13.1572,-11.0843,9.79815,1.0951,13.5023,-1.50147,9.79815,1.0987
-13.7612,1.75138,9.79815,1.0844,-0.6624,-4.92392,9.79815,1.088,-9.01673,9.93435,9.79815,1.0916,-13.1569,-11.0841,9.79815,1.0952,13.502,-1.50144,9.79815,1.0988
-13.7609,1.75135,9.79815,1.0845,-0.662399,-4.92391,9.79815,1.0881,-9.01658,9.93418,9.79815,1.0917,-13.1567,-11.0839,9.79815,1.0953,13.5018,-1.50142,9.79815,1.0989
-13.7607,1.75132,9.79815,1.0846,-0.662399,-4.92391,9.79815,1.0882,-9.01643,9.93402,9.79815,1.0918,-13.1564,-11.0836,9.79815,1.0954,13.5016,-1.50139,9.79815,1.099
-13.7605,1.75129,9.79815,1.0847,-0.662398,-4.9239,9.79815,1.0883,-9.01629,9.93386,9.79815,1.0919,-13.1562,-11.0834,9.79815,1.0955,13.5014,-1.50137,9.79815,1.0991
-13.7603,1.75126,9.79815,1.0848,-0.662397,-4.9239,9.79815,1.0884,-9.01614,9.9337,9.79815,1.092,-13.156,-11.0832,9.79815,1.0956,13.5012,-1.50134,9.79815,1.0992
-13.76,1.75123,9.79815,1.0849,-0.662396,-4.92389,9.79815,1.0885,-9.01599,9.93353,9.79815,1.0921,-13.1557,-11.083,9.79815,1.0957,13.5009,-1.50132,9.79815,1.0993
-13.7598,1.7512,9.79815,1.085,-0.662396,-4.92389,9.79815,1.0886,-9.01584,9.93337,9.79815,1.0922,-13.1555,-11.0828,9.79815,1.0958,13.5007,-1.50129,9.79815,1.0994
-13.7596,1.75117,9.79815,1.0851,-0.662395,-4.92388,9.79815,1.0887,-9.01569,9.93321,9.79815,1.0923,-13.1552,-11.0826,9.79815,1.0959,13.5005,-1.50127,9.79815,1.0995
-13.7593,1.75114,9.79815,1.0852,-0.662394,-4.92388,9.79815,1.0888,-9.01554,9.93305,9.79815,1.0924,-13.155,-11.0824,9.79815,1.096,13.5003,-1.50124,9.79815,1.0996
-13.7591,1.75111,9.79815,1.0853,-0.662394,-4.92387,9.79815,1.0889,-9.01539,9.93288,9.79815,1.0925,-13.1548,-11.0822,9.79815,1.0961,13.5,-1.50122,9.79815,1.0997
-13.7589,1.75108,9.79815,1.0854,-0.662393,-4.92387,9.79815,1.089,-9.01525,9.93272,9.79815,1.0926,-13.1545,-11.082,9.79815,1.0962,13.4998,-1.50119,9.79815,1.0998
-13.7586,1.75105,9.79815,1.0855,-0.662392,-4.92386,9.79815,1.0891,-9.0151,9.93256,9.79815,1.0927,-13.1543,-11.0818,9.79815,1.0963,13.4996,-1.50117,9.79815,1.0999
-13.7584,1.75102,9.79815,1.0856,-0.662391,-4.92385,9.79815,1.0892,-9.01495,9.9324,9.79815,1.0928,-13.154,-11.0816,9.79815,1.0964,13.4994,-1.50114,9.79815,1.1
-13.7582,1.75099,9.79815,1.0857,-0.662391,-4.92385,9.79815,1.0893,-9.0148,9.93223,9.79815,1.0929,-13.1538,-11.0814,9.79815,1.0965,13.4991,-1.50112,9.79815,1.1001
-13.758,1.75096,9.79815,1.0858,-0.66239,-4.92384,9.79815,1.0894,-9.01465,9.93207,9.79815,1.093,-13.1535,-11.0812,9.79815,1.0966,13.4989,-1.50109,9.79815,1.1002
-13.7577,1.75093,9.79815,1.0859,-0.662389,-4.92384,9.79815,1.0895,-9.0145,9.93191,9.79815,1.0931,-13.1533,-11.081,9.79815,1.0967,13.4987,-1.50107,9.79815,1.1003
-13.7575,1.7509,9.79815,1.086,-0.662389,-4.92383,9.79815,1.0896,-9.01436,9.93174,9.79815,1.0932,-13.1531,-11.0808,9.79815,1.0968,13.4985,-1.50105,9.79815,1.1004
-13.7573,1.75087,9.79815,1.0861,-0.662388,-4.92383,9.79815,1.0897,-9.01421,9.93158,9.79815,1.0933,-13.1528,-11.0806,9.79815,1.0969,13.4982,-1.50102,9.79815,1.1005
-13.757,1.75084,9.79815,1.0862,-0.662387,-4.92382,9.79815,1.0898,-9.01406,9.93142,9.79815,1.0934,-13.1526,-11.0804,9.79815,1.097,13.498,-1.501,9.79815,1.1006
-13.7568,1.75081,9.79815,1.0863,-0.662386,-4.92382,9.79815,1.0899,-9.01391,9.93126,9.79815,1.0935,-13.1523,-11.0802,9.79815,1.0971,13.4978,-1.50097,9.79815,1.1007
-13.7566,1.75078,9.79815,1.0864,-0.662386,-4.92381,9.79815,1.09,-9.01376,9.93109,9.79815,1.0936,-13.1521,-11.08,9.79815,1.0972,13.4976,-1.50095,9.79815,1.1008
-13.7563,1.75075,9.79815,1.0865,-0.662385,-4.92381,9.79815,1.0901,-9.01361,9.93093,9.79815,1.0937,-13.1518,-11.0798,9.79815,1.0973,13.4974,-1.50092,9.79815,1.1009
-13.7561,1.75073,9.79815,1.0866,-0.662384,-4.9238,9.79815,1.0902,-9.01346,9.93077,9.79815,1.0938,-13.1516,-11.0796,9.79815,1.0974,13.4971,-1.5009,9.79815,1.101
-13.7559,1.7507,9.79815,1.0867,-0.662383,-4.9238,9.79815,1.0903,-9.01332,9.93061,9.79815,1.0939,-13.1514,-11.0794,9.79815,1.0975,13.4969,-1.50087,9.79815,1.1011
-13.7557,1.75067,9.79815,1.0868,-0.662383,-4.92379,9.79815,1.0904,-9.01317,9.93044,9.79815,1.094,-13.1511,-11.0792,9.79815,1.0976,13.4967,-1.50085,9.79815,1.1012
-13.7554,1.75064,9.79815,1.0869,-0.662382,-4.92378,9.79815,1.0905,-9.01302,9.93028,9.79815,1.0941,-13.1509,-11.079,9.79815,1.0977,13.4965,-1.50082,9.79815,1.1013
-13.7552,1.75061,9.79815,1.087,-0.662381,-4.92378,9.79815,1.0906,-9.01287,9.93012,9.79815,1.0942,-13.1506,-11.0788,9.79815,1.0978,13.4962,-1.5008,9.79815,1.1014
-13.755,1.75058,9.79815,1.0871,-0.662381,-4.92377,9.79815,1.0907,-9.01272,9.92996,9.79815,1.0943,-13.1504,-11.0786,9.79815,1.0979,13.496,-1.50077,9.79815,1.1015
-13.7547,1.75055,9.79815,1.0872,-0.66238,-4.92377,9.79815,1.0908,-9.01257,9.92979,9.79815,1.0944,-13.1502,-11.0784,9.79815,1.098,13.4958,-1.50075,9.79815,1.1016
-13.7545,1.75052,9.79815,1.0873,-0.662379,-4.92376,9.79815,1.0909,-9.01243,9.92963,9.79815,1.0945,-13.1499,-11.0781,9.79815,1.0981,13.4956,-1.50072,9.79815,1.1017
-13.7543,1.75049,9.79815,1.0874,-0.662378,-4.92376,9.79815,1.091,-9.01228,9.92947,9.79815,1.0946,-13.1497,-11.0779,9.79815,1.0982,13.4953,-1.5007,9.79815,1.1018
-13.754,1.75046,9.79815,1.0875,-0.662378,-4.92375,9.79815,1.0911,-9.01213,9.92931,9.79815,1.0947,-13.1494,-11.0777,9.79815,1.0983,13.4951,-1.50067,9.79815,1.1019
-13.7538,1.75043,9.79815,1.0876,-0.662377,-4.92375,9.79815,1.0912,-9.01198,9.92914,9.79815,1.0948,-13.1492,-11.0775,9.79815,1.0984,13.4949,-1.50065,9.79815,1.102
-13.7536,1.7504,9.79815,1.0877,-0.662376,-4.92374,9.79815,1.0913,-9.01183,9.92898,9.79815,1.0949,-13.1489,-11.0773,9.79815,1.0985,13.4947,-1.50062,9.79815,1.1021
-13.7534,1.75037,9.79815,1.0878,-0.662376,-4.92374,9.79815,1.0914,-9.01168,9.92882,9.79815,1.095,-13.1487,-11.0771,9.79815,1.0986,13.4945,-1.5006,9.79815,1.1022
-13.7531,1.75034,9.79815,1.0879,-0.662375,-4.92373,9.79815,1.0915,-9.01154,9.92866,9.79815,1.0951,-13.1485,-11.0769,9.79815,1.0987,13.4942,-1.50057,9.79815,1.1023
-13.7529,1.75031,9.79815,1.088,-0.662374,-4.92373,9.79815,1.0916,-9.01139,9.92849,9.79815,1.0952,-13.1482,-11.0767,9.79815,1.0988,13.494,-1.50055,9.79815,1.1024
-13.7527,1.75028,9.79815,1.0881,-0.662373,-4.92372,9.79815,1.0917,-9.01124,9.92833,9.79815,1.0953,-13.148,-11.0765,9.79815,1.0989,13.4938,-1.50052,9.79815,1.1025
-13.7524,1.75025,9.79815,1.0882,-0.662373,-4.92372,9.79815,1.0918,-9.01109,9.92817,9.79815,1.0954,-13.1477,-11.0763,9.79815,1.099,13.4936,-1.5005,9.79815,1.1026
-13.7522,1.75022,9.79815,1.0883,-0.662372,-4.92371,9.79815,1.0919,-9.01094,9.92801,9.79815,1.0955,-13.1475,-11.0761,9.79815,1.0991,13.4933,-1.50047,9.79815,1.1027
-13.752,1.75019,9.79815,1.0884,-0.662371,-4.9237,9.79815,1.092,-9.01079,9.92784,9.79815,1.0956,-13.1473,-11.0759,9.79815,1.0992,13.4931,-1.50045,9.79815,1.1028
-13.7518,1.75016,9.79815,1.0885,-0.66237,-4.9237,9.79815,1.0921,-9.01065,9.92768,9.79815,1.0957,-13.147,-11.0757,9.79815,1.0993,13.4929,-1.50042,9.79815,1.1029
-13.7515,1.75013,9.79815,1.0886,-0.66237,-4.92369,9.79815,1.0922,-9.0105,9.92752,9.79815,1.0958,-13.1468,-11.0755,9.79815,1.0994,13.4927,-1.5004,9.79815,1.103
-13.7513,1.7501,9.79815,1.0887,-0.662369,-4.92369,9.79815,1.0923,-9.01035,9.92736,9.79815,1.0959,-13.1465,-11.0753,9.79815,1.0995,13.4924,-1.50038,9.79815,1.1031
-13.7511,1.75007,9.79815,1.0888,-0.662368,-4.92368,9.79815,1.0924,-9.0102,9.92719,9.79815,1.096,-13.1463,-11.0751,9.79815,1.0996,13.4922,-1.50035,9.79815,1.1032
-13.7508,1.75004,9.79815,1.0889,-0.662368,-4.92368,9.79815,1.0925,-9.01005,9.92703,9.79815,1.0961,-13.146,-11.0749,9.79815,1.0997,13.492,-1.50033,9.79815,1.1033
-13.7506,1.75001,9.79815,1.089,-0.662367,-4.92367,9.79815,1.0926,-9.0099,9.92687,9.79815,1.0962,-13.1458,-11.0747,9.79815,1.0998,13.4918,-1.5003,9.79815,1.1034
-13.7504,1.74998,9.79815,1.0891,-0.662366,-4.92367,9.79815,1.0927,-9.00976,9.92671,9.79815,1.0963,-13.1456,-11.0745,9.79815,1.0999,13.4916,-1.50028,9.79815,1.1035
-13.7501,1.74995,9.79815,1.0892,-0.662365,-4.92366,9.79815,1.0928,-9.00961,9.92654,9.79815,1.0964,-13.1453,-11.0743,9.79815,1.1,13.4913,-1.50025,9.79815,1.1036
-13.7499,1.74992,9.79815,1.0893,-0.662365,-4.92366,9.79815,1.0929,-9.00946,9.92638,9.79815,1.0965,-13.1451,-11.0741,9.79815,1.1001,13.4911,-1.50023,9.79815,1.1037
-13.7497,1.74989,9.79815,1.0894,-0.662364,-4.92365,9.79815,1.093,-9.00931,9.92622,9.79815,1.0966,-13.1448,-11.0739,9.79815,1.1002,13.4909,-1.5002,9.79815,1.1038
-13.7495,1.74986,9.79815,1.0895,-0.662363,-4.92365,9.79815,1.0931,-9.00916,9.92606,9.79815,1.0967,-13.1446,-11.0737,9.79815,1.1003,13.4907,-1.50018,9.79815,1.1039
-13.7492,1.74983,9.79815,1.0896,-0.662362,-4.92364,9.79815,1.0932,-9.00901,9.92589,9.79815,1.0968,-13.1444,-11.0735,9.79815,1.1004,13.4904,-1.50015,9.79815,1.104
-13.749,1.7498,9.79815,1.0897,-0.662362,-4.92364,9.79815,1.0933,-9.00887,9.92573,9.79815,1.0969,-13.1441,-11.0733,9.79815,1.1005,13.4902,-1.50013,9.79815,1.1041
-13.7488,1.74977,9.79815,1.0898,-0.662361,-4.92363,9.79815,1.0934,-9.00872,9.92557,9.79815,1.097,-13.1439,-11.0731,9.79815,1.1006,13.49,-1.5001,9.79815,1.1042
-13.7485,1.74974,9.79815,1.0899,-0.66236,-4.92362,9.79815,1.0935,-9.00857,9.92541,9.79815,1.0971,-13.1436,-11.0729,9.79815,1.1007,13.4898,-1.50008,9.79815,1.1043
-13.7483,1.74971,9.79815,1.09,-0.66236,-4.92362,9.79815,1.0936,-9.00842,9.92524,9.79815,1.0972,-13.1434,-11.0727,9.79815,1.1008,13.4895,-1.50005,9.79815,1.1044
-13.7481,1.74968,9.79815,1.0901,-0.662359,-4.92361,9.79815,1.0937,-9.00827,9.92508,9.79815,1.0973,-13.1431,-11.0724,9.79815,1.1009,13.4893,-1.50003,9.79815,1.1045
-13.7478,1.74965,9.79815,1.0902,-0.662358,-4.92361,9.79815,1.0938,-9.00812,9.92492,9.79815,1.0974,-13.1429,-11.0722,9.79815,1.101,13.4891,-1.5,9.79815,1.1046
-13.7476,1.74962,9.79815,1.0903,-0.662357,-4.9236,9.79815,1.0939,-9.00798,9.92476,9.79815,1.0975,-13.1427,-11.072,9.79815,1.1011,13.4889,-1.49998,9.79815,1.1047
-13.7474,1.74959,9.79815,1.0904,-0.662357,-4.9236,9.79815,1.094,-9.00783,9.92459,9.79815,1.0976,-13.1424,-11.0718,9.79815,1.1012,13.4887,-1.49995,9.79815,1.1048
-13.7472,1.74956,9.79815,1.0905,-0.662356,-4.92359,9.79815,1.0941,-9.00768,9.92443,9.79815,1.0977,-13.1422,-11.0716,9.79815,1.1013,13.4884,-1.49993,9.79815,1.1049
-13.7469,1.74953,9.79815,1.0906,-0.662355,-4.92359,9.79815,1.0942,-9.00753,9.92427,9.79815,1.0978,-13.1419,-11.0714,9.79815,1.1014,13.4882,-1.4999,9.79815,1.105
-13.7467,1.7495,9.79815,1.0907,-0.662355,-4.92358,9.79815,1.0943,-9.00738,9.92411,9.79815,1.0979,-13.1417,-11.0712,9.79815,1.1015,13.488,-1.49988,9.79815,1.1051
-13.7465,1.74947,9.79815,1.0908,-0.662354,-4.92358,9.79815,1.0944,-9.00723,9.92394,9.79815,1.098,-13.1415,-11.071,9.79815,1.1016,13.4878,-1.49985,9.79815,1.1052
-13.7462,1.74944,9.79815,1.0909,-0.662353,-4.92357,9.79815,1.0945,-9.00709,9.92378,9.79815,1.0981,-13.1412,-11.0708,9.79815,1.1017,13.4875,-1.49983,9.79815,1.1053
-13.746,1.74941,9.79815,1.091,-0.662352,-4.92357,9.79815,1.0946,-9.00694,9.92362,9.79815,1.0982,-13.141,-11.0706,9.79815,1.1018,13.4873,-1.4998,9.79815,1.1054
-13.7458,1.74938,9.79815,1.0911,-0.662352,-4.92356,9.79815,1.0947,-9.00679,9.92346,9.79815,1.0983,-13.1407,-11.0704,9.79815,1.1019,13.4871,-1.49978,9.79815,1.1055
-13.7456,1.74935,9.79815,1.0912,-0.662351,-4.92356,9.79815,1.0948,-9.00664,9.92329,9.79815,1.0984,-13.1405,-11.0702,9.79815,1.102,13.4869,-1.49975,9.79815,1.1056
-13.7453,1.74932,9.79815,1.0913,-0.66235,-4.92355,9.79815,1.0949,-9.00649,9.92313,9.79815,1.0985,-13.1402,-11.07,9.79815,1.1021,13.4866,-1.49973,9.79815,1.1057
-13.7451,1.74929,9.79815,1.0914,-0.662349,-4.92354,9.79815,1.095,-9.00634,9.92297,9.79815,1.0986,-13.14,-11.0698,9.79815,1.1022,13.4864,-1.49971,9.79815,1.1058
-13.7449,1.74926,9.79815,1.0915,-0.662349,-4.92354,9.79815,1.0951,-9.0062,9.92281,9.79815,1.0987,-13.1398,-11.0696,9.79815,1.1023,13.4862,-1.49968,9.79815,1.1059
-13.7446,1.74923,9.79815,1.0916,-0.662348,-4.92353,9.79815,1.0952,-9.00605,9.92264,9.79815,1.0988,-13.1395,-11.0694,9.79815,1.1024,13.486,-1.49966,9.79815,1.106
-13.7444,1.7492,9.79815,1.0917,-0.662347,-4.92353,9.79815,1.0953,-9.0059,9.92248,9.79815,1.0989,-13.1393,-11.0692,9.79815,1.1025,13.4858,-1.49963,9.79815,1.1061
-13.7442,1.74918,9.79815,1.0918,-0.662347,-4.92352,9.79815,1.0954,-9.00575,9.92232,9.79815,1.099,-13.139,-11.069,9.79815,1.1026,13.4855,-1.49961,9.79815,1.1062
-13.7439,1.74915,9.79815,1.0919,-0.662346,-4.92352,9.79815,1.0955,-9.0056,9.92216,9.79815,1.0991,-13.1388,-11.0688,9.79815,1.1027,13.4853,-1.49958,9.79815,1.1063
-13.7437,1.74912,9.79815,1.092,-0.662345,-4.92351,9.79815,1.0956,-9.00546,9.92199,9.79815,1.0992,-13.1386,-11.0686,9.79815,1.1028,13.4851,-1.49956,9.79815,1.1064
-13.7435,1.74909,9.79815,1.0921,-0.662344,-4.92351,9.79815,1.0957,-9.00531,9.92183,9.79815,1.0993,-13.1383,-11.0684,9.79815,1.1029,13.4849,-1.49953,9.79815,1.1065
-13.7433,1.74906,9.79815,1.0922,-0.662344,-4.9235,9.79815,1.0958,-9.00516,9.92167,9.79815,1.0994,-13.1381,-11.0682,9.79815,1.103,13.4846,-1.49951,9.79815,1.1066
-13.743,1.74903,9.79815,1.0923,-0.662343,-4.9235,9.79815,1.0959,-9.00501,9.92151,9.79815,1.0995,-13.1378,-11.068,9.79815,1.1031,13.4844,-1.49948,9.79815,1.1067
-13.7428,1.749,9.79815,1.0924,-0.662342,-4.92349,9.79815,1.096,-9.00486,9.92135,9.79815,1.0996,-13.1376,-11.0678,9.79815,1.1032,13.4842,-1.49946,9.79815,1.1068
-13.7426,1.74897,9.79815,1.0925,-0.662342,-4.92349,9.79815,1.0961,-9.00471,9.92118,9.79815,1.0997,-13.1374,-11.0676,9.79815,1.1033,13.484,-1.49943,9.79815,1.1069
-13.7423,1.74894,9.79815,1.0926,-0.662341,-4.92348,9.79815,1.0962,-9.00457,9.92102,9.79815,1.0998,-13.1371,-11.0674,9.79815,1.1034,13.4837,-1.49941,9.79815,1.107
-13.7421,1.74891,9.79815,1.0927,-0.66234,-4.92347,9.79815,1.0963,-9.00442,9.92086,9.79815,1.0999,-13.1369,-11.0672,9.79815,1.1035,13.4835,-1.49938,9.79815,1.1071
-13.7419,1.74888,9.79815,1.0928,-0.662339,-4.92347,9.79815,1.0964,-9.00427,9.9207,9.79815,1.1,-13.1366,-11.067,9.79815,1.1036,13.4833,-1.49936,9.79815,1.1072
-13.7417,1.74885,9.79815,1.0929,-0.662339,-4.92346,9.79815,1.0965,-9.00412,9.92053,9.79815,1.1001,-13.1364,-11.0668,9.79815,1.1037,13.4831,-1.49933,9.79815,1.1073
-13.7414,1.74882,9.79815,1.093,-0.662338,-4.92346,9.79815,1.0966,-9.00397,9.92037,9.79815,1.1002,-13.1361,-11.0665,9.79815,1.1038,13.4829,-1.49931,9.79815,1.1074
-13.7412,1.74879,9.79815,1.0931,-0.662337,-4.92345,9.79815,1.0967,-9.00383,9.92021,9.79815,1.1003,-13.1359,-11.0663,9.79815,1.1039,13.4826,-1.49928,9.79815,1.1075
-13.741,1.74876,9.79815,1.0932,-0.662336,-4.92345,9.79815,1.0968,-9.00368,9.92005,9.79815,1.1004,-13.1357,-11.0661,9.79815,1.104,13.4824,-1.49926,9.79815,1.1076
-13.7407,1.74873,9.79815,1.0933,-0.662336,-4.92344,9.79815,1.0969,-9.00353,9.91988,9.79815,1.1005,-13.1354,-11.0659,9.79815,1.1041,13.4822,-1.49923,9.79815,1.1077
-13.7405,1.7487,9.79815,1.0934,-0.662335,-4.92344,9.79815,1.097,-9.00338,9.91972,9.79815,1.1006,-13.1352,-11.0657,9.79815,1.1042,13.482,-1.49921,9.79815,1.1078
-13.7403,1.74867,9.79815,1.0935,-0.662334,-4.92343,9.79815,1.0971,-9.00323,9.91956,9.79815,1.1007,-13.1349,-11.0655,9.79815,1.1043,13.4817,-1.49918,9.79815,1.1079
-13.74,1.74864,9.79815,1.0936,-0.662334,-4.92343,9.79815,1.0972,-9.00308,9.9194,9.79815,1.1008,-13.1347,-11.0653,9.79815,1.1044,13.4815,-1.49916,9.79815,1.108
-13.7398,1.74861,9.79815,1.0937,-0.662333,-4.92342,9.79815,1.0973,-9.00294,9.91924,9.79815,1.1009,-13.1345,-11.0651,9.79815,1.1045,13.4813,-1.49914,9.79815,1.1081
-13.7396,1.74858,9.79815,1.0938,-0.662332,-4.92342,9.79815,1.0974,-9.00279,9.91907,9.79815,1.101,-13.1342,-11.0649,9.79815,1.1046,13.4811,-1.49911,9.79815,1.1082
-13.7394,1.74855,9.79815,1.0939,-0.662331,-4.92341,9.79815,1.0975,-9.00264,9.91891,9.79815,1.1011,-13.134,-11.0647,9.79815,1.1047,13.4808,-1.49909,9.79815,1.1083
-13.7391,1.74852,9.79815,1.094,-0.662331,-4.92341,9.79815,1.0976,-9.00249,9.91875,9.79815,1.1012,-13.1337,-11.0645,9.79815,1.1048,13.4806,-1.49906,9.79815,1.1084
-13.7389,1.74849,9.79815,1.0941,-0.66233,-4.9234,9.79815,1.0977,-9.00234,9.91859,9.79815,1.1013,-13.1335,-11.0643,9.79815,1.1049,13.4804,-1.49904,9.79815,1.1085
-13.7387,1.74846,9.79815,1.0942,-0.662329,-4.92339,9.79815,1.0978,-9.0022,9.91842,9.79815,1.1014,-13.1332,-11.0641,9.79815,1.105,13.4802,-1.49901,9.79815,1.1086
-13.7384,1.74843,9.79815,1.0943,-0.662329,-4.92339,9.79815,1.0979,-9.00205,9.91826,9.79815,1.1015,-13.133,-11.0639,9.79815,1.1051,13.48,-1.49899,9.79815,1.1087
-13.7382,1.7484,9.79815,1.0944,-0.662328,-4.92338,9.79815,1.098,-9.0019,9.9181,9.79815,1.1016,-13.1328,-11.0637,9.79815,1.1052,13.4797,-1.49896,9.79815,1.1088
-13.738,1.74837,9.79815,1.0945,-0.662327,-4.92338,9.79815,1.0981,-9.00175,9.91794,9.79815,1.1017,-13.1325,-11.0635,9.79815,1.1053,13.4795,-1.49894,9.79815,1.1089
-13.7378,1.74834,9.79815,1.0946,-0.662326,-4.92337,9.79815,1.0982,-9.0016,9.91777,9.79815,1.1018,-13.1323,-11.0633,9.79815,1.1054,13.4793,-1.49891,9.79815,1.109
-13.7375,1.74831,9.79815,1.0947,-0.662326,-4.92337,9.79815,1.0983,-9.00145,9.91761,9.79815,1.1019,-13.132,-11.0631,9.79815,1.1055,13.4791,-1.49889,9.79815,1.1091
-13.7373,1.74828,9.79815,1.0948,-0.662325,-4.92336,9.79815,1.0984,-9.00131,9.91745,9.79815,1.102,-13.1318,-11.0629,9.79815,1.1056,13.4788,-1.49886,9.79815,1.1092
-13.7371,1.74825,9.79815,1.0949,-0.662324,-4.92336,9.79815,1.0985,-9.00116,9.91729,9.79815,1.1021,-13.1316,-11.0627,9.79815,1.1057,13.4786,-1.49884,9.79815,1.1093
-13.7368,1.74822,9.79815,1.095,-0.662323,-4.92335,9.79815,1.0986,-9.00101,9.91713,9.79815,1.1022,-13.1313,-11.0625,9.79815,1.1058,13.4784,-1.49881,9.79815,1.1094
-13.7366,1.74819,9.79815,1.0951,-0.662323,-4.92335,9.79815,1.0987,-9.00086,9.91696,9.79815,1.1023,-13.1311,-11.0623,9.79815,1.1059,13.4782,-1.49879,9.79815,1.1095
-13.7364,1.74816,9.79815,1.0952,-0.662322,-4.92334,9.79815,1.0988,-9.00071,9.9168,9.79815,1.1024,-13.1308,-11.0621,9.79815,1.106,13.478,-1.49876,9.79815,1.1096
-13.7362,1.74813,9.79815,1.0953,-0.662321,-4.92334,9.79815,1.0989,-9.00057,9.91664,9.79815,1.1025,-13.1306,-11.0619,9.79815,1.1061,13.4777,-1.49874,9.79815,1.1097
-13.7359,1.7481,9.79815,1.0954,-0.662321,-4.92333,9.79815,1.099,-9.00042,9.91648,9.79815,1.1026,-13.1304,-11.0617,9.79815,1.1062,13.4775,-1.49871,9.79815,1.1098
-13.7357,1.74807,9.79815,1.0955,-0.66232,-4.92333,9.79815,1.0991,-9.00027,9.91631,9.79815,1.1027,-13.1301,-11.0615,9.79815,1.1063,13.4773,-1.49869,9.79815,1.1099
-13.7355,1.74804,9.79815,1.0956,-0.662319,-4.92332,9.79815,1.0992,-9.00012,9.91615,9.79815,1.1028,-13.1299,-11.0613,9.79815,1.1064,13.4771,-1.49866,9.79815,1.11
-13.7352,1.74801,9.79815,1.0957,-0.662318,-4.92331,9.79815,1.0993,-8.99997,9.91599,9.79815,1.1029,-13.1296,-11.0611,9.79815,1.1065,13.4768,-1.49864,9.79815,1.1101
-13.735,1.74798,9.79815,1.0958,-0.662318,-4.92331,9.79815,1.0994,-8.99983,9.91583,9.79815,1.103,-13.1294,-11.0609,9.79815,1.1066,13.4766,-1.49861,9.79815,1.1102
-13.7348,1.74795,9.79815,1.0959,-0.662317,-4.9233,9.79815,1.0995,-8.99968,9.91567,9.79815,1.1031,-13.1291,-11.0607,9.79815,1.1067,13.4764,-1.49859,9.79815,1.1103
-13.7345,1.74792,9.79815,1.096,-0.662316,-4.9233,9.79815,1.0996,-8.99953,9.9155,9.79815,1.1032,-13.1289,-11.0605,9.79815,1.1068,13.4762,-1.49857,9.79815,1.1104
