X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9
-16.6588,2.12451,9.76601,0.0297,-10.0065,9.66677,9.76601,0.0297,2.81628,-0.692493,9.76601,0.0297,-4.99095,13.2335,9.76601,0.0297,10.7872,8.24002,9.76601,0.0297,-11.1377,12.6318,9.76601,0.0297,7.09851,0.465767,9.76601,0.0297,-6.5452,-16.1993,9.76601,0.0297,-13.6518,-4.52819,9.76601,0.0297,-11.7812,-11.1612,9.76601,0.0297
-16.6589,2.12453,9.76594,0.0298,-10.0063,9.66593,9.76594,0.0298,2.81623,-0.692568,9.76594,0.0298,-4.99095,13.2336,9.76594,0.0298,10.7873,8.2401,9.76594,0.0298,-11.1381,12.6328,9.76594,0.0298,7.0988,0.46582,9.76594,0.0298,-6.54524,-16.1994,9.76594,0.0298,-13.6519,-4.52823,9.76594,0.0298,-11.7812,-11.1612,9.76594,0.0298
-16.6591,2.12455,9.76587,0.0299,-10.0061,9.66509,9.76587,0.0299,2.81618,-0.692643,9.76587,0.0299,-4.99096,13.2337,9.76587,0.0299,10.7874,8.24017,9.76587,0.0299,-11.1386,12.6338,9.76587,0.0299,7.09909,0.465872,9.76587,0.0299,-6.54528,-16.1996,9.76587,0.0299,-13.652,-4.52826,9.76587,0.0299,-11.7813,-11.1613,9.76587,0.0299
-16.6592,2.12457,9.7658,0.03,-10.0058,9.66425,9.7658,0.03,2.81613,-0.692717,9.7658,0.03,-4.99096,13.2339,9.7658,0.03,10.7875,8.24025,9.7658,0.03,-11.139,12.6348,9.7658,0.03,7.09938,0.465925,9.7658,0.03,-6.54532,-16.1997,9.7658,0.03,-13.6521,-4.5283,9.7658,0.03,-11.7814,-11.1614,9.7658,0.03
-16.6593,2.12459,9.76574,0.0301,-10.0056,9.66341,9.76574,0.0301,2.81608,-0.692792,9.76574,0.0301,-4.99097,13.234,9.76574,0.0301,10.7876,8.24032,9.76574,0.0301,-11.1395,12.6358,9.76574,0.0301,7.09967,0.465977,9.76574,0.0301,-6.54536,-16.1998,9.76574,0.0301,-13.6522,-4.52833,9.76574,0.0301,-11.7815,-11.1615,9.76574,0.0301
-16.6594,2.12461,9.76568,0.0302,-10.0053,9.66258,9.76568,0.0302,2.81603,-0.692866,9.76568,0.0302,-4.99097,13.2341,9.76568,0.0302,10.7877,8.2404,9.76568,0.0302,-11.1399,12.6368,9.76568,0.0302,7.09996,0.466029,9.76568,0.0302,-6.5454,-16.1999,9.76568,0.0302,-13.6524,-4.52837,9.76568,0.0302,-11.7816,-11.1616,9.76568,0.0302
-16.6596,2.12463,9.76562,0.0303,-10.0051,9.66175,9.76562,0.0303,2.81598,-0.692941,9.76562,0.0303,-4.99098,13.2342,9.76562,0.0303,10.7878,8.24047,9.76562,0.0303,-11.1404,12.6378,9.76562,0.0303,7.10025,0.466082,9.76562,0.0303,-6.54544,-16.2,9.76562,0.0303,-13.6525,-4.5284,9.76562,0.0303,-11.7817,-11.1617,9.76562,0.0303
-16.6597,2.12465,9.76556,0.0304,-10.0049,9.66093,9.76556,0.0304,2.81593,-0.693015,9.76556,0.0304,-4.99098,13.2344,9.76556,0.0304,10.7879,8.24055,9.76556,0.0304,-11.1408,12.6388,9.76556,0.0304,7.10054,0.466134,9.76556,0.0304,-6.54549,-16.2001,9.76556,0.0304,-13.6526,-4.52844,9.76556,0.0304,-11.7818,-11.1618,9.76556,0.0304
-16.6598,2.12467,9.76551,0.0305,-10.0046,9.6601,9.76551,0.0305,2.81588,-0.69309,9.76551,0.0305,-4.99099,13.2345,9.76551,0.0305,10.788,8.24062,9.76551,0.0305,-11.1413,12.6398,9.76551,0.0305,7.10083,0.466186,9.76551,0.0305,-6.54553,-16.2003,9.76551,0.0305,-13.6527,-4.52847,9.76551,0.0305,-11.7819,-11.1619,9.76551,0.0305
-16.6599,2.12469,9.76546,0.0306,-10.0044,9.65928,9.76546,0.0306,2.81583,-0.693164,9.76546,0.0306,-4.99099,13.2346,9.76546,0.0306,10.7881,8.2407,9.76546,0.0306,-11.1417,12.6407,9.76546,0.0306,7.10112,0.466238,9.76546,0.0306,-6.54557,-16.2004,9.76546,0.0306,-13.6528,-4.5285,9.76546,0.0306,-11.782,-11.162,9.76546,0.0306
-16.6601,2.12471,9.76542,0.0307,-10.0041,9.65846,9.76542,0.0307,2.81578,-0.693239,9.76542,0.0307,-4.991,13.2348,9.76542,0.0307,10.7882,8.24077,9.76542,0.0307,-11.1421,12.6417,9.76542,0.0307,7.10141,0.466291,9.76542,0.0307,-6.54561,-16.2005,9.76542,0.0307,-13.6529,-4.52854,9.76542,0.0307,-11.7821,-11.162,9.76542,0.0307
-16.6602,2.12473,9.76538,0.0308,-10.0039,9.65765,9.76538,0.0308,2.81573,-0.693313,9.76538,0.0308,-4.991,13.2349,9.76538,0.0308,10.7883,8.24085,9.76538,0.0308,-11.1426,12.6427,9.76538,0.0308,7.10169,0.466343,9.76538,0.0308,-6.54565,-16.2006,9.76538,0.0308,-13.6531,-4.52857,9.76538,0.0308,-11.7821,-11.1621,9.76538,0.0308
-16.6603,2.12476,9.76535,0.0309,-10.0037,9.65683,9.76535,0.0309,2.81568,-0.693388,9.76535,0.0309,-4.99101,13.235,9.76535,0.0309,10.7884,8.24092,9.76535,0.0309,-11.143,12.6437,9.76535,0.0309,7.10198,0.466395,9.76535,0.0309,-6.54569,-16.2007,9.76535,0.0309,-13.6532,-4.52861,9.76535,0.0309,-11.7822,-11.1622,9.76535,0.0309
-16.6604,2.12478,9.76533,0.031,-10.0034,9.65602,9.76533,0.031,2.81563,-0.693462,9.76533,0.031,-4.99101,13.2351,9.76533,0.031,10.7885,8.241,9.76533,0.031,-11.1435,12.6447,9.76533,0.031,7.10227,0.466447,9.76533,0.031,-6.54573,-16.2008,9.76533,0.031,-13.6533,-4.52864,9.76533,0.031,-11.7823,-11.1623,9.76533,0.031
-16.6605,2.1248,9.7653,0.0311,-10.0032,9.65521,9.7653,0.0311,2.81558,-0.693537,9.7653,0.0311,-4.99102,13.2353,9.7653,0.0311,10.7886,8.24107,9.7653,0.0311,-11.1439,12.6456,9.7653,0.0311,7.10256,0.466499,9.7653,0.0311,-6.54578,-16.201,9.7653,0.0311,-13.6534,-4.52868,9.7653,0.0311,-11.7824,-11.1624,9.7653,0.0311
-16.6607,2.12482,9.76529,0.0312,-10.003,9.65441,9.76529,0.0312,2.81554,-0.693611,9.76529,0.0312,-4.99102,13.2354,9.76529,0.0312,10.7887,8.24115,9.76529,0.0312,-11.1443,12.6466,9.76529,0.0312,7.10285,0.466552,9.76529,0.0312,-6.54582,-16.2011,9.76529,0.0312,-13.6535,-4.52871,9.76529,0.0312,-11.7825,-11.1625,9.76529,0.0312
-16.6608,2.12484,9.76528,0.0313,-10.0028,9.6536,9.76528,0.0313,2.81549,-0.693685,9.76528,0.0313,-4.99103,13.2355,9.76528,0.0313,10.7888,8.24122,9.76528,0.0313,-11.1448,12.6476,9.76528,0.0313,7.10314,0.466604,9.76528,0.0313,-6.54586,-16.2012,9.76528,0.0313,-13.6536,-4.52875,9.76528,0.0313,-11.7826,-11.1626,9.76528,0.0313
-16.6609,2.12486,9.76527,0.0314,-10.0025,9.6528,9.76527,0.0314,2.81544,-0.69376,9.76527,0.0314,-4.99103,13.2356,9.76527,0.0314,10.7889,8.2413,9.76527,0.0314,-11.1452,12.6485,9.76527,0.0314,7.10343,0.466656,9.76527,0.0314,-6.5459,-16.2013,9.76527,0.0314,-13.6538,-4.52878,9.76527,0.0314,-11.7827,-11.1627,9.76527,0.0314
-16.661,2.12488,9.76527,0.0315,-10.0023,9.652,9.76527,0.0315,2.81539,-0.693834,9.76527,0.0315,-4.99104,13.2358,9.76527,0.0315,10.789,8.24137,9.76527,0.0315,-11.1456,12.6495,9.76527,0.0315,7.10371,0.466708,9.76527,0.0315,-6.54594,-16.2014,9.76527,0.0315,-13.6539,-4.52882,9.76527,0.0315,-11.7828,-11.1627,9.76527,0.0315
-16.6612,2.1249,9.76528,0.0316,-10.0021,9.65121,9.76528,0.0316,2.81534,-0.693908,9.76528,0.0316,-4.99104,13.2359,9.76528,0.0316,10.7891,8.24145,9.76528,0.0316,-11.1461,12.6504,9.76528,0.0316,7.104,0.46676,9.76528,0.0316,-6.54598,-16.2015,9.76528,0.0316,-13.654,-4.52885,9.76528,0.0316,-11.7829,-11.1628,9.76528,0.0316
-16.6613,2.12492,9.76529,0.0317,-10.0018,9.65041,9.76529,0.0317,2.81529,-0.693983,9.76529,0.0317,-4.99105,13.236,9.76529,0.0317,10.7892,8.24152,9.76529,0.0317,-11.1465,12.6514,9.76529,0.0317,7.10429,0.466812,9.76529,0.0317,-6.54602,-16.2017,9.76529,0.0317,-13.6541,-4.52889,9.76529,0.0317,-11.783,-11.1629,9.76529,0.0317
-16.6614,2.12494,9.7653,0.0318,-10.0016,9.64962,9.7653,0.0318,2.81524,-0.694057,9.7653,0.0318,-4.99105,13.2362,9.7653,0.0318,10.7893,8.2416,9.7653,0.0318,-11.1469,12.6523,9.7653,0.0318,7.10458,0.466864,9.7653,0.0318,-6.54607,-16.2018,9.7653,0.0318,-13.6542,-4.52892,9.7653,0.0318,-11.7831,-11.163,9.7653,0.0318
-16.6615,2.12496,9.76532,0.0319,-10.0014,9.64883,9.76532,0.0319,2.81519,-0.694131,9.76532,0.0319,-4.99106,13.2363,9.76532,0.0319,10.7894,8.24167,9.76532,0.0319,-11.1474,12.6533,9.76532,0.0319,7.10487,0.466916,9.76532,0.0319,-6.54611,-16.2019,9.76532,0.0319,-13.6543,-4.52896,9.76532,0.0319,-11.7831,-11.1631,9.76532,0.0319
-16.6617,2.12498,9.76534,0.032,-10.0012,9.64804,9.76534,0.032,2.81514,-0.694206,9.76534,0.032,-4.99106,13.2364,9.76534,0.032,10.7895,8.24175,9.76534,0.032,-11.1478,12.6542,9.76534,0.032,7.10515,0.466968,9.76534,0.032,-6.54615,-16.202,9.76534,0.032,-13.6544,-4.52899,9.76534,0.032,-11.7832,-11.1632,9.76534,0.032
-16.6618,2.125,9.76537,0.0321,-10.001,9.64726,9.76537,0.0321,2.8151,-0.69428,9.76537,0.0321,-4.99107,13.2365,9.76537,0.0321,10.7896,8.24182,9.76537,0.0321,-11.1482,12.6552,9.76537,0.0321,7.10544,0.46702,9.76537,0.0321,-6.54619,-16.2021,9.76537,0.0321,-13.6546,-4.52903,9.76537,0.0321,-11.7833,-11.1633,9.76537,0.0321
-16.6619,2.12502,9.7654,0.0322,-10.0007,9.64648,9.7654,0.0322,2.81505,-0.694354,9.7654,0.0322,-4.99107,13.2367,9.7654,0.0322,10.7897,8.2419,9.7654,0.0322,-11.1487,12.6561,9.7654,0.0322,7.10573,0.467072,9.7654,0.0322,-6.54623,-16.2022,9.7654,0.0322,-13.6547,-4.52906,9.7654,0.0322,-11.7834,-11.1634,9.7654,0.0322
-16.662,2.12504,9.76543,0.0323,-10.0005,9.6457,9.76543,0.0323,2.815,-0.694428,9.76543,0.0323,-4.99108,13.2368,9.76543,0.0323,10.7898,8.24197,9.76543,0.0323,-11.1491,12.6571,9.76543,0.0323,7.10602,0.467124,9.76543,0.0323,-6.54627,-16.2024,9.76543,0.0323,-13.6548,-4.5291,9.76543,0.0323,-11.7835,-11.1635,9.76543,0.0323
-16.6622,2.12506,9.76546,0.0324,-10.0003,9.64492,9.76546,0.0324,2.81495,-0.694502,9.76546,0.0324,-4.99108,13.2369,9.76546,0.0324,10.7899,8.24205,9.76546,0.0324,-11.1495,12.658,9.76546,0.0324,7.10631,0.467176,9.76546,0.0324,-6.54632,-16.2025,9.76546,0.0324,-13.6549,-4.52913,9.76546,0.0324,-11.7836,-11.1635,9.76546,0.0324
-16.6623,2.12508,9.7655,0.0325,-10.0001,9.64415,9.7655,0.0325,2.8149,-0.694577,9.7655,0.0325,-4.99109,13.2371,9.7655,0.0325,10.79,8.24212,9.7655,0.0325,-11.1499,12.659,9.7655,0.0325,7.10659,0.467228,9.7655,0.0325,-6.54636,-16.2026,9.7655,0.0325,-13.655,-4.52917,9.7655,0.0325,-11.7837,-11.1636,9.7655,0.0325
-16.6624,2.1251,9.76553,0.0326,-9.99985,9.64337,9.76553,0.0326,2.81485,-0.694651,9.76553,0.0326,-4.99109,13.2372,9.76553,0.0326,10.7901,8.2422,9.76553,0.0326,-11.1504,12.6599,9.76553,0.0326,7.10688,0.46728,9.76553,0.0326,-6.5464,-16.2027,9.76553,0.0326,-13.6551,-4.5292,9.76553,0.0326,-11.7838,-11.1637,9.76553,0.0326
-16.6625,2.12512,9.76557,0.0327,-9.99964,9.6426,9.76557,0.0327,2.81481,-0.694725,9.76557,0.0327,-4.9911,13.2373,9.76557,0.0327,10.7902,8.24227,9.76557,0.0327,-11.1508,12.6608,9.76557,0.0327,7.10717,0.467331,9.76557,0.0327,-6.54644,-16.2028,9.76557,0.0327,-13.6553,-4.52924,9.76557,0.0327,-11.7839,-11.1638,9.76557,0.0327
-16.6626,2.12514,9.76561,0.0328,-9.99942,9.64184,9.76561,0.0328,2.81476,-0.694799,9.76561,0.0328,-4.9911,13.2374,9.76561,0.0328,10.7903,8.24235,9.76561,0.0328,-11.1512,12.6618,9.76561,0.0328,7.10746,0.467383,9.76561,0.0328,-6.54648,-16.2029,9.76561,0.0328,-13.6554,-4.52927,9.76561,0.0328,-11.784,-11.1639,9.76561,0.0328
-16.6628,2.12516,9.76564,0.0329,-9.99921,9.64107,9.76564,0.0329,2.81471,-0.694873,9.76564,0.0329,-4.99111,13.2376,9.76564,0.0329,10.7904,8.24242,9.76564,0.0329,-11.1516,12.6627,9.76564,0.0329,7.10774,0.467435,9.76564,0.0329,-6.54652,-16.2031,9.76564,0.0329,-13.6555,-4.52931,9.76564,0.0329,-11.784,-11.164,9.76564,0.0329
-16.6629,2.12518,9.76568,0.033,-9.99899,9.64031,9.76568,0.033,2.81466,-0.694947,9.76568,0.033,-4.99111,13.2377,9.76568,0.033,10.7904,8.2425,9.76568,0.033,-11.152,12.6636,9.76568,0.033,7.10803,0.467487,9.76568,0.033,-6.54656,-16.2032,9.76568,0.033,-13.6556,-4.52934,9.76568,0.033,-11.7841,-11.1641,9.76568,0.033
-16.663,2.1252,9.76572,0.0331,-9.99878,9.63954,9.76572,0.0331,2.81461,-0.695021,9.76572,0.0331,-4.99112,13.2378,9.76572,0.0331,10.7905,8.24257,9.76572,0.0331,-11.1525,12.6645,9.76572,0.0331,7.10832,0.467539,9.76572,0.0331,-6.54661,-16.2033,9.76572,0.0331,-13.6557,-4.52938,9.76572,0.0331,-11.7842,-11.1642,9.76572,0.0331
-16.6631,2.12522,9.76575,0.0332,-9.99857,9.63879,9.76575,0.0332,2.81457,-0.695096,9.76575,0.0332,-4.99112,13.238,9.76575,0.0332,10.7906,8.24265,9.76575,0.0332,-11.1529,12.6654,9.76575,0.0332,7.1086,0.46759,9.76575,0.0332,-6.54665,-16.2034,9.76575,0.0332,-13.6558,-4.52941,9.76575,0.0332,-11.7843,-11.1643,9.76575,0.0332
-16.6633,2.12524,9.76579,0.0333,-9.99835,9.63803,9.76579,0.0333,2.81452,-0.69517,9.76579,0.0333,-4.99113,13.2381,9.76579,0.0333,10.7907,8.24273,9.76579,0.0333,-11.1533,12.6664,9.76579,0.0333,7.10889,0.467642,9.76579,0.0333,-6.54669,-16.2035,9.76579,0.0333,-13.656,-4.52945,9.76579,0.0333,-11.7844,-11.1643,9.76579,0.0333
-16.6634,2.12526,9.76582,0.0334,-9.99814,9.63727,9.76582,0.0334,2.81447,-0.695244,9.76582,0.0334,-4.99114,13.2382,9.76582,0.0334,10.7908,8.2428,9.76582,0.0334,-11.1537,12.6673,9.76582,0.0334,7.10918,0.467694,9.76582,0.0334,-6.54673,-16.2037,9.76582,0.0334,-13.6561,-4.52948,9.76582,0.0334,-11.7845,-11.1644,9.76582,0.0334
-16.6635,2.12528,9.76585,0.0335,-9.99793,9.63652,9.76585,0.0335,2.81442,-0.695318,9.76585,0.0335,-4.99114,13.2383,9.76585,0.0335,10.7909,8.24288,9.76585,0.0335,-11.1541,12.6682,9.76585,0.0335,7.10946,0.467746,9.76585,0.0335,-6.54677,-16.2038,9.76585,0.0335,-13.6562,-4.52951,9.76585,0.0335,-11.7846,-11.1645,9.76585,0.0335
-16.6636,2.1253,9.76588,0.0336,-9.99772,9.63577,9.76588,0.0336,2.81438,-0.695392,9.76588,0.0336,-4.99115,13.2385,9.76588,0.0336,10.791,8.24295,9.76588,0.0336,-11.1545,12.6691,9.76588,0.0336,7.10975,0.467797,9.76588,0.0336,-6.54681,-16.2039,9.76588,0.0336,-13.6563,-4.52955,9.76588,0.0336,-11.7847,-11.1646,9.76588,0.0336
-16.6638,2.12532,9.7659,0.0337,-9.99751,9.63502,9.7659,0.0337,2.81433,-0.695466,9.7659,0.0337,-4.99115,13.2386,9.7659,0.0337,10.7911,8.24303,9.7659,0.0337,-11.155,12.67,9.7659,0.0337,7.11004,0.467849,9.7659,0.0337,-6.54685,-16.204,9.7659,0.0337,-13.6564,-4.52958,9.7659,0.0337,-11.7848,-11.1647,9.7659,0.0337
-16.6639,2.12534,9.76593,0.0338,-9.99731,9.63428,9.76593,0.0338,2.81428,-0.69554,9.76593,0.0338,-4.99116,13.2387,9.76593,0.0338,10.7912,8.2431,9.76593,0.0338,-11.1554,12.6709,9.76593,0.0338,7.11032,0.467901,9.76593,0.0338,-6.5469,-16.2041,9.76593,0.0338,-13.6565,-4.52962,9.76593,0.0338,-11.7849,-11.1648,9.76593,0.0338
-16.664,2.12536,9.76595,0.0339,-9.9971,9.63353,9.76595,0.0339,2.81423,-0.695614,9.76595,0.0339,-4.99116,13.2389,9.76595,0.0339,10.7913,8.24318,9.76595,0.0339,-11.1558,12.6718,9.76595,0.0339,7.11061,0.467952,9.76595,0.0339,-6.54694,-16.2042,9.76595,0.0339,-13.6566,-4.52965,9.76595,0.0339,-11.7849,-11.1649,9.76595,0.0339
-16.6641,2.12538,9.76596,0.034,-9.99689,9.63279,9.76596,0.034,2.81419,-0.695688,9.76596,0.034,-4.99117,13.239,9.76596,0.034,10.7914,8.24325,9.76596,0.034,-11.1562,12.6727,9.76596,0.034,7.1109,0.468004,9.76596,0.034,-6.54698,-16.2044,9.76596,0.034,-13.6568,-4.52969,9.76596,0.034,-11.785,-11.165,9.76596,0.034
-16.6642,2.1254,9.76598,0.0341,-9.99669,9.63205,9.76598,0.0341,2.81414,-0.695762,9.76598,0.0341,-4.99117,13.2391,9.76598,0.0341,10.7915,8.24333,9.76598,0.0341,-11.1566,12.6736,9.76598,0.0341,7.11118,0.468055,9.76598,0.0341,-6.54702,-16.2045,9.76598,0.0341,-13.6569,-4.52972,9.76598,0.0341,-11.7851,-11.165,9.76598,0.0341
-16.6644,2.12542,9.76599,0.0342,-9.99649,9.63132,9.76599,0.0342,2.81409,-0.695835,9.76599,0.0342,-4.99118,13.2392,9.76599,0.0342,10.7916,8.2434,9.76599,0.0342,-11.157,12.6745,9.76599,0.0342,7.11147,0.468107,9.76599,0.0342,-6.54706,-16.2046,9.76599,0.0342,-13.657,-4.52976,9.76599,0.0342,-11.7852,-11.1651,9.76599,0.0342
-16.6645,2.12544,9.766,0.0343,-9.99628,9.63058,9.766,0.0343,2.81405,-0.695909,9.766,0.0343,-4.99118,13.2394,9.766,0.0343,10.7917,8.24348,9.766,0.0343,-11.1574,12.6754,9.766,0.0343,7.11176,0.468159,9.766,0.0343,-6.5471,-16.2047,9.766,0.0343,-13.6571,-4.52979,9.766,0.0343,-11.7853,-11.1652,9.766,0.0343
-16.6646,2.12546,9.76601,0.0344,-9.99608,9.62985,9.76601,0.0344,2.814,-0.695983,9.76601,0.0344,-4.99119,13.2395,9.76601,0.0344,10.7918,8.24355,9.76601,0.0344,-11.1578,12.6763,9.76601,0.0344,7.11204,0.46821,9.76601,0.0344,-6.54714,-16.2048,9.76601,0.0344,-13.6572,-4.52983,9.76601,0.0344,-11.7854,-11.1653,9.76601,0.0344
-16.6647,2.12548,9.76601,0.0345,-9.99588,9.62912,9.76601,0.0345,2.81395,-0.696057,9.76601,0.0345,-4.9912,13.2396,9.76601,0.0345,10.7919,8.24363,9.76601,0.0345,-11.1582,12.6772,9.76601,0.0345,7.11233,0.468262,9.76601,0.0345,-6.54719,-16.2049,9.76601,0.0345,-13.6573,-4.52986,9.76601,0.0345,-11.7855,-11.1654,9.76601,0.0345
-16.6649,2.1255,9.76601,0.0346,-9.99568,9.62839,9.76601,0.0346,2.81391,-0.696131,9.76601,0.0346,-4.9912,13.2398,9.76601,0.0346,10.792,8.2437,9.76601,0.0346,-11.1586,12.6781,9.76601,0.0346,7.11261,0.468313,9.76601,0.0346,-6.54723,-16.2051,9.76601,0.0346,-13.6575,-4.5299,9.76601,0.0346,-11.7856,-11.1655,9.76601,0.0346
-16.665,2.12553,9.76601,0.0347,-9.99548,9.62766,9.76601,0.0347,2.81386,-0.696205,9.76601,0.0347,-4.99121,13.2399,9.76601,0.0347,10.7921,8.24378,9.76601,0.0347,-11.159,12.679,9.76601,0.0347,7.1129,0.468365,9.76601,0.0347,-6.54727,-16.2052,9.76601,0.0347,-13.6576,-4.52993,9.76601,0.0347,-11.7857,-11.1656,9.76601,0.0347
-16.6651,2.12555,9.766,0.0348,-9.99528,9.62693,9.766,0.0348,2.81381,-0.696279,9.766,0.0348,-4.99121,13.24,9.766,0.0348,10.7922,8.24385,9.766,0.0348,-11.1595,12.6799,9.766,0.0348,7.11319,0.468416,9.766,0.0348,-6.54731,-16.2053,9.766,0.0348,-13.6577,-4.52997,9.766,0.0348,-11.7858,-11.1657,9.766,0.0348
-16.6652,2.12557,9.766,0.0349,-9.99508,9.62621,9.766,0.0349,2.81377,-0.696352,9.766,0.0349,-4.99122,13.2401,9.766,0.0349,10.7923,8.24393,9.766,0.0349,-11.1599,12.6808,9.766,0.0349,7.11347,0.468468,9.766,0.0349,-6.54735,-16.2054,9.766,0.0349,-13.6578,-4.53,9.766,0.0349,-11.7858,-11.1658,9.766,0.0349
-16.6654,2.12559,9.76599,0.035,-9.99488,9.62549,9.76599,0.035,2.81372,-0.696426,9.76599,0.035,-4.99122,13.2403,9.76599,0.035,10.7924,8.244,9.76599,0.035,-11.1603,12.6817,9.76599,0.035,7.11376,0.468519,9.76599,0.035,-6.54739,-16.2055,9.76599,0.035,-13.6579,-4.53004,9.76599,0.035,-11.7859,-11.1658,9.76599,0.035
-16.6655,2.12561,9.76598,0.0351,-9.99468,9.62477,9.76598,0.0351,2.81367,-0.6965,9.76598,0.0351,-4.99123,13.2404,9.76598,0.0351,10.7925,8.24408,9.76598,0.0351,-11.1607,12.6825,9.76598,0.0351,7.11404,0.46857,9.76598,0.0351,-6.54743,-16.2056,9.76598,0.0351,-13.658,-4.53007,9.76598,0.0351,-11.786,-11.1659,9.76598,0.0351
-16.6656,2.12563,9.76596,0.0352,-9.99448,9.62405,9.76596,0.0352,2.81363,-0.696574,9.76596,0.0352,-4.99123,13.2405,9.76596,0.0352,10.7926,8.24415,9.76596,0.0352,-11.1611,12.6834,9.76596,0.0352,7.11433,0.468622,9.76596,0.0352,-6.54748,-16.2058,9.76596,0.0352,-13.6582,-4.53011,9.76596,0.0352,-11.7861,-11.166,9.76596,0.0352
-16.6657,2.12565,9.76595,0.0353,-9.99429,9.62334,9.76595,0.0353,2.81358,-0.696647,9.76595,0.0353,-4.99124,13.2406,9.76595,0.0353,10.7927,8.24423,9.76595,0.0353,-11.1615,12.6843,9.76595,0.0353,7.11461,0.468673,9.76595,0.0353,-6.54752,-16.2059,9.76595,0.0353,-13.6583,-4.53014,9.76595,0.0353,-11.7862,-11.1661,9.76595,0.0353
-16.6659,2.12567,9.76593,0.0354,-9.99409,9.62263,9.76593,0.0354,2.81354,-0.696721,9.76593,0.0354,-4.99125,13.2408,9.76593,0.0354,10.7928,8.2443,9.76593,0.0354,-11.1619,12.6852,9.76593,0.0354,7.1149,0.468725,9.76593,0.0354,-6.54756,-16.206,9.76593,0.0354,-13.6584,-4.53018,9.76593,0.0354,-11.7863,-11.1662,9.76593,0.0354
-16.666,2.12569,9.76592,0.0355,-9.9939,9.62191,9.76592,0.0355,2.81349,-0.696795,9.76592,0.0355,-4.99125,13.2409,9.76592,0.0355,10.7929,8.24438,9.76592,0.0355,-11.1623,12.686,9.76592,0.0355,7.11519,0.468776,9.76592,0.0355,-6.5476,-16.2061,9.76592,0.0355,-13.6585,-4.53021,9.76592,0.0355,-11.7864,-11.1663,9.76592,0.0355
-16.6661,2.12571,9.7659,0.0356,-9.99371,9.62121,9.7659,0.0356,2.81344,-0.696869,9.7659,0.0356,-4.99126,13.241,9.7659,0.0356,10.793,8.24445,9.7659,0.0356,-11.1627,12.6869,9.7659,0.0356,7.11547,0.468827,9.7659,0.0356,-6.54764,-16.2062,9.7659,0.0356,-13.6586,-4.53025,9.7659,0.0356,-11.7865,-11.1664,9.7659,0.0356
-16.6662,2.12573,9.76588,0.0357,-9.99351,9.6205,9.76588,0.0357,2.8134,-0.696942,9.76588,0.0357,-4.99126,13.2412,9.76588,0.0357,10.7931,8.24453,9.76588,0.0357,-11.1631,12.6878,9.76588,0.0357,7.11576,0.468879,9.76588,0.0357,-6.54768,-16.2063,9.76588,0.0357,-13.6587,-4.53028,9.76588,0.0357,-11.7866,-11.1665,9.76588,0.0357
-16.6663,2.12575,9.76586,0.0358,-9.99332,9.61979,9.76586,0.0358,2.81335,-0.697016,9.76586,0.0358,-4.99127,13.2413,9.76586,0.0358,10.7932,8.2446,9.76586,0.0358,-11.1635,12.6887,9.76586,0.0358,7.11604,0.46893,9.76586,0.0358,-6.54773,-16.2065,9.76586,0.0358,-13.6588,-4.53032,9.76586,0.0358,-11.7867,-11.1665,9.76586,0.0358
-16.6665,2.12577,9.76584,0.0359,-9.99313,9.61909,9.76584,0.0359,2.81331,-0.69709,9.76584,0.0359,-4.99127,13.2414,9.76584,0.0359,10.7933,8.24468,9.76584,0.0359,-11.1639,12.6895,9.76584,0.0359,7.11633,0.468981,9.76584,0.0359,-6.54777,-16.2066,9.76584,0.0359,-13.659,-4.53035,9.76584,0.0359,-11.7867,-11.1666,9.76584,0.0359
-16.6666,2.12579,9.76582,0.036,-9.99294,9.61839,9.76582,0.036,2.81326,-0.697163,9.76582,0.036,-4.99128,13.2415,9.76582,0.036,10.7934,8.24475,9.76582,0.036,-11.1643,12.6904,9.76582,0.036,7.11661,0.469032,9.76582,0.036,-6.54781,-16.2067,9.76582,0.036,-13.6591,-4.53039,9.76582,0.036,-11.7868,-11.1667,9.76582,0.036
-16.6667,2.12581,9.7658,0.0361,-9.99275,9.61769,9.7658,0.0361,2.81321,-0.697237,9.7658,0.0361,-4.99129,13.2417,9.7658,0.0361,10.7935,8.24483,9.7658,0.0361,-11.1646,12.6912,9.7658,0.0361,7.1169,0.469084,9.7658,0.0361,-6.54785,-16.2068,9.7658,0.0361,-13.6592,-4.53042,9.7658,0.0361,-11.7869,-11.1668,9.7658,0.0361
-16.6668,2.12583,9.76578,0.0362,-9.99256,9.61699,9.76578,0.0362,2.81317,-0.697311,9.76578,0.0362,-4.99129,13.2418,9.76578,0.0362,10.7936,8.2449,9.76578,0.0362,-11.165,12.6921,9.76578,0.0362,7.11718,0.469135,9.76578,0.0362,-6.54789,-16.2069,9.76578,0.0362,-13.6593,-4.53046,9.76578,0.0362,-11.787,-11.1669,9.76578,0.0362
