X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
4.26587,1.32073,9.79815,0.1061,-2.26456,1.5579,9.79815,0.1061,-0.232299,-0.684093,9.79815,0.1061,-0.142674,3.36216,9.79815,0.1061,2.60449,4.04745,9.79815,0.1061,-4.12364,3.90082,9.79815,0.1061,2.62434,-1.20803,9.79815,0.1061,-0.67925,-3.68334,9.79815,0.1061,-3.62882,-1.00843,9.79815,0.1061,-4.6243,-3.48105,9.79815,0.1061,3538.2,
4.26507,1.32075,9.79815,0.1062,-2.26468,1.55787,9.79815,0.1062,-0.232016,-0.683784,9.79815,0.1062,-0.142389,3.36198,9.79815,0.1062,2.60471,4.0483,9.79815,0.1062,-4.12294,3.90074,9.79815,0.1062,2.62451,-1.20893,9.79815,0.1062,-0.679325,-3.68326,9.79815,0.1062,-3.62847,-1.00852,9.79815,0.1062,-4.62531,-3.48102,9.79815,0.1062,3534.09,
4.26428,1.32077,9.79815,0.1063,-2.26479,1.55784,9.79815,0.1063,-0.231733,-0.683476,9.79815,0.1063,-0.142104,3.36181,9.79815,0.1063,2.60492,4.04914,9.79815,0.1063,-4.12224,3.90066,9.79815,0.1063,2.62467,-1.20983,9.79815,0.1063,-0.679401,-3.68318,9.79815,0.1063,-3.62812,-1.0086,9.79815,0.1063,-4.62632,-3.481,9.79815,0.1063,3530.08,
4.26348,1.32078,9.79815,0.1064,-2.26491,1.55781,9.79815,0.1064,-0.231449,-0.683167,9.79815,0.1064,-0.141818,3.36163,9.79815,0.1064,2.60514,4.04998,9.79815,0.1064,-4.12155,3.90058,9.79815,0.1064,2.62484,-1.21072,9.79815,0.1064,-0.679477,-3.68311,9.79815,0.1064,-3.62777,-1.00869,9.79815,0.1064,-4.62733,-3.48097,9.79815,0.1064,3525.81,
4.26268,1.3208,9.79815,0.1065,-2.26503,1.55778,9.79815,0.1065,-0.231164,-0.682858,9.79815,0.1065,-0.141531,3.36145,9.79815,0.1065,2.60536,4.05082,9.79815,0.1065,-4.12085,3.90051,9.79815,0.1065,2.625,-1.21162,9.79815,0.1065,-0.679555,-3.68303,9.79815,0.1065,-3.62742,-1.00877,9.79815,0.1065,-4.62834,-3.48095,9.79815,0.1065,3521.63,
4.26189,1.32081,9.79815,0.1066,-2.26515,1.55775,9.79815,0.1066,-0.230879,-0.682549,9.79815,0.1066,-0.141244,3.36127,9.79815,0.1066,2.60558,4.05166,9.79815,0.1066,-4.12016,3.90043,9.79815,0.1066,2.62517,-1.21251,9.79815,0.1066,-0.679633,-3.68296,9.79815,0.1066,-3.62707,-1.00886,9.79815,0.1066,-4.62935,-3.48092,9.79815,0.1066,3517.51,
4.2611,1.32083,9.79815,0.1067,-2.26526,1.55772,9.79815,0.1067,-0.230594,-0.682241,9.79815,0.1067,-0.140957,3.36109,9.79815,0.1067,2.6058,4.0525,9.79815,0.1067,-4.11946,3.90036,9.79815,0.1067,2.62534,-1.21341,9.79815,0.1067,-0.679711,-3.68288,9.79815,0.1067,-3.62672,-1.00895,9.79815,0.1067,-4.63036,-3.4809,9.79815,0.1067,3513.47,
4.2603,1.32085,9.79815,0.1068,-2.26538,1.55768,9.79815,0.1068,-0.230308,-0.681932,9.79815,0.1068,-0.140669,3.36092,9.79815,0.1068,2.60602,4.05334,9.79815,0.1068,-4.11877,3.90029,9.79815,0.1068,2.6255,-1.2143,9.79815,0.1068,-0.679791,-3.68281,9.79815,0.1068,-3.62638,-1.00904,9.79815,0.1068,-4.63137,-3.48087,9.79815,0.1068,3509.12,
4.25951,1.32087,9.79815,0.1069,-2.2655,1.55765,9.79815,0.1069,-0.230022,-0.681623,9.79815,0.1069,-0.140381,3.36074,9.79815,0.1069,2.60623,4.05418,9.79815,0.1069,-4.11808,3.90021,9.79815,0.1069,2.62567,-1.21519,9.79815,0.1069,-0.679871,-3.68273,9.79815,0.1069,-3.62603,-1.00913,9.79815,0.1069,-4.63237,-3.48085,9.79815,0.1069,3504.9,
4.25872,1.32088,9.79815,0.107,-2.26562,1.55762,9.79815,0.107,-0.229735,-0.681314,9.79815,0.107,-0.140092,3.36056,9.79815,0.107,2.60645,4.05502,9.79815,0.107,-4.11739,3.90014,9.79815,0.107,2.62583,-1.21608,9.79815,0.107,-0.679952,-3.68266,9.79815,0.107,-3.62568,-1.00922,9.79815,0.107,-4.63338,-3.48082,9.79815,0.107,3500.79,
4.25793,1.3209,9.79815,0.1071,-2.26573,1.55759,9.79815,0.1071,-0.229448,-0.681006,9.79815,0.1071,-0.139803,3.36038,9.79815,0.1071,2.60667,4.05586,9.79815,0.1071,-4.1167,3.90007,9.79815,0.1071,2.62599,-1.21698,9.79815,0.1071,-0.680033,-3.68258,9.79815,0.1071,-3.62534,-1.00931,9.79815,0.1071,-4.63438,-3.4808,9.79815,0.1071,3496.6,
4.25714,1.32092,9.79815,0.1072,-2.26585,1.55755,9.79815,0.1072,-0.229161,-0.680697,9.79815,0.1072,-0.139514,3.3602,9.79815,0.1072,2.60689,4.05669,9.79815,0.1072,-4.11601,3.9,9.79815,0.1072,2.62616,-1.21787,9.79815,0.1072,-0.680115,-3.68251,9.79815,0.1072,-3.62499,-1.0094,9.79815,0.1072,-4.63539,-3.48078,9.79815,0.1072,3492.52,
4.25635,1.32094,9.79815,0.1073,-2.26597,1.55752,9.79815,0.1073,-0.228872,-0.680388,9.79815,0.1073,-0.139224,3.36002,9.79815,0.1073,2.60711,4.05753,9.79815,0.1073,-4.11532,3.89994,9.79815,0.1073,2.62632,-1.21876,9.79815,0.1073,-0.680198,-3.68243,9.79815,0.1073,-3.62465,-1.00949,9.79815,0.1073,-4.63639,-3.48075,9.79815,0.1073,3488.49,
4.25556,1.32096,9.79815,0.1074,-2.26609,1.55749,9.79815,0.1074,-0.228584,-0.680079,9.79815,0.1074,-0.138934,3.35984,9.79815,0.1074,2.60732,4.05837,9.79815,0.1074,-4.11463,3.89987,9.79815,0.1074,2.62648,-1.21965,9.79815,0.1074,-0.680281,-3.68236,9.79815,0.1074,-3.6243,-1.00959,9.79815,0.1074,-4.63739,-3.48073,9.79815,0.1074,3484.17,
4.25477,1.32098,9.79815,0.1075,-2.2662,1.55745,9.79815,0.1075,-0.228295,-0.679771,9.79815,0.1075,-0.138643,3.35966,9.79815,0.1075,2.60754,4.05921,9.79815,0.1075,-4.11394,3.8998,9.79815,0.1075,2.62665,-1.22054,9.79815,0.1075,-0.680365,-3.68228,9.79815,0.1075,-3.62396,-1.00968,9.79815,0.1075,-4.6384,-3.48071,9.79815,0.1075,3479.95,
4.25398,1.32099,9.79815,0.1076,-2.26632,1.55742,9.79815,0.1076,-0.228006,-0.679462,9.79815,0.1076,-0.138352,3.35948,9.79815,0.1076,2.60776,4.06004,9.79815,0.1076,-4.11325,3.89974,9.79815,0.1076,2.62681,-1.22142,9.79815,0.1076,-0.68045,-3.68221,9.79815,0.1076,-3.62362,-1.00978,9.79815,0.1076,-4.6394,-3.48068,9.79815,0.1076,3475.63,
4.25319,1.32101,9.79815,0.1077,-2.26644,1.55738,9.79815,0.1077,-0.227716,-0.679153,9.79815,0.1077,-0.13806,3.3593,9.79815,0.1077,2.60797,4.06088,9.79815,0.1077,-4.11256,3.89968,9.79815,0.1077,2.62697,-1.22231,9.79815,0.1077,-0.680535,-3.68213,9.79815,0.1077,-3.62327,-1.00987,9.79815,0.1077,-4.6404,-3.48066,9.79815,0.1077,3471.14,
4.25241,1.32103,9.79815,0.1078,-2.26656,1.55735,9.79815,0.1078,-0.227425,-0.678845,9.79815,0.1078,-0.137768,3.35912,9.79815,0.1078,2.60819,4.06172,9.79815,0.1078,-4.11187,3.89961,9.79815,0.1078,2.62713,-1.2232,9.79815,0.1078,-0.680621,-3.68206,9.79815,0.1078,-3.62293,-1.00997,9.79815,0.1078,-4.6414,-3.48064,9.79815,0.1078,3466.99,
4.25162,1.32105,9.79815,0.1079,-2.26668,1.55732,9.79815,0.1079,-0.227135,-0.678536,9.79815,0.1079,-0.137475,3.35894,9.79815,0.1079,2.60841,4.06255,9.79815,0.1079,-4.11119,3.89955,9.79815,0.1079,2.62729,-1.22408,9.79815,0.1079,-0.680708,-3.68199,9.79815,0.1079,-3.62259,-1.01007,9.79815,0.1079,-4.6424,-3.48061,9.79815,0.1079,3462.55,
4.25084,1.32107,9.79815,0.108,-2.26679,1.55728,9.79815,0.108,-0.226843,-0.678227,9.79815,0.108,-0.137183,3.35876,9.79815,0.108,2.60862,4.06339,9.79815,0.108,-4.1105,3.89949,9.79815,0.108,2.62745,-1.22497,9.79815,0.108,-0.680795,-3.68191,9.79815,0.108,-3.62225,-1.01016,9.79815,0.108,-4.6434,-3.48059,9.79815,0.108,3458.21,
4.25005,1.32109,9.79815,0.1081,-2.26691,1.55725,9.79815,0.1081,-0.226552,-0.677919,9.79815,0.1081,-0.136889,3.35858,9.79815,0.1081,2.60884,4.06422,9.79815,0.1081,-4.10982,3.89943,9.79815,0.1081,2.62761,-1.22586,9.79815,0.1081,-0.680883,-3.68184,9.79815,0.1081,-3.62191,-1.01026,9.79815,0.1081,-4.64439,-3.48057,9.79815,0.1081,3453.88,
4.24927,1.32111,9.79815,0.1082,-2.26703,1.55721,9.79815,0.1082,-0.22626,-0.67761,9.79815,0.1082,-0.136596,3.3584,9.79815,0.1082,2.60906,4.06505,9.79815,0.1082,-4.10913,3.89938,9.79815,0.1082,2.62777,-1.22674,9.79815,0.1082,-0.680972,-3.68176,9.79815,0.1082,-3.62157,-1.01036,9.79815,0.1082,-4.64539,-3.48055,9.79815,0.1082,3449.4,
4.24848,1.32114,9.79815,0.1083,-2.26715,1.55717,9.79815,0.1083,-0.225967,-0.677301,9.79815,0.1083,-0.136301,3.35822,9.79815,0.1083,2.60927,4.06589,9.79815,0.1083,-4.10845,3.89932,9.79815,0.1083,2.62793,-1.22762,9.79815,0.1083,-0.681061,-3.68169,9.79815,0.1083,-3.62123,-1.01046,9.79815,0.1083,-4.64638,-3.48053,9.79815,0.1083,3445.12,
4.2477,1.32116,9.79815,0.1084,-2.26727,1.55714,9.79815,0.1084,-0.225674,-0.676993,9.79815,0.1084,-0.136007,3.35804,9.79815,0.1084,2.60949,4.06672,9.79815,0.1084,-4.10777,3.89926,9.79815,0.1084,2.62809,-1.22851,9.79815,0.1084,-0.681151,-3.68162,9.79815,0.1084,-3.62089,-1.01057,9.79815,0.1084,-4.64738,-3.48051,9.79815,0.1084,3440.8,
4.24692,1.32118,9.79815,0.1085,-2.26738,1.5571,9.79815,0.1085,-0.225381,-0.676684,9.79815,0.1085,-0.135712,3.35785,9.79815,0.1085,2.60971,4.06755,9.79815,0.1085,-4.10708,3.89921,9.79815,0.1085,2.62825,-1.22939,9.79815,0.1085,-0.681242,-3.68154,9.79815,0.1085,-3.62055,-1.01067,9.79815,0.1085,-4.64837,-3.48048,9.79815,0.1085,3436.57,
4.24614,1.3212,9.79815,0.1086,-2.2675,1.55707,9.79815,0.1086,-0.225087,-0.676375,9.79815,0.1086,-0.135416,3.35767,9.79815,0.1086,2.60992,4.06839,9.79815,0.1086,-4.1064,3.89916,9.79815,0.1086,2.62841,-1.23027,9.79815,0.1086,-0.681333,-3.68147,9.79815,0.1086,-3.62021,-1.01077,9.79815,0.1086,-4.64937,-3.48046,9.79815,0.1086,3432.11,
4.24536,1.32122,9.79815,0.1087,-2.26762,1.55703,9.79815,0.1087,-0.224793,-0.676066,9.79815,0.1087,-0.135121,3.35749,9.79815,0.1087,2.61014,4.06922,9.79815,0.1087,-4.10572,3.8991,9.79815,0.1087,2.62857,-1.23115,9.79815,0.1087,-0.681426,-3.6814,9.79815,0.1087,-3.61987,-1.01088,9.79815,0.1087,-4.65036,-3.48044,9.79815,0.1087,3427.68,
4.24458,1.32124,9.79815,0.1088,-2.26774,1.55699,9.79815,0.1088,-0.224498,-0.675758,9.79815,0.1088,-0.134824,3.35731,9.79815,0.1088,2.61035,4.07005,9.79815,0.1088,-4.10504,3.89905,9.79815,0.1088,2.62872,-1.23203,9.79815,0.1088,-0.681518,-3.68133,9.79815,0.1088,-3.61954,-1.01098,9.79815,0.1088,-4.65135,-3.48042,9.79815,0.1088,3423.12,
4.2438,1.32127,9.79815,0.1089,-2.26786,1.55696,9.79815,0.1089,-0.224203,-0.675449,9.79815,0.1089,-0.134528,3.35713,9.79815,0.1089,2.61057,4.07088,9.79815,0.1089,-4.10436,3.899,9.79815,0.1089,2.62888,-1.23291,9.79815,0.1089,-0.681612,-3.68125,9.79815,0.1089,-3.6192,-1.01109,9.79815,0.1089,-4.65234,-3.4804,9.79815,0.1089,3418.5,
4.24302,1.32129,9.79815,0.109,-2.26797,1.55692,9.79815,0.109,-0.223908,-0.67514,9.79815,0.109,-0.134231,3.35694,9.79815,0.109,2.61079,4.07171,9.79815,0.109,-4.10368,3.89895,9.79815,0.109,2.62904,-1.23379,9.79815,0.109,-0.681706,-3.68118,9.79815,0.109,-3.61886,-1.01119,9.79815,0.109,-4.65333,-3.48038,9.79815,0.109,3414.17,
4.24224,1.32131,9.79815,0.1091,-2.26809,1.55688,9.79815,0.1091,-0.223612,-0.674832,9.79815,0.1091,-0.133933,3.35676,9.79815,0.1091,2.611,4.07254,9.79815,0.1091,-4.103,3.8989,9.79815,0.1091,2.62919,-1.23467,9.79815,0.1091,-0.6818,-3.68111,9.79815,0.1091,-3.61853,-1.0113,9.79815,0.1091,-4.65432,-3.48036,9.79815,0.1091,3409.64,
4.24147,1.32133,9.79815,0.1092,-2.26821,1.55684,9.79815,0.1092,-0.223316,-0.674523,9.79815,0.1092,-0.133636,3.35658,9.79815,0.1092,2.61122,4.07337,9.79815,0.1092,-4.10232,3.89886,9.79815,0.1092,2.62935,-1.23555,9.79815,0.1092,-0.681895,-3.68103,9.79815,0.1092,-3.61819,-1.01141,9.79815,0.1092,-4.65531,-3.48034,9.79815,0.1092,3405.22,
4.24069,1.32136,9.79815,0.1093,-2.26833,1.55681,9.79815,0.1093,-0.223019,-0.674214,9.79815,0.1093,-0.133337,3.3564,9.79815,0.1093,2.61143,4.0742,9.79815,0.1093,-4.10165,3.89881,9.79815,0.1093,2.6295,-1.23643,9.79815,0.1093,-0.681991,-3.68096,9.79815,0.1093,-3.61786,-1.01152,9.79815,0.1093,-4.6563,-3.48032,9.79815,0.1093,3400.53,
4.23991,1.32138,9.79815,0.1094,-2.26845,1.55677,9.79815,0.1094,-0.222722,-0.673905,9.79815,0.1094,-0.133039,3.35621,9.79815,0.1094,2.61165,4.07503,9.79815,0.1094,-4.10097,3.89877,9.79815,0.1094,2.62966,-1.2373,9.79815,0.1094,-0.682088,-3.68089,9.79815,0.1094,-3.61752,-1.01163,9.79815,0.1094,-4.65728,-3.4803,9.79815,0.1094,3396.15,
4.23914,1.32141,9.79815,0.1095,-2.26857,1.55673,9.79815,0.1095,-0.222424,-0.673597,9.79815,0.1095,-0.132739,3.35603,9.79815,0.1095,2.61186,4.07586,9.79815,0.1095,-4.10029,3.89872,9.79815,0.1095,2.62981,-1.23818,9.79815,0.1095,-0.682185,-3.68082,9.79815,0.1095,-3.61719,-1.01174,9.79815,0.1095,-4.65827,-3.48028,9.79815,0.1095,3391.8,
4.23836,1.32143,9.79815,0.1096,-2.26868,1.55669,9.79815,0.1096,-0.222127,-0.673288,9.79815,0.1096,-0.13244,3.35585,9.79815,0.1096,2.61208,4.07669,9.79815,0.1096,-4.09962,3.89868,9.79815,0.1096,2.62997,-1.23905,9.79815,0.1096,-0.682283,-3.68075,9.79815,0.1096,-3.61686,-1.01185,9.79815,0.1096,-4.65925,-3.48026,9.79815,0.1096,3387.05,
4.23759,1.32145,9.79815,0.1097,-2.2688,1.55665,9.79815,0.1097,-0.221828,-0.672979,9.79815,0.1097,-0.13214,3.35566,9.79815,0.1097,2.61229,4.07752,9.79815,0.1097,-4.09894,3.89864,9.79815,0.1097,2.63012,-1.23993,9.79815,0.1097,-0.682381,-3.68068,9.79815,0.1097,-3.61653,-1.01196,9.79815,0.1097,-4.66024,-3.48024,9.79815,0.1097,3382.56,
4.23682,1.32148,9.79815,0.1098,-2.26892,1.55661,9.79815,0.1098,-0.22153,-0.672671,9.79815,0.1098,-0.131839,3.35548,9.79815,0.1098,2.6125,4.07835,9.79815,0.1098,-4.09827,3.8986,9.79815,0.1098,2.63027,-1.2408,9.79815,0.1098,-0.68248,-3.6806,9.79815,0.1098,-3.61619,-1.01208,9.79815,0.1098,-4.66122,-3.48022,9.79815,0.1098,3377.95,
4.23605,1.3215,9.79815,0.1099,-2.26904,1.55658,9.79815,0.1099,-0.22123,-0.672362,9.79815,0.1099,-0.131539,3.35529,9.79815,0.1099,2.61272,4.07917,9.79815,0.1099,-4.0976,3.89856,9.79815,0.1099,2.63043,-1.24167,9.79815,0.1099,-0.68258,-3.68053,9.79815,0.1099,-3.61586,-1.01219,9.79815,0.1099,-4.6622,-3.48021,9.79815,0.1099,3373.4,
4.23527,1.32153,9.79815,0.11,-2.26916,1.55654,9.79815,0.11,-0.220931,-0.672053,9.79815,0.11,-0.131237,3.35511,9.79815,0.11,2.61293,4.08,9.79815,0.11,-4.09692,3.89852,9.79815,0.11,2.63058,-1.24255,9.79815,0.11,-0.68268,-3.68046,9.79815,0.11,-3.61553,-1.01231,9.79815,0.11,-4.66318,-3.48019,9.79815,0.11,3368.79,
4.2345,1.32155,9.79815,0.1101,-2.26928,1.5565,9.79815,0.1101,-0.220631,-0.671744,9.79815,0.1101,-0.130936,3.35493,9.79815,0.1101,2.61315,4.08083,9.79815,0.1101,-4.09625,3.89848,9.79815,0.1101,2.63073,-1.24342,9.79815,0.1101,-0.682781,-3.68039,9.79815,0.1101,-3.6152,-1.01242,9.79815,0.1101,-4.66416,-3.48017,9.79815,0.1101,3364.1,
4.23373,1.32158,9.79815,0.1102,-2.2694,1.55646,9.79815,0.1102,-0.220331,-0.671436,9.79815,0.1102,-0.130634,3.35474,9.79815,0.1102,2.61336,4.08165,9.79815,0.1102,-4.09558,3.89844,9.79815,0.1102,2.63088,-1.24429,9.79815,0.1102,-0.682882,-3.68032,9.79815,0.1102,-3.61487,-1.01254,9.79815,0.1102,-4.66514,-3.48015,9.79815,0.1102,3359.58,
4.23296,1.32161,9.79815,0.1103,-2.26951,1.55642,9.79815,0.1103,-0.22003,-0.671127,9.79815,0.1103,-0.130331,3.35456,9.79815,0.1103,2.61358,4.08248,9.79815,0.1103,-4.09491,3.89841,9.79815,0.1103,2.63103,-1.24516,9.79815,0.1103,-0.682984,-3.68025,9.79815,0.1103,-3.61454,-1.01266,9.79815,0.1103,-4.66612,-3.48013,9.79815,0.1103,3354.81,
4.23219,1.32163,9.79815,0.1104,-2.26963,1.55638,9.79815,0.1104,-0.219729,-0.670818,9.79815,0.1104,-0.130029,3.35437,9.79815,0.1104,2.61379,4.0833,9.79815,0.1104,-4.09424,3.89837,9.79815,0.1104,2.63118,-1.24603,9.79815,0.1104,-0.683087,-3.68018,9.79815,0.1104,-3.61421,-1.01277,9.79815,0.1104,-4.6671,-3.48012,9.79815,0.1104,3350.34,
4.23143,1.32166,9.79815,0.1105,-2.26975,1.55634,9.79815,0.1105,-0.219428,-0.67051,9.79815,0.1105,-0.129725,3.35419,9.79815,0.1105,2.614,4.08413,9.79815,0.1105,-4.09357,3.89834,9.79815,0.1105,2.63133,-1.2469,9.79815,0.1105,-0.68319,-3.68011,9.79815,0.1105,-3.61388,-1.01289,9.79815,0.1105,-4.66808,-3.4801,9.79815,0.1105,3345.65,
4.23066,1.32169,9.79815,0.1106,-2.26987,1.5563,9.79815,0.1106,-0.219126,-0.670201,9.79815,0.1106,-0.129422,3.354,9.79815,0.1106,2.61422,4.08495,9.79815,0.1106,-4.0929,3.89831,9.79815,0.1106,2.63148,-1.24776,9.79815,0.1106,-0.683294,-3.68004,9.79815,0.1106,-3.61356,-1.01301,9.79815,0.1106,-4.66905,-3.48008,9.79815,0.1106,3340.95,
4.22989,1.32171,9.79815,0.1107,-2.26999,1.55625,9.79815,0.1107,-0.218824,-0.669892,9.79815,0.1107,-0.129118,3.35382,9.79815,0.1107,2.61443,4.08577,9.79815,0.1107,-4.09223,3.89828,9.79815,0.1107,2.63163,-1.24863,9.79815,0.1107,-0.683399,-3.67997,9.79815,0.1107,-3.61323,-1.01313,9.79815,0.1107,-4.67003,-3.48006,9.79815,0.1107,3336.13,
4.22913,1.32174,9.79815,0.1108,-2.27011,1.55621,9.79815,0.1108,-0.218521,-0.669584,9.79815,0.1108,-0.128814,3.35363,9.79815,0.1108,2.61464,4.0866,9.79815,0.1108,-4.09156,3.89825,9.79815,0.1108,2.63178,-1.2495,9.79815,0.1108,-0.683504,-3.6799,9.79815,0.1108,-3.6129,-1.01325,9.79815,0.1108,-4.671,-3.48005,9.79815,0.1108,3331.3,
4.22836,1.32177,9.79815,0.1109,-2.27023,1.55617,9.79815,0.1109,-0.218218,-0.669275,9.79815,0.1109,-0.12851,3.35344,9.79815,0.1109,2.61485,4.08742,9.79815,0.1109,-4.09089,3.89822,9.79815,0.1109,2.63193,-1.25036,9.79815,0.1109,-0.683609,-3.67983,9.79815,0.1109,-3.61258,-1.01338,9.79815,0.1109,-4.67197,-3.48003,9.79815,0.1109,3326.48,
4.2276,1.32179,9.79815,0.111,-2.27035,1.55613,9.79815,0.111,-0.217915,-0.668967,9.79815,0.111,-0.128205,3.35326,9.79815,0.111,2.61507,4.08824,9.79815,0.111,-4.09023,3.89819,9.79815,0.111,2.63208,-1.25123,9.79815,0.111,-0.683716,-3.67976,9.79815,0.111,-3.61225,-1.0135,9.79815,0.111,-4.67294,-3.48001,9.79815,0.111,3321.75,
4.22683,1.32182,9.79815,0.1111,-2.27046,1.55609,9.79815,0.1111,-0.217612,-0.668658,9.79815,0.1111,-0.127899,3.35307,9.79815,0.1111,2.61528,4.08906,9.79815,0.1111,-4.08956,3.89816,9.79815,0.1111,2.63223,-1.25209,9.79815,0.1111,-0.683822,-3.67969,9.79815,0.1111,-3.61193,-1.01362,9.79815,0.1111,-4.67391,-3.48,9.79815,0.1111,3316.71,
4.22607,1.32185,9.79815,0.1112,-2.27058,1.55605,9.79815,0.1112,-0.217308,-0.66835,9.79815,0.1112,-0.127594,3.35288,9.79815,0.1112,2.61549,4.08988,9.79815,0.1112,-4.08889,3.89813,9.79815,0.1112,2.63237,-1.25295,9.79815,0.1112,-0.68393,-3.67962,9.79815,0.1112,-3.6116,-1.01375,9.79815,0.1112,-4.67488,-3.47998,9.79815,0.1112,3311.88,
4.22531,1.32188,9.79815,0.1113,-2.2707,1.556,9.79815,0.1113,-0.217004,-0.668041,9.79815,0.1113,-0.127288,3.3527,9.79815,0.1113,2.6157,4.09071,9.79815,0.1113,-4.08823,3.89811,9.79815,0.1113,2.63252,-1.25382,9.79815,0.1113,-0.684038,-3.67955,9.79815,0.1113,-3.61128,-1.01387,9.79815,0.1113,-4.67585,-3.47996,9.79815,0.1113,3307.03,
4.22455,1.32191,9.79815,0.1114,-2.27082,1.55596,9.79815,0.1114,-0.216699,-0.667733,9.79815,0.1114,-0.126981,3.35251,9.79815,0.1114,2.61591,4.09153,9.79815,0.1114,-4.08757,3.89808,9.79815,0.1114,2.63267,-1.25468,9.79815,0.1114,-0.684147,-3.67948,9.79815,0.1114,-3.61095,-1.014,9.79815,0.1114,-4.67682,-3.47995,9.79815,0.1114,3302.25,
4.22378,1.32193,9.79815,0.1115,-2.27094,1.55592,9.79815,0.1115,-0.216394,-0.667424,9.79815,0.1115,-0.126675,3.35232,9.79815,0.1115,2.61613,4.09234,9.79815,0.1115,-4.0869,3.89806,9.79815,0.1115,2.63281,-1.25554,9.79815,0.1115,-0.684256,-3.67941,9.79815,0.1115,-3.61063,-1.01413,9.79815,0.1115,-4.67779,-3.47993,9.79815,0.1115,3297.61,
4.22302,1.32196,9.79815,0.1116,-2.27106,1.55587,9.79815,0.1116,-0.216089,-0.667116,9.79815,0.1116,-0.126368,3.35214,9.79815,0.1116,2.61634,4.09316,9.79815,0.1116,-4.08624,3.89804,9.79815,0.1116,2.63296,-1.2564,9.79815,0.1116,-0.684366,-3.67934,9.79815,0.1116,-3.61031,-1.01425,9.79815,0.1116,-4.67875,-3.47992,9.79815,0.1116,3292.91,
4.22226,1.32199,9.79815,0.1117,-2.27118,1.55583,9.79815,0.1117,-0.215783,-0.666808,9.79815,0.1117,-0.12606,3.35195,9.79815,0.1117,2.61655,4.09398,9.79815,0.1117,-4.08558,3.89801,9.79815,0.1117,2.6331,-1.25726,9.79815,0.1117,-0.684476,-3.67927,9.79815,0.1117,-3.60998,-1.01438,9.79815,0.1117,-4.67972,-3.4799,9.79815,0.1117,3287.97,
4.22151,1.32202,9.79815,0.1118,-2.2713,1.55579,9.79815,0.1118,-0.215476,-0.666499,9.79815,0.1118,-0.125752,3.35176,9.79815,0.1118,2.61676,4.0948,9.79815,0.1118,-4.08491,3.89799,9.79815,0.1118,2.63325,-1.25812,9.79815,0.1118,-0.684587,-3.6792,9.79815,0.1118,-3.60966,-1.01451,9.79815,0.1118,-4.68068,-3.47989,9.79815,0.1118,3283.28,
4.22075,1.32205,9.79815,0.1119,-2.27142,1.55574,9.79815,0.1119,-0.21517,-0.666191,9.79815,0.1119,-0.125444,3.35157,9.79815,0.1119,2.61697,4.09562,9.79815,0.1119,-4.08425,3.89797,9.79815,0.1119,2.63339,-1.25897,9.79815,0.1119,-0.684699,-3.67913,9.79815,0.1119,-3.60934,-1.01464,9.79815,0.1119,-4.68165,-3.47987,9.79815,0.1119,3278.44,
4.21999,1.32208,9.79815,0.112,-2.27154,1.5557,9.79815,0.112,-0.214863,-0.665883,9.79815,0.112,-0.125136,3.35139,9.79815,0.112,2.61718,4.09644,9.79815,0.112,-4.08359,3.89795,9.79815,0.112,2.63354,-1.25983,9.79815,0.112,-0.684811,-3.67906,9.79815,0.112,-3.60902,-1.01477,9.79815,0.112,-4.68261,-3.47986,9.79815,0.112,3273.51,
4.21923,1.32211,9.79815,0.1121,-2.27166,1.55565,9.79815,0.1121,-0.214556,-0.665574,9.79815,0.1121,-0.124827,3.3512,9.79815,0.1121,2.61739,4.09725,9.79815,0.1121,-4.08293,3.89794,9.79815,0.1121,2.63368,-1.26069,9.79815,0.1121,-0.684924,-3.67899,9.79815,0.1121,-3.6087,-1.0149,9.79815,0.1121,-4.68357,-3.47984,9.79815,0.1121,3268.48,
4.21848,1.32214,9.79815,0.1122,-2.27178,1.55561,9.79815,0.1122,-0.214248,-0.665266,9.79815,0.1122,-0.124518,3.35101,9.79815,0.1122,2.6176,4.09807,9.79815,0.1122,-4.08228,3.89792,9.79815,0.1122,2.63383,-1.26154,9.79815,0.1122,-0.685038,-3.67892,9.79815,0.1122,-3.60838,-1.01504,9.79815,0.1122,-4.68453,-3.47983,9.79815,0.1122,3263.37,
4.21772,1.32217,9.79815,0.1123,-2.27189,1.55557,9.79815,0.1123,-0.21394,-0.664958,9.79815,0.1123,-0.124208,3.35082,9.79815,0.1123,2.61781,4.09888,9.79815,0.1123,-4.08162,3.8979,9.79815,0.1123,2.63397,-1.2624,9.79815,0.1123,-0.685152,-3.67886,9.79815,0.1123,-3.60806,-1.01517,9.79815,0.1123,-4.68549,-3.47981,9.79815,0.1123,3258.45,
