X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,Temperature_list,Speed_list
-16.625,2.11894,9.76459,5.91,-10.2234,10.2905,9.76459,5.91,2.83305,-0.671387,9.76459,5.91,-4.99064,13.1978,9.76459,5.91,10.7605,8.2194,9.76459,5.91,1.43333e-009,
-16.625,2.11894,9.76459,5.911,-10.2234,10.2905,9.76459,5.911,2.83305,-0.671387,9.76459,5.911,-4.99064,13.1978,9.76459,5.911,10.7605,8.2194,9.76459,5.911,1.70954e-009,
-16.625,2.11894,9.76459,5.912,-10.2234,10.2905,9.76459,5.912,2.83305,-0.671387,9.76459,5.912,-4.99064,13.1978,9.76459,5.912,10.7605,8.2194,9.76459,5.912,5.21825e-010,
-16.625,2.11894,9.76459,5.913,-10.2234,10.2905,9.76459,5.913,2.83305,-0.671387,9.76459,5.913,-4.99064,13.1978,9.76459,5.913,10.7605,8.2194,9.76459,5.913,1.46825e-009,
-16.625,2.11894,9.76459,5.914,-10.2234,10.2905,9.76459,5.914,2.83305,-0.671387,9.76459,5.914,-4.99064,13.1978,9.76459,5.914,10.7605,8.2194,9.76459,5.914,8.29312e-010,
-16.625,2.11894,9.76459,5.915,-10.2234,10.2905,9.76459,5.915,2.83305,-0.671387,9.76459,5.915,-4.99064,13.1978,9.76459,5.915,10.7605,8.2194,9.76459,5.915,5.0002e-010,
-16.625,2.11894,9.76459,5.916,-10.2234,10.2905,9.76459,5.916,2.83305,-0.671387,9.76459,5.916,-4.99064,13.1978,9.76459,5.916,10.7605,8.2194,9.76459,5.916,1.07285e-009,
-16.625,2.11894,9.76459,5.917,-10.2234,10.2905,9.76459,5.917,2.83305,-0.671387,9.76459,5.917,-4.99064,13.1978,9.76459,5.917,10.7605,8.2194,9.76459,5.917,1.04035e-009,
-16.625,2.11894,9.76459,5.918,-10.2234,10.2905,9.76459,5.918,2.83305,-0.671387,9.76459,5.918,-4.99064,13.1978,9.76459,5.918,10.7605,8.2194,9.76459,5.918,3.39692e-010,
-16.625,2.11894,9.76459,5.919,-10.2234,10.2905,9.76459,5.919,2.83305,-0.671387,9.76459,5.919,-4.99064,13.1978,9.76459,5.919,10.7605,8.2194,9.76459,5.919,7.96322e-010,
-16.625,2.11894,9.76459,5.92,-10.2234,10.2905,9.76459,5.92,2.83305,-0.671387,9.76459,5.92,-4.99064,13.1978,9.76459,5.92,10.7605,8.2194,9.76459,5.92,8.09943e-010,
-16.625,2.11894,9.76459,5.921,-10.2234,10.2905,9.76459,5.921,2.83305,-0.671387,9.76459,5.921,-4.99064,13.1978,9.76459,5.921,10.7605,8.2194,9.76459,5.921,8.53067e-010,
-16.625,2.11894,9.76459,5.922,-10.2234,10.2905,9.76459,5.922,2.83305,-0.671387,9.76459,5.922,-4.99064,13.1978,9.76459,5.922,10.7605,8.2194,9.76459,5.922,7.82283e-010,
-16.625,2.11894,9.76459,5.923,-10.2234,10.2905,9.76459,5.923,2.83305,-0.671387,9.76459,5.923,-4.99064,13.1978,9.76459,5.923,10.7605,8.2194,9.76459,5.923,6.41411e-010,
-16.625,2.11894,9.76459,5.924,-10.2234,10.2905,9.76459,5.924,2.83305,-0.671387,9.76459,5.924,-4.99064,13.1978,9.76459,5.924,10.7605,8.2194,9.76459,5.924,4.66446e-010,
-16.625,2.11894,9.76459,5.925,-10.2234,10.2905,9.76459,5.925,2.83305,-0.671387,9.76459,5.925,-4.99064,13.1978,9.76459,5.925,10.7605,8.2194,9.76459,5.925,6.89935e-010,
-16.625,2.11894,9.76459,5.926,-10.2234,10.2905,9.76459,5.926,2.83305,-0.671387,9.76459,5.926,-4.99064,13.1978,9.76459,5.926,10.7605,8.2194,9.76459,5.926,6.9218e-010,
-16.625,2.11894,9.76459,5.927,-10.2234,10.2905,9.76459,5.927,2.83305,-0.671387,9.76459,5.927,-4.99064,13.1978,9.76459,5.927,10.7605,8.2194,9.76459,5.927,5.08341e-010,
-16.625,2.11894,9.76459,5.928,-10.2234,10.2905,9.76459,5.928,2.83305,-0.671387,9.76459,5.928,-4.99064,13.1978,9.76459,5.928,10.7605,8.2194,9.76459,5.928,6.19212e-010,
-16.625,2.11894,9.76459,5.929,-10.2234,10.2905,9.76459,5.929,2.83305,-0.671387,9.76459,5.929,-4.99064,13.1978,9.76459,5.929,10.7605,8.2194,9.76459,5.929,5.28469e-010,
-16.625,2.11894,9.76459,5.93,-10.2234,10.2905,9.76459,5.93,2.83305,-0.671387,9.76459,5.93,-4.99064,13.1978,9.76459,5.93,10.7605,8.2194,9.76459,5.93,1.02631e-009,
-16.625,2.11894,9.76459,5.931,-10.2234,10.2905,9.76459,5.931,2.83305,-0.671387,9.76459,5.931,-4.99064,13.1978,9.76459,5.931,10.7605,8.2194,9.76459,5.931,8.90436e-010,
-16.625,2.11894,9.76459,5.932,-10.2234,10.2905,9.76459,5.932,2.83305,-0.671387,9.76459,5.932,-4.99064,13.1978,9.76459,5.932,10.7605,8.2194,9.76459,5.932,6.93133e-010,
-16.625,2.11894,9.76459,5.933,-10.2234,10.2905,9.76459,5.933,2.83305,-0.671387,9.76459,5.933,-4.99064,13.1978,9.76459,5.933,10.7605,8.2194,9.76459,5.933,7.90754e-010,
-16.625,2.11894,9.76459,5.934,-10.2234,10.2905,9.76459,5.934,2.83305,-0.671387,9.76459,5.934,-4.99064,13.1978,9.76459,5.934,10.7605,8.2194,9.76459,5.934,7.27909e-010,
-16.625,2.11894,9.76459,5.935,-10.2234,10.2905,9.76459,5.935,2.83305,-0.671387,9.76459,5.935,-4.99064,13.1978,9.76459,5.935,10.7605,8.2194,9.76459,5.935,5.2894e-010,
-16.625,2.11894,9.76459,5.936,-10.2234,10.2905,9.76459,5.936,2.83305,-0.671387,9.76459,5.936,-4.99064,13.1978,9.76459,5.936,10.7605,8.2194,9.76459,5.936,6.16616e-010,
-16.625,2.11894,9.76459,5.937,-10.2234,10.2905,9.76459,5.937,2.83305,-0.671387,9.76459,5.937,-4.99064,13.1978,9.76459,5.937,10.7605,8.2194,9.76459,5.937,3.8583e-010,
-16.625,2.11894,9.76459,5.938,-10.2234,10.2905,9.76459,5.938,2.83305,-0.671387,9.76459,5.938,-4.99064,13.1978,9.76459,5.938,10.7605,8.2194,9.76459,5.938,3.61058e-010,
-16.625,2.11894,9.76459,5.939,-10.2234,10.2905,9.76459,5.939,2.83305,-0.671387,9.76459,5.939,-4.99064,13.1978,9.76459,5.939,10.7605,8.2194,9.76459,5.939,8.51201e-010,
-16.625,2.11894,9.76459,5.94,-10.2234,10.2905,9.76459,5.94,2.83305,-0.671387,9.76459,5.94,-4.99064,13.1978,9.76459,5.94,10.7605,8.2194,9.76459,5.94,8.66361e-010,
-16.625,2.11894,9.76459,5.941,-10.2234,10.2905,9.76459,5.941,2.83305,-0.671387,9.76459,5.941,-4.99064,13.1978,9.76459,5.941,10.7605,8.2194,9.76459,5.941,4.74503e-010,
-16.625,2.11894,9.76459,5.942,-10.2234,10.2905,9.76459,5.942,2.83305,-0.671387,9.76459,5.942,-4.99064,13.1978,9.76459,5.942,10.7605,8.2194,9.76459,5.942,1.30941e-009,
-16.625,2.11894,9.76459,5.943,-10.2234,10.2905,9.76459,5.943,2.83305,-0.671387,9.76459,5.943,-4.99064,13.1978,9.76459,5.943,10.7605,8.2194,9.76459,5.943,8.16477e-010,
-16.625,2.11894,9.76459,5.944,-10.2234,10.2905,9.76459,5.944,2.83305,-0.671387,9.76459,5.944,-4.99064,13.1978,9.76459,5.944,10.7605,8.2194,9.76459,5.944,7.67095e-010,
-16.625,2.11894,9.76459,5.945,-10.2234,10.2905,9.76459,5.945,2.83305,-0.671387,9.76459,5.945,-4.99064,13.1978,9.76459,5.945,10.7605,8.2194,9.76459,5.945,8.08627e-010,
-16.625,2.11894,9.76459,5.946,-10.2234,10.2905,9.76459,5.946,2.83305,-0.671387,9.76459,5.946,-4.99064,13.1978,9.76459,5.946,10.7605,8.2194,9.76459,5.946,6.56682e-010,
-16.625,2.11894,9.76459,5.947,-10.2234,10.2905,9.76459,5.947,2.83305,-0.671387,9.76459,5.947,-4.99064,13.1978,9.76459,5.947,10.7605,8.2194,9.76459,5.947,5.53212e-010,
-16.625,2.11894,9.76459,5.948,-10.2234,10.2905,9.76459,5.948,2.83305,-0.671387,9.76459,5.948,-4.99064,13.1978,9.76459,5.948,10.7605,8.2194,9.76459,5.948,6.67183e-010,
-16.625,2.11894,9.76459,5.949,-10.2234,10.2905,9.76459,5.949,2.83305,-0.671387,9.76459,5.949,-4.99064,13.1978,9.76459,5.949,10.7605,8.2194,9.76459,5.949,8.99744e-010,
-16.625,2.11894,9.76459,5.95,-10.2234,10.2905,9.76459,5.95,2.83305,-0.671387,9.76459,5.95,-4.99064,13.1978,9.76459,5.95,10.7605,8.2194,9.76459,5.95,2.91021e-010,
-16.625,2.11894,9.76459,5.951,-10.2234,10.2905,9.76459,5.951,2.83305,-0.671387,9.76459,5.951,-4.99064,13.1978,9.76459,5.951,10.7605,8.2194,9.76459,5.951,5.45199e-010,
-16.625,2.11894,9.76459,5.952,-10.2234,10.2905,9.76459,5.952,2.83305,-0.671387,9.76459,5.952,-4.99064,13.1978,9.76459,5.952,10.7605,8.2194,9.76459,5.952,7.63857e-010,
-16.625,2.11894,9.76459,5.953,-10.2234,10.2905,9.76459,5.953,2.83305,-0.671387,9.76459,5.953,-4.99064,13.1978,9.76459,5.953,10.7605,8.2194,9.76459,5.953,4.27006e-010,
-16.625,2.11894,9.76459,5.954,-10.2234,10.2905,9.76459,5.954,2.83305,-0.671387,9.76459,5.954,-4.99064,13.1978,9.76459,5.954,10.7605,8.2194,9.76459,5.954,5.74708e-010,
-16.625,2.11894,9.76459,5.955,-10.2234,10.2905,9.76459,5.955,2.83305,-0.671387,9.76459,5.955,-4.99064,13.1978,9.76459,5.955,10.7605,8.2194,9.76459,5.955,3.66576e-010,
-16.625,2.11894,9.76459,5.956,-10.2234,10.2905,9.76459,5.956,2.83305,-0.671387,9.76459,5.956,-4.99064,13.1978,9.76459,5.956,10.7605,8.2194,9.76459,5.956,3.31696e-010,
-16.625,2.11894,9.76459,5.957,-10.2234,10.2905,9.76459,5.957,2.83305,-0.671387,9.76459,5.957,-4.99064,13.1978,9.76459,5.957,10.7605,8.2194,9.76459,5.957,2.32128e-010,
-16.625,2.11894,9.76459,5.958,-10.2234,10.2905,9.76459,5.958,2.83305,-0.671387,9.76459,5.958,-4.99064,13.1978,9.76459,5.958,10.7605,8.2194,9.76459,5.958,3.26533e-010,
-16.625,2.11894,9.76459,5.959,-10.2234,10.2905,9.76459,5.959,2.83305,-0.671387,9.76459,5.959,-4.99064,13.1978,9.76459,5.959,10.7605,8.2194,9.76459,5.959,2.09063e-010,
-16.625,2.11894,9.76459,5.96,-10.2234,10.2905,9.76459,5.96,2.83305,-0.671387,9.76459,5.96,-4.99064,13.1978,9.76459,5.96,10.7605,8.2194,9.76459,5.96,2.45062e-010,
-16.625,2.11894,9.76459,5.961,-10.2234,10.2905,9.76459,5.961,2.83305,-0.671387,9.76459,5.961,-4.99064,13.1978,9.76459,5.961,10.7605,8.2194,9.76459,5.961,5.77847e-010,
-16.625,2.11894,9.76459,5.962,-10.2234,10.2905,9.76459,5.962,2.83305,-0.671387,9.76459,5.962,-4.99064,13.1978,9.76459,5.962,10.7605,8.2194,9.76459,5.962,2.70159e-010,
-16.625,2.11894,9.76459,5.963,-10.2234,10.2905,9.76459,5.963,2.83305,-0.671387,9.76459,5.963,-4.99064,13.1978,9.76459,5.963,10.7605,8.2194,9.76459,5.963,3.44048e-010,
-16.625,2.11894,9.76459,5.964,-10.2234,10.2905,9.76459,5.964,2.83305,-0.671387,9.76459,5.964,-4.99064,13.1978,9.76459,5.964,10.7605,8.2194,9.76459,5.964,5.24923e-010,
-16.625,2.11894,9.76459,5.965,-10.2234,10.2905,9.76459,5.965,2.83305,-0.671387,9.76459,5.965,-4.99064,13.1978,9.76459,5.965,10.7605,8.2194,9.76459,5.965,5.5979e-010,
-16.625,2.11894,9.76459,5.966,-10.2234,10.2905,9.76459,5.966,2.83305,-0.671387,9.76459,5.966,-4.99064,13.1978,9.76459,5.966,10.7605,8.2194,9.76459,5.966,6.79756e-010,
-16.625,2.11894,9.76459,5.967,-10.2234,10.2905,9.76459,5.967,2.83305,-0.671387,9.76459,5.967,-4.99064,13.1978,9.76459,5.967,10.7605,8.2194,9.76459,5.967,1.10109e-009,
-16.625,2.11894,9.76459,5.968,-10.2234,10.2905,9.76459,5.968,2.83305,-0.671387,9.76459,5.968,-4.99064,13.1978,9.76459,5.968,10.7605,8.2194,9.76459,5.968,2.93627e-010,
-16.625,2.11894,9.76459,5.969,-10.2234,10.2905,9.76459,5.969,2.83305,-0.671387,9.76459,5.969,-4.99064,13.1978,9.76459,5.969,10.7605,8.2194,9.76459,5.969,9.0971e-010,
-16.625,2.11894,9.76459,5.97,-10.2234,10.2905,9.76459,5.97,2.83305,-0.671387,9.76459,5.97,-4.99064,13.1978,9.76459,5.97,10.7605,8.2194,9.76459,5.97,7.48244e-010,
-16.625,2.11894,9.76459,5.971,-10.2234,10.2905,9.76459,5.971,2.83305,-0.671387,9.76459,5.971,-4.99064,13.1978,9.76459,5.971,10.7605,8.2194,9.76459,5.971,5.47187e-010,
-16.625,2.11894,9.76459,5.972,-10.2234,10.2905,9.76459,5.972,2.83305,-0.671387,9.76459,5.972,-4.99064,13.1978,9.76459,5.972,10.7605,8.2194,9.76459,5.972,8.81109e-010,
-16.625,2.11894,9.76459,5.973,-10.2234,10.2905,9.76459,5.973,2.83305,-0.671387,9.76459,5.973,-4.99064,13.1978,9.76459,5.973,10.7605,8.2194,9.76459,5.973,4.81669e-010,
-16.625,2.11894,9.76459,5.974,-10.2234,10.2905,9.76459,5.974,2.83305,-0.671387,9.76459,5.974,-4.99064,13.1978,9.76459,5.974,10.7605,8.2194,9.76459,5.974,9.48725e-010,
-16.625,2.11894,9.76459,5.975,-10.2234,10.2905,9.76459,5.975,2.83305,-0.671387,9.76459,5.975,-4.99064,13.1978,9.76459,5.975,10.7605,8.2194,9.76459,5.975,8.24405e-010,
-16.625,2.11894,9.76459,5.976,-10.2234,10.2905,9.76459,5.976,2.83305,-0.671387,9.76459,5.976,-4.99064,13.1978,9.76459,5.976,10.7605,8.2194,9.76459,5.976,8.8291e-010,
-16.625,2.11894,9.76459,5.977,-10.2234,10.2905,9.76459,5.977,2.83305,-0.671387,9.76459,5.977,-4.99064,13.1978,9.76459,5.977,10.7605,8.2194,9.76459,5.977,8.33889e-010,
-16.625,2.11894,9.76459,5.978,-10.2234,10.2905,9.76459,5.978,2.83305,-0.671387,9.76459,5.978,-4.99064,13.1978,9.76459,5.978,10.7605,8.2194,9.76459,5.978,4.73231e-010,
-16.625,2.11894,9.76459,5.979,-10.2234,10.2905,9.76459,5.979,2.83305,-0.671387,9.76459,5.979,-4.99064,13.1978,9.76459,5.979,10.7605,8.2194,9.76459,5.979,9.71823e-010,
-16.625,2.11894,9.76459,5.98,-10.2234,10.2905,9.76459,5.98,2.83305,-0.671387,9.76459,5.98,-4.99064,13.1978,9.76459,5.98,10.7605,8.2194,9.76459,5.98,5.56798e-010,
-16.625,2.11894,9.76459,5.981,-10.2234,10.2905,9.76459,5.981,2.83305,-0.671387,9.76459,5.981,-4.99064,13.1978,9.76459,5.981,10.7605,8.2194,9.76459,5.981,4.23554e-010,
-16.625,2.11894,9.76459,5.982,-10.2234,10.2905,9.76459,5.982,2.83305,-0.671387,9.76459,5.982,-4.99064,13.1978,9.76459,5.982,10.7605,8.2194,9.76459,5.982,4.7912e-010,
-16.625,2.11894,9.76459,5.983,-10.2234,10.2905,9.76459,5.983,2.83305,-0.671387,9.76459,5.983,-4.99064,13.1978,9.76459,5.983,10.7605,8.2194,9.76459,5.983,7.59397e-010,
-16.625,2.11894,9.76459,5.984,-10.2234,10.2905,9.76459,5.984,2.83305,-0.671387,9.76459,5.984,-4.99064,13.1978,9.76459,5.984,10.7605,8.2194,9.76459,5.984,2.63795e-010,
-16.625,2.11894,9.76459,5.985,-10.2234,10.2905,9.76459,5.985,2.83305,-0.671387,9.76459,5.985,-4.99064,13.1978,9.76459,5.985,10.7605,8.2194,9.76459,5.985,6.06586e-010,
-16.625,2.11894,9.76459,5.986,-10.2234,10.2905,9.76459,5.986,2.83305,-0.671387,9.76459,5.986,-4.99064,13.1978,9.76459,5.986,10.7605,8.2194,9.76459,5.986,4.63563e-010,
-16.625,2.11894,9.76459,5.987,-10.2234,10.2905,9.76459,5.987,2.83305,-0.671387,9.76459,5.987,-4.99064,13.1978,9.76459,5.987,10.7605,8.2194,9.76459,5.987,3.25631e-010,
-16.625,2.11894,9.76459,5.988,-10.2234,10.2905,9.76459,5.988,2.83305,-0.671387,9.76459,5.988,-4.99064,13.1978,9.76459,5.988,10.7605,8.2194,9.76459,5.988,3.44196e-010,
-16.625,2.11894,9.76459,5.989,-10.2234,10.2905,9.76459,5.989,2.83305,-0.671387,9.76459,5.989,-4.99064,13.1978,9.76459,5.989,10.7605,8.2194,9.76459,5.989,3.15977e-010,
-16.625,2.11894,9.76459,5.99,-10.2234,10.2905,9.76459,5.99,2.83305,-0.671387,9.76459,5.99,-4.99064,13.1978,9.76459,5.99,10.7605,8.2194,9.76459,5.99,3.47802e-010,
-16.625,2.11894,9.76459,5.991,-10.2234,10.2905,9.76459,5.991,2.83305,-0.671387,9.76459,5.991,-4.99064,13.1978,9.76459,5.991,10.7605,8.2194,9.76459,5.991,8.61201e-010,
-16.625,2.11894,9.76459,5.992,-10.2234,10.2905,9.76459,5.992,2.83305,-0.671387,9.76459,5.992,-4.99064,13.1978,9.76459,5.992,10.7605,8.2194,9.76459,5.992,3.4387e-010,
-16.625,2.11894,9.76459,5.993,-10.2234,10.2905,9.76459,5.993,2.83305,-0.671387,9.76459,5.993,-4.99064,13.1978,9.76459,5.993,10.7605,8.2194,9.76459,5.993,2.56988e-010,
-16.625,2.11894,9.76459,5.994,-10.2234,10.2905,9.76459,5.994,2.83305,-0.671387,9.76459,5.994,-4.99064,13.1978,9.76459,5.994,10.7605,8.2194,9.76459,5.994,6.49976e-010,
-16.625,2.11894,9.76459,5.995,-10.2234,10.2905,9.76459,5.995,2.83305,-0.671387,9.76459,5.995,-4.99064,13.1978,9.76459,5.995,10.7605,8.2194,9.76459,5.995,7.67835e-010,
-16.625,2.11894,9.76459,5.996,-10.2234,10.2905,9.76459,5.996,2.83305,-0.671387,9.76459,5.996,-4.99064,13.1978,9.76459,5.996,10.7605,8.2194,9.76459,5.996,8.10014e-010,
-16.625,2.11894,9.76459,5.997,-10.2234,10.2905,9.76459,5.997,2.83305,-0.671387,9.76459,5.997,-4.99064,13.1978,9.76459,5.997,10.7605,8.2194,9.76459,5.997,1.11556e-009,
-16.625,2.11894,9.76459,5.998,-10.2234,10.2905,9.76459,5.998,2.83305,-0.671387,9.76459,5.998,-4.99064,13.1978,9.76459,5.998,10.7605,8.2194,9.76459,5.998,5.12575e-010,
-16.625,2.11894,9.76459,5.999,-10.2234,10.2905,9.76459,5.999,2.83305,-0.671387,9.76459,5.999,-4.99064,13.1978,9.76459,5.999,10.7605,8.2194,9.76459,5.999,4.92299e-010,
-16.625,2.11894,9.76459,6,-10.2234,10.2905,9.76459,6,2.83305,-0.671387,9.76459,6,-4.99064,13.1978,9.76459,6,10.7605,8.2194,9.76459,6,6.28997e-010,
-16.625,2.11894,9.76459,6.001,-10.2234,10.2905,9.76459,6.001,2.83305,-0.671387,9.76459,6.001,-4.99064,13.1978,9.76459,6.001,10.7605,8.2194,9.76459,6.001,7.38083e-010,
-16.625,2.11894,9.76459,6.002,-10.2234,10.2905,9.76459,6.002,2.83305,-0.671387,9.76459,6.002,-4.99064,13.1978,9.76459,6.002,10.7605,8.2194,9.76459,6.002,4.49847e-010,
-16.625,2.11894,9.76459,6.003,-10.2234,10.2905,9.76459,6.003,2.83305,-0.671387,9.76459,6.003,-4.99064,13.1978,9.76459,6.003,10.7605,8.2194,9.76459,6.003,8.12107e-010,
-16.625,2.11894,9.76459,6.004,-10.2234,10.2905,9.76459,6.004,2.83305,-0.671387,9.76459,6.004,-4.99064,13.1978,9.76459,6.004,10.7605,8.2194,9.76459,6.004,9.59432e-010,
-16.625,2.11894,9.76459,6.005,-10.2234,10.2905,9.76459,6.005,2.83305,-0.671387,9.76459,6.005,-4.99064,13.1978,9.76459,6.005,10.7605,8.2194,9.76459,6.005,3.21885e-010,
-16.625,2.11894,9.76459,6.006,-10.2234,10.2905,9.76459,6.006,2.83305,-0.671387,9.76459,6.006,-4.99064,13.1978,9.76459,6.006,10.7605,8.2194,9.76459,6.006,1.12636e-009,
-16.625,2.11894,9.76459,6.007,-10.2234,10.2905,9.76459,6.007,2.83305,-0.671387,9.76459,6.007,-4.99064,13.1978,9.76459,6.007,10.7605,8.2194,9.76459,6.007,7.90453e-010,
-16.625,2.11894,9.76459,6.008,-10.2234,10.2905,9.76459,6.008,2.83305,-0.671387,9.76459,6.008,-4.99064,13.1978,9.76459,6.008,10.7605,8.2194,9.76459,6.008,8.03248e-010,
-16.625,2.11894,9.76459,6.009,-10.2234,10.2905,9.76459,6.009,2.83305,-0.671387,9.76459,6.009,-4.99064,13.1978,9.76459,6.009,10.7605,8.2194,9.76459,6.009,9.68227e-010,
-16.625,2.11894,9.76459,6.01,-10.2234,10.2905,9.76459,6.01,2.83305,-0.671387,9.76459,6.01,-4.99064,13.1978,9.76459,6.01,10.7605,8.2194,9.76459,6.01,5.71171e-010,
-16.625,2.11894,9.76459,6.011,-10.2234,10.2905,9.76459,6.011,2.83305,-0.671387,9.76459,6.011,-4.99064,13.1978,9.76459,6.011,10.7605,8.2194,9.76459,6.011,7.24701e-010,
-16.625,2.11894,9.76459,6.012,-10.2234,10.2905,9.76459,6.012,2.83305,-0.671387,9.76459,6.012,-4.99064,13.1978,9.76459,6.012,10.7605,8.2194,9.76459,6.012,6.36903e-010,
-16.625,2.11894,9.76459,6.013,-10.2234,10.2905,9.76459,6.013,2.83305,-0.671387,9.76459,6.013,-4.99064,13.1978,9.76459,6.013,10.7605,8.2194,9.76459,6.013,3.9576e-010,
-16.625,2.11894,9.76459,6.014,-10.2234,10.2905,9.76459,6.014,2.83305,-0.671387,9.76459,6.014,-4.99064,13.1978,9.76459,6.014,10.7605,8.2194,9.76459,6.014,5.35124e-010,
-16.625,2.11894,9.76459,6.015,-10.2234,10.2905,9.76459,6.015,2.83305,-0.671387,9.76459,6.015,-4.99064,13.1978,9.76459,6.015,10.7605,8.2194,9.76459,6.015,2.48667e-010,
-16.625,2.11894,9.76459,6.016,-10.2234,10.2905,9.76459,6.016,2.83305,-0.671387,9.76459,6.016,-4.99064,13.1978,9.76459,6.016,10.7605,8.2194,9.76459,6.016,4.23693e-010,
-16.625,2.11894,9.76459,6.017,-10.2234,10.2905,9.76459,6.017,2.83305,-0.671387,9.76459,6.017,-4.99064,13.1978,9.76459,6.017,10.7605,8.2194,9.76459,6.017,2.50324e-010,
-16.625,2.11894,9.76459,6.018,-10.2234,10.2905,9.76459,6.018,2.83305,-0.671387,9.76459,6.018,-4.99064,13.1978,9.76459,6.018,10.7605,8.2194,9.76459,6.018,3.10252e-010,
-16.625,2.11894,9.76459,6.019,-10.2234,10.2905,9.76459,6.019,2.83305,-0.671387,9.76459,6.019,-4.99064,13.1978,9.76459,6.019,10.7605,8.2194,9.76459,6.019,1.75661e-010,
-16.625,2.11894,9.76459,6.02,-10.2234,10.2905,9.76459,6.02,2.83305,-0.671387,9.76459,6.02,-4.99064,13.1978,9.76459,6.02,10.7605,8.2194,9.76459,6.02,2.78048e-010,
-16.625,2.11894,9.76459,6.021,-10.2234,10.2905,9.76459,6.021,2.83305,-0.671387,9.76459,6.021,-4.99064,13.1978,9.76459,6.021,10.7605,8.2194,9.76459,6.021,6.42464e-010,
-16.625,2.11894,9.76459,6.022,-10.2234,10.2905,9.76459,6.022,2.83305,-0.671387,9.76459,6.022,-4.99064,13.1978,9.76459,6.022,10.7605,8.2194,9.76459,6.022,2.88547e-010,
-16.625,2.11894,9.76459,6.023,-10.2234,10.2905,9.76459,6.023,2.83305,-0.671387,9.76459,6.023,-4.99064,13.1978,9.76459,6.023,10.7605,8.2194,9.76459,6.023,6.21908e-010,
-16.625,2.11894,9.76459,6.024,-10.2234,10.2905,9.76459,6.024,2.83305,-0.671387,9.76459,6.024,-4.99064,13.1978,9.76459,6.024,10.7605,8.2194,9.76459,6.024,9.4406e-010,
-16.625,2.11894,9.76459,6.025,-10.2234,10.2905,9.76459,6.025,2.83305,-0.671387,9.76459,6.025,-4.99064,13.1978,9.76459,6.025,10.7605,8.2194,9.76459,6.025,5.23052e-010,
-16.625,2.11894,9.76459,6.026,-10.2234,10.2905,9.76459,6.026,2.83305,-0.671387,9.76459,6.026,-4.99064,13.1978,9.76459,6.026,10.7605,8.2194,9.76459,6.026,5.88981e-010,
-16.625,2.11894,9.76459,6.027,-10.2234,10.2905,9.76459,6.027,2.83305,-0.671387,9.76459,6.027,-4.99064,13.1978,9.76459,6.027,10.7605,8.2194,9.76459,6.027,8.93711e-010,
-16.625,2.11894,9.76459,6.028,-10.2234,10.2905,9.76459,6.028,2.83305,-0.671387,9.76459,6.028,-4.99064,13.1978,9.76459,6.028,10.7605,8.2194,9.76459,6.028,1.35203e-009,
-16.625,2.11894,9.76459,6.029,-10.2234,10.2905,9.76459,6.029,2.83305,-0.671387,9.76459,6.029,-4.99064,13.1978,9.76459,6.029,10.7605,8.2194,9.76459,6.029,3.85687e-010,
-16.625,2.11894,9.76459,6.03,-10.2234,10.2905,9.76459,6.03,2.83305,-0.671387,9.76459,6.03,-4.99064,13.1978,9.76459,6.03,10.7605,8.2194,9.76459,6.03,8.51686e-010,
-16.625,2.11894,9.76459,6.031,-10.2234,10.2905,9.76459,6.031,2.83305,-0.671387,9.76459,6.031,-4.99064,13.1978,9.76459,6.031,10.7605,8.2194,9.76459,6.031,8.72504e-010,
-16.625,2.11894,9.76459,6.032,-10.2234,10.2905,9.76459,6.032,2.83305,-0.671387,9.76459,6.032,-4.99064,13.1978,9.76459,6.032,10.7605,8.2194,9.76459,6.032,6.88381e-010,
-16.625,2.11894,9.76459,6.033,-10.2234,10.2905,9.76459,6.033,2.83305,-0.671387,9.76459,6.033,-4.99064,13.1978,9.76459,6.033,10.7605,8.2194,9.76459,6.033,1.08605e-009,
-16.625,2.11894,9.76459,6.034,-10.2234,10.2905,9.76459,6.034,2.83305,-0.671387,9.76459,6.034,-4.99064,13.1978,9.76459,6.034,10.7605,8.2194,9.76459,6.034,9.75998e-010,
-16.625,2.11894,9.76459,6.035,-10.2234,10.2905,9.76459,6.035,2.83305,-0.671387,9.76459,6.035,-4.99064,13.1978,9.76459,6.035,10.7605,8.2194,9.76459,6.035,7.48632e-010,
-16.625,2.11894,9.76459,6.036,-10.2234,10.2905,9.76459,6.036,2.83305,-0.671387,9.76459,6.036,-4.99064,13.1978,9.76459,6.036,10.7605,8.2194,9.76459,6.036,9.70987e-010,
-16.625,2.11894,9.76459,6.037,-10.2234,10.2905,9.76459,6.037,2.83305,-0.671387,9.76459,6.037,-4.99064,13.1978,9.76459,6.037,10.7605,8.2194,9.76459,6.037,1.30056e-009,
-16.625,2.11894,9.76459,6.038,-10.2234,10.2905,9.76459,6.038,2.83305,-0.671387,9.76459,6.038,-4.99064,13.1978,9.76459,6.038,10.7605,8.2194,9.76459,6.038,6.01313e-010,
