X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,X_5,Y_5,Z_5,Time_list_5,X_6,Y_6,Z_6,Time_list_6,X_7,Y_7,Z_7,Time_list_7,X_8,Y_8,Z_8,Time_list_8,X_9,Y_9,Z_9,Time_list_9,Temperature_list,Speed_list
3.70733,1.43129,9.79815,0.3565,-2.48186,1.43088,9.79815,0.3565,0.0948351,-0.317934,9.79815,0.3565,0.140229,3.08098,9.79815,0.3565,2.57423,4.68195,9.79815,0.3565,-3.60304,3.96999,9.79815,0.3565,2.6045,-1.79642,9.79815,0.3565,-0.840279,-3.6183,9.79814,0.3565,-3.47694,-1.16977,9.79814,0.3565,-4.91991,-3.5686,9.79815,0.3565,12.2136,
3.70732,1.43129,9.79815,0.3566,-2.4819,1.43087,9.79815,0.3566,0.0948614,-0.3179,9.79815,0.3566,0.140213,3.08097,9.79815,0.3566,2.5742,4.68198,9.79815,0.3566,-3.60297,3.97,9.79815,0.3566,2.6045,-1.79643,9.79815,0.3566,-0.840267,-3.61827,9.79814,0.3566,-3.47695,-1.1698,9.79814,0.3566,-4.91991,-3.56865,9.79815,0.3566,12.3261,
3.7073,1.43129,9.79815,0.3567,-2.48195,1.43087,9.79815,0.3567,0.0948877,-0.317869,9.79815,0.3567,0.140197,3.08096,9.79815,0.3567,2.57417,4.68201,9.79815,0.3567,-3.60291,3.97001,9.79815,0.3567,2.60451,-1.79645,9.79815,0.3567,-0.840256,-3.61824,9.79815,0.3567,-3.47696,-1.16983,9.79814,0.3567,-4.91991,-3.56869,9.79815,0.3567,12.4673,
3.70729,1.4313,9.79815,0.3568,-2.48199,1.43086,9.79815,0.3568,0.094914,-0.31784,9.79815,0.3568,0.14018,3.08096,9.79815,0.3568,2.57414,4.68204,9.79815,0.3568,-3.60284,3.97002,9.79815,0.3568,2.60452,-1.79646,9.79815,0.3568,-0.840245,-3.61821,9.79815,0.3568,-3.47698,-1.16986,9.79815,0.3568,-4.9199,-3.56874,9.79815,0.3568,12.6277,
3.70727,1.4313,9.79815,0.3569,-2.48203,1.43085,9.79815,0.3569,0.0949402,-0.317813,9.79815,0.3569,0.140164,3.08095,9.79815,0.3569,2.57411,4.68208,9.79815,0.3569,-3.60278,3.97003,9.79815,0.3569,2.60453,-1.79647,9.79815,0.3569,-0.840234,-3.61817,9.79815,0.3569,-3.47699,-1.16989,9.79815,0.3569,-4.9199,-3.56879,9.79815,0.3569,12.1557,
3.70726,1.43129,9.79815,0.357,-2.48207,1.43085,9.79815,0.357,0.0949663,-0.317788,9.79815,0.357,0.140148,3.08094,9.79815,0.357,2.57408,4.68211,9.79815,0.357,-3.60271,3.97004,9.79815,0.357,2.60454,-1.79649,9.79815,0.357,-0.840223,-3.61814,9.79815,0.357,-3.477,-1.16992,9.79815,0.357,-4.9199,-3.56883,9.79815,0.357,11.8422,
3.70724,1.43128,9.79815,0.3571,-2.48211,1.43084,9.79815,0.3571,0.0949925,-0.317765,9.79815,0.3571,0.140132,3.08093,9.79815,0.3571,2.57404,4.68215,9.79815,0.3571,-3.60265,3.97005,9.79815,0.3571,2.60455,-1.7965,9.79815,0.3571,-0.840212,-3.61811,9.79815,0.3571,-3.47701,-1.16994,9.79815,0.3571,-4.91989,-3.56887,9.79815,0.3571,11.6756,
3.70723,1.43127,9.79815,0.3572,-2.48216,1.43084,9.79815,0.3572,0.0950186,-0.317744,9.79815,0.3572,0.140116,3.08093,9.79815,0.3572,2.57401,4.68219,9.79815,0.3572,-3.60258,3.97005,9.79815,0.3572,2.60455,-1.79651,9.79815,0.3572,-0.840201,-3.61808,9.79815,0.3572,-3.47702,-1.16997,9.79815,0.3572,-4.91989,-3.5689,9.79815,0.3572,11.6387,
3.70721,1.43124,9.79815,0.3573,-2.4822,1.43084,9.79815,0.3573,0.0950447,-0.317724,9.79815,0.3573,0.140099,3.08092,9.79815,0.3573,2.57398,4.68224,9.79815,0.3573,-3.60252,3.97006,9.79815,0.3573,2.60456,-1.79653,9.79815,0.3573,-0.84019,-3.61805,9.79815,0.3573,-3.47703,-1.17,9.79815,0.3573,-4.91988,-3.56892,9.79815,0.3573,11.7264,
3.7072,1.43121,9.79815,0.3574,-2.48224,1.43083,9.79815,0.3574,0.0950707,-0.317707,9.79815,0.3574,0.140083,3.08091,9.79815,0.3574,2.57395,4.68228,9.79815,0.3574,-3.60245,3.97007,9.79815,0.3574,2.60457,-1.79654,9.79815,0.3574,-0.840179,-3.61802,9.79815,0.3574,-3.47704,-1.17003,9.79815,0.3574,-4.91988,-3.56894,9.79815,0.3574,11.9163,
3.70718,1.43118,9.79815,0.3575,-2.48228,1.43083,9.79815,0.3575,0.0950968,-0.317691,9.79815,0.3575,0.140067,3.0809,9.79815,0.3575,2.57392,4.68233,9.79815,0.3575,-3.60239,3.97008,9.79815,0.3575,2.60458,-1.79655,9.79815,0.3575,-0.840168,-3.61799,9.79815,0.3575,-3.47705,-1.17006,9.79815,0.3575,-4.91988,-3.56896,9.79815,0.3575,12.1754,
3.70717,1.43114,9.79815,0.3576,-2.48232,1.43083,9.79815,0.3576,0.0951227,-0.317675,9.79815,0.3576,0.140051,3.0809,9.79815,0.3576,2.57389,4.68237,9.79815,0.3576,-3.60232,3.97009,9.79815,0.3576,2.60459,-1.79657,9.79815,0.3576,-0.840157,-3.61796,9.79815,0.3576,-3.47706,-1.17009,9.79815,0.3576,-4.91987,-3.56897,9.79815,0.3576,12.2719,
3.70716,1.4311,9.79815,0.3577,-2.48237,1.43082,9.79815,0.3577,0.0951487,-0.317657,9.79815,0.3577,0.140034,3.08089,9.79815,0.3577,2.57386,4.68241,9.79815,0.3577,-3.60226,3.9701,9.79815,0.3577,2.60459,-1.79658,9.79815,0.3577,-0.840146,-3.61793,9.79815,0.3577,-3.47708,-1.17012,9.79815,0.3577,-4.91987,-3.56898,9.79815,0.3577,12.4717,
3.70714,1.43105,9.79815,0.3578,-2.48241,1.43082,9.79815,0.3578,0.0951746,-0.317636,9.79815,0.3578,0.140018,3.08088,9.79815,0.3578,2.57383,4.68245,9.79815,0.3578,-3.60219,3.97011,9.79815,0.3578,2.6046,-1.79659,9.79815,0.3578,-0.840135,-3.6179,9.79815,0.3578,-3.47709,-1.17015,9.79815,0.3578,-4.91987,-3.56898,9.79815,0.3578,12.7554,
3.70713,1.43099,9.79815,0.3579,-2.48245,1.43082,9.79815,0.3579,0.0952005,-0.317611,9.79815,0.3579,0.140002,3.08087,9.79815,0.3579,2.5738,4.68249,9.79815,0.3579,-3.60213,3.97012,9.79815,0.3579,2.60461,-1.7966,9.79815,0.3579,-0.840124,-3.61787,9.79815,0.3579,-3.4771,-1.17018,9.79815,0.3579,-4.91986,-3.56897,9.79815,0.3579,13.1157,
3.70711,1.43094,9.79815,0.358,-2.48249,1.43082,9.79815,0.358,0.0952264,-0.317584,9.79815,0.358,0.139985,3.08087,9.79815,0.358,2.57378,4.68253,9.79815,0.358,-3.60206,3.97013,9.79815,0.358,2.60462,-1.79662,9.79815,0.358,-0.840113,-3.61784,9.79815,0.358,-3.47711,-1.1702,9.79815,0.358,-4.91986,-3.56897,9.79815,0.358,12.654,
3.7071,1.43089,9.79815,0.3581,-2.48253,1.43082,9.79815,0.3581,0.0952521,-0.317554,9.79815,0.3581,0.139969,3.08086,9.79815,0.3581,2.57375,4.68256,9.79815,0.3581,-3.602,3.97014,9.79815,0.3581,2.60463,-1.79663,9.79815,0.3581,-0.840102,-3.61781,9.79815,0.3581,-3.47712,-1.17023,9.79815,0.3581,-4.91986,-3.56897,9.79815,0.3581,12.3056,
3.70708,1.43084,9.79815,0.3582,-2.48258,1.43082,9.79815,0.3582,0.0952778,-0.317522,9.79815,0.3582,0.139953,3.08085,9.79815,0.3582,2.57372,4.68258,9.79815,0.3582,-3.60193,3.97015,9.79815,0.3582,2.60464,-1.79664,9.79815,0.3582,-0.84009,-3.61778,9.79815,0.3582,-3.47713,-1.17026,9.79815,0.3582,-4.91986,-3.56897,9.79815,0.3582,12.0303,
3.70707,1.43079,9.79815,0.3583,-2.48262,1.43082,9.79815,0.3583,0.0953034,-0.317487,9.79815,0.3583,0.139937,3.08084,9.79815,0.3583,2.57369,4.68261,9.79815,0.3583,-3.60187,3.97016,9.79815,0.3583,2.60464,-1.79665,9.79815,0.3583,-0.840079,-3.61775,9.79815,0.3583,-3.47714,-1.17029,9.79815,0.3583,-4.91985,-3.56898,9.79815,0.3583,11.8471,
3.70705,1.43075,9.79815,0.3584,-2.48266,1.43082,9.79815,0.3584,0.095329,-0.31745,9.79815,0.3584,0.139921,3.08084,9.79815,0.3584,2.57366,4.68263,9.79815,0.3584,-3.6018,3.97017,9.79815,0.3584,2.60465,-1.79667,9.79815,0.3584,-0.840068,-3.61773,9.79815,0.3584,-3.47715,-1.17032,9.79815,0.3584,-4.91985,-3.56899,9.79815,0.3584,11.7366,
3.70704,1.43071,9.79815,0.3585,-2.4827,1.43082,9.79815,0.3585,0.0953545,-0.31741,9.79815,0.3585,0.139905,3.08083,9.79815,0.3585,2.57363,4.68265,9.79815,0.3585,-3.60174,3.97018,9.79815,0.3585,2.60466,-1.79668,9.79815,0.3585,-0.840057,-3.6177,9.79815,0.3585,-3.47716,-1.17035,9.79815,0.3585,-4.91985,-3.56901,9.79815,0.3585,11.6899,
3.70702,1.43068,9.79815,0.3586,-2.48274,1.43082,9.79815,0.3586,0.0953799,-0.317369,9.79815,0.3586,0.139888,3.08082,9.79815,0.3586,2.5736,4.68267,9.79815,0.3586,-3.60167,3.97019,9.79815,0.3586,2.60467,-1.79669,9.79815,0.3586,-0.840046,-3.61767,9.79815,0.3586,-3.47717,-1.17038,9.79815,0.3586,-4.91984,-3.56903,9.79815,0.3586,11.6884,
3.70701,1.43065,9.79815,0.3587,-2.48278,1.43082,9.79815,0.3587,0.0954053,-0.317325,9.79815,0.3587,0.139872,3.08082,9.79815,0.3587,2.57357,4.68269,9.79815,0.3587,-3.60161,3.9702,9.79815,0.3587,2.60468,-1.79671,9.79815,0.3587,-0.840034,-3.61764,9.79815,0.3587,-3.47718,-1.1704,9.79815,0.3587,-4.91984,-3.56905,9.79815,0.3587,11.729,
3.70699,1.43062,9.79815,0.3588,-2.48283,1.43082,9.79815,0.3588,0.0954306,-0.31728,9.79815,0.3588,0.139856,3.08081,9.79815,0.3588,2.57354,4.68271,9.79815,0.3588,-3.60155,3.97021,9.79815,0.3588,2.60468,-1.79672,9.79815,0.3588,-0.840023,-3.61761,9.79815,0.3588,-3.47719,-1.17043,9.79815,0.3588,-4.91984,-3.56908,9.79815,0.3588,11.8103,
3.70698,1.4306,9.79815,0.3589,-2.48287,1.43082,9.79815,0.3589,0.0954558,-0.317233,9.79815,0.3589,0.13984,3.0808,9.79815,0.3589,2.57351,4.68272,9.79815,0.3589,-3.60148,3.97022,9.79815,0.3589,2.60469,-1.79673,9.79815,0.3589,-0.840012,-3.61758,9.79815,0.3589,-3.4772,-1.17046,9.79815,0.3589,-4.91983,-3.5691,9.79815,0.3589,11.6709,
3.70696,1.43057,9.79815,0.359,-2.48291,1.43082,9.79815,0.359,0.095481,-0.317189,9.79815,0.359,0.139824,3.08079,9.79815,0.359,2.57348,4.68274,9.79815,0.359,-3.60142,3.97023,9.79815,0.359,2.6047,-1.79674,9.79815,0.359,-0.84,-3.61755,9.79815,0.359,-3.47721,-1.17049,9.79815,0.359,-4.91983,-3.56914,9.79815,0.359,11.5908,
3.70695,1.43055,9.79815,0.3591,-2.48295,1.43082,9.79815,0.3591,0.095506,-0.317149,9.79815,0.3591,0.139808,3.08079,9.79815,0.3591,2.57345,4.68276,9.79815,0.3591,-3.60135,3.97024,9.79815,0.3591,2.60471,-1.79676,9.79815,0.3591,-0.839989,-3.61752,9.79815,0.3591,-3.47722,-1.17052,9.79815,0.3591,-4.91983,-3.56917,9.79815,0.3591,11.5719,
3.70694,1.43054,9.79815,0.3592,-2.48299,1.43082,9.79815,0.3592,0.0955311,-0.317111,9.79815,0.3592,0.139792,3.08078,9.79815,0.3592,2.57342,4.68278,9.79815,0.3592,-3.60129,3.97025,9.79815,0.3592,2.60472,-1.79677,9.79815,0.3592,-0.839978,-3.61749,9.79815,0.3592,-3.47723,-1.17054,9.79815,0.3592,-4.91983,-3.56921,9.79815,0.3592,11.5989,
3.70692,1.43052,9.79815,0.3593,-2.48303,1.43082,9.79815,0.3593,0.095556,-0.317075,9.79815,0.3593,0.139777,3.08077,9.79815,0.3593,2.57339,4.6828,9.79815,0.3593,-3.60123,3.97026,9.79815,0.3593,2.60472,-1.79678,9.79815,0.3593,-0.839966,-3.61746,9.79815,0.3593,-3.47724,-1.17057,9.79815,0.3593,-4.91982,-3.56925,9.79815,0.3593,11.3323,
3.70691,1.43051,9.79815,0.3594,-2.48308,1.43082,9.79815,0.3594,0.0955809,-0.317042,9.79815,0.3594,0.139761,3.08077,9.79815,0.3594,2.57336,4.68283,9.79815,0.3594,-3.60116,3.97028,9.79815,0.3594,2.60473,-1.79679,9.79815,0.3594,-0.839955,-3.61743,9.79815,0.3594,-3.47725,-1.1706,9.79815,0.3594,-4.91982,-3.56929,9.79815,0.3594,11.1545,
3.70689,1.4305,9.79815,0.3595,-2.48312,1.43081,9.79815,0.3595,0.0956058,-0.317011,9.79815,0.3595,0.139745,3.08076,9.79815,0.3595,2.57333,4.68286,9.79815,0.3595,-3.6011,3.97029,9.79815,0.3595,2.60474,-1.79681,9.79815,0.3595,-0.839943,-3.6174,9.79815,0.3595,-3.47726,-1.17063,9.79815,0.3595,-4.91982,-3.56932,9.79815,0.3595,11.0589,
3.70688,1.43049,9.79815,0.3596,-2.48316,1.4308,9.79815,0.3596,0.0956305,-0.316983,9.79815,0.3596,0.139729,3.08075,9.79815,0.3596,2.5733,4.68289,9.79815,0.3596,-3.60104,3.9703,9.79815,0.3596,2.60475,-1.79682,9.79815,0.3596,-0.839932,-3.61737,9.79815,0.3596,-3.47727,-1.17065,9.79815,0.3596,-4.91982,-3.56935,9.79815,0.3596,11.0084,
3.70686,1.43048,9.79815,0.3597,-2.4832,1.43078,9.79815,0.3597,0.0956552,-0.316957,9.79815,0.3597,0.139713,3.08074,9.79815,0.3597,2.57328,4.68292,9.79815,0.3597,-3.60097,3.97031,9.79815,0.3597,2.60476,-1.79683,9.79815,0.3597,-0.839921,-3.61734,9.79815,0.3597,-3.47728,-1.17068,9.79815,0.3597,-4.91981,-3.56938,9.79815,0.3597,11.0264,
3.70685,1.43048,9.79815,0.3598,-2.48324,1.43076,9.79815,0.3598,0.0956798,-0.316932,9.79815,0.3598,0.139697,3.08074,9.79815,0.3598,2.57325,4.68296,9.79815,0.3598,-3.60091,3.97032,9.79815,0.3598,2.60477,-1.79684,9.79815,0.3598,-0.839909,-3.61731,9.79815,0.3598,-3.47729,-1.17071,9.79815,0.3598,-4.91981,-3.56941,9.79815,0.3598,11.0881,
3.70683,1.43048,9.79815,0.3599,-2.48328,1.43073,9.79815,0.3599,0.0957043,-0.31691,9.79815,0.3599,0.139682,3.08073,9.79815,0.3599,2.57322,4.68299,9.79815,0.3599,-3.60085,3.97033,9.79815,0.3599,2.60477,-1.79686,9.79815,0.3599,-0.839898,-3.61728,9.79815,0.3599,-3.4773,-1.17074,9.79815,0.3599,-4.91981,-3.56944,9.79815,0.3599,11.1983,
3.70682,1.43047,9.79815,0.36,-2.48333,1.4307,9.79815,0.36,0.0957286,-0.316889,9.79815,0.36,0.139666,3.08072,9.79815,0.36,2.57319,4.68303,9.79815,0.36,-3.60078,3.97034,9.79815,0.36,2.60478,-1.79687,9.79815,0.36,-0.839887,-3.61725,9.79815,0.36,-3.47731,-1.17076,9.79815,0.36,-4.91981,-3.56946,9.79815,0.36,11.3415,
3.70681,1.43048,9.79815,0.3601,-2.48337,1.43067,9.79815,0.3601,0.095753,-0.31687,9.79815,0.3601,0.13965,3.08072,9.79815,0.3601,2.57316,4.68307,9.79815,0.3601,-3.60072,3.97036,9.79815,0.3601,2.60479,-1.79688,9.79815,0.3601,-0.839875,-3.61722,9.79815,0.3601,-3.47732,-1.17079,9.79815,0.3601,-4.9198,-3.56949,9.79815,0.3601,11.5177,
3.70679,1.43048,9.79815,0.3602,-2.48341,1.43064,9.79815,0.3602,0.0957773,-0.316853,9.79815,0.3602,0.139635,3.08071,9.79815,0.3602,2.57313,4.68311,9.79815,0.3602,-3.60065,3.97037,9.79815,0.3602,2.6048,-1.79689,9.79815,0.3602,-0.839864,-3.61719,9.79815,0.3602,-3.47733,-1.17082,9.79815,0.3602,-4.9198,-3.56951,9.79815,0.3602,11.7106,
3.70678,1.43048,9.79815,0.3603,-2.48345,1.4306,9.79815,0.3603,0.0958016,-0.316837,9.79815,0.3603,0.139619,3.0807,9.79815,0.3603,2.5731,4.68316,9.79815,0.3603,-3.60059,3.97038,9.79815,0.3603,2.60481,-1.79691,9.79815,0.3603,-0.839852,-3.61716,9.79815,0.3603,-3.47734,-1.17085,9.79815,0.3603,-4.9198,-3.56953,9.79815,0.3603,11.916,
3.70676,1.43049,9.79815,0.3604,-2.48349,1.43055,9.79815,0.3604,0.0958258,-0.316823,9.79815,0.3604,0.139603,3.0807,9.79815,0.3604,2.57307,4.6832,9.79815,0.3604,-3.60053,3.97039,9.79815,0.3604,2.60481,-1.79692,9.79815,0.3604,-0.839841,-3.61713,9.79815,0.3604,-3.47734,-1.17087,9.79815,0.3604,-4.9198,-3.56955,9.79815,0.3604,11.9301,
3.70675,1.43048,9.79815,0.3605,-2.48353,1.43051,9.79815,0.3605,0.0958499,-0.316809,9.79815,0.3605,0.139588,3.08069,9.79815,0.3605,2.57305,4.68325,9.79815,0.3605,-3.60047,3.9704,9.79815,0.3605,2.60482,-1.79693,9.79815,0.3605,-0.839829,-3.6171,9.79815,0.3605,-3.47735,-1.1709,9.79815,0.3605,-4.91979,-3.56955,9.79815,0.3605,11.9267,
3.70674,1.43047,9.79815,0.3606,-2.48358,1.43046,9.79815,0.3606,0.095874,-0.316792,9.79815,0.3606,0.139572,3.08068,9.79815,0.3606,2.57302,4.68329,9.79815,0.3606,-3.6004,3.97042,9.79815,0.3606,2.60483,-1.79694,9.79815,0.3606,-0.839818,-3.61707,9.79815,0.3606,-3.47736,-1.17093,9.79815,0.3606,-4.91979,-3.56955,9.79815,0.3606,12.1761,
3.70672,1.43046,9.79815,0.3607,-2.48362,1.43041,9.79815,0.3607,0.095898,-0.316772,9.79815,0.3607,0.139557,3.08068,9.79815,0.3607,2.57299,4.68333,9.79815,0.3607,-3.60034,3.97043,9.79815,0.3607,2.60484,-1.79695,9.79815,0.3607,-0.839806,-3.61704,9.79815,0.3607,-3.47737,-1.17095,9.79815,0.3607,-4.91979,-3.56954,9.79815,0.3607,12.6268,
3.70671,1.43044,9.79815,0.3608,-2.48366,1.43036,9.79815,0.3608,0.0959219,-0.316749,9.79815,0.3608,0.139541,3.08067,9.79815,0.3608,2.57296,4.68336,9.79815,0.3608,-3.60028,3.97044,9.79815,0.3608,2.60485,-1.79697,9.79815,0.3608,-0.839795,-3.61701,9.79815,0.3608,-3.47738,-1.17098,9.79815,0.3608,-4.91979,-3.56953,9.79815,0.3608,12.6524,
3.70669,1.43041,9.79815,0.3609,-2.4837,1.43031,9.79815,0.3609,0.0959459,-0.316723,9.79815,0.3609,0.139526,3.08066,9.79815,0.3609,2.57293,4.68339,9.79815,0.3609,-3.60021,3.97045,9.79815,0.3609,2.60485,-1.79698,9.79815,0.3609,-0.839783,-3.61698,9.79815,0.3609,-3.47739,-1.17101,9.79815,0.3609,-4.91979,-3.56951,9.79815,0.3609,12.1447,
3.70668,1.43039,9.79815,0.361,-2.48374,1.43027,9.79815,0.361,0.0959698,-0.316694,9.79815,0.361,0.13951,3.08066,9.79815,0.361,2.5729,4.68342,9.79815,0.361,-3.60015,3.97046,9.79815,0.361,2.60486,-1.79699,9.79815,0.361,-0.839772,-3.61695,9.79815,0.361,-3.4774,-1.17103,9.79815,0.361,-4.91978,-3.56949,9.79815,0.361,11.7478,
3.70667,1.43037,9.79815,0.3611,-2.48378,1.43022,9.79815,0.3611,0.0959936,-0.316663,9.79815,0.3611,0.139495,3.08065,9.79815,0.3611,2.57287,4.68345,9.79815,0.3611,-3.60009,3.97048,9.79815,0.3611,2.60487,-1.797,9.79815,0.3611,-0.83976,-3.61692,9.79815,0.3611,-3.47741,-1.17106,9.79815,0.3611,-4.91978,-3.56949,9.79815,0.3611,11.459,
3.70665,1.43035,9.79815,0.3612,-2.48382,1.43018,9.79815,0.3612,0.0960173,-0.316629,9.79815,0.3612,0.139479,3.08064,9.79815,0.3612,2.57285,4.68348,9.79815,0.3612,-3.60002,3.97049,9.79815,0.3612,2.60488,-1.79702,9.79815,0.3612,-0.839749,-3.61689,9.79815,0.3612,-3.47741,-1.17109,9.79815,0.3612,-4.91978,-3.56948,9.79815,0.3612,11.2479,
3.70664,1.43034,9.79815,0.3613,-2.48387,1.43014,9.79815,0.3613,0.096041,-0.316593,9.79815,0.3613,0.139464,3.08064,9.79815,0.3613,2.57282,4.6835,9.79815,0.3613,-3.59996,3.9705,9.79815,0.3613,2.60489,-1.79703,9.79815,0.3613,-0.839737,-3.61686,9.79815,0.3613,-3.47742,-1.17111,9.79815,0.3613,-4.91978,-3.56948,9.79815,0.3613,11.1084,
3.70663,1.43032,9.79815,0.3614,-2.48391,1.4301,9.79815,0.3614,0.0960646,-0.316554,9.79815,0.3614,0.139448,3.08063,9.79815,0.3614,2.57279,4.68352,9.79815,0.3614,-3.5999,3.97051,9.79815,0.3614,2.60489,-1.79704,9.79815,0.3614,-0.839725,-3.61683,9.79815,0.3614,-3.47743,-1.17114,9.79815,0.3614,-4.91978,-3.56949,9.79815,0.3614,11.046,
3.70661,1.43031,9.79815,0.3615,-2.48395,1.43007,9.79815,0.3615,0.0960882,-0.316514,9.79815,0.3615,0.139433,3.08062,9.79815,0.3615,2.57276,4.68353,9.79815,0.3615,-3.59984,3.97053,9.79815,0.3615,2.6049,-1.79705,9.79815,0.3615,-0.839714,-3.6168,9.79815,0.3615,-3.47744,-1.17117,9.79815,0.3615,-4.91977,-3.5695,9.79815,0.3615,11.0482,
3.7066,1.43031,9.79815,0.3616,-2.48399,1.43003,9.79815,0.3616,0.0961116,-0.316471,9.79815,0.3616,0.139417,3.08062,9.79815,0.3616,2.57273,4.68355,9.79815,0.3616,-3.59977,3.97054,9.79815,0.3616,2.60491,-1.79706,9.79815,0.3616,-0.839702,-3.61677,9.79815,0.3616,-3.47745,-1.17119,9.79815,0.3616,-4.91977,-3.56951,9.79815,0.3616,11.0983,
3.70659,1.4303,9.79815,0.3617,-2.48403,1.43,9.79815,0.3617,0.0961351,-0.316426,9.79815,0.3617,0.139402,3.08061,9.79815,0.3617,2.5727,4.68356,9.79815,0.3617,-3.59971,3.97055,9.79815,0.3617,2.60492,-1.79708,9.79815,0.3617,-0.839691,-3.61674,9.79815,0.3617,-3.47746,-1.17122,9.79815,0.3617,-4.91977,-3.56953,9.79815,0.3617,11.2039,
3.70657,1.4303,9.79815,0.3618,-2.48407,1.42997,9.79815,0.3618,0.0961585,-0.316381,9.79815,0.3618,0.139386,3.0806,9.79815,0.3618,2.57268,4.68357,9.79815,0.3618,-3.59965,3.97056,9.79815,0.3618,2.60492,-1.79709,9.79815,0.3618,-0.839679,-3.61671,9.79815,0.3618,-3.47746,-1.17124,9.79815,0.3618,-4.91977,-3.56955,9.79815,0.3618,11.0807,
3.70656,1.43029,9.79815,0.3619,-2.48411,1.42994,9.79815,0.3619,0.0961818,-0.316338,9.79815,0.3619,0.139371,3.0806,9.79815,0.3619,2.57265,4.68359,9.79815,0.3619,-3.59959,3.97058,9.79815,0.3619,2.60493,-1.7971,9.79815,0.3619,-0.839668,-3.61668,9.79815,0.3619,-3.47747,-1.17127,9.79815,0.3619,-4.91977,-3.56957,9.79815,0.3619,11.0173,
3.70655,1.43029,9.79815,0.362,-2.48415,1.42991,9.79815,0.362,0.0962051,-0.316298,9.79815,0.362,0.139355,3.08059,9.79815,0.362,2.57262,4.68361,9.79815,0.362,-3.59952,3.97059,9.79815,0.362,2.60494,-1.79711,9.79815,0.362,-0.839656,-3.61664,9.79815,0.362,-3.47748,-1.1713,9.79815,0.362,-4.91977,-3.5696,9.79815,0.362,10.9996,
3.70653,1.4303,9.79815,0.3621,-2.4842,1.42988,9.79815,0.3621,0.0962284,-0.31626,9.79815,0.3621,0.13934,3.08058,9.79815,0.3621,2.57259,4.68363,9.79815,0.3621,-3.59946,3.9706,9.79815,0.3621,2.60495,-1.79712,9.79815,0.3621,-0.839645,-3.61661,9.79815,0.3621,-3.47749,-1.17132,9.79815,0.3621,-4.91977,-3.56963,9.79815,0.3621,11.0365,
3.70652,1.4303,9.79815,0.3622,-2.48424,1.42986,9.79815,0.3622,0.0962517,-0.316225,9.79815,0.3622,0.139324,3.08058,9.79815,0.3622,2.57257,4.68365,9.79815,0.3622,-3.5994,3.97062,9.79815,0.3622,2.60495,-1.79714,9.79815,0.3622,-0.839633,-3.61658,9.79815,0.3622,-3.4775,-1.17135,9.79815,0.3622,-4.91976,-3.56967,9.79815,0.3622,11.1,
3.70651,1.4303,9.79815,0.3623,-2.48428,1.42984,9.79815,0.3623,0.096275,-0.316193,9.79815,0.3623,0.139309,3.08057,9.79815,0.3623,2.57254,4.68367,9.79815,0.3623,-3.59934,3.97063,9.79815,0.3623,2.60496,-1.79715,9.79815,0.3623,-0.839621,-3.61655,9.79815,0.3623,-3.4775,-1.17138,9.79815,0.3623,-4.91976,-3.5697,9.79815,0.3623,11.2049,
3.70649,1.43031,9.79815,0.3624,-2.48432,1.42981,9.79815,0.3624,0.0962983,-0.316163,9.79815,0.3624,0.139293,3.08056,9.79815,0.3624,2.57251,4.6837,9.79815,0.3624,-3.59927,3.97064,9.79815,0.3624,2.60497,-1.79716,9.79815,0.3624,-0.83961,-3.61652,9.79815,0.3624,-3.47751,-1.1714,9.79815,0.3624,-4.91976,-3.56974,9.79815,0.3624,10.7718,
3.70648,1.43031,9.79815,0.3625,-2.48436,1.42979,9.79815,0.3625,0.0963216,-0.316135,9.79815,0.3625,0.139277,3.08056,9.79815,0.3625,2.57248,4.68373,9.79815,0.3625,-3.59921,3.97065,9.79815,0.3625,2.60498,-1.79717,9.79815,0.3625,-0.839598,-3.61649,9.79815,0.3625,-3.47752,-1.17143,9.79815,0.3625,-4.91976,-3.56977,9.79815,0.3625,10.4984,
3.70647,1.4303,9.79815,0.3626,-2.4844,1.42977,9.79815,0.3626,0.0963448,-0.316109,9.79815,0.3626,0.139262,3.08055,9.79815,0.3626,2.57245,4.68376,9.79815,0.3626,-3.59915,3.97067,9.79815,0.3626,2.60498,-1.79718,9.79815,0.3626,-0.839587,-3.61646,9.79815,0.3626,-3.47753,-1.17145,9.79815,0.3626,-4.91976,-3.5698,9.79815,0.3626,10.352,
3.70645,1.43028,9.79815,0.3627,-2.48444,1.42975,9.79815,0.3627,0.096368,-0.316085,9.79815,0.3627,0.139246,3.08055,9.79815,0.3627,2.57243,4.68379,9.79815,0.3627,-3.59909,3.97068,9.79815,0.3627,2.60499,-1.79719,9.79815,0.3627,-0.839575,-3.61643,9.79815,0.3627,-3.47754,-1.17148,9.79815,0.3627,-4.91976,-3.56982,9.79815,0.3627,10.3318,
