X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4
-15.4305,1.96625,9.79815,0.4181,-0.66764,-4.9628,9.79815,0.4217,-10.0936,11.117,9.79815,0.4253,-14.9123,-12.5629,9.79815,0.4289,15.1235,-1.68175,9.79815,0.4325
-15.4302,1.96622,9.79815,0.4182,-0.667639,-4.96279,9.79815,0.4218,-10.0934,11.1168,9.79815,0.4254,-14.9121,-12.5626,9.79815,0.429,15.1232,-1.68172,9.79815,0.4326
-15.4299,1.96618,9.79815,0.4183,-0.667639,-4.96278,9.79815,0.4219,-10.0933,11.1166,9.79815,0.4255,-14.9118,-12.5624,9.79815,0.4291,15.1229,-1.68169,9.79815,0.4327
-15.4297,1.96615,9.79815,0.4184,-0.667638,-4.96278,9.79815,0.422,-10.0931,11.1164,9.79815,0.4256,-14.9115,-12.5621,9.79815,0.4292,15.1227,-1.68166,9.79815,0.4328
-15.4294,1.96611,9.79815,0.4185,-0.667637,-4.96277,9.79815,0.4221,-10.0929,11.1162,9.79815,0.4257,-14.9112,-12.5619,9.79815,0.4293,15.1224,-1.68163,9.79815,0.4329
-15.4291,1.96608,9.79815,0.4186,-0.667636,-4.96277,9.79815,0.4222,-10.0927,11.116,9.79815,0.4258,-14.9109,-12.5616,9.79815,0.4294,15.1221,-1.6816,9.79815,0.433
-15.4288,1.96604,9.79815,0.4187,-0.667635,-4.96276,9.79815,0.4223,-10.0925,11.1158,9.79815,0.4259,-14.9106,-12.5614,9.79815,0.4295,15.1219,-1.68157,9.79815,0.4331
-15.4286,1.96601,9.79815,0.4188,-0.667634,-4.96275,9.79815,0.4224,-10.0924,11.1156,9.79815,0.426,-14.9103,-12.5612,9.79815,0.4296,15.1216,-1.68154,9.79815,0.4332
-15.4283,1.96597,9.79815,0.4189,-0.667633,-4.96275,9.79815,0.4225,-10.0922,11.1155,9.79815,0.4261,-14.9101,-12.5609,9.79815,0.4297,15.1213,-1.68151,9.79815,0.4333
-15.428,1.96594,9.79815,0.419,-0.667633,-4.96274,9.79815,0.4226,-10.092,11.1153,9.79815,0.4262,-14.9098,-12.5607,9.79815,0.4298,15.1211,-1.68148,9.79815,0.4334
-15.4278,1.9659,9.79815,0.4191,-0.667632,-4.96273,9.79815,0.4227,-10.0918,11.1151,9.79815,0.4263,-14.9095,-12.5604,9.79815,0.4299,15.1208,-1.68145,9.79815,0.4335
-15.4275,1.96587,9.79815,0.4192,-0.667631,-4.96273,9.79815,0.4228,-10.0917,11.1149,9.79815,0.4264,-14.9092,-12.5602,9.79815,0.43,15.1206,-1.68143,9.79815,0.4336
-15.4272,1.96583,9.79815,0.4193,-0.66763,-4.96272,9.79815,0.4229,-10.0915,11.1147,9.79815,0.4265,-14.9089,-12.56,9.79815,0.4301,15.1203,-1.6814,9.79815,0.4337
-15.4269,1.9658,9.79815,0.4194,-0.667629,-4.96272,9.79815,0.423,-10.0913,11.1145,9.79815,0.4266,-14.9086,-12.5597,9.79815,0.4302,15.12,-1.68137,9.79815,0.4338
-15.4267,1.96576,9.79815,0.4195,-0.667628,-4.96271,9.79815,0.4231,-10.0911,11.1143,9.79815,0.4267,-14.9083,-12.5595,9.79815,0.4303,15.1198,-1.68134,9.79815,0.4339
-15.4264,1.96573,9.79815,0.4196,-0.667627,-4.9627,9.79815,0.4232,-10.091,11.1141,9.79815,0.4268,-14.908,-12.5592,9.79815,0.4304,15.1195,-1.68131,9.79815,0.434
-15.4261,1.96569,9.79815,0.4197,-0.667627,-4.9627,9.79815,0.4233,-10.0908,11.1139,9.79815,0.4269,-14.9078,-12.559,9.79815,0.4305,15.1192,-1.68128,9.79815,0.4341
-15.4259,1.96566,9.79815,0.4198,-0.667626,-4.96269,9.79815,0.4234,-10.0906,11.1137,9.79815,0.427,-14.9075,-12.5588,9.79815,0.4306,15.119,-1.68125,9.79815,0.4342
-15.4256,1.96562,9.79815,0.4199,-0.667625,-4.96268,9.79815,0.4235,-10.0904,11.1135,9.79815,0.4271,-14.9072,-12.5585,9.79815,0.4307,15.1187,-1.68122,9.79815,0.4343
-15.4253,1.96559,9.79815,0.42,-0.667624,-4.96268,9.79815,0.4236,-10.0903,11.1133,9.79815,0.4272,-14.9069,-12.5583,9.79815,0.4308,15.1184,-1.68119,9.79815,0.4344
-15.425,1.96555,9.79815,0.4201,-0.667623,-4.96267,9.79815,0.4237,-10.0901,11.1131,9.79815,0.4273,-14.9066,-12.558,9.79815,0.4309,15.1182,-1.68116,9.79815,0.4345
-15.4248,1.96552,9.79815,0.4202,-0.667622,-4.96266,9.79815,0.4238,-10.0899,11.1129,9.79815,0.4274,-14.9063,-12.5578,9.79815,0.431,15.1179,-1.68113,9.79815,0.4346
-15.4245,1.96548,9.79815,0.4203,-0.667622,-4.96266,9.79815,0.4239,-10.0897,11.1127,9.79815,0.4275,-14.906,-12.5576,9.79815,0.4311,15.1176,-1.6811,9.79815,0.4347
-15.4242,1.96545,9.79815,0.4204,-0.667621,-4.96265,9.79815,0.424,-10.0896,11.1126,9.79815,0.4276,-14.9058,-12.5573,9.79815,0.4312,15.1174,-1.68107,9.79815,0.4348
-15.4239,1.96541,9.79815,0.4205,-0.66762,-4.96265,9.79815,0.4241,-10.0894,11.1124,9.79815,0.4277,-14.9055,-12.5571,9.79815,0.4313,15.1171,-1.68104,9.79815,0.4349
-15.4237,1.96538,9.79815,0.4206,-0.667619,-4.96264,9.79815,0.4242,-10.0892,11.1122,9.79815,0.4278,-14.9052,-12.5568,9.79815,0.4314,15.1169,-1.68101,9.79815,0.435
-15.4234,1.96534,9.79815,0.4207,-0.667618,-4.96263,9.79815,0.4243,-10.089,11.112,9.79815,0.4279,-14.9049,-12.5566,9.79815,0.4315,15.1166,-1.68098,9.79815,0.4351
-15.4231,1.96531,9.79815,0.4208,-0.667617,-4.96263,9.79815,0.4244,-10.0889,11.1118,9.79815,0.428,-14.9046,-12.5563,9.79815,0.4316,15.1163,-1.68096,9.79815,0.4352
-15.4229,1.96527,9.79815,0.4209,-0.667616,-4.96262,9.79815,0.4245,-10.0887,11.1116,9.79815,0.4281,-14.9043,-12.5561,9.79815,0.4317,15.1161,-1.68093,9.79815,0.4353
-15.4226,1.96524,9.79815,0.421,-0.667616,-4.96261,9.79815,0.4246,-10.0885,11.1114,9.79815,0.4282,-14.904,-12.5559,9.79815,0.4318,15.1158,-1.6809,9.79815,0.4354
-15.4223,1.9652,9.79815,0.4211,-0.667615,-4.96261,9.79815,0.4247,-10.0883,11.1112,9.79815,0.4283,-14.9038,-12.5556,9.79815,0.4319,15.1155,-1.68087,9.79815,0.4355
-15.422,1.96517,9.79815,0.4212,-0.667614,-4.9626,9.79815,0.4248,-10.0882,11.111,9.79815,0.4284,-14.9035,-12.5554,9.79815,0.432,15.1153,-1.68084,9.79815,0.4356
-15.4218,1.96514,9.79815,0.4213,-0.667613,-4.96259,9.79815,0.4249,-10.088,11.1108,9.79815,0.4285,-14.9032,-12.5551,9.79815,0.4321,15.115,-1.68081,9.79815,0.4357
-15.4215,1.9651,9.79815,0.4214,-0.667612,-4.96259,9.79815,0.425,-10.0878,11.1106,9.79815,0.4286,-14.9029,-12.5549,9.79815,0.4322,15.1147,-1.68078,9.79815,0.4358
-15.4212,1.96507,9.79815,0.4215,-0.667611,-4.96258,9.79815,0.4251,-10.0876,11.1104,9.79815,0.4287,-14.9026,-12.5547,9.79815,0.4323,15.1145,-1.68075,9.79815,0.4359
-15.421,1.96503,9.79815,0.4216,-0.66761,-4.96258,9.79815,0.4252,-10.0875,11.1102,9.79815,0.4288,-14.9023,-12.5544,9.79815,0.4324,15.1142,-1.68072,9.79815,0.436
-15.4207,1.965,9.79815,0.4217,-0.66761,-4.96257,9.79815,0.4253,-10.0873,11.11,9.79815,0.4289,-14.902,-12.5542,9.79815,0.4325,15.1139,-1.68069,9.79815,0.4361
-15.4204,1.96496,9.79815,0.4218,-0.667609,-4.96256,9.79815,0.4254,-10.0871,11.1099,9.79815,0.429,-14.9018,-12.5539,9.79815,0.4326,15.1137,-1.68066,9.79815,0.4362
-15.4201,1.96493,9.79815,0.4219,-0.667608,-4.96256,9.79815,0.4255,-10.0869,11.1097,9.79815,0.4291,-14.9015,-12.5537,9.79815,0.4327,15.1134,-1.68063,9.79815,0.4363
-15.4199,1.96489,9.79815,0.422,-0.667607,-4.96255,9.79815,0.4256,-10.0868,11.1095,9.79815,0.4292,-14.9012,-12.5535,9.79815,0.4328,15.1132,-1.6806,9.79815,0.4364
-15.4196,1.96486,9.79815,0.4221,-0.667606,-4.96254,9.79815,0.4257,-10.0866,11.1093,9.79815,0.4293,-14.9009,-12.5532,9.79815,0.4329,15.1129,-1.68057,9.79815,0.4365
-15.4193,1.96482,9.79815,0.4222,-0.667605,-4.96254,9.79815,0.4258,-10.0864,11.1091,9.79815,0.4294,-14.9006,-12.553,9.79815,0.433,15.1126,-1.68054,9.79815,0.4366
-15.419,1.96479,9.79815,0.4223,-0.667604,-4.96253,9.79815,0.4259,-10.0862,11.1089,9.79815,0.4295,-14.9003,-12.5527,9.79815,0.4331,15.1124,-1.68051,9.79815,0.4367
-15.4188,1.96475,9.79815,0.4224,-0.667604,-4.96252,9.79815,0.426,-10.0861,11.1087,9.79815,0.4296,-14.9,-12.5525,9.79815,0.4332,15.1121,-1.68049,9.79815,0.4368
-15.4185,1.96472,9.79815,0.4225,-0.667603,-4.96252,9.79815,0.4261,-10.0859,11.1085,9.79815,0.4297,-14.8998,-12.5522,9.79815,0.4333,15.1118,-1.68046,9.79815,0.4369
-15.4182,1.96468,9.79815,0.4226,-0.667602,-4.96251,9.79815,0.4262,-10.0857,11.1083,9.79815,0.4298,-14.8995,-12.552,9.79815,0.4334,15.1116,-1.68043,9.79815,0.437
-15.418,1.96465,9.79815,0.4227,-0.667601,-4.96251,9.79815,0.4263,-10.0855,11.1081,9.79815,0.4299,-14.8992,-12.5518,9.79815,0.4335,15.1113,-1.6804,9.79815,0.4371
-15.4177,1.96461,9.79815,0.4228,-0.6676,-4.9625,9.79815,0.4264,-10.0854,11.1079,9.79815,0.43,-14.8989,-12.5515,9.79815,0.4336,15.111,-1.68037,9.79815,0.4372
-15.4174,1.96458,9.79815,0.4229,-0.667599,-4.96249,9.79815,0.4265,-10.0852,11.1077,9.79815,0.4301,-14.8986,-12.5513,9.79815,0.4337,15.1108,-1.68034,9.79815,0.4373
-15.4171,1.96454,9.79815,0.423,-0.667598,-4.96249,9.79815,0.4266,-10.085,11.1075,9.79815,0.4302,-14.8983,-12.551,9.79815,0.4338,15.1105,-1.68031,9.79815,0.4374
-15.4169,1.96451,9.79815,0.4231,-0.667598,-4.96248,9.79815,0.4267,-10.0848,11.1073,9.79815,0.4303,-14.898,-12.5508,9.79815,0.4339,15.1102,-1.68028,9.79815,0.4375
-15.4166,1.96447,9.79815,0.4232,-0.667597,-4.96247,9.79815,0.4268,-10.0847,11.1072,9.79815,0.4304,-14.8978,-12.5506,9.79815,0.434,15.11,-1.68025,9.79815,0.4376
-15.4163,1.96444,9.79815,0.4233,-0.667596,-4.96247,9.79815,0.4269,-10.0845,11.107,9.79815,0.4305,-14.8975,-12.5503,9.79815,0.4341,15.1097,-1.68022,9.79815,0.4377
-15.4161,1.9644,9.79815,0.4234,-0.667595,-4.96246,9.79815,0.427,-10.0843,11.1068,9.79815,0.4306,-14.8972,-12.5501,9.79815,0.4342,15.1095,-1.68019,9.79815,0.4378
-15.4158,1.96437,9.79815,0.4235,-0.667594,-4.96246,9.79815,0.4271,-10.0841,11.1066,9.79815,0.4307,-14.8969,-12.5498,9.79815,0.4343,15.1092,-1.68016,9.79815,0.4379
-15.4155,1.96433,9.79815,0.4236,-0.667593,-4.96245,9.79815,0.4272,-10.084,11.1064,9.79815,0.4308,-14.8966,-12.5496,9.79815,0.4344,15.1089,-1.68013,9.79815,0.438
-15.4152,1.9643,9.79815,0.4237,-0.667593,-4.96244,9.79815,0.4273,-10.0838,11.1062,9.79815,0.4309,-14.8963,-12.5494,9.79815,0.4345,15.1087,-1.6801,9.79815,0.4381
-15.415,1.96426,9.79815,0.4238,-0.667592,-4.96244,9.79815,0.4274,-10.0836,11.106,9.79815,0.431,-14.896,-12.5491,9.79815,0.4346,15.1084,-1.68007,9.79815,0.4382
-15.4147,1.96423,9.79815,0.4239,-0.667591,-4.96243,9.79815,0.4275,-10.0834,11.1058,9.79815,0.4311,-14.8958,-12.5489,9.79815,0.4347,15.1081,-1.68004,9.79815,0.4383
-15.4144,1.96419,9.79815,0.424,-0.66759,-4.96242,9.79815,0.4276,-10.0833,11.1056,9.79815,0.4312,-14.8955,-12.5486,9.79815,0.4348,15.1079,-1.68002,9.79815,0.4384
-15.4142,1.96416,9.79815,0.4241,-0.667589,-4.96242,9.79815,0.4277,-10.0831,11.1054,9.79815,0.4313,-14.8952,-12.5484,9.79815,0.4349,15.1076,-1.67999,9.79815,0.4385
-15.4139,1.96413,9.79815,0.4242,-0.667588,-4.96241,9.79815,0.4278,-10.0829,11.1052,9.79815,0.4314,-14.8949,-12.5482,9.79815,0.435,15.1073,-1.67996,9.79815,0.4386
-15.4136,1.96409,9.79815,0.4243,-0.667587,-4.9624,9.79815,0.4279,-10.0827,11.105,9.79815,0.4315,-14.8946,-12.5479,9.79815,0.4351,15.1071,-1.67993,9.79815,0.4387
-15.4133,1.96406,9.79815,0.4244,-0.667587,-4.9624,9.79815,0.428,-10.0826,11.1048,9.79815,0.4316,-14.8943,-12.5477,9.79815,0.4352,15.1068,-1.6799,9.79815,0.4388
-15.4131,1.96402,9.79815,0.4245,-0.667586,-4.96239,9.79815,0.4281,-10.0824,11.1046,9.79815,0.4317,-14.894,-12.5474,9.79815,0.4353,15.1065,-1.67987,9.79815,0.4389
-15.4128,1.96399,9.79815,0.4246,-0.667585,-4.96239,9.79815,0.4282,-10.0822,11.1045,9.79815,0.4318,-14.8938,-12.5472,9.79815,0.4354,15.1063,-1.67984,9.79815,0.439
-15.4125,1.96395,9.79815,0.4247,-0.667584,-4.96238,9.79815,0.4283,-10.082,11.1043,9.79815,0.4319,-14.8935,-12.547,9.79815,0.4355,15.106,-1.67981,9.79815,0.4391
-15.4123,1.96392,9.79815,0.4248,-0.667583,-4.96237,9.79815,0.4284,-10.0819,11.1041,9.79815,0.432,-14.8932,-12.5467,9.79815,0.4356,15.1058,-1.67978,9.79815,0.4392
-15.412,1.96388,9.79815,0.4249,-0.667582,-4.96237,9.79815,0.4285,-10.0817,11.1039,9.79815,0.4321,-14.8929,-12.5465,9.79815,0.4357,15.1055,-1.67975,9.79815,0.4393
-15.4117,1.96385,9.79815,0.425,-0.667581,-4.96236,9.79815,0.4286,-10.0815,11.1037,9.79815,0.4322,-14.8926,-12.5462,9.79815,0.4358,15.1052,-1.67972,9.79815,0.4394
-15.4114,1.96381,9.79815,0.4251,-0.667581,-4.96235,9.79815,0.4287,-10.0813,11.1035,9.79815,0.4323,-14.8923,-12.546,9.79815,0.4359,15.105,-1.67969,9.79815,0.4395
-15.4112,1.96378,9.79815,0.4252,-0.66758,-4.96235,9.79815,0.4288,-10.0812,11.1033,9.79815,0.4324,-14.892,-12.5457,9.79815,0.436,15.1047,-1.67966,9.79815,0.4396
-15.4109,1.96374,9.79815,0.4253,-0.667579,-4.96234,9.79815,0.4289,-10.081,11.1031,9.79815,0.4325,-14.8918,-12.5455,9.79815,0.4361,15.1044,-1.67963,9.79815,0.4397
-15.4106,1.96371,9.79815,0.4254,-0.667578,-4.96233,9.79815,0.429,-10.0808,11.1029,9.79815,0.4326,-14.8915,-12.5453,9.79815,0.4362,15.1042,-1.6796,9.79815,0.4398
-15.4103,1.96367,9.79815,0.4255,-0.667577,-4.96233,9.79815,0.4291,-10.0806,11.1027,9.79815,0.4327,-14.8912,-12.545,9.79815,0.4363,15.1039,-1.67957,9.79815,0.4399
-15.4101,1.96364,9.79815,0.4256,-0.667576,-4.96232,9.79815,0.4292,-10.0805,11.1025,9.79815,0.4328,-14.8909,-12.5448,9.79815,0.4364,15.1036,-1.67955,9.79815,0.44
-15.4098,1.9636,9.79815,0.4257,-0.667575,-4.96232,9.79815,0.4293,-10.0803,11.1023,9.79815,0.4329,-14.8906,-12.5445,9.79815,0.4365,15.1034,-1.67952,9.79815,0.4401
-15.4095,1.96357,9.79815,0.4258,-0.667575,-4.96231,9.79815,0.4294,-10.0801,11.1021,9.79815,0.433,-14.8903,-12.5443,9.79815,0.4366,15.1031,-1.67949,9.79815,0.4402
-15.4093,1.96353,9.79815,0.4259,-0.667574,-4.9623,9.79815,0.4295,-10.0799,11.102,9.79815,0.4331,-14.89,-12.5441,9.79815,0.4367,15.1029,-1.67946,9.79815,0.4403
-15.409,1.9635,9.79815,0.426,-0.667573,-4.9623,9.79815,0.4296,-10.0797,11.1018,9.79815,0.4332,-14.8898,-12.5438,9.79815,0.4368,15.1026,-1.67943,9.79815,0.4404
-15.4087,1.96346,9.79815,0.4261,-0.667572,-4.96229,9.79815,0.4297,-10.0796,11.1016,9.79815,0.4333,-14.8895,-12.5436,9.79815,0.4369,15.1023,-1.6794,9.79815,0.4405
-15.4084,1.96343,9.79815,0.4262,-0.667571,-4.96228,9.79815,0.4298,-10.0794,11.1014,9.79815,0.4334,-14.8892,-12.5433,9.79815,0.437,15.1021,-1.67937,9.79815,0.4406
-15.4082,1.96339,9.79815,0.4263,-0.66757,-4.96228,9.79815,0.4299,-10.0792,11.1012,9.79815,0.4335,-14.8889,-12.5431,9.79815,0.4371,15.1018,-1.67934,9.79815,0.4407
-15.4079,1.96336,9.79815,0.4264,-0.667569,-4.96227,9.79815,0.43,-10.079,11.101,9.79815,0.4336,-14.8886,-12.5429,9.79815,0.4372,15.1015,-1.67931,9.79815,0.4408
-15.4076,1.96332,9.79815,0.4265,-0.667569,-4.96227,9.79815,0.4301,-10.0789,11.1008,9.79815,0.4337,-14.8883,-12.5426,9.79815,0.4373,15.1013,-1.67928,9.79815,0.4409
-15.4074,1.96329,9.79815,0.4266,-0.667568,-4.96226,9.79815,0.4302,-10.0787,11.1006,9.79815,0.4338,-14.888,-12.5424,9.79815,0.4374,15.101,-1.67925,9.79815,0.441
-15.4071,1.96325,9.79815,0.4267,-0.667567,-4.96225,9.79815,0.4303,-10.0785,11.1004,9.79815,0.4339,-14.8878,-12.5421,9.79815,0.4375,15.1007,-1.67922,9.79815,0.4411
-15.4068,1.96322,9.79815,0.4268,-0.667566,-4.96225,9.79815,0.4304,-10.0783,11.1002,9.79815,0.434,-14.8875,-12.5419,9.79815,0.4376,15.1005,-1.67919,9.79815,0.4412
-15.4065,1.96319,9.79815,0.4269,-0.667565,-4.96224,9.79815,0.4305,-10.0782,11.1,9.79815,0.4341,-14.8872,-12.5417,9.79815,0.4377,15.1002,-1.67916,9.79815,0.4413
-15.4063,1.96315,9.79815,0.427,-0.667564,-4.96223,9.79815,0.4306,-10.078,11.0998,9.79815,0.4342,-14.8869,-12.5414,9.79815,0.4378,15.1,-1.67913,9.79815,0.4414
-15.406,1.96312,9.79815,0.4271,-0.667564,-4.96223,9.79815,0.4307,-10.0778,11.0996,9.79815,0.4343,-14.8866,-12.5412,9.79815,0.4379,15.0997,-1.67911,9.79815,0.4415
-15.4057,1.96308,9.79815,0.4272,-0.667563,-4.96222,9.79815,0.4308,-10.0776,11.0994,9.79815,0.4344,-14.8863,-12.5409,9.79815,0.438,15.0994,-1.67908,9.79815,0.4416
-15.4055,1.96305,9.79815,0.4273,-0.667562,-4.96221,9.79815,0.4309,-10.0775,11.0993,9.79815,0.4345,-14.886,-12.5407,9.79815,0.4381,15.0992,-1.67905,9.79815,0.4417
-15.4052,1.96301,9.79815,0.4274,-0.667561,-4.96221,9.79815,0.431,-10.0773,11.0991,9.79815,0.4346,-14.8858,-12.5405,9.79815,0.4382,15.0989,-1.67902,9.79815,0.4418
-15.4049,1.96298,9.79815,0.4275,-0.66756,-4.9622,9.79815,0.4311,-10.0771,11.0989,9.79815,0.4347,-14.8855,-12.5402,9.79815,0.4383,15.0986,-1.67899,9.79815,0.4419
-15.4046,1.96294,9.79815,0.4276,-0.667559,-4.9622,9.79815,0.4312,-10.0769,11.0987,9.79815,0.4348,-14.8852,-12.54,9.79815,0.4384,15.0984,-1.67896,9.79815,0.442
-15.4044,1.96291,9.79815,0.4277,-0.667558,-4.96219,9.79815,0.4313,-10.0768,11.0985,9.79815,0.4349,-14.8849,-12.5397,9.79815,0.4385,15.0981,-1.67893,9.79815,0.4421
-15.4041,1.96287,9.79815,0.4278,-0.667558,-4.96218,9.79815,0.4314,-10.0766,11.0983,9.79815,0.435,-14.8846,-12.5395,9.79815,0.4386,15.0978,-1.6789,9.79815,0.4422
-15.4038,1.96284,9.79815,0.4279,-0.667557,-4.96218,9.79815,0.4315,-10.0764,11.0981,9.79815,0.4351,-14.8843,-12.5393,9.79815,0.4387,15.0976,-1.67887,9.79815,0.4423
-15.4036,1.9628,9.79815,0.428,-0.667556,-4.96217,9.79815,0.4316,-10.0762,11.0979,9.79815,0.4352,-14.884,-12.539,9.79815,0.4388,15.0973,-1.67884,9.79815,0.4424
-15.4033,1.96277,9.79815,0.4281,-0.667555,-4.96216,9.79815,0.4317,-10.0761,11.0977,9.79815,0.4353,-14.8838,-12.5388,9.79815,0.4389,15.097,-1.67881,9.79815,0.4425
-15.403,1.96273,9.79815,0.4282,-0.667554,-4.96216,9.79815,0.4318,-10.0759,11.0975,9.79815,0.4354,-14.8835,-12.5385,9.79815,0.439,15.0968,-1.67878,9.79815,0.4426
-15.4027,1.9627,9.79815,0.4283,-0.667553,-4.96215,9.79815,0.4319,-10.0757,11.0973,9.79815,0.4355,-14.8832,-12.5383,9.79815,0.4391,15.0965,-1.67875,9.79815,0.4427
-15.4025,1.96266,9.79815,0.4284,-0.667552,-4.96214,9.79815,0.432,-10.0755,11.0971,9.79815,0.4356,-14.8829,-12.5381,9.79815,0.4392,15.0963,-1.67872,9.79815,0.4428
-15.4022,1.96263,9.79815,0.4285,-0.667552,-4.96214,9.79815,0.4321,-10.0754,11.0969,9.79815,0.4357,-14.8826,-12.5378,9.79815,0.4393,15.096,-1.67869,9.79815,0.4429
-15.4019,1.96259,9.79815,0.4286,-0.667551,-4.96213,9.79815,0.4322,-10.0752,11.0968,9.79815,0.4358,-14.8823,-12.5376,9.79815,0.4394,15.0957,-1.67867,9.79815,0.443
-15.4017,1.96256,9.79815,0.4287,-0.66755,-4.96213,9.79815,0.4323,-10.075,11.0966,9.79815,0.4359,-14.882,-12.5373,9.79815,0.4395,15.0955,-1.67864,9.79815,0.4431
-15.4014,1.96252,9.79815,0.4288,-0.667549,-4.96212,9.79815,0.4324,-10.0748,11.0964,9.79815,0.436,-14.8818,-12.5371,9.79815,0.4396,15.0952,-1.67861,9.79815,0.4432
-15.4011,1.96249,9.79815,0.4289,-0.667548,-4.96211,9.79815,0.4325,-10.0747,11.0962,9.79815,0.4361,-14.8815,-12.5368,9.79815,0.4397,15.0949,-1.67858,9.79815,0.4433
-15.4008,1.96245,9.79815,0.429,-0.667547,-4.96211,9.79815,0.4326,-10.0745,11.096,9.79815,0.4362,-14.8812,-12.5366,9.79815,0.4398,15.0947,-1.67855,9.79815,0.4434
-15.4006,1.96242,9.79815,0.4291,-0.667546,-4.9621,9.79815,0.4327,-10.0743,11.0958,9.79815,0.4363,-14.8809,-12.5364,9.79815,0.4399,15.0944,-1.67852,9.79815,0.4435
-15.4003,1.96239,9.79815,0.4292,-0.667546,-4.96209,9.79815,0.4328,-10.0741,11.0956,9.79815,0.4364,-14.8806,-12.5361,9.79815,0.44,15.0941,-1.67849,9.79815,0.4436
-15.4,1.96235,9.79815,0.4293,-0.667545,-4.96209,9.79815,0.4329,-10.074,11.0954,9.79815,0.4365,-14.8803,-12.5359,9.79815,0.4401,15.0939,-1.67846,9.79815,0.4437
-15.3998,1.96232,9.79815,0.4294,-0.667544,-4.96208,9.79815,0.433,-10.0738,11.0952,9.79815,0.4366,-14.88,-12.5356,9.79815,0.4402,15.0936,-1.67843,9.79815,0.4438
-15.3995,1.96228,9.79815,0.4295,-0.667543,-4.96208,9.79815,0.4331,-10.0736,11.095,9.79815,0.4367,-14.8798,-12.5354,9.79815,0.4403,15.0934,-1.6784,9.79815,0.4439
-15.3992,1.96225,9.79815,0.4296,-0.667542,-4.96207,9.79815,0.4332,-10.0734,11.0948,9.79815,0.4368,-14.8795,-12.5352,9.79815,0.4404,15.0931,-1.67837,9.79815,0.444
-15.3989,1.96221,9.79815,0.4297,-0.667541,-4.96206,9.79815,0.4333,-10.0733,11.0946,9.79815,0.4369,-14.8792,-12.5349,9.79815,0.4405,15.0928,-1.67834,9.79815,0.4441
-15.3987,1.96218,9.79815,0.4298,-0.667541,-4.96206,9.79815,0.4334,-10.0731,11.0944,9.79815,0.437,-14.8789,-12.5347,9.79815,0.4406,15.0926,-1.67831,9.79815,0.4442
-15.3984,1.96214,9.79815,0.4299,-0.66754,-4.96205,9.79815,0.4335,-10.0729,11.0942,9.79815,0.4371,-14.8786,-12.5344,9.79815,0.4407,15.0923,-1.67828,9.79815,0.4443
-15.3981,1.96211,9.79815,0.43,-0.667539,-4.96204,9.79815,0.4336,-10.0727,11.0941,9.79815,0.4372,-14.8783,-12.5342,9.79815,0.4408,15.092,-1.67825,9.79815,0.4444
-15.3978,1.96207,9.79815,0.4301,-0.667538,-4.96204,9.79815,0.4337,-10.0726,11.0939,9.79815,0.4373,-14.878,-12.534,9.79815,0.4409,15.0918,-1.67823,9.79815,0.4445
-15.3976,1.96204,9.79815,0.4302,-0.667537,-4.96203,9.79815,0.4338,-10.0724,11.0937,9.79815,0.4374,-14.8778,-12.5337,9.79815,0.441,15.0915,-1.6782,9.79815,0.4446
-15.3973,1.962,9.79815,0.4303,-0.667536,-4.96202,9.79815,0.4339,-10.0722,11.0935,9.79815,0.4375,-14.8775,-12.5335,9.79815,0.4411,15.0912,-1.67817,9.79815,0.4447
-15.397,1.96197,9.79815,0.4304,-0.667535,-4.96202,9.79815,0.434,-10.072,11.0933,9.79815,0.4376,-14.8772,-12.5332,9.79815,0.4412,15.091,-1.67814,9.79815,0.4448
-15.3968,1.96193,9.79815,0.4305,-0.667535,-4.96201,9.79815,0.4341,-10.0719,11.0931,9.79815,0.4377,-14.8769,-12.533,9.79815,0.4413,15.0907,-1.67811,9.79815,0.4449
-15.3965,1.9619,9.79815,0.4306,-0.667534,-4.96201,9.79815,0.4342,-10.0717,11.0929,9.79815,0.4378,-14.8766,-12.5328,9.79815,0.4414,15.0905,-1.67808,9.79815,0.445
-15.3962,1.96186,9.79815,0.4307,-0.667533,-4.962,9.79815,0.4343,-10.0715,11.0927,9.79815,0.4379,-14.8763,-12.5325,9.79815,0.4415,15.0902,-1.67805,9.79815,0.4451
-15.3959,1.96183,9.79815,0.4308,-0.667532,-4.96199,9.79815,0.4344,-10.0713,11.0925,9.79815,0.438,-14.876,-12.5323,9.79815,0.4416,15.0899,-1.67802,9.79815,0.4452
-15.3957,1.96179,9.79815,0.4309,-0.667531,-4.96199,9.79815,0.4345,-10.0712,11.0923,9.79815,0.4381,-14.8758,-12.532,9.79815,0.4417,15.0897,-1.67799,9.79815,0.4453
-15.3954,1.96176,9.79815,0.431,-0.66753,-4.96198,9.79815,0.4346,-10.071,11.0921,9.79815,0.4382,-14.8755,-12.5318,9.79815,0.4418,15.0894,-1.67796,9.79815,0.4454
-15.3951,1.96172,9.79815,0.4311,-0.667529,-4.96197,9.79815,0.4347,-10.0708,11.0919,9.79815,0.4383,-14.8752,-12.5316,9.79815,0.4419,15.0891,-1.67793,9.79815,0.4455
