X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,X_10,Y_10,Z_10,X_11,Y_11,Z_11,X_12,Y_12,Z_12,X_13,Y_13,Z_13,X_14,Y_14,Z_14,X_15,Y_15,Z_15,X_16,Y_16,Z_16,X_17,Y_17,Z_17,X_18,Y_18,Z_18,X_19,Y_19,Z_19,X_20,Y_20,Z_20,X_21,Y_21,Z_21,X_22,Y_22,Z_22,X_23,Y_23,Z_23,X_24,Y_24,Z_24,X_25,Y_25,Z_25,X_26,Y_26,Z_26,X_27,Y_27,Z_27,X_28,Y_28,Z_28,X_29,Y_29,Z_29,X_30,Y_30,Z_30,X_31,Y_31,Z_31,X_32,Y_32,Z_32,X_33,Y_33,Z_33,X_34,Y_34,Z_34,X_35,Y_35,Z_35,X_36,Y_36,Z_36,X_37,Y_37,Z_37,X_38,Y_38,Z_38,X_39,Y_39,Z_39,X_40,Y_40,Z_40,X_41,Y_41,Z_41,X_42,Y_42,Z_42,X_43,Y_43,Z_43,X_44,Y_44,Z_44,X_45,Y_45,Z_45,X_46,Y_46,Z_46,X_47,Y_47,Z_47,X_48,Y_48,Z_48,X_49,Y_49,Z_49,Time_list,Temperature_list,Speed_list
-4.9905,0.633649,9.89652,-1.49672,3.95884,10.2107,2.0984,0.159501,9.95639,-3.52753,-3.34111,10.2934,-4.91089,-1.22141,10.0648,-3.33673,1.63017,10.0245,2.83285,3.02581,10.0588,4.55863,4.25691,10.0686,3.622,-2.90457,10.1889,1.12268,-1.06787,9.93429,-1.24133,-4.07381,10.1376,-2.24094,-2.27111,10.0929,-0.150765,-2.94665,10.1708,2.44425,-3.91719,10.0984,0.710714,-1.39647,9.87394,0.170503,4.89961,10.1748,-0.0812831,-4.3645,10.1488,-3.58419,4.05117,10.1453,4.66349,1.83374,9.87648,-3.08685,-3.22076,10.2078,2.32361,-0.952391,9.93988,2.22552,-0.260825,9.85557,0.169826,1.62965,10.012,-0.439197,-2.28126,10.2905,-3.03946,2.61314,10.2188,-4.72542,4.94599,10.0852,3.43008,1.26745,10.1278,-3.90249,2.43443,9.9544,-3.59518,2.33013,10.2182,-2.47124,-3.55504,9.8002,-2.89528,-3.8449,10.0761,2.52192,1.86148,10.0706,1.96188,-2.09721,10.0172,1.2866,-3.39815,10.051,-3.10057,-1.64044,9.88896,-4.023,1.25162,9.84679,3.94662,-2.10022,9.91311,1.28023,1.04152,10.0247,3.5477,3.28774,10.1113,1.047,1.98497,10.0912,2.40729,1.12074,10.1092,0.759979,3.67661,10.2548,1.68631,4.76791,9.95848,-3.91471,3.69022,10.2246,-4.20666,-4.23404,10.1194,-0.910552,-2.01256,10.0316,2.38007,-1.86181,10.2125,-1.99979,4.43976,9.86333,1.08815,4.55786,9.83439,-3.9501,0.0475056,9.91333,0.0001,1.164e+006,nan
-4.99114,0.633221,9.8965,-1.49662,3.95874,10.2105,2.0971,0.164481,9.95728,-3.52765,-3.34112,10.2932,-4.91089,-1.22143,10.0645,-3.33652,1.63016,10.0243,2.83283,3.02581,10.0586,4.55862,4.25692,10.0683,3.62197,-2.90468,10.1887,1.1243,-1.06624,9.93454,-1.2413,-4.07381,10.1373,-2.24088,-2.2711,10.0927,-0.150764,-2.94669,10.1705,2.44427,-3.91718,10.0982,0.70798,-1.39849,9.87356,0.170421,4.89962,10.1746,-0.0813035,-4.36447,10.1486,-3.58417,4.05122,10.1451,4.66299,1.83419,9.87645,-3.08691,-3.22068,10.2077,2.32439,-0.95412,9.9399,2.22687,-0.263541,9.85435,0.169795,1.62965,10.0118,-0.439205,-2.28128,10.2903,-3.03931,2.61319,10.2186,-4.72543,4.946,10.085,3.43007,1.26746,10.1275,-3.90286,2.43515,9.95385,-3.59471,2.33003,10.2184,-2.4709,-3.55499,9.80008,-2.89549,-3.84509,10.0761,2.52191,1.86153,10.0704,1.96186,-2.09735,10.017,1.2866,-3.39815,10.0507,-3.10056,-1.6404,9.88892,-4.02258,1.25164,9.84671,3.94677,-2.10029,9.913,1.28017,1.04158,10.0245,3.54771,3.28776,10.1111,1.04699,1.98499,10.091,2.4073,1.12084,10.109,0.759935,3.67652,10.2547,1.68815,4.76852,9.95869,-3.91475,3.69023,10.2244,-4.20668,-4.23404,10.1192,-0.910595,-2.01254,10.0314,2.38013,-1.86192,10.2124,-1.99984,4.43977,9.86327,1.08647,4.55724,9.83403,-3.94969,0.0469047,9.91328,0.00011,1.35963e+006,nan
-4.99183,0.632755,9.89647,-1.49651,3.95862,10.2103,2.09569,0.169843,9.95825,-3.52779,-3.34113,10.293,-4.91089,-1.22145,10.0643,-3.33629,1.63014,10.024,2.83281,3.02581,10.0584,4.5586,4.25693,10.0681,3.62194,-2.90479,10.1885,1.12604,-1.06447,9.9348,-1.24127,-4.07382,10.1371,-2.24082,-2.2711,10.0925,-0.150763,-2.94672,10.1703,2.44429,-3.91717,10.098,0.705022,-1.40068,9.87315,0.170332,4.89963,10.1744,-0.0813257,-4.36444,10.1483,-3.58414,4.05129,10.1448,4.66245,1.83467,9.87642,-3.08697,-3.22059,10.2075,2.32524,-0.956005,9.93993,2.22833,-0.266437,9.85304,0.169762,1.62966,10.0115,-0.439213,-2.28129,10.2901,-3.03915,2.61325,10.2184,-4.72544,4.946,10.0847,3.43005,1.26747,10.1273,-3.90325,2.43594,9.95325,-3.5942,2.32992,10.2187,-2.47053,-3.55493,9.79994,-2.89572,-3.8453,10.0759,2.5219,1.86159,10.0701,1.96184,-2.0975,10.0167,1.28659,-3.39816,10.0505,-3.10056,-1.64035,9.88887,-4.02212,1.25166,9.84662,3.94693,-2.10036,9.91288,1.2801,1.04164,10.0243,3.54772,3.28778,10.1108,1.04698,1.98501,10.0907,2.40732,1.12094,10.1087,0.759888,3.67641,10.2544,1.69014,4.76918,9.95891,-3.9148,3.69024,10.2242,-4.2067,-4.23404,10.1189,-0.910642,-2.01252,10.0311,2.38021,-1.86204,10.2122,-1.9999,4.43979,9.86321,1.08464,4.55656,9.83364,-3.94924,0.0462502,9.91324,0.00012,1.55959e+006,nan
-4.99258,0.632251,9.89644,-1.49639,3.9585,10.2101,2.0942,0.175563,9.95927,-3.52794,-3.34114,10.2928,-4.91088,-1.22147,10.064,-3.33604,1.63013,10.0238,2.83279,3.02581,10.0581,4.55858,4.25693,10.0678,3.62191,-2.90492,10.1883,1.1279,-1.06259,9.93509,-1.24124,-4.07382,10.1368,-2.24075,-2.2711,10.0923,-0.150762,-2.94677,10.17,2.44432,-3.91716,10.0977,0.701847,-1.40303,9.87271,0.170236,4.89964,10.1742,-0.0813494,-4.36441,10.1481,-3.58411,4.05136,10.1446,4.66187,1.83519,9.87639,-3.08704,-3.2205,10.2073,2.32616,-0.958042,9.93996,2.22988,-0.269491,9.85163,0.169727,1.62966,10.0112,-0.439223,-2.28131,10.2899,-3.03897,2.61331,10.2182,-4.72546,4.94601,10.0844,3.43003,1.26749,10.1271,-3.90368,2.43679,9.95261,-3.59365,2.3298,10.2189,-2.47012,-3.55486,9.79979,-2.89596,-3.84552,10.0758,2.5219,1.86164,10.0699,1.96182,-2.09766,10.0164,1.28659,-3.39816,10.0502,-3.10055,-1.6403,9.88882,-4.02163,1.25169,9.84652,3.9471,-2.10043,9.91275,1.28003,1.04171,10.024,3.54773,3.28781,10.1106,1.04696,1.98504,10.0905,2.40734,1.12105,10.1085,0.759837,3.6763,10.2542,1.69229,4.76989,9.95915,-3.91485,3.69026,10.2239,-4.20673,-4.23405,10.1186,-0.910692,-2.0125,10.0308,2.38028,-1.86218,10.212,-1.99997,4.43981,9.86314,1.08268,4.55583,9.83321,-3.94876,0.045543,9.91319,0.00013,1.76179e+006,nan
-4.99338,0.631711,9.89641,-1.49626,3.95837,10.2099,2.09261,0.18162,9.96035,-3.5281,-3.34115,10.2925,-4.91088,-1.2215,10.0638,-3.33577,1.63011,10.0236,2.83277,3.02582,10.0578,4.55856,4.25694,10.0675,3.62188,-2.90506,10.188,1.12987,-1.06058,9.93539,-1.2412,-4.07382,10.1366,-2.24067,-2.27109,10.092,-0.150761,-2.94681,10.1697,2.44435,-3.91714,10.0974,0.698466,-1.40553,9.87225,0.170133,4.89964,10.1739,-0.0813748,-4.36437,10.1478,-3.58408,4.05143,10.1443,4.66125,1.83575,9.87636,-3.08712,-3.22039,10.2071,2.32714,-0.960228,9.93999,2.23153,-0.272686,9.85014,0.169688,1.62967,10.011,-0.439232,-2.28133,10.2896,-3.03878,2.61337,10.2179,-4.72547,4.94602,10.0841,3.43001,1.26751,10.1268,-3.90414,2.4377,9.95191,-3.59305,2.32967,10.2191,-2.46969,-3.55479,9.79963,-2.89623,-3.84576,10.0757,2.52189,1.8617,10.0696,1.9618,-2.09783,10.0161,1.28658,-3.39816,10.0499,-3.10054,-1.64025,9.88877,-4.0211,1.25172,9.84642,3.94729,-2.10051,9.91261,1.27996,1.04178,10.0237,3.54775,3.28783,10.1103,1.04695,1.98507,10.0902,2.40736,1.12117,10.1082,0.759783,3.67618,10.254,1.69459,4.77065,9.9594,-3.91491,3.69027,10.2237,-4.20676,-4.23405,10.1184,-0.910746,-2.01247,10.0305,2.38037,-1.86232,10.2118,-2.00004,4.43983,9.86306,1.08058,4.55506,9.83276,-3.94824,0.0447841,9.91313,0.00014,1.96431e+006,nan
-4.99423,0.631134,9.89637,-1.49612,3.95822,10.2097,2.09094,0.187992,9.96148,-3.52827,-3.34116,10.2923,-4.91088,-1.22152,10.0635,-3.33549,1.6301,10.0233,2.83274,3.02582,10.0575,4.55855,4.25695,10.0672,3.62185,-2.9052,10.1877,1.13194,-1.05846,9.93571,-1.24116,-4.07382,10.1363,-2.24059,-2.27109,10.0917,-0.15076,-2.94686,10.1694,2.44438,-3.91713,10.0971,0.694888,-1.40817,9.87175,0.170023,4.89965,10.1736,-0.0814018,-4.36433,10.1475,-3.58405,4.05151,10.1439,4.66058,1.83634,9.87632,-3.0872,-3.22028,10.2069,2.32819,-0.962563,9.94003,2.23327,-0.276003,9.84856,0.169648,1.62967,10.0106,-0.439243,-2.28134,10.2894,-3.03857,2.61344,10.2177,-4.72549,4.94602,10.0838,3.42999,1.26752,10.1265,-3.90462,2.43867,9.95118,-3.59242,2.32953,10.2194,-2.46923,-3.55471,9.79946,-2.89651,-3.84601,10.0756,2.52188,1.86177,10.0693,1.96177,-2.09802,10.0158,1.28658,-3.39816,10.0496,-3.10053,-1.6402,9.88871,-4.02054,1.25174,9.84631,3.9475,-2.1006,9.91246,1.27988,1.04186,10.0234,3.54776,3.28786,10.11,1.04694,1.98511,10.0899,2.40738,1.12131,10.108,0.759725,3.67606,10.2537,1.69703,4.77146,9.95967,-3.91497,3.69029,10.2234,-4.20679,-4.23406,10.118,-0.910804,-2.01245,10.0302,2.38046,-1.86247,10.2116,-2.00011,4.43985,9.86299,1.07836,4.55423,9.83229,-3.94768,0.0439744,9.91308,0.00015,2.16548e+006,nan
-4.99514,0.630522,9.89634,-1.49597,3.95807,10.2095,2.0892,0.194656,9.96266,-3.52846,-3.34117,10.292,-4.91087,-1.22155,10.0631,-3.33518,1.63008,10.023,2.83272,3.02582,10.0571,4.55852,4.25696,10.0669,3.62181,-2.90536,10.1875,1.1341,-1.05623,9.93604,-1.24112,-4.07382,10.136,-2.24051,-2.27108,10.0914,-0.150759,-2.94691,10.1691,2.44441,-3.91711,10.0968,0.691122,-1.41095,9.87123,0.169906,4.89966,10.1734,-0.0814304,-4.36429,10.1472,-3.58401,4.05159,10.1436,4.65987,1.83698,9.87629,-3.08729,-3.22017,10.2067,2.32931,-0.965041,9.94007,2.23509,-0.279424,9.84691,0.169605,1.62968,10.0103,-0.439254,-2.28136,10.2891,-3.03836,2.61351,10.2174,-4.72551,4.94603,10.0835,3.42996,1.26754,10.1262,-3.90514,2.43971,9.95039,-3.59175,2.32938,10.2197,-2.46874,-3.55463,9.79929,-2.8968,-3.84628,10.0755,2.52186,1.86184,10.0689,1.96175,-2.09821,10.0154,1.28658,-3.39816,10.0493,-3.10053,-1.64014,9.88865,-4.01994,1.25177,9.84619,3.94771,-2.10069,9.9123,1.27979,1.04195,10.0231,3.54777,3.28789,10.1096,1.04692,1.98514,10.0895,2.4074,1.12144,10.1077,0.759663,3.67592,10.2535,1.6996,4.77231,9.95995,-3.91503,3.6903,10.2231,-4.20682,-4.23406,10.1177,-0.910865,-2.01242,10.0298,2.38055,-1.86264,10.2113,-2.00019,4.43987,9.8629,1.07601,4.55336,9.83178,-3.94709,0.043115,9.91301,0.00016,2.36385e+006,nan
-4.9961,0.629875,9.8963,-1.49581,3.95792,10.2093,2.08738,0.201593,9.96389,-3.52865,-3.34118,10.2917,-4.91087,-1.22158,10.0628,-3.33486,1.63006,10.0227,2.83269,3.02582,10.0568,4.5585,4.25697,10.0665,3.62177,-2.90552,10.1872,1.13635,-1.05391,9.93639,-1.24107,-4.07382,10.1356,-2.24042,-2.27107,10.0911,-0.150757,-2.94696,10.1688,2.44445,-3.91709,10.0964,0.687178,-1.41386,9.87069,0.169783,4.89968,10.173,-0.0814604,-4.36425,10.1468,-3.58398,4.05168,10.1433,4.65912,1.83765,9.87625,-3.08738,-3.22004,10.2064,2.33049,-0.967663,9.94012,2.23698,-0.282931,9.84518,0.169559,1.62969,10.01,-0.439265,-2.28138,10.2888,-3.03813,2.61359,10.2171,-4.72553,4.94604,10.0831,3.42994,1.26756,10.1259,-3.90568,2.44081,9.94957,-3.59105,2.32923,10.22,-2.46822,-3.55455,9.7991,-2.89712,-3.84657,10.0753,2.52185,1.86192,10.0686,1.96172,-2.09842,10.0151,1.28657,-3.39817,10.049,-3.10052,-1.64007,9.88858,-4.01931,1.2518,9.84607,3.94794,-2.10079,9.91213,1.2797,1.04204,10.0227,3.54779,3.28792,10.1093,1.04691,1.98518,10.0892,2.40743,1.12159,10.1073,0.759599,3.67578,10.2532,1.70231,4.7732,9.96024,-3.9151,3.69032,10.2228,-4.20685,-4.23407,10.1174,-0.91093,-2.01239,10.0294,2.38065,-1.86281,10.2111,-2.00027,4.43989,9.86282,1.07353,4.55244,9.83126,-3.94647,0.0422067,9.91295,0.00017,2.55817e+006,nan
-4.99711,0.629193,9.89626,-1.49565,3.95775,10.209,2.0855,0.208781,9.96515,-3.52885,-3.34119,10.2914,-4.91087,-1.2216,10.0624,-3.33452,1.63004,10.0224,2.83266,3.02582,10.0564,4.55848,4.25698,10.0662,3.62173,-2.9057,10.1868,1.13868,-1.05149,9.93675,-1.24103,-4.07382,10.1353,-2.24032,-2.27107,10.0908,-0.150755,-2.94702,10.1684,2.44449,-3.91707,10.0961,0.683064,-1.4169,9.87013,0.169653,4.89969,10.1727,-0.0814921,-4.3642,10.1465,-3.58394,4.05178,10.1429,4.65834,1.83835,9.87621,-3.08748,-3.21991,10.2062,2.33173,-0.970423,9.94018,2.23895,-0.286508,9.84339,0.169511,1.62969,10.0096,-0.439277,-2.28141,10.2885,-3.03788,2.61367,10.2168,-4.72554,4.94604,10.0828,3.42991,1.26759,10.1255,-3.90625,2.44196,9.9487,-3.59031,2.32907,10.2203,-2.46768,-3.55446,9.7989,-2.89745,-3.84687,10.0752,2.52184,1.862,10.0682,1.96169,-2.09864,10.0147,1.28657,-3.39817,10.0486,-3.10051,-1.64001,9.88851,-4.01864,1.25183,9.84594,3.94818,-2.10089,9.91196,1.2796,1.04213,10.0224,3.5478,3.28795,10.1089,1.04689,1.98522,10.0888,2.40745,1.12175,10.107,0.75953,3.67563,10.2529,1.70515,4.77414,9.96055,-3.91517,3.69034,10.2224,-4.20689,-4.23407,10.117,-0.910998,-2.01236,10.029,2.38076,-1.86299,10.2108,-2.00036,4.43992,9.86272,1.07095,4.55148,9.8307,-3.94582,0.0412505,9.91288,0.00018,2.74741e+006,nan
-4.99817,0.628478,9.89622,-1.49548,3.95757,10.2087,2.08356,0.216201,9.96644,-3.52906,-3.3412,10.2911,-4.91086,-1.22163,10.0621,-3.33417,1.63002,10.0221,2.83263,3.02582,10.056,4.55846,4.25699,10.0658,3.62168,-2.90588,10.1865,1.14108,-1.04898,9.93712,-1.24097,-4.07382,10.1349,-2.24022,-2.27106,10.0904,-0.150753,-2.94708,10.168,2.44452,-3.91705,10.0957,0.67879,-1.42005,9.86954,0.169516,4.8997,10.1724,-0.0815252,-4.36415,10.1461,-3.58389,4.05188,10.1425,4.65751,1.83909,9.87616,-3.08758,-3.21978,10.2059,2.33303,-0.973321,9.94024,2.24098,-0.290139,9.84153,0.169461,1.6297,10.0092,-0.43929,-2.28143,10.2881,-3.03763,2.61375,10.2165,-4.72556,4.94605,10.0824,3.42989,1.26761,10.1251,-3.90685,2.44317,9.9478,-3.58953,2.32889,10.2206,-2.4671,-3.55437,9.79869,-2.8978,-3.84718,10.075,2.52183,1.86208,10.0678,1.96166,-2.09887,10.0143,1.28656,-3.39817,10.0482,-3.1005,-1.63994,9.88844,-4.01794,1.25187,9.84581,3.94843,-2.10099,9.91177,1.2795,1.04223,10.022,3.54782,3.28799,10.1086,1.04688,1.98526,10.0884,2.40748,1.12191,10.1066,0.759459,3.67547,10.2525,1.70811,4.77512,9.96086,-3.91525,3.69036,10.2221,-4.20693,-4.23408,10.1166,-0.91107,-2.01233,10.0286,2.38087,-1.86319,10.2106,-2.00045,4.43994,9.86263,1.06825,4.55047,9.83013,-3.94513,0.0402473,9.91281,0.00019,2.93075e+006,nan
-4.99928,0.62773,9.89618,-1.4953,3.95739,10.2085,2.08157,0.223834,9.96777,-3.52929,-3.34121,10.2908,-4.91086,-1.22167,10.0617,-3.3338,1.63,10.0217,2.8326,3.02583,10.0556,4.55843,4.257,10.0654,3.62164,-2.90607,10.1862,1.14354,-1.0464,9.9375,-1.24092,-4.07383,10.1345,-2.24012,-2.27105,10.09,-0.150751,-2.94714,10.1676,2.44457,-3.91703,10.0953,0.674365,-1.42331,9.86893,0.169373,4.89971,10.172,-0.0815597,-4.3641,10.1457,-3.58385,4.05198,10.1421,4.65664,1.83987,9.87612,-3.08769,-3.21963,10.2056,2.3344,-0.976353,9.9403,2.24307,-0.293808,9.83961,0.169409,1.62971,10.0088,-0.439303,-2.28145,10.2878,-3.03736,2.61384,10.2162,-4.72559,4.94606,10.082,3.42986,1.26763,10.1248,-3.90747,2.44444,9.94685,-3.58872,2.32872,10.221,-2.4665,-3.55427,9.79848,-2.89816,-3.84751,10.0748,2.52182,1.86217,10.0674,1.96163,-2.09911,10.0139,1.28656,-3.39818,10.0478,-3.10049,-1.63986,9.88837,-4.01721,1.2519,9.84567,3.9487,-2.10111,9.91158,1.27939,1.04234,10.0216,3.54784,3.28802,10.1082,1.04686,1.9853,10.088,2.40751,1.12209,10.1063,0.759384,3.6753,10.2522,1.71119,4.77614,9.96119,-3.91532,3.69038,10.2217,-4.20697,-4.23408,10.1162,-0.911145,-2.01229,10.0282,2.38099,-1.86339,10.2103,-2.00055,4.43997,9.86253,1.06545,4.54943,9.82953,-3.94441,0.0391982,9.91274,0.0002,3.10751e+006,nan
4.99956,0.62695,9.89614,-1.49511,3.9572,10.2082,2.07952,0.231663,9.96913,-3.52952,-3.34122,10.2905,-4.91085,-1.2217,10.0613,-3.33341,1.62998,10.0214,2.83257,3.02583,10.0552,4.5584,4.25701,10.0649,3.62159,-2.90627,10.1858,1.14605,-1.04373,9.93789,-1.24087,-4.07383,10.1341,-2.24001,-2.27104,10.0897,-0.150748,-2.9472,10.1672,2.44461,-3.91701,10.0949,0.669797,-1.42667,9.86831,0.169224,4.89973,10.1717,-0.0815957,-4.36405,10.1453,-3.58381,4.05209,10.1417,4.65574,1.84068,9.87607,-3.0878,-3.21948,10.2053,2.33582,-0.979516,9.94037,2.24522,-0.297501,9.83763,0.169354,1.62972,10.0084,-0.439317,-2.28148,10.2874,-3.03708,2.61393,10.2158,-4.72561,4.94607,10.0815,3.42983,1.26766,10.1244,-3.90811,2.44576,9.94586,-3.58788,2.32853,10.2213,-2.46587,-3.55417,9.79825,-2.89854,-3.84786,10.0747,2.5218,1.86226,10.067,1.96159,-2.09936,10.0134,1.28655,-3.39818,10.0474,-3.10048,-1.63979,9.88829,-4.01645,1.25193,9.84552,3.94898,-2.10122,9.91138,1.27928,1.04245,10.0212,3.54786,3.28806,10.1077,1.04684,1.98535,10.0876,2.40755,1.12227,10.1059,0.759307,3.67513,10.2519,1.71439,4.77719,9.96152,-3.91541,3.6904,10.2213,-4.20701,-4.23409,10.1158,-0.911223,-2.01226,10.0278,2.38111,-1.8636,10.21,-2.00065,4.44,9.86242,1.06255,4.54835,9.82892,-3.94366,0.038104,9.91266,0.00021,3.2772e+006,nan
4.99836,0.626139,9.89609,-1.49491,3.957,10.2079,2.07743,0.239669,9.9705,-3.52976,-3.34124,10.2901,-4.91085,-1.22173,10.0609,-3.333,1.62996,10.021,2.83254,3.02583,10.0548,4.55838,4.25703,10.0645,3.62154,-2.90647,10.1854,1.14861,-1.041,9.93829,-1.24081,-4.07383,10.1337,-2.23989,-2.27104,10.0893,-0.150746,-2.94727,10.1668,2.44465,-3.91698,10.0944,0.665095,-1.43014,9.86767,0.169068,4.89975,10.1713,-0.0816331,-4.36399,10.1449,-3.58376,4.0522,10.1412,4.6548,1.84152,9.87603,-3.08791,-3.21933,10.205,2.3373,-0.982809,9.94045,2.24742,-0.301205,9.8356,0.169297,1.62972,10.0079,-0.439332,-2.2815,10.287,-3.03679,2.61403,10.2154,-4.72563,4.94608,10.0811,3.4298,1.26768,10.124,-3.90878,2.44714,9.94484,-3.58701,2.32834,10.2217,-2.46522,-3.55406,9.79802,-2.89893,-3.84821,10.0745,2.52179,1.86235,10.0666,1.96156,-2.09963,10.013,1.28655,-3.39818,10.0469,-3.10046,-1.63971,9.88821,-4.01566,1.25197,9.84537,3.94927,-2.10135,9.91117,1.27916,1.04256,10.0207,3.54788,3.2881,10.1073,1.04682,1.9854,10.0872,2.40758,1.12246,10.1055,0.759226,3.67495,10.2515,1.71769,4.77828,9.96186,-3.91549,3.69042,10.2209,-4.20705,-4.23409,10.1154,-0.911305,-2.01222,10.0273,2.38124,-1.86382,10.2097,-2.00075,4.44003,9.86232,1.05955,4.54723,9.82828,-3.94288,0.0369658,9.91258,0.00022,3.43943e+006,nan
4.99711,0.625296,9.89604,-1.4947,3.95679,10.2076,2.0753,0.247838,9.9719,-3.53001,-3.34125,10.2897,-4.91084,-1.22177,10.0604,-3.33258,1.62994,10.0206,2.8325,3.02583,10.0543,4.55835,4.25704,10.064,3.62149,-2.90669,10.1851,1.15121,-1.0382,9.9387,-1.24075,-4.07383,10.1333,-2.23977,-2.27103,10.0888,-0.150743,-2.94734,10.1663,2.4447,-3.91696,10.094,0.660267,-1.43369,9.86701,0.168906,4.89976,10.1709,-0.0816719,-4.36393,10.1444,-3.58371,4.05232,10.1407,4.65383,1.84239,9.87598,-3.08803,-3.21916,10.2047,2.33884,-0.986227,9.94054,2.24967,-0.304907,9.83352,0.169238,1.62973,10.0075,-0.439347,-2.28153,10.2866,-3.03649,2.61413,10.2151,-4.72565,4.94609,10.0806,3.42977,1.26771,10.1235,-3.90947,2.44857,9.94378,-3.5861,2.32814,10.222,-2.46454,-3.55395,9.79778,-2.89934,-3.84859,10.0743,2.52178,1.86245,10.0661,1.96152,-2.0999,10.0125,1.28654,-3.39818,10.0465,-3.10045,-1.63962,9.88812,-4.01483,1.252,9.84521,3.94957,-2.10147,9.91095,1.27904,1.04268,10.0203,3.5479,3.28814,10.1069,1.0468,1.98545,10.0867,2.40762,1.12266,10.1051,0.759142,3.67476,10.2511,1.72109,4.7794,9.96221,-3.91558,3.69045,10.2205,-4.20709,-4.2341,10.1149,-0.91139,-2.01218,10.0268,2.38137,-1.86405,10.2093,-2.00086,4.44006,9.8622,1.05646,4.54608,9.82763,-3.94206,0.0357843,9.91249,0.00023,3.59396e+006,nan
4.99581,0.624422,9.89599,-1.49449,3.95657,10.2072,2.07313,0.256152,9.97332,-3.53027,-3.34126,10.2894,-4.91084,-1.22181,10.06,-3.33215,1.62992,10.0202,2.83246,3.02584,10.0538,4.55832,4.25705,10.0636,3.62144,-2.90691,10.1846,1.15385,-1.03535,9.93911,-1.24069,-4.07383,10.1328,-2.23965,-2.27102,10.0884,-0.15074,-2.94741,10.1658,2.44475,-3.91693,10.0935,0.655321,-1.43732,9.86634,0.168738,4.89978,10.1705,-0.0817121,-4.36387,10.1439,-3.58366,4.05244,10.1403,4.65282,1.8433,9.87592,-3.08815,-3.219,10.2044,2.34043,-0.98977,9.94063,2.25197,-0.308596,9.8314,0.169177,1.62974,10.007,-0.439363,-2.28156,10.2862,-3.03618,2.61424,10.2147,-4.72568,4.9461,10.0802,3.42974,1.26774,10.1231,-3.91019,2.45005,9.94269,-3.58517,2.32793,10.2224,-2.46384,-3.55384,9.79753,-2.89977,-3.84897,10.0741,2.52176,1.86256,10.0656,1.96148,-2.10018,10.012,1.28654,-3.39819,10.046,-3.10044,-1.63954,9.88804,-4.01398,1.25204,9.84505,3.94988,-2.10161,9.91073,1.27892,1.0428,10.0198,3.54792,3.28819,10.1064,1.04679,1.9855,10.0863,2.40766,1.12287,10.1047,0.759055,3.67457,10.2507,1.7246,4.78055,9.96257,-3.91567,3.69047,10.2201,-4.20714,-4.23411,10.1144,-0.911478,-2.01214,10.0263,2.38151,-1.86429,10.209,-2.00097,4.44009,9.86209,1.05328,4.5449,9.82695,-3.94122,0.0345606,9.91241,0.00024,3.74064e+006,nan
4.99448,0.62352,9.89594,-1.49427,3.95635,10.2069,2.07092,0.264599,9.97474,-3.53054,-3.34128,10.289,-4.91083,-1.22185,10.0595,-3.33169,1.62989,10.0198,2.83243,3.02584,10.0533,4.55829,4.25707,10.0631,3.62138,-2.90714,10.1842,1.15652,-1.03244,9.93953,-1.24062,-4.07383,10.1324,-2.23952,-2.27101,10.088,-0.150738,-2.94749,10.1653,2.4448,-3.91691,10.093,0.650266,-1.44104,9.86565,0.168563,4.8998,10.1701,-0.0817536,-4.36381,10.1435,-3.5836,4.05257,10.1398,4.65177,1.84423,9.87587,-3.08828,-3.21882,10.2041,2.34208,-0.993433,9.94073,2.25431,-0.31226,9.82923,0.169113,1.62975,10.0065,-0.43938,-2.28159,10.2858,-3.03585,2.61434,10.2143,-4.7257,4.94611,10.0797,3.4297,1.26776,10.1226,-3.91092,2.45158,9.94156,-3.58421,2.32771,10.2228,-2.46311,-3.55372,9.79727,-2.90021,-3.84937,10.0739,2.52175,1.86267,10.0652,1.96144,-2.10047,10.0115,1.28653,-3.39819,10.0455,-3.10042,-1.63945,9.88795,-4.0131,1.25208,9.84488,3.95021,-2.10174,9.9105,1.27878,1.04293,10.0193,3.54794,3.28823,10.1059,1.04676,1.98555,10.0858,2.4077,1.12308,10.1042,0.758965,3.67436,10.2503,1.72819,4.78174,9.96292,-3.91576,3.6905,10.2197,-4.20718,-4.23411,10.1139,-0.911569,-2.0121,10.0258,2.38165,-1.86454,10.2087,-2.00109,4.44012,9.86197,1.05002,4.54368,9.82627,-3.94035,0.0332956,9.91232,0.00025,3.87942e+006,nan
