X_0,Y_0,Z_0,Time_list_0,X_1,Y_1,Z_1,Time_list_1,X_2,Y_2,Z_2,Time_list_2,X_3,Y_3,Z_3,Time_list_3,X_4,Y_4,Z_4,Time_list_4,Temperature_list,Speed_list
-16.625,2.11894,9.76459,4.088,-10.2234,10.2905,9.76459,4.088,2.83305,-0.671387,9.76459,4.088,-4.99064,13.1978,9.76459,4.088,10.7605,8.2194,9.76459,4.088,4.13425e-010,
-16.625,2.11894,9.76459,4.089,-10.2234,10.2905,9.76459,4.089,2.83305,-0.671387,9.76459,4.089,-4.99064,13.1978,9.76459,4.089,10.7605,8.2194,9.76459,4.089,4.85911e-010,
-16.625,2.11894,9.76459,4.09,-10.2234,10.2905,9.76459,4.09,2.83305,-0.671387,9.76459,4.09,-4.99064,13.1978,9.76459,4.09,10.7605,8.2194,9.76459,4.09,6.7286e-010,
-16.625,2.11894,9.76459,4.091,-10.2234,10.2905,9.76459,4.091,2.83305,-0.671387,9.76459,4.091,-4.99064,13.1978,9.76459,4.091,10.7605,8.2194,9.76459,4.091,4.32192e-010,
-16.625,2.11894,9.76459,4.092,-10.2234,10.2905,9.76459,4.092,2.83305,-0.671387,9.76459,4.092,-4.99064,13.1978,9.76459,4.092,10.7605,8.2194,9.76459,4.092,6.93504e-010,
-16.625,2.11894,9.76459,4.093,-10.2234,10.2905,9.76459,4.093,2.83305,-0.671387,9.76459,4.093,-4.99064,13.1978,9.76459,4.093,10.7605,8.2194,9.76459,4.093,5.00904e-010,
-16.625,2.11894,9.76459,4.094,-10.2234,10.2905,9.76459,4.094,2.83305,-0.671387,9.76459,4.094,-4.99064,13.1978,9.76459,4.094,10.7605,8.2194,9.76459,4.094,6.71082e-010,
-16.625,2.11894,9.76459,4.095,-10.2234,10.2905,9.76459,4.095,2.83305,-0.671387,9.76459,4.095,-4.99064,13.1978,9.76459,4.095,10.7605,8.2194,9.76459,4.095,8.52178e-010,
-16.625,2.11894,9.76459,4.096,-10.2234,10.2905,9.76459,4.096,2.83305,-0.671387,9.76459,4.096,-4.99064,13.1978,9.76459,4.096,10.7605,8.2194,9.76459,4.096,4.24789e-010,
-16.625,2.11894,9.76459,4.097,-10.2234,10.2905,9.76459,4.097,2.83305,-0.671387,9.76459,4.097,-4.99064,13.1978,9.76459,4.097,10.7605,8.2194,9.76459,4.097,3.77157e-010,
-16.625,2.11894,9.76459,4.098,-10.2234,10.2905,9.76459,4.098,2.83305,-0.671387,9.76459,4.098,-4.99064,13.1978,9.76459,4.098,10.7605,8.2194,9.76459,4.098,9.36237e-010,
-16.625,2.11894,9.76459,4.099,-10.2234,10.2905,9.76459,4.099,2.83305,-0.671387,9.76459,4.099,-4.99064,13.1978,9.76459,4.099,10.7605,8.2194,9.76459,4.099,7.2328e-010,
-16.625,2.11894,9.76459,4.1,-10.2234,10.2905,9.76459,4.1,2.83305,-0.671387,9.76459,4.1,-4.99064,13.1978,9.76459,4.1,10.7605,8.2194,9.76459,4.1,6.67612e-010,
-16.625,2.11894,9.76459,4.101,-10.2234,10.2905,9.76459,4.101,2.83305,-0.671387,9.76459,4.101,-4.99064,13.1978,9.76459,4.101,10.7605,8.2194,9.76459,4.101,8.22171e-010,
-16.625,2.11894,9.76459,4.102,-10.2234,10.2905,9.76459,4.102,2.83305,-0.671387,9.76459,4.102,-4.99064,13.1978,9.76459,4.102,10.7605,8.2194,9.76459,4.102,6.56106e-010,
-16.625,2.11894,9.76459,4.103,-10.2234,10.2905,9.76459,4.103,2.83305,-0.671387,9.76459,4.103,-4.99064,13.1978,9.76459,4.103,10.7605,8.2194,9.76459,4.103,4.59581e-010,
-16.625,2.11894,9.76459,4.104,-10.2234,10.2905,9.76459,4.104,2.83305,-0.671387,9.76459,4.104,-4.99064,13.1978,9.76459,4.104,10.7605,8.2194,9.76459,4.104,1.28987e-009,
-16.625,2.11894,9.76459,4.105,-10.2234,10.2905,9.76459,4.105,2.83305,-0.671387,9.76459,4.105,-4.99064,13.1978,9.76459,4.105,10.7605,8.2194,9.76459,4.105,3.82471e-010,
-16.625,2.11894,9.76459,4.106,-10.2234,10.2905,9.76459,4.106,2.83305,-0.671387,9.76459,4.106,-4.99064,13.1978,9.76459,4.106,10.7605,8.2194,9.76459,4.106,6.56848e-010,
-16.625,2.11894,9.76459,4.107,-10.2234,10.2905,9.76459,4.107,2.83305,-0.671387,9.76459,4.107,-4.99064,13.1978,9.76459,4.107,10.7605,8.2194,9.76459,4.107,5.87702e-010,
-16.625,2.11894,9.76459,4.108,-10.2234,10.2905,9.76459,4.108,2.83305,-0.671387,9.76459,4.108,-4.99064,13.1978,9.76459,4.108,10.7605,8.2194,9.76459,4.108,5.02992e-010,
-16.625,2.11894,9.76459,4.109,-10.2234,10.2905,9.76459,4.109,2.83305,-0.671387,9.76459,4.109,-4.99064,13.1978,9.76459,4.109,10.7605,8.2194,9.76459,4.109,8.59281e-010,
-16.625,2.11894,9.76459,4.11,-10.2234,10.2905,9.76459,4.11,2.83305,-0.671387,9.76459,4.11,-4.99064,13.1978,9.76459,4.11,10.7605,8.2194,9.76459,4.11,9.14607e-010,
-16.625,2.11894,9.76459,4.111,-10.2234,10.2905,9.76459,4.111,2.83305,-0.671387,9.76459,4.111,-4.99064,13.1978,9.76459,4.111,10.7605,8.2194,9.76459,4.111,7.9305e-010,
-16.625,2.11894,9.76459,4.112,-10.2234,10.2905,9.76459,4.112,2.83305,-0.671387,9.76459,4.112,-4.99064,13.1978,9.76459,4.112,10.7605,8.2194,9.76459,4.112,9.8547e-010,
-16.625,2.11894,9.76459,4.113,-10.2234,10.2905,9.76459,4.113,2.83305,-0.671387,9.76459,4.113,-4.99064,13.1978,9.76459,4.113,10.7605,8.2194,9.76459,4.113,9.50569e-010,
-16.625,2.11894,9.76459,4.114,-10.2234,10.2905,9.76459,4.114,2.83305,-0.671387,9.76459,4.114,-4.99064,13.1978,9.76459,4.114,10.7605,8.2194,9.76459,4.114,1.17618e-009,
-16.625,2.11894,9.76459,4.115,-10.2234,10.2905,9.76459,4.115,2.83305,-0.671387,9.76459,4.115,-4.99064,13.1978,9.76459,4.115,10.7605,8.2194,9.76459,4.115,4.34042e-010,
-16.625,2.11894,9.76459,4.116,-10.2234,10.2905,9.76459,4.116,2.83305,-0.671387,9.76459,4.116,-4.99064,13.1978,9.76459,4.116,10.7605,8.2194,9.76459,4.116,7.45653e-010,
-16.625,2.11894,9.76459,4.117,-10.2234,10.2905,9.76459,4.117,2.83305,-0.671387,9.76459,4.117,-4.99064,13.1978,9.76459,4.117,10.7605,8.2194,9.76459,4.117,1.0519e-009,
-16.625,2.11894,9.76459,4.118,-10.2234,10.2905,9.76459,4.118,2.83305,-0.671387,9.76459,4.118,-4.99064,13.1978,9.76459,4.118,10.7605,8.2194,9.76459,4.118,5.18737e-010,
-16.625,2.11894,9.76459,4.119,-10.2234,10.2905,9.76459,4.119,2.83305,-0.671387,9.76459,4.119,-4.99064,13.1978,9.76459,4.119,10.7605,8.2194,9.76459,4.119,9.07911e-010,
-16.625,2.11894,9.76459,4.12,-10.2234,10.2905,9.76459,4.12,2.83305,-0.671387,9.76459,4.12,-4.99064,13.1978,9.76459,4.12,10.7605,8.2194,9.76459,4.12,5.25177e-010,
-16.625,2.11894,9.76459,4.121,-10.2234,10.2905,9.76459,4.121,2.83305,-0.671387,9.76459,4.121,-4.99064,13.1978,9.76459,4.121,10.7605,8.2194,9.76459,4.121,7.6677e-010,
-16.625,2.11894,9.76459,4.122,-10.2234,10.2905,9.76459,4.122,2.83305,-0.671387,9.76459,4.122,-4.99064,13.1978,9.76459,4.122,10.7605,8.2194,9.76459,4.122,5.81457e-010,
-16.625,2.11894,9.76459,4.123,-10.2234,10.2905,9.76459,4.123,2.83305,-0.671387,9.76459,4.123,-4.99064,13.1978,9.76459,4.123,10.7605,8.2194,9.76459,4.123,3.04174e-010,
-16.625,2.11894,9.76459,4.124,-10.2234,10.2905,9.76459,4.124,2.83305,-0.671387,9.76459,4.124,-4.99064,13.1978,9.76459,4.124,10.7605,8.2194,9.76459,4.124,3.00744e-010,
-16.625,2.11894,9.76459,4.125,-10.2234,10.2905,9.76459,4.125,2.83305,-0.671387,9.76459,4.125,-4.99064,13.1978,9.76459,4.125,10.7605,8.2194,9.76459,4.125,2.49673e-010,
-16.625,2.11894,9.76459,4.126,-10.2234,10.2905,9.76459,4.126,2.83305,-0.671387,9.76459,4.126,-4.99064,13.1978,9.76459,4.126,10.7605,8.2194,9.76459,4.126,4.42944e-010,
-16.625,2.11894,9.76459,4.127,-10.2234,10.2905,9.76459,4.127,2.83305,-0.671387,9.76459,4.127,-4.99064,13.1978,9.76459,4.127,10.7605,8.2194,9.76459,4.127,3.72457e-010,
-16.625,2.11894,9.76459,4.128,-10.2234,10.2905,9.76459,4.128,2.83305,-0.671387,9.76459,4.128,-4.99064,13.1978,9.76459,4.128,10.7605,8.2194,9.76459,4.128,6.85311e-010,
-16.625,2.11894,9.76459,4.129,-10.2234,10.2905,9.76459,4.129,2.83305,-0.671387,9.76459,4.129,-4.99064,13.1978,9.76459,4.129,10.7605,8.2194,9.76459,4.129,7.90232e-010,
-16.625,2.11894,9.76459,4.13,-10.2234,10.2905,9.76459,4.13,2.83305,-0.671387,9.76459,4.13,-4.99064,13.1978,9.76459,4.13,10.7605,8.2194,9.76459,4.13,3.54913e-010,
-16.625,2.11894,9.76459,4.131,-10.2234,10.2905,9.76459,4.131,2.83305,-0.671387,9.76459,4.131,-4.99064,13.1978,9.76459,4.131,10.7605,8.2194,9.76459,4.131,6.36549e-010,
-16.625,2.11894,9.76459,4.132,-10.2234,10.2905,9.76459,4.132,2.83305,-0.671387,9.76459,4.132,-4.99064,13.1978,9.76459,4.132,10.7605,8.2194,9.76459,4.132,9.49982e-010,
-16.625,2.11894,9.76459,4.133,-10.2234,10.2905,9.76459,4.133,2.83305,-0.671387,9.76459,4.133,-4.99064,13.1978,9.76459,4.133,10.7605,8.2194,9.76459,4.133,6.34077e-010,
-16.625,2.11894,9.76459,4.134,-10.2234,10.2905,9.76459,4.134,2.83305,-0.671387,9.76459,4.134,-4.99064,13.1978,9.76459,4.134,10.7605,8.2194,9.76459,4.134,6.53336e-010,
-16.625,2.11894,9.76459,4.135,-10.2234,10.2905,9.76459,4.135,2.83305,-0.671387,9.76459,4.135,-4.99064,13.1978,9.76459,4.135,10.7605,8.2194,9.76459,4.135,6.00172e-010,
-16.625,2.11894,9.76459,4.136,-10.2234,10.2905,9.76459,4.136,2.83305,-0.671387,9.76459,4.136,-4.99064,13.1978,9.76459,4.136,10.7605,8.2194,9.76459,4.136,4.17458e-010,
-16.625,2.11894,9.76459,4.137,-10.2234,10.2905,9.76459,4.137,2.83305,-0.671387,9.76459,4.137,-4.99064,13.1978,9.76459,4.137,10.7605,8.2194,9.76459,4.137,5.79916e-010,
-16.625,2.11894,9.76459,4.138,-10.2234,10.2905,9.76459,4.138,2.83305,-0.671387,9.76459,4.138,-4.99064,13.1978,9.76459,4.138,10.7605,8.2194,9.76459,4.138,2.85711e-010,
-16.625,2.11894,9.76459,4.139,-10.2234,10.2905,9.76459,4.139,2.83305,-0.671387,9.76459,4.139,-4.99064,13.1978,9.76459,4.139,10.7605,8.2194,9.76459,4.139,2.13866e-010,
-16.625,2.11894,9.76459,4.14,-10.2234,10.2905,9.76459,4.14,2.83305,-0.671387,9.76459,4.14,-4.99064,13.1978,9.76459,4.14,10.7605,8.2194,9.76459,4.14,4.04062e-010,
-16.625,2.11894,9.76459,4.141,-10.2234,10.2905,9.76459,4.141,2.83305,-0.671387,9.76459,4.141,-4.99064,13.1978,9.76459,4.141,10.7605,8.2194,9.76459,4.141,3.91248e-010,
-16.625,2.11894,9.76459,4.142,-10.2234,10.2905,9.76459,4.142,2.83305,-0.671387,9.76459,4.142,-4.99064,13.1978,9.76459,4.142,10.7605,8.2194,9.76459,4.142,4.68518e-010,
-16.625,2.11894,9.76459,4.143,-10.2234,10.2905,9.76459,4.143,2.83305,-0.671387,9.76459,4.143,-4.99064,13.1978,9.76459,4.143,10.7605,8.2194,9.76459,4.143,3.6068e-010,
-16.625,2.11894,9.76459,4.144,-10.2234,10.2905,9.76459,4.144,2.83305,-0.671387,9.76459,4.144,-4.99064,13.1978,9.76459,4.144,10.7605,8.2194,9.76459,4.144,7.68332e-010,
-16.625,2.11894,9.76459,4.145,-10.2234,10.2905,9.76459,4.145,2.83305,-0.671387,9.76459,4.145,-4.99064,13.1978,9.76459,4.145,10.7605,8.2194,9.76459,4.145,5.21804e-010,
-16.625,2.11894,9.76459,4.146,-10.2234,10.2905,9.76459,4.146,2.83305,-0.671387,9.76459,4.146,-4.99064,13.1978,9.76459,4.146,10.7605,8.2194,9.76459,4.146,2.46317e-010,
-16.625,2.11894,9.76459,4.147,-10.2234,10.2905,9.76459,4.147,2.83305,-0.671387,9.76459,4.147,-4.99064,13.1978,9.76459,4.147,10.7605,8.2194,9.76459,4.147,6.40711e-010,
-16.625,2.11894,9.76459,4.148,-10.2234,10.2905,9.76459,4.148,2.83305,-0.671387,9.76459,4.148,-4.99064,13.1978,9.76459,4.148,10.7605,8.2194,9.76459,4.148,5.39041e-010,
-16.625,2.11894,9.76459,4.149,-10.2234,10.2905,9.76459,4.149,2.83305,-0.671387,9.76459,4.149,-4.99064,13.1978,9.76459,4.149,10.7605,8.2194,9.76459,4.149,3.60297e-010,
-16.625,2.11894,9.76459,4.15,-10.2234,10.2905,9.76459,4.15,2.83305,-0.671387,9.76459,4.15,-4.99064,13.1978,9.76459,4.15,10.7605,8.2194,9.76459,4.15,7.03362e-010,
-16.625,2.11894,9.76459,4.151,-10.2234,10.2905,9.76459,4.151,2.83305,-0.671387,9.76459,4.151,-4.99064,13.1978,9.76459,4.151,10.7605,8.2194,9.76459,4.151,1.53628e-009,
-16.625,2.11894,9.76459,4.152,-10.2234,10.2905,9.76459,4.152,2.83305,-0.671387,9.76459,4.152,-4.99064,13.1978,9.76459,4.152,10.7605,8.2194,9.76459,4.152,4.41087e-010,
-16.625,2.11894,9.76459,4.153,-10.2234,10.2905,9.76459,4.153,2.83305,-0.671387,9.76459,4.153,-4.99064,13.1978,9.76459,4.153,10.7605,8.2194,9.76459,4.153,7.82493e-010,
-16.625,2.11894,9.76459,4.154,-10.2234,10.2905,9.76459,4.154,2.83305,-0.671387,9.76459,4.154,-4.99064,13.1978,9.76459,4.154,10.7605,8.2194,9.76459,4.154,1.40992e-009,
-16.625,2.11894,9.76459,4.155,-10.2234,10.2905,9.76459,4.155,2.83305,-0.671387,9.76459,4.155,-4.99064,13.1978,9.76459,4.155,10.7605,8.2194,9.76459,4.155,2.64272e-010,
-16.625,2.11894,9.76459,4.156,-10.2234,10.2905,9.76459,4.156,2.83305,-0.671387,9.76459,4.156,-4.99064,13.1978,9.76459,4.156,10.7605,8.2194,9.76459,4.156,1.2977e-009,
-16.625,2.11894,9.76459,4.157,-10.2234,10.2905,9.76459,4.157,2.83305,-0.671387,9.76459,4.157,-4.99064,13.1978,9.76459,4.157,10.7605,8.2194,9.76459,4.157,7.94767e-010,
-16.625,2.11894,9.76459,4.158,-10.2234,10.2905,9.76459,4.158,2.83305,-0.671387,9.76459,4.158,-4.99064,13.1978,9.76459,4.158,10.7605,8.2194,9.76459,4.158,6.75748e-010,
-16.625,2.11894,9.76459,4.159,-10.2234,10.2905,9.76459,4.159,2.83305,-0.671387,9.76459,4.159,-4.99064,13.1978,9.76459,4.159,10.7605,8.2194,9.76459,4.159,9.0802e-010,
-16.625,2.11894,9.76459,4.16,-10.2234,10.2905,9.76459,4.16,2.83305,-0.671387,9.76459,4.16,-4.99064,13.1978,9.76459,4.16,10.7605,8.2194,9.76459,4.16,5.4925e-010,
-16.625,2.11894,9.76459,4.161,-10.2234,10.2905,9.76459,4.161,2.83305,-0.671387,9.76459,4.161,-4.99064,13.1978,9.76459,4.161,10.7605,8.2194,9.76459,4.161,7.5528e-010,
-16.625,2.11894,9.76459,4.162,-10.2234,10.2905,9.76459,4.162,2.83305,-0.671387,9.76459,4.162,-4.99064,13.1978,9.76459,4.162,10.7605,8.2194,9.76459,4.162,6.7621e-010,
-16.625,2.11894,9.76459,4.163,-10.2234,10.2905,9.76459,4.163,2.83305,-0.671387,9.76459,4.163,-4.99064,13.1978,9.76459,4.163,10.7605,8.2194,9.76459,4.163,5.11476e-010,
-16.625,2.11894,9.76459,4.164,-10.2234,10.2905,9.76459,4.164,2.83305,-0.671387,9.76459,4.164,-4.99064,13.1978,9.76459,4.164,10.7605,8.2194,9.76459,4.164,5.37129e-010,
-16.625,2.11894,9.76459,4.165,-10.2234,10.2905,9.76459,4.165,2.83305,-0.671387,9.76459,4.165,-4.99064,13.1978,9.76459,4.165,10.7605,8.2194,9.76459,4.165,6.0655e-010,
-16.625,2.11894,9.76459,4.166,-10.2234,10.2905,9.76459,4.166,2.83305,-0.671387,9.76459,4.166,-4.99064,13.1978,9.76459,4.166,10.7605,8.2194,9.76459,4.166,4.48025e-010,
-16.625,2.11894,9.76459,4.167,-10.2234,10.2905,9.76459,4.167,2.83305,-0.671387,9.76459,4.167,-4.99064,13.1978,9.76459,4.167,10.7605,8.2194,9.76459,4.167,5.34134e-010,
-16.625,2.11894,9.76459,4.168,-10.2234,10.2905,9.76459,4.168,2.83305,-0.671387,9.76459,4.168,-4.99064,13.1978,9.76459,4.168,10.7605,8.2194,9.76459,4.168,4.54138e-010,
-16.625,2.11894,9.76459,4.169,-10.2234,10.2905,9.76459,4.169,2.83305,-0.671387,9.76459,4.169,-4.99064,13.1978,9.76459,4.169,10.7605,8.2194,9.76459,4.169,1.91831e-010,
-16.625,2.11894,9.76459,4.17,-10.2234,10.2905,9.76459,4.17,2.83305,-0.671387,9.76459,4.17,-4.99064,13.1978,9.76459,4.17,10.7605,8.2194,9.76459,4.17,7.31507e-010,
-16.625,2.11894,9.76459,4.171,-10.2234,10.2905,9.76459,4.171,2.83305,-0.671387,9.76459,4.171,-4.99064,13.1978,9.76459,4.171,10.7605,8.2194,9.76459,4.171,7.6406e-010,
-16.625,2.11894,9.76459,4.172,-10.2234,10.2905,9.76459,4.172,2.83305,-0.671387,9.76459,4.172,-4.99064,13.1978,9.76459,4.172,10.7605,8.2194,9.76459,4.172,7.64021e-010,
-16.625,2.11894,9.76459,4.173,-10.2234,10.2905,9.76459,4.173,2.83305,-0.671387,9.76459,4.173,-4.99064,13.1978,9.76459,4.173,10.7605,8.2194,9.76459,4.173,5.89776e-010,
-16.625,2.11894,9.76459,4.174,-10.2234,10.2905,9.76459,4.174,2.83305,-0.671387,9.76459,4.174,-4.99064,13.1978,9.76459,4.174,10.7605,8.2194,9.76459,4.174,7.08719e-010,
-16.625,2.11894,9.76459,4.175,-10.2234,10.2905,9.76459,4.175,2.83305,-0.671387,9.76459,4.175,-4.99064,13.1978,9.76459,4.175,10.7605,8.2194,9.76459,4.175,5.13417e-010,
-16.625,2.11894,9.76459,4.176,-10.2234,10.2905,9.76459,4.176,2.83305,-0.671387,9.76459,4.176,-4.99064,13.1978,9.76459,4.176,10.7605,8.2194,9.76459,4.176,4.4069e-010,
-16.625,2.11894,9.76459,4.177,-10.2234,10.2905,9.76459,4.177,2.83305,-0.671387,9.76459,4.177,-4.99064,13.1978,9.76459,4.177,10.7605,8.2194,9.76459,4.177,7.58528e-010,
-16.625,2.11894,9.76459,4.178,-10.2234,10.2905,9.76459,4.178,2.83305,-0.671387,9.76459,4.178,-4.99064,13.1978,9.76459,4.178,10.7605,8.2194,9.76459,4.178,2.61167e-010,
-16.625,2.11894,9.76459,4.179,-10.2234,10.2905,9.76459,4.179,2.83305,-0.671387,9.76459,4.179,-4.99064,13.1978,9.76459,4.179,10.7605,8.2194,9.76459,4.179,9.90648e-010,
-16.625,2.11894,9.76459,4.18,-10.2234,10.2905,9.76459,4.18,2.83305,-0.671387,9.76459,4.18,-4.99064,13.1978,9.76459,4.18,10.7605,8.2194,9.76459,4.18,6.98548e-010,
-16.625,2.11894,9.76459,4.181,-10.2234,10.2905,9.76459,4.181,2.83305,-0.671387,9.76459,4.181,-4.99064,13.1978,9.76459,4.181,10.7605,8.2194,9.76459,4.181,4.4151e-010,
-16.625,2.11894,9.76459,4.182,-10.2234,10.2905,9.76459,4.182,2.83305,-0.671387,9.76459,4.182,-4.99064,13.1978,9.76459,4.182,10.7605,8.2194,9.76459,4.182,4.73735e-010,
-16.625,2.11894,9.76459,4.183,-10.2234,10.2905,9.76459,4.183,2.83305,-0.671387,9.76459,4.183,-4.99064,13.1978,9.76459,4.183,10.7605,8.2194,9.76459,4.183,4.55334e-010,
-16.625,2.11894,9.76459,4.184,-10.2234,10.2905,9.76459,4.184,2.83305,-0.671387,9.76459,4.184,-4.99064,13.1978,9.76459,4.184,10.7605,8.2194,9.76459,4.184,2.70958e-010,
-16.625,2.11894,9.76459,4.185,-10.2234,10.2905,9.76459,4.185,2.83305,-0.671387,9.76459,4.185,-4.99064,13.1978,9.76459,4.185,10.7605,8.2194,9.76459,4.185,2.25089e-010,
-16.625,2.11894,9.76459,4.186,-10.2234,10.2905,9.76459,4.186,2.83305,-0.671387,9.76459,4.186,-4.99064,13.1978,9.76459,4.186,10.7605,8.2194,9.76459,4.186,7.94448e-010,
-16.625,2.11894,9.76459,4.187,-10.2234,10.2905,9.76459,4.187,2.83305,-0.671387,9.76459,4.187,-4.99064,13.1978,9.76459,4.187,10.7605,8.2194,9.76459,4.187,1.3203e-010,
-16.625,2.11894,9.76459,4.188,-10.2234,10.2905,9.76459,4.188,2.83305,-0.671387,9.76459,4.188,-4.99064,13.1978,9.76459,4.188,10.7605,8.2194,9.76459,4.188,4.22905e-010,
-16.625,2.11894,9.76459,4.189,-10.2234,10.2905,9.76459,4.189,2.83305,-0.671387,9.76459,4.189,-4.99064,13.1978,9.76459,4.189,10.7605,8.2194,9.76459,4.189,5.68906e-010,
-16.625,2.11894,9.76459,4.19,-10.2234,10.2905,9.76459,4.19,2.83305,-0.671387,9.76459,4.19,-4.99064,13.1978,9.76459,4.19,10.7605,8.2194,9.76459,4.19,2.88312e-010,
-16.625,2.11894,9.76459,4.191,-10.2234,10.2905,9.76459,4.191,2.83305,-0.671387,9.76459,4.191,-4.99064,13.1978,9.76459,4.191,10.7605,8.2194,9.76459,4.191,7.23822e-010,
-16.625,2.11894,9.76459,4.192,-10.2234,10.2905,9.76459,4.192,2.83305,-0.671387,9.76459,4.192,-4.99064,13.1978,9.76459,4.192,10.7605,8.2194,9.76459,4.192,8.57115e-010,
-16.625,2.11894,9.76459,4.193,-10.2234,10.2905,9.76459,4.193,2.83305,-0.671387,9.76459,4.193,-4.99064,13.1978,9.76459,4.193,10.7605,8.2194,9.76459,4.193,7.11428e-010,
-16.625,2.11894,9.76459,4.194,-10.2234,10.2905,9.76459,4.194,2.83305,-0.671387,9.76459,4.194,-4.99064,13.1978,9.76459,4.194,10.7605,8.2194,9.76459,4.194,9.18018e-010,
-16.625,2.11894,9.76459,4.195,-10.2234,10.2905,9.76459,4.195,2.83305,-0.671387,9.76459,4.195,-4.99064,13.1978,9.76459,4.195,10.7605,8.2194,9.76459,4.195,3.36807e-010,
-16.625,2.11894,9.76459,4.196,-10.2234,10.2905,9.76459,4.196,2.83305,-0.671387,9.76459,4.196,-4.99064,13.1978,9.76459,4.196,10.7605,8.2194,9.76459,4.196,7.469e-010,
-16.625,2.11894,9.76459,4.197,-10.2234,10.2905,9.76459,4.197,2.83305,-0.671387,9.76459,4.197,-4.99064,13.1978,9.76459,4.197,10.7605,8.2194,9.76459,4.197,9.85136e-010,
-16.625,2.11894,9.76459,4.198,-10.2234,10.2905,9.76459,4.198,2.83305,-0.671387,9.76459,4.198,-4.99064,13.1978,9.76459,4.198,10.7605,8.2194,9.76459,4.198,3.75778e-010,
-16.625,2.11894,9.76459,4.199,-10.2234,10.2905,9.76459,4.199,2.83305,-0.671387,9.76459,4.199,-4.99064,13.1978,9.76459,4.199,10.7605,8.2194,9.76459,4.199,5.62639e-010,
-16.625,2.11894,9.76459,4.2,-10.2234,10.2905,9.76459,4.2,2.83305,-0.671387,9.76459,4.2,-4.99064,13.1978,9.76459,4.2,10.7605,8.2194,9.76459,4.2,1.15378e-009,
-16.625,2.11894,9.76459,4.201,-10.2234,10.2905,9.76459,4.201,2.83305,-0.671387,9.76459,4.201,-4.99064,13.1978,9.76459,4.201,10.7605,8.2194,9.76459,4.201,5.5429e-010,
-16.625,2.11894,9.76459,4.202,-10.2234,10.2905,9.76459,4.202,2.83305,-0.671387,9.76459,4.202,-4.99064,13.1978,9.76459,4.202,10.7605,8.2194,9.76459,4.202,6.46033e-010,
-16.625,2.11894,9.76459,4.203,-10.2234,10.2905,9.76459,4.203,2.83305,-0.671387,9.76459,4.203,-4.99064,13.1978,9.76459,4.203,10.7605,8.2194,9.76459,4.203,1.25118e-009,
-16.625,2.11894,9.76459,4.204,-10.2234,10.2905,9.76459,4.204,2.83305,-0.671387,9.76459,4.204,-4.99064,13.1978,9.76459,4.204,10.7605,8.2194,9.76459,4.204,5.58906e-010,
-16.625,2.11894,9.76459,4.205,-10.2234,10.2905,9.76459,4.205,2.83305,-0.671387,9.76459,4.205,-4.99064,13.1978,9.76459,4.205,10.7605,8.2194,9.76459,4.205,7.87135e-010,
-16.625,2.11894,9.76459,4.206,-10.2234,10.2905,9.76459,4.206,2.83305,-0.671387,9.76459,4.206,-4.99064,13.1978,9.76459,4.206,10.7605,8.2194,9.76459,4.206,7.0792e-010,
-16.625,2.11894,9.76459,4.207,-10.2234,10.2905,9.76459,4.207,2.83305,-0.671387,9.76459,4.207,-4.99064,13.1978,9.76459,4.207,10.7605,8.2194,9.76459,4.207,6.74201e-010,
-16.625,2.11894,9.76459,4.208,-10.2234,10.2905,9.76459,4.208,2.83305,-0.671387,9.76459,4.208,-4.99064,13.1978,9.76459,4.208,10.7605,8.2194,9.76459,4.208,8.27733e-010,
-16.625,2.11894,9.76459,4.209,-10.2234,10.2905,9.76459,4.209,2.83305,-0.671387,9.76459,4.209,-4.99064,13.1978,9.76459,4.209,10.7605,8.2194,9.76459,4.209,2.18787e-010,
-16.625,2.11894,9.76459,4.21,-10.2234,10.2905,9.76459,4.21,2.83305,-0.671387,9.76459,4.21,-4.99064,13.1978,9.76459,4.21,10.7605,8.2194,9.76459,4.21,5.44661e-010,
-16.625,2.11894,9.76459,4.211,-10.2234,10.2905,9.76459,4.211,2.83305,-0.671387,9.76459,4.211,-4.99064,13.1978,9.76459,4.211,10.7605,8.2194,9.76459,4.211,1.07291e-009,
-16.625,2.11894,9.76459,4.212,-10.2234,10.2905,9.76459,4.212,2.83305,-0.671387,9.76459,4.212,-4.99064,13.1978,9.76459,4.212,10.7605,8.2194,9.76459,4.212,5.80464e-010,
-16.625,2.11894,9.76459,4.213,-10.2234,10.2905,9.76459,4.213,2.83305,-0.671387,9.76459,4.213,-4.99064,13.1978,9.76459,4.213,10.7605,8.2194,9.76459,4.213,5.68994e-010,
-16.625,2.11894,9.76459,4.214,-10.2234,10.2905,9.76459,4.214,2.83305,-0.671387,9.76459,4.214,-4.99064,13.1978,9.76459,4.214,10.7605,8.2194,9.76459,4.214,1.08758e-009,
-16.625,2.11894,9.76459,4.215,-10.2234,10.2905,9.76459,4.215,2.83305,-0.671387,9.76459,4.215,-4.99064,13.1978,9.76459,4.215,10.7605,8.2194,9.76459,4.215,5.10374e-010,
-16.625,2.11894,9.76459,4.216,-10.2234,10.2905,9.76459,4.216,2.83305,-0.671387,9.76459,4.216,-4.99064,13.1978,9.76459,4.216,10.7605,8.2194,9.76459,4.216,5.3243e-010,
