X_0,Y_0,Z_0,X_1,Y_1,Z_1,X_2,Y_2,Z_2,X_3,Y_3,Z_3,X_4,Y_4,Z_4,X_5,Y_5,Z_5,X_6,Y_6,Z_6,X_7,Y_7,Z_7,X_8,Y_8,Z_8,X_9,Y_9,Z_9,Time_list,Temperature_list,Speed_list
-0.147883,-0.422556,9.34549,-0.223927,1.80844,9.69343,1.7204,0.19848,9.73608,-1.14161,-1.42593,9.81125,-1.74621,-0.192196,9.7617,-1.3506,1.06616,9.74324,0.184939,0.530043,10.0045,1.14568,1.43293,9.68898,1.37393,-1.07239,9.75861,0.225991,-1.80573,9.80375,0.2644,95347.1,
-0.149285,-0.426584,9.34272,-0.224973,1.81171,9.69264,1.72262,0.197998,9.73569,-1.14196,-1.42645,9.8112,-1.74714,-0.19254,9.76158,-1.35255,1.06684,9.74291,0.184895,0.529945,10.0099,1.14829,1.43538,9.68812,1.37459,-1.07328,9.75848,0.226005,-1.80638,9.80369,0.2645,21682.2,
-0.149882,-0.42831,9.3415,-0.225431,1.81312,9.69227,1.72358,0.197786,9.73551,-1.14213,-1.42668,9.81118,-1.74755,-0.192689,9.76153,-1.3534,1.06714,9.74275,0.184857,0.529859,10.0123,1.14943,1.43644,9.68773,1.37488,-1.07367,9.75842,0.226019,-1.80668,9.80368,0.2646,86.0287,
-0.149785,-0.428047,9.34161,-0.225378,1.81293,9.69227,1.72346,0.197807,9.7355,-1.14215,-1.42668,9.81121,-1.74749,-0.192666,9.76153,-1.35329,1.06709,9.74275,0.184822,0.529781,10.0121,1.14928,1.43629,9.68773,1.37484,-1.07362,9.75842,0.226037,-1.80668,9.80371,0.2647,12709.8,
-0.149091,-0.426079,9.34288,-0.224886,1.81136,9.69259,1.72239,0.198031,9.73565,-1.14204,-1.42647,9.81128,-1.74705,-0.192494,9.76159,-1.35236,1.06676,9.74287,0.184792,0.529711,10.0098,1.14802,1.43509,9.68808,1.37452,-1.07319,9.75848,0.22606,-1.80642,9.80377,0.2648,46232.3,
-0.14789,-0.422657,9.34511,-0.224021,1.80861,9.69318,1.72053,0.198426,9.73592,-1.14181,-1.42608,9.81138,-1.74626,-0.192197,9.76169,-1.35073,1.06619,9.7431,0.184764,0.529647,10.0057,1.14583,1.43301,9.68872,1.37396,-1.07244,9.75859,0.226085,-1.80594,9.80387,0.2649,90893.1,
-0.14626,-0.418009,9.34818,-0.222842,1.80487,9.69399,1.71799,0.198965,9.7363,-1.14149,-1.42555,9.8115,-1.7452,-0.191795,9.76182,-1.34851,1.0654,9.74342,0.18474,0.52959,9.99993,1.14285,1.43019,9.6896,1.3732,-1.07142,9.75874,0.22611,-1.80528,9.80399,0.265,139715,
-0.144432,-0.412794,9.35162,-0.22152,1.80069,9.6949,1.71516,0.199569,9.73673,-1.14112,-1.42494,9.81163,-1.74402,-0.191348,9.76197,-1.34603,1.06453,9.74379,0.184715,0.529532,9.99345,1.13951,1.42703,9.69059,1.37236,-1.07029,9.7589,0.226132,-1.80452,9.80411,0.2651,61669.7,
-0.143224,-0.409353,9.35384,-0.220654,1.79794,9.69548,1.71331,0.199964,9.737,-1.14089,-1.42456,9.81172,-1.74324,-0.191054,9.76207,-1.34441,1.06396,9.74401,0.18468,0.529447,9.98932,1.13732,1.42495,9.69121,1.37181,-1.06955,9.75901,0.226154,-1.80404,9.80421,0.2652,18507.5,
-0.142579,-0.407525,9.35497,-0.220197,1.79648,9.69575,1.71233,0.200171,9.73712,-1.14078,-1.42437,9.81179,-1.74283,-0.190899,9.76212,-1.34356,1.06366,9.74411,0.184645,0.529363,9.98725,1.13616,1.42385,9.69151,1.37151,-1.06916,9.75906,0.226171,-1.8038,9.80427,0.2653,1370.9,
-0.142437,-0.407135,9.35515,-0.220103,1.79618,9.69578,1.71213,0.200212,9.73713,-1.14078,-1.42434,9.81181,-1.74274,-0.190867,9.76213,-1.34338,1.0636,9.74411,0.184614,0.529295,9.98698,1.13591,1.42361,9.69154,1.37145,-1.06908,9.75907,0.22618,-1.80377,9.80429,0.2654,2538.23,
-0.142735,-0.408006,9.35451,-0.220324,1.79688,9.69559,1.71261,0.200109,9.73703,-1.14085,-1.42445,9.81181,-1.74293,-0.190943,9.7621,-1.34381,1.06374,9.74403,0.18459,0.529248,9.98827,1.13647,1.42413,9.69134,1.37159,-1.06927,9.75904,0.226182,-1.80391,9.80429,0.2655,15486.6,
-0.143409,-0.409955,9.35317,-0.220815,1.79843,9.69521,1.71367,0.199883,9.73685,-1.141,-1.42468,9.81177,-1.74337,-0.191111,9.76205,-1.34473,1.06407,9.74388,0.184572,0.52922,9.99088,1.1377,1.4253,9.69094,1.3719,-1.06969,9.75897,0.226176,-1.8042,9.80426,0.2656,34907.4,
-0.144398,-0.412803,9.35123,-0.221531,1.8007,9.69468,1.71521,0.199553,9.7366,-1.14121,-1.42502,9.81172,-1.74401,-0.191356,9.76196,-1.34609,1.06455,9.74366,0.184557,0.529203,9.99461,1.13951,1.42701,9.69036,1.37236,-1.07031,9.75888,0.226164,-1.80462,9.8042,0.2657,56670.9,
-0.14564,-0.416375,9.3488,-0.222431,1.80355,9.69402,1.71715,0.199139,9.73628,-1.14147,-1.42543,9.81165,-1.74481,-0.191664,9.76186,-1.34779,1.06515,9.74339,0.184541,0.529185,9.99926,1.14178,1.42915,9.68965,1.37293,-1.07108,9.75877,0.22615,-1.80515,9.80413,0.2658,77745.8,
-0.147077,-0.420508,9.34599,-0.223476,1.80685,9.69324,1.7194,0.198658,9.73591,-1.14178,-1.42593,9.81157,-1.74575,-0.192021,9.76174,-1.34976,1.06584,9.74307,0.18452,0.529151,10.0047,1.14441,1.43163,9.68881,1.37359,-1.07198,9.75863,0.226137,-1.80576,9.80405,0.2659,96175.9,
-0.148499,-0.424595,9.34319,-0.224512,1.81013,9.69246,1.72163,0.19818,9.73553,-1.14209,-1.42642,9.81149,-1.74667,-0.192375,9.76162,-1.35171,1.06653,9.74275,0.184491,0.529096,10.0101,1.14702,1.43409,9.68797,1.37425,-1.07288,9.7585,0.226126,-1.80638,9.80398,0.266,22256.7,
-0.149119,-0.426388,9.34195,-0.224967,1.81157,9.69211,1.72263,0.197968,9.73536,-1.14222,-1.42663,9.81146,-1.74708,-0.192535,9.76157,-1.35259,1.06684,9.7426,0.184465,0.529046,10.0125,1.14816,1.43517,9.68759,1.37454,-1.07328,9.75843,0.226115,-1.80665,9.80394,0.2661,111.583,
-0.149048,-0.426199,9.34205,-0.224916,1.81142,9.69212,1.72254,0.197987,9.73536,-1.1422,-1.42661,9.81146,-1.74704,-0.192526,9.76157,-1.35251,1.06681,9.7426,0.184442,0.529,10.0124,1.14803,1.43505,9.6876,1.37451,-1.07324,9.75844,0.226107,-1.80662,9.80395,0.2662,12032.8,
-0.148382,-0.424308,9.3433,-0.22443,1.80989,9.69245,1.72151,0.198206,9.73551,-1.14205,-1.42638,9.8115,-1.74661,-0.192368,9.76163,-1.35161,1.0665,9.74273,0.184421,0.528957,10.0101,1.14681,1.4339,9.68796,1.37421,-1.07284,9.7585,0.226103,-1.80633,9.80399,0.2663,44803.4,
-0.147209,-0.420967,9.34552,-0.223574,1.80719,9.69305,1.71969,0.198595,9.7358,-1.14179,-1.42597,9.81157,-1.74584,-0.192086,9.76172,-1.35002,1.06594,9.74297,0.184401,0.528917,10.006,1.14465,1.43187,9.68861,1.37366,-1.07211,9.75861,0.226102,-1.80583,9.80407,0.2664,88736.8,
-0.145609,-0.416401,9.34857,-0.222408,1.80352,9.69387,1.71721,0.199126,9.73619,-1.14143,-1.42542,9.81167,-1.7448,-0.191699,9.76185,-1.34785,1.06517,9.7433,0.184384,0.52888,10.0002,1.14172,1.4291,9.6895,1.37292,-1.07112,9.75875,0.226103,-1.80514,9.80416,0.2665,136905,
-0.143652,-0.410812,9.35231,-0.220986,1.79904,9.69488,1.71418,0.199774,9.73667,-1.14099,-1.42475,9.81177,-1.74353,-0.191229,9.76201,-1.3452,1.06425,9.74371,0.184368,0.528846,9.99316,1.13814,1.42572,9.69059,1.37202,-1.06992,9.75893,0.2261,-1.80429,9.80427,0.2666,184552,
-0.141565,-0.40485,9.35631,-0.219474,1.79429,9.69596,1.71098,0.200462,9.73719,-1.14051,-1.42403,9.81187,-1.74219,-0.190732,9.76218,-1.3424,1.06326,9.74415,0.184353,0.528815,9.98555,1.13434,1.42215,9.69176,1.37106,-1.06864,9.75912,0.226093,-1.80338,9.80437,0.2667,83446.6,
-0.140183,-0.400908,9.35894,-0.218475,1.79116,9.69667,1.70887,0.200916,9.73753,-1.14019,-1.42355,9.81193,-1.74131,-0.190406,9.76229,-1.34056,1.06262,9.74444,0.184339,0.528788,9.98054,1.13184,1.41979,9.69253,1.37044,-1.06781,9.75925,0.226083,-1.80278,9.80444,0.2668,26463.2,
-0.139443,-0.398806,9.36036,-0.217937,1.78949,9.69706,1.70775,0.201161,9.73772,-1.13999,-1.42328,9.81195,-1.74083,-0.190236,9.76234,-1.33958,1.06228,9.7446,0.184335,0.528793,9.97782,1.1305,1.41853,9.69295,1.37011,-1.06736,9.75931,0.226065,-1.80244,9.80446,0.2669,2609.02,
-0.139278,-0.39835,9.36071,-0.217807,1.78912,9.69718,1.7075,0.20122,9.73779,-1.13991,-1.42319,9.81193,-1.74073,-0.190204,9.76235,-1.33936,1.06221,9.74465,0.184346,0.528846,9.9771,1.13019,1.41825,9.69308,1.37003,-1.06727,9.75933,0.226038,-1.80233,9.80445,0.267,2223.06,
-0.139617,-0.399337,9.36013,-0.218035,1.78989,9.69706,1.70802,0.201116,9.73774,-1.13992,-1.42326,9.81186,-1.74094,-0.190293,9.76233,-1.33981,1.06238,9.74462,0.184374,0.528949,9.9781,1.13079,1.41884,9.69295,1.37019,-1.06748,9.75931,0.226001,-1.80242,9.80439,0.2671,17082.8,
-0.140387,-0.401561,9.35876,-0.218569,1.79163,9.69675,1.70918,0.200874,9.73761,-1.14001,-1.42347,9.81176,-1.74142,-0.190485,9.76227,-1.34083,1.06275,9.74451,0.184416,0.529096,9.98058,1.13217,1.42015,9.69261,1.37054,-1.06796,9.75925,0.225957,-1.80267,9.8043,0.2672,40451,
-0.141518,-0.404817,9.35672,-0.21936,1.79418,9.69627,1.7109,0.200515,9.7374,-1.14017,-1.42378,9.81164,-1.74214,-0.190762,9.76218,-1.34234,1.06329,9.74433,0.184468,0.529274,9.98429,1.1342,1.42208,9.69209,1.37105,-1.06865,9.75915,0.225907,-1.80307,9.80419,0.2673,67056.2,
-0.142939,-0.408905,9.35414,-0.220361,1.79739,9.69564,1.71306,0.20006,9.73712,-1.14039,-1.4242,9.8115,-1.74303,-0.19111,9.76206,-1.34423,1.06396,9.74409,0.184524,0.529464,9.98904,1.13675,1.42451,9.69141,1.3717,-1.06952,9.75904,0.225856,-1.80358,9.80406,0.2674,93009.5,
-0.144584,-0.413635,9.35113,-0.221527,1.80112,9.69489,1.71557,0.19953,9.73678,-1.14066,-1.42469,9.81135,-1.74408,-0.191511,9.76193,-1.34642,1.06474,9.7438,0.184577,0.529646,9.99462,1.13972,1.42733,9.69059,1.37245,-1.07052,9.7589,0.225807,-1.8042,9.80392,0.2675,115664,
-0.146391,-0.418829,9.34778,-0.222817,1.80523,9.69404,1.71834,0.198942,9.7364,-1.14098,-1.42525,9.8112,-1.74523,-0.191952,9.76179,-1.34885,1.0656,9.74347,0.18462,0.529799,10.0009,1.14299,1.43043,9.68967,1.37328,-1.07164,9.75875,0.225765,-1.8049,9.80377,0.2676,133482,
-0.148144,-0.423868,9.34449,-0.224077,1.80923,9.6932,1.72104,0.198367,9.736,-1.14132,-1.42581,9.81106,-1.74636,-0.192381,9.76165,-1.35122,1.06644,9.74314,0.184649,0.529911,10.007,1.14618,1.43345,9.68875,1.37409,-1.07272,9.75859,0.225732,-1.80561,9.80364,0.2677,38919.8,
-0.149049,-0.426478,9.34283,-0.22473,1.81132,9.69278,1.72245,0.198069,9.73581,-1.14147,-1.42609,9.81097,-1.74695,-0.192606,9.76158,-1.35246,1.06688,9.74298,0.184672,0.530005,10.0101,1.14784,1.43502,9.6883,1.37451,-1.07329,9.75851,0.225706,-1.80596,9.80356,0.2678,2684.53,
-0.14922,-0.426984,9.34256,-0.224852,1.81172,9.69273,1.72272,0.198013,9.7358,-1.14148,-1.42613,9.81093,-1.74707,-0.19265,9.76156,-1.3527,1.06697,9.74297,0.184691,0.530082,10.0105,1.14816,1.43533,9.68825,1.3746,-1.0734,9.7585,0.22569,-1.806,9.80352,0.2679,5514.57,
-0.148759,-0.425678,9.34348,-0.224516,1.81067,9.693,1.72201,0.198167,9.73594,-1.14137,-1.42596,9.81094,-1.74678,-0.192537,9.7616,-1.35207,1.06675,9.74308,0.184706,0.530144,10.0087,1.14732,1.43454,9.68854,1.3744,-1.07312,9.75855,0.225687,-1.80579,9.80354,0.268,32941.6,
-0.147758,-0.422825,9.34543,-0.223789,1.80838,9.69354,1.72045,0.198501,9.7362,-1.14115,-1.42561,9.81099,-1.74613,-0.192289,9.76168,-1.35071,1.06628,9.74331,0.184718,0.530193,10.0049,1.14549,1.43281,9.68913,1.37394,-1.0725,9.75864,0.225693,-1.80536,9.80359,0.2681,74279.7,
-0.146298,-0.418658,9.34823,-0.222732,1.80504,9.69432,1.71818,0.198986,9.73657,-1.14084,-1.42511,9.81107,-1.74519,-0.191928,9.7618,-1.34872,1.06558,9.74362,0.184726,0.530231,9.99953,1.14283,1.43029,9.68996,1.37328,-1.0716,9.75878,0.225707,-1.80474,9.80367,0.2682,121841,
-0.144614,-0.413847,9.35146,-0.221517,1.80119,9.6952,1.71558,0.199543,9.73699,-1.14049,-1.42455,9.81116,-1.74411,-0.191514,9.76194,-1.34645,1.06478,9.74398,0.184729,0.530254,9.99335,1.13976,1.4274,9.69091,1.37251,-1.07057,9.75893,0.225726,-1.80404,9.80377,0.2683,51711.2,
-0.143523,-0.410738,9.35349,-0.220744,1.79874,9.69574,1.71391,0.199896,9.73725,-1.14029,-1.4242,9.81124,-1.74342,-0.191246,9.76202,-1.34499,1.06427,9.74419,0.184715,0.53023,9.98946,1.13781,1.42555,9.6915,1.37202,-1.0699,9.75903,0.22575,-1.80361,9.80384,0.2684,14101.6,
-0.142971,-0.409172,9.35447,-0.220368,1.79753,9.69598,1.71309,0.200069,9.73736,-1.14021,-1.42405,9.81129,-1.74308,-0.19111,9.76206,-1.34428,1.06401,9.74429,0.184694,0.530187,9.98759,1.13684,1.42463,9.69177,1.37179,-1.06958,9.75908,0.225776,-1.80342,9.80389,0.2685,535.219,
-0.142897,-0.408979,9.35454,-0.220342,1.79742,9.69598,1.71302,0.200081,9.73736,-1.14024,-1.42405,9.81131,-1.74306,-0.19109,9.76207,-1.34422,1.06399,9.74428,0.184672,0.530143,9.98748,1.13676,1.42454,9.69177,1.37177,-1.06955,9.75908,0.225799,-1.80344,9.80391,0.2686,3678.42,
-0.143243,-0.409986,9.35381,-0.22062,1.79827,9.69576,1.71359,0.199954,9.73725,-1.14036,-1.4242,9.8113,-1.7433,-0.191173,9.76204,-1.34472,1.06416,9.74419,0.18465,0.530102,9.98888,1.13745,1.42517,9.69153,1.37195,-1.06978,9.75904,0.22582,-1.80363,9.8039,0.2687,17385,
-0.143945,-0.412017,9.3524,-0.221157,1.79994,9.69537,1.71472,0.199708,9.73706,-1.14055,-1.42447,9.81128,-1.74378,-0.191342,9.76198,-1.34571,1.06451,9.74403,0.184629,0.530067,9.99156,1.13879,1.42642,9.6911,1.37229,-1.07022,9.75898,0.225836,-1.80397,9.80387,0.2688,36693.9,
-0.144944,-0.414898,9.35043,-0.221909,1.80229,9.69481,1.7163,0.199364,9.7368,-1.14081,-1.42483,9.81124,-1.74444,-0.191585,9.7619,-1.3471,1.06499,9.7438,0.184607,0.530029,9.99534,1.14067,1.42819,9.69051,1.37276,-1.07086,9.75888,0.225851,-1.80444,9.80383,0.2689,57781.5,
-0.14618,-0.418461,9.34799,-0.222836,1.80518,9.69413,1.71826,0.19894,9.73647,-1.14112,-1.42528,9.81118,-1.74526,-0.191885,9.76179,-1.34882,1.06559,9.74352,0.184581,0.52998,10,1.14298,1.43036,9.68977,1.37335,-1.07164,9.75876,0.225866,-1.80501,9.80378,0.269,77871.3,
-0.14744,-0.42209,9.3455,-0.223782,1.80814,9.69343,1.72026,0.198505,9.73613,-1.14144,-1.42575,9.81113,-1.7461,-0.192193,9.76169,-1.35057,1.06621,9.74323,0.184549,0.529915,10.0048,1.14535,1.43257,9.68901,1.37395,-1.07243,9.75864,0.225882,-1.8056,9.80372,0.2691,15283.6,
-0.147927,-0.423501,9.34451,-0.224166,1.80933,9.69313,1.72107,0.198327,9.73598,-1.14159,-1.42594,9.81111,-1.74645,-0.192316,9.76164,-1.35129,1.06645,9.7431,0.184521,0.529858,10.0067,1.1463,1.43346,9.68869,1.37419,-1.07276,9.75859,0.225896,-1.80585,9.8037,0.2692,126.301,
-0.147745,-0.422996,9.34481,-0.224062,1.80898,9.69318,1.72084,0.198372,9.73601,-1.14158,-1.42591,9.81113,-1.74636,-0.192276,9.76165,-1.35109,1.06638,9.74312,0.184496,0.529805,10.0061,1.14603,1.4332,9.68875,1.37413,-1.07267,9.7586,0.22591,-1.80581,9.80372,0.2693,15890.2,
-0.14699,-0.42085,9.34621,-0.223539,1.80732,9.69354,1.71971,0.198609,9.73617,-1.14145,-1.42568,9.81118,-1.74589,-0.192097,9.76171,-1.35011,1.06603,9.74326,0.184474,0.529758,10.0035,1.1447,1.43194,9.68914,1.3738,-1.07223,9.75866,0.225926,-1.80552,9.80377,0.2694,50288.3,
-0.145749,-0.417306,9.34856,-0.222661,1.80453,9.69415,1.71783,0.199009,9.73646,-1.1412,-1.42528,9.81125,-1.74511,-0.191798,9.7618,-1.34846,1.06545,9.7435,0.184454,0.529715,9.99898,1.14248,1.42984,9.6898,1.37325,-1.07148,9.75877,0.225942,-1.80502,9.80384,0.2695,94375.2,
-0.144257,-0.413044,9.35138,-0.2216,1.80118,9.69489,1.71556,0.199492,9.73681,-1.1409,-1.42479,9.81134,-1.74417,-0.191441,9.76192,-1.34648,1.06475,9.7438,0.184433,0.52967,9.99358,1.1398,1.42731,9.69061,1.37258,-1.07058,9.7589,0.225957,-1.80441,9.80393,0.2696,36443.6,
-0.143338,-0.410426,9.35307,-0.220958,1.79914,9.69531,1.71419,0.199782,9.73701,-1.14073,-1.42451,9.8114,-1.7436,-0.191224,9.76199,-1.34528,1.06433,9.74396,0.184404,0.5296,9.99038,1.13817,1.42576,9.69107,1.37218,-1.07004,9.75898,0.225974,-1.80406,9.80399,0.2697,7643.41,
-0.142936,-0.409291,9.35375,-0.220691,1.79828,9.69547,1.71362,0.199901,9.73707,-1.14068,-1.4244,9.81143,-1.74337,-0.191133,9.76201,-1.34479,1.06416,9.74402,0.184372,0.529529,9.9891,1.13749,1.42511,9.69123,1.37201,-1.06981,9.759,0.225989,-1.80393,9.80402,0.2698,33.2192,
-0.142992,-0.409469,9.35356,-0.220754,1.79846,9.69538,1.71375,0.19987,9.73703,-1.14072,-1.42444,9.81144,-1.74342,-0.191152,9.762,-1.34491,1.0642,9.74398,0.184344,0.529467,9.98948,1.13764,1.42524,9.69115,1.37205,-1.06987,9.75899,0.225999,-1.80399,9.80403,0.2699,6803.7,
-0.143445,-0.410785,9.35262,-0.2211,1.79955,9.6951,1.71449,0.199709,9.73689,-1.14084,-1.42462,9.81143,-1.74373,-0.191269,9.76196,-1.34556,1.06442,9.74386,0.18432,0.52942,9.9913,1.1385,1.42605,9.69085,1.37227,-1.07016,9.75894,0.226005,-1.80421,9.80401,0.27,22307.4,
-0.144235,-0.413066,9.35104,-0.221687,1.80139,9.69465,1.71575,0.199438,9.73667,-1.14103,-1.4249,9.81139,-1.74426,-0.191466,9.76189,-1.34666,1.06481,9.74367,0.184298,0.529383,9.99434,1.13997,1.42743,9.69036,1.37264,-1.07067,9.75886,0.226007,-1.80457,9.80398,0.2701,42043.2,
-0.145301,-0.41614,9.34893,-0.222473,1.80386,9.69406,1.71743,0.199076,9.73639,-1.14128,-1.42528,9.81134,-1.74496,-0.191731,9.7618,-1.34814,1.06533,9.74342,0.184277,0.529349,9.9984,1.14194,1.42929,9.68973,1.37314,-1.07134,9.75876,0.226006,-1.80505,9.80393,0.2702,62597.3,
-0.146586,-0.419844,9.34638,-0.223418,1.80683,9.69335,1.71945,0.19864,9.73604,-1.14158,-1.42573,9.81128,-1.7458,-0.19205,9.76169,-1.34991,1.06595,9.74313,0.184253,0.529304,10.0033,1.14431,1.43151,9.68896,1.37374,-1.07215,9.75864,0.226006,-1.80562,9.80386,0.2703,81615.1,
-0.147879,-0.423569,9.34381,-0.224369,1.80982,9.69262,1.72149,0.198201,9.73569,-1.14189,-1.4262,9.81122,-1.74664,-0.192372,9.76159,-1.3517,1.06657,9.74282,0.184222,0.529243,10.0083,1.14669,1.43376,9.68818,1.37434,-1.07296,9.75851,0.226007,-1.8062,9.80381,0.2704,16486.6,
-0.148391,-0.425055,9.34276,-0.224753,1.81102,9.69231,1.72231,0.198021,9.73553,-1.14201,-1.42639,9.8112,-1.74699,-0.192505,9.76154,-1.35243,1.06683,9.74269,0.184196,0.529189,10.0103,1.14765,1.43465,9.68784,1.37458,-1.07329,9.75846,0.226007,-1.80644,9.80379,0.2705,72.3023,
-0.148229,-0.424607,9.34303,-0.224644,1.81067,9.69236,1.72208,0.198067,9.73555,-1.14199,-1.42634,9.81122,-1.74688,-0.192472,9.76155,-1.35223,1.06676,9.74271,0.184172,0.52914,10.0099,1.14737,1.43438,9.6879,1.37451,-1.0732,9.75847,0.226009,-1.80639,9.8038,0.2706,15453.4,
-0.14749,-0.422502,9.34441,-0.22411,1.80897,9.69272,1.72095,0.198308,9.73572,-1.14183,-1.42609,9.81127,-1.7464,-0.192296,9.76161,-1.35123,1.0664,9.74285,0.18415,0.529096,10.0073,1.14601,1.4331,9.68829,1.37417,-1.07275,9.75854,0.226013,-1.80608,9.80385,0.2707,50033,
-0.146259,-0.418987,9.34674,-0.223217,1.80615,9.69334,1.71904,0.198714,9.73601,-1.14156,-1.42568,9.81135,-1.7456,-0.191998,9.76171,-1.34956,1.06582,9.74309,0.184131,0.529054,10.003,1.14376,1.43096,9.68896,1.3736,-1.07199,9.75865,0.226018,-1.80555,9.80393,0.2708,94608.3,
-0.144613,-0.414281,9.34989,-0.222022,1.80237,9.69418,1.71649,0.199258,9.73641,-1.1412,-1.42511,9.81144,-1.74452,-0.191601,9.76184,-1.34733,1.06503,9.74343,0.184113,0.529017,9.99704,1.14074,1.42812,9.68987,1.37283,-1.07097,9.7588,0.226022,-1.80485,9.80403,0.2709,142656,
-0.142783,-0.409047,9.35339,-0.220696,1.79819,9.69512,1.71366,0.199861,9.73686,-1.1408,-1.42449,9.81154,-1.74334,-0.191161,9.76199,-1.34486,1.06416,9.74381,0.184097,0.52898,9.99041,1.1374,1.42497,9.69089,1.37199,-1.06985,9.75897,0.226023,-1.80406,9.80413,0.271,61720.6,
-0.141596,-0.405657,9.35562,-0.219838,1.79548,9.69571,1.71184,0.200251,9.73714,-1.14053,-1.42408,9.81161,-1.74257,-0.190879,9.76208,-1.34326,1.0636,9.74405,0.184076,0.528935,9.98619,1.13524,1.42292,9.69153,1.37144,-1.06912,9.75907,0.226023,-1.80356,9.80421,0.2711,17633.6,
-0.140991,-0.403938,9.35674,-0.2194,1.7941,9.69601,1.71092,0.200448,9.73728,-1.1404,-1.42388,9.81165,-1.74218,-0.190738,9.76213,-1.34246,1.06332,9.74416,0.18406,0.528908,9.98409,1.13413,1.42188,9.69185,1.37116,-1.06876,9.75912,0.226019,-1.8033,9.80424,0.2712,940.478,
-0.140905,-0.40371,9.35689,-0.219333,1.7939,9.69605,1.71079,0.200477,9.7373,-1.14036,-1.42384,9.81164,-1.74212,-0.190723,9.76214,-1.34235,1.06328,9.74418,0.184054,0.528911,9.98384,1.13397,1.42173,9.69189,1.37112,-1.06871,9.75913,0.226007,-1.80325,9.80424,0.2713,3404.03,
-0.141274,-0.404784,9.35618,-0.21959,1.79473,9.69587,1.71135,0.200358,9.73722,-1.14041,-1.42394,9.81161,-1.74235,-0.190818,9.76211,-1.34284,1.06346,9.74411,0.184059,0.528948,9.98518,1.13463,1.42235,9.6917,1.37129,-1.06894,9.7591,0.225988,-1.80338,9.80421,0.2714,18076.4,
-0.14203,-0.406969,9.35475,-0.220124,1.79644,9.6955,1.71251,0.200114,9.73705,-1.14054,-1.42417,9.81155,-1.74282,-0.191006,9.76205,-1.34385,1.06382,9.74397,0.184073,0.529013,9.98788,1.13598,1.42364,9.69131,1.37163,-1.0694,9.75904,0.225963,-1.80366,9.80415,0.2715,39317.1,
-0.143107,-0.410079,9.35271,-0.220888,1.79888,9.69498,1.71415,0.199764,9.73681,-1.14073,-1.4245,9.81146,-1.7435,-0.191271,9.76196,-1.3453,1.06433,9.74376,0.184093,0.529095,9.99171,1.13792,1.42548,9.69074,1.37211,-1.07006,9.75894,0.225934,-1.80408,9.80407,0.2716,62756.5,
-0.144443,-0.413929,9.35018,-0.221839,1.8019,9.69433,1.7162,0.199328,9.7365,-1.14097,-1.42492,9.81136,-1.74435,-0.1916,9.76186,-1.3471,1.06497,9.7435,0.184113,0.52918,9.99649,1.14033,1.42776,9.69003,1.37272,-1.07088,9.75883,0.225904,-1.8046,9.80398,0.2717,85207,
-0.145977,-0.418346,9.34725,-0.222937,1.80539,9.69356,1.71856,0.198825,9.73614,-1.14127,-1.42542,9.81126,-1.74533,-0.191977,9.76173,-1.34917,1.0657,9.7432,0.184127,0.529249,10.002,1.14311,1.43038,9.6892,1.37342,-1.07183,9.75869,0.225877,-1.80522,9.80388,0.2718,104590,
-0.147493,-0.422715,9.34433,-0.224028,1.80885,9.69278,1.72091,0.198324,9.73578,-1.14157,-1.42592,9.81116,-1.7463,-0.19235,9.76161,-1.35122,1.06642,9.74288,0.184132,0.529292,10.0076,1.14586,1.43298,9.68837,1.37411,-1.07277,9.75856,0.225854,-1.80585,9.80378,0.2719,26025.8,
-0.1482,-0.424759,9.34299,-0.224535,1.81047,9.69243,1.72201,0.198089,9.73561,-1.1417,-1.42614,9.8111,-1.74676,-0.192529,9.76155,-1.35219,1.06676,9.74274,0.184136,0.529326,10.0101,1.14715,1.4342,9.68798,1.37444,-1.07321,9.7585,0.225834,-1.80613,9.80373,0.272,447.121,
-0.148205,-0.424791,9.34299,-0.224535,1.81047,9.69244,1.72202,0.198087,9.73562,-1.14168,-1.42613,9.81108,-1.74676,-0.192535,9.76155,-1.3522,1.06677,9.74275,0.184138,0.529353,10.0101,1.14715,1.4342,9.688,1.37444,-1.07322,9.7585,0.225819,-1.80611,9.80371,0.2721,9914.87,
-0.147609,-0.423096,9.34415,-0.224096,1.8091,9.69276,1.72109,0.198285,9.73578,-1.14153,-1.42591,9.81111,-1.74637,-0.192392,9.7616,-1.35139,1.06648,9.74288,0.184138,0.529373,10.0079,1.14605,1.43316,9.68835,1.37416,-1.07285,9.75856,0.225811,-1.80584,9.80374,0.2722,41015.9,
-0.146499,-0.419926,9.3463,-0.223285,1.80654,9.69336,1.71936,0.198655,9.73607,-1.14127,-1.42552,9.81117,-1.74564,-0.192122,9.7617,-1.34988,1.06595,9.74313,0.184138,0.529387,10.0039,1.14401,1.43124,9.68899,1.37365,-1.07216,9.75866,0.225809,-1.80535,9.8038,0.2723,83898.4,
-0.144955,-0.41551,9.34928,-0.222161,1.80299,9.69417,1.71696,0.199167,9.73646,-1.14092,-1.42498,9.81125,-1.74463,-0.191746,9.76182,-1.34777,1.06521,9.74346,0.184136,0.529396,9.99821,1.14118,1.42857,9.68987,1.37293,-1.07121,9.75881,0.22581,-1.80468,9.80389,0.2724,131528,
